,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,158.5753994992385,-0.01662695530115212,116.60844631178406,-135.45132011342943,460.38961592899017,0.9797298378091036,0.12909575517977054,1.604124302856113,1.1670911604891263,-34.922694123364636,-31706.49487690416,0.4376457966290388,0.5955462691288826,-0.08318545246521353,True,216.8481192163348,115.58176258238831,4.926200604362826e-06,3.788043300782959,100.20058705274872,75.9174375610713,0.016598235826996592,0.6662903683129264,0.6726790768928188,True,1.0,0.016598235826996592,75.9174375610713,hs-SNR,0.665968914088582,0.038089280442027834,0.0,194.15288066487415,0.03808925537880734,0.3114149929430034,5.901737854311948,114.14921687652327,Detonation,0.009106165318102615,0.5773502691896258,0.49440264009085616,0.6672364562133192,1.1619343746820883,False,120.30585304746988,3.761294281911287
1,160.02616670825688,-0.01464675651325611,120.62044074279726,-132.30283186893308,395.47185829314947,0.9770673426181624,0.1290917215982571,1.3768945137446251,1.1017646022888206,-118.65672363697377,-27520.279077986925,0.4336193491426356,0.5278510621509598,-0.09131100837474213,True,212.71220452990013,119.37700799467545,-1.835315284067491e-07,4.589226902816883,104.2031841546158,80.58964515376759,0.01444508224281309,0.6499760073630209,0.6669070402070962,True,1.0,0.01444508224281309,80.58964515376759,hs-SNR,0.6605071222820212,0.03760760852330697,0.0,188.68025016646578,0.0376075817404141,0.24943427394658746,6.963596989257438,117.75332463061824,Detonation,0.008211564815635985,0.5773502691896258,0.49881094123988984,0.6617353152485318,1.1516579716333977,False,123.7073880652761,3.8037899930552608
2,143.70169679641904,-0.021397215856949682,115.33381682433209,-127.99644600785912,463.57802819777146,0.9756561606104216,0.1290929865634148,1.5215668373848883,1.1135597375478632,468.8046111522253,-33112.293496865655,0.4334225335258791,0.5659849989375325,-0.07464687859079625,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,138.18037241961432,-0.02238887840331328,109.60045425949428,-129.69968103267522,558.9209772756057,0.970963016542622,0.12908834358446206,1.8516470827455056,1.1862448625507052,734.2143019818268,-38928.89390265186,0.4341648178506409,0.6606192477781606,-0.06090154258778141,True,217.5452000626197,108.72033219846762,-1.7297578234459564e-07,3.8802053851089378,99.28087474156179,49.39713914630372,0.01486542459768055,0.6235266613456375,0.6680732563829557,True,1.0,0.01486542459768055,49.39713914630372,hs-SNR,0.622798839049868,0.04646944678460302,0.0,202.7517485986376,0.0464694242265813,0.4630021297538393,5.095548605312747,107.89885894283327,Hybrid,0.009651900306758493,0.5773502691896258,0.4918088289426641,0.6331267793069582,1.1140152158572227,True,115.08845467263805,4.2862382541656645
4,135.2110996944023,-0.02256236643742555,111.13894476325912,-121.4998855194451,537.5229667799697,0.9658817756659592,0.1290851570104761,1.8170463205386715,1.0953967476763582,1086.1518369836276,-37230.008195323084,0.4279174927114031,0.6368277047473943,-0.036003374478394995,True,213.7776486551149,109.48453842907831,-3.0652496782746037e-06,4.342700971641319,103.12057431764595,42.380576390297065,0.0124525266131509,0.5877294308382082,0.6610787568254985,True,1.0,0.0124525266131509,42.380576390297065,hs-SNR,0.6103584437073649,0.052342706200531657,0.0,199.83529963090504,0.05234268150486928,0.48859111762150953,5.51031445704915,108.21356647631092,Hybrid,0.008598027879851422,0.5773502691896258,0.4968813200134062,0.6225640800232428,1.0970202457850216,True,116.88731158384951,4.5840759270932665
5,129.9191266687206,-0.019018561257479312,106.407265160157,-127.75091324110042,636.1267544312839,0.9635118264359324,0.12907776988848785,2.127650160916358,1.2014782950239522,1032.224088057471,-43571.087911833485,0.4311907224027953,0.7321589227330815,-0.04054011653978895,True,217.06070451960625,105.28172680323456,-3.2616910575866687e-06,4.36697757142435,99.75014259278446,38.969120717788094,0.013406733826603543,0.5878659216512573,0.6639350005891175,True,1.0,0.013406733826603543,38.969120717788094,hs-SNR,0.5660369516143485,0.05943580193112474,0.0,209.12460393406414,0.05943576032291426,0.9999999999999991,4.975593085742605,104.78281990115339,Deflagration,0.010541854022502994,0.5660369516143485,0.4870668182766677,0.595866527864731,1.061943710904192,True,112.98143223524458,4.742983774196949
6,133.7125647923106,-0.02375149765862776,114.74238811709299,-118.25115191938735,535.4554986868394,0.964647200386748,0.12908447847689894,1.8260636475162992,1.0324550067591178,1052.5199397920917,-37340.98366177127,0.4246987350689873,0.6285917463389277,-0.016852841729851326,True,216.4125445150173,112.66756487683494,-2.6832549050923287e-06,4.099738611113153,100.85166761379877,42.10418545768263,0.013618341204623359,0.6021111596317765,0.6645516884638516,True,1.0,0.013618341204623359,42.10418545768263,hs-SNR,0.6162422604236927,0.05357632022369737,0.0,202.5008075218668,0.05357629659593728,0.5031401832642748,5.277823950008983,111.06524034737794,Hybrid,0.00912960214827918,0.5773502691896258,0.4942898366650589,0.6275744165190559,1.10514193626024,True,115.23484658867012,4.5018958530096045
7,126.9004953139591,-0.020484514016456828,115.86551056962,-119.69600304620356,565.1170205135272,0.9623966044412766,0.1290756749820412,1.8723512958964847,1.033387340424231,891.7289803161802,-40331.67311787768,0.42364893131413184,0.6403190473781599,-0.013511001686152907,True,221.7025625546356,114.00186256009287,4.690412893039009e-06,3.7819890636406415,95.32568445441684,41.173496183862476,0.016354731151132302,0.6252367326441975,0.6720502750686654,True,1.0,0.016354731151132302,41.173496183862476,hs-SNR,0.5831092890028726,0.05345024826208825,0.0,212.82361091729268,0.053450209914730235,0.9999999999999993,4.4932235579376965,113.04205116733368,Detonation,0.011945930048809889,0.5773502691896258,0.481560595321773,0.6076359621859564,1.0816975859817666,False,110.39292874118378,4.459034108323012
8,128.65673073001156,-0.0198746360165874,113.78035880305004,-112.04100045663569,492.748161781551,0.9533406183940176,0.1290770445726526,1.6519946106261039,0.9853549661486688,1454.055480887546,-34658.93421925467,0.4173110447912363,0.5772244803479708,-0.017855094774016506,True,209.70137331621098,111.18246300706656,-9.79118864751206e-07,4.918312102401768,107.1946682579282,35.492594089266674,0.010255938796405037,0.5475973965729514,0.653964773200161,True,1.0,0.010255938796405037,35.492594089266674,hs-SNR,0.5936915710199219,0.05859794133309103,0.0,197.5527576202274,0.058597914361952344,0.5216057145205825,5.9544158323827325,109.62995132295943,Hybrid,0.007634301952922501,0.5773502691896258,0.5017713049532487,0.6094275621608398,1.0765929258877571,True,118.90014988528206,5.025109505438586
9,127.57560101527432,-0.01941367346012115,116.94358291205702,-123.97582017432043,641.1078286155763,0.9407077285117248,0.12907604827651148,2.1614470481172874,1.0605569500582008,577.6789869758095,-45401.094626498896,0.41446213658984654,0.7171212537056887,-0.0010197879014422484,True,228.21106987212607,115.27055919293068,-7.791996866145634e-06,3.4374576880705137,87.83998898538891,44.803278368295366,0.021738161341338744,0.6767301252685467,0.6847942097478538,True,1.0,0.021738161341338744,44.803278368295366,hs-SNR,0.5752207292693106,0.05996013634302482,0.0,221.39769443913923,0.05996010450976812,0.9999999999999994,3.9841810684346624,114.4847029065636,Detonation,0.015675834075060992,0.5752207292693106,0.46659508156697505,0.6064754562186839,1.0851708257966861,False,105.57399267607485,4.213517651247382
