,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
51,892.4840403229259,0.2222712351440688,194.45957946687776,-584.0635200133602,142.2865328119443,0.4421005378364586,9.19250545851568,-0.5036001064111214,-96300.7701331221,213650.17126647284,0.5345684130631762,2.2141930135604,0.4352032597134863,True,1,103.47664302353112,0.0,81.07158121025948,12296.021790164983,233.0848447740729,191.59797608933732,-7.638653414591403e-06,153.45946508651616,46995651.3393569,24526561.289192915,0.033239259369346214,572.2949049627898,0.7224195576475796,0.7063967350709409,0.004157281232232297,5.163629293676851e-16,0.021019239936304644,80.70284140940733,True,12033.720825672006,191.64786282179008,233.31470336526903,153.4480877712223,-7.897137024516942e-06,47138356.34173286,24885349.68665159,0.0339715533463171,545.5548590923094,0.7265820362719528,0.7075905378687397,0.006477474364061423,4.6992419643513535e-15,0.1262045139002507,0.608490487362593,0.09709280932880364,0.0,226.38606491076573,0.09866122901960216,0.2356244178673305,153.74196575374305,190.17695800438446,Detonation,0.022326658918764786,0.5773502691896258,0.4434222361994149,0.634280178429603,1.1346544323061671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,167.99087059550266,0.2540189520512749,-141.07899207992648,128.2629749166516,-658.160015096371,0.13562375233689913,2.3294010192830408,0.9972060272302148,49.38296535225164,-43821.30959027869,0.4438636092151187,0.7485512593591294,0.028898906280729556,True,2,159.68767459964963,159.6188310183444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7133810586010478,0.031470687978535895,0.0,209.34526716677271,0.03147066825015412,0.3741229152463458,-3.9476715628283214,-142.11358055970018,Detonation,0.01557947820146181,0.5773502691896258,0.4669777686962701,0.7134326406096848,1.2487805825483091,120.05621812416362,62.83306136356248,87.64696334284291,13263.498297927237,228.96874757090683,-141.6426913722991,3.3674597757944668e-06,-2.256279596572776,66791917.77681801,41088636.39516698,0.03428152982146681,595.0343707661988,0.7843301460151488,0.7080906022949095,0.004664814917214973,5.269002224211465e-16,0.01974395314161449,83.72810071356042,True,10688.165320348638,-141.5700227379872,231.60999258652808,-2.0031427607024206,-1.2386017674488777e-06,69096246.29038577,45580498.47719604,0.042800656481477066,437.5595472650865,0.8121987334130367,0.7207587934858404,0.004611390663760445,8.347024773282085e-15,0.3162405288223742
54,626.6868110175568,-0.14437600164824255,-194.20076162475792,968.1790993224139,-699.3383994247482,0.19346254747453207,4.900673832335913,3.862537373278795,-103458.75121077675,14979.146173912624,0.5921718128692927,1.8689246869637777,-0.5676162077333103,True,1,105.65723455834032,0.0,82.00882266567355,12433.887206704128,232.3367094935408,-192.20282756425087,2.671996315605277e-05,-152.51653977363276,51454113.80606899,27809648.98087496,0.034711724509747584,511.6171343474306,0.7351698741647181,0.7087795288483861,0.0037478904963946773,7.216117818684841e-16,0.030966611684156757,77.69256884116442,True,10159.806832670185,-192.58339078051708,234.93465845576944,-152.35687390517867,1.4602053147537026e-06,53071267.52568138,32118253.26820165,0.044724965297629336,301.8786378514883,0.7779402266815061,0.7233706510322475,0.002942621252031906,1.8866844545031014e-14,0.8614319358806433,0.7157316820207843,0.03641624325583239,0.0,215.26471798273712,0.03641623290546588,0.06968246523125103,-153.1341219704167,-189.74410698551108,Detonation,0.016024614424011714,0.5773502691896258,0.4653002053892368,0.7158090257905303,1.2536726210581484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,151.20952027952413,-0.018640940046159737,127.12898693281984,-122.51421393238495,601.6126319914765,0.1290947795651905,2.1698460459689595,0.9679972163960694,72.17856436188504,-41283.596997419154,0.4393820890445083,0.7037943808915847,0.021135667363280014,True,1,106.51251924392679,63.73980898554846,80.98088655715497,12281.966993434517,232.5588115969945,126.0260323862877,1.385836859247423e-06,2.103894894126804,52105104.50593296,30426819.09982985,0.03702324563435062,775.4983522931697,0.7641667563204879,0.712384540802484,0.005608857898557286,4.085592808075709e-16,0.012904470736910315,78.24670474477544,True,10051.520971327673,126.17698160654287,234.19371589155514,1.9499770566888983,-3.7498278885032075e-06,53473082.59385346,33291570.20607224,0.04376393475915436,602.8101323578068,0.7890409249306269,0.7220764410886136,0.005907254650186182,4.485890634663739e-15,0.13445222931982334,0.7165020313755702,0.040889066574109095,0.0,215.61828585952333,0.040889047952409566,0.4738332279055842,3.532728381019953,124.26585670227271,Detonation,0.016117797168879046,0.5773502691896258,0.4649516424339213,0.7165514704446938,1.2551207266089557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,151.20952027952413,-0.018640940046159737,127.12898693281984,-122.51421393238495,601.6126319914765,0.1290947795651905,2.1698460459689595,0.9679972163960694,72.17856436188504,-41283.596997419154,0.4393820890445083,0.7037943808915847,0.021135667363280014,True,1,106.51251924392679,63.73980898554846,80.98088655715497,12281.966993434517,232.5588115969945,126.0260323862877,1.385836859247423e-06,2.103894894126804,52105104.50593296,30426819.09982985,0.03702324563435062,775.4983522931697,0.7641667563204879,0.712384540802484,0.005608857898557286,4.085592808075709e-16,0.012904470736910315,78.246644345883,True,10051.507078504032,126.1779970454912,234.20488373080462,1.9489214150858925,-1.6475173073297085e-06,53474736.86660072,33291633.09873882,0.043765427707854944,600.5687482466558,0.7890294654066239,0.7220784672237439,0.00587333053206791,4.5429312542911284e-15,0.13669424773774444,0.7163312498098194,0.04129189174870703,0.0,215.6460019326198,0.04129187313232832,0.4736308386580671,3.5310892693235023,124.26830060620043,Detonation,0.016129313326478642,0.5773502691896258,0.4649086263406837,0.7164087794767947,1.2548966308979386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,923.6751541220362,0.2190803090319238,195.93813854826976,-596.9649571970459,139.3071089395437,0.455391899728372,9.74916616962705,-0.6363644112370127,-101580.45051828149,235368.5359844298,0.5356822479747206,2.331230807200594,0.4450074305121569,True,1,102.87945342313196,0.0,78.91488436986917,11977.556221104705,234.3761187410524,193.39451051990227,8.145730816629673e-06,155.72679846848308,46823179.30881071,25637970.727140903,0.037003409427393184,492.63315341969775,0.7399653336597372,0.7123542720508975,0.0034775279986558978,9.402896213343665e-16,0.0415654073484516,76.44165174877153,True,10549.45526133195,193.68893358228885,235.7514506709108,155.65196399419614,3.489702386024896e-06,47652924.62292707,27904302.111240625,0.04293452284587792,365.1704794987608,0.7652279119077845,0.7209431547849902,0.003497614058846425,1.1660609236099424e-14,0.5144260843152918,0.7143107522960708,0.03481797953612273,0.0,219.82043472344657,0.029875107435111445,0.3316197382628586,156.29540978678293,190.36501661671696,Detonation,0.01693669992431181,0.5773502691896258,0.4619257258445194,0.7151676998673357,1.2542001204580866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,146.18478282331378,-0.024711195904854728,132.21920134000592,-122.1255011395867,483.64433846945167,0.12910291494818496,1.6394088107498472,0.9280016370701408,-210.21144022304088,-35155.456326105,0.4377196742640919,0.564519142199152,-0.0022229375112397254,True,1,108.91424064324323,55.86807233832632,81.32601545167317,12332.575485971673,232.32921245513248,131.2889721500939,2.0080922941141255e-06,2.0340752206414088,55223231.88442221,33278280.23396103,0.03855808219624152,642.5078981421158,0.7762820202780971,0.7146933780125279,0.004691758698326464,6.5429242291744e-16,0.024487371847550343,78.5900698008964,True,10357.147755525068,131.41545229132765,233.9834532066404,1.8671575345873488,5.223550278935056e-06,56608766.45391892,36171796.16269945,0.04550283822465118,503.9465127142632,0.7993614344720991,0.7244037681512993,0.004941364871334932,6.788610983694751e-15,0.2430944543268081,0.7194520834438781,0.03956948008114301,0.0,214.9824230951574,0.039569461938516924,0.3957843988369328,3.5876156660246887,129.7870606555344,Detonation,0.016755545250438736,0.5773502691896258,0.4625894627590401,0.7195832491736349,1.261532114851428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,944.4498239300676,0.2274728188114952,207.11729024479786,-606.6985313714285,148.05219135262726,0.4967125187653702,9.19986556725739,-0.846563080647745,-113707.55496494875,249553.2978374468,0.5475842796011059,2.1588725450397237,0.4772375317594065,True,1,101.90464484468971,0.0,78.26513201805895,11881.57686144104,234.75098936633583,204.55691083347824,4.297638252967405e-05,166.6867964562951,46252941.03166914,25454698.02829337,0.037818090046344816,514.7227026892987,0.7418469204689546,0.7135883156425487,0.0035997980640883327,9.281165754533891e-16,0.040510898986942864,77.07069345855388,True,11122.736839486292,204.70498309852508,235.41680373448025,166.65733902949646,4.5894154709977866e-05,46673017.31183577,26566963.496712685,0.04065654890739541,444.0644891888959,0.7544631291286221,0.717748911834336,0.004254165753995829,5.432027497754185e-15,0.21770685494252506,0.7201592948705456,0.034644874801565334,0.0,219.75180271369427,0.02962255393883811,0.3539045803056525,167.17019370767764,201.3093164158565,Detonation,0.01675929100575191,0.5773502691896258,0.4625757067374143,0.7202106025684452,1.2626307977660427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,944.4498239300676,0.2274728188114952,207.11729024479786,-606.6985313714285,148.05219135262726,0.4967125187653702,9.19986556725739,-0.846563080647745,-113707.55496494875,249553.2978374468,0.5475842796011059,2.1588725450397237,0.4772375317594065,True,1,101.90464484468971,0.0,78.26513201805895,11881.57686144104,234.75098936633583,204.55691083347824,4.297638252967405e-05,166.6867964562951,46252941.03166914,25454698.02829337,0.037818090046344816,514.7227026892987,0.7418469204689546,0.7135883156425487,0.0035997980640883327,9.281165754533891e-16,0.040510898986942864,77.07069345855388,True,11122.736839486292,204.70498309852508,235.41680373448025,166.65733902949646,4.5894154709977866e-05,46673017.31183577,26566963.496712685,0.04065654890739541,444.0644891888959,0.7544631291286221,0.717748911834336,0.004254165753995829,5.432163548258257e-15,0.21771184182009892,0.7201569076922241,0.03464480839743097,0.0,219.7520747649076,0.029622496161748037,0.35390422274086925,167.17018973470203,201.30937559903526,Detonation,0.01675945965615089,0.5773502691896258,0.4625750874125593,0.7202086038755359,1.2626276212914465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,139.93324750687805,-0.018531528394615592,127.05890329761215,-129.15150887696902,472.32917506257934,0.1290852384616762,1.5110049896110418,1.018799439887674,-361.6884330118282,-35549.40359124332,0.44149407780490135,0.5475511540507061,-0.04264687126858757,True,1,107.3079719373814,51.643283730927145,80.3259787790915,12185.12806840955,232.7779129606291,126.37459597435188,2.9311938944888414e-06,2.0713382283345405,53243876.8398907,31992930.377111826,0.03911781772410338,637.3034068066422,0.7751614659333624,0.7155195132951784,0.004584908419328686,6.938617805456316e-16,0.02638590689871428,77.30519123206946,True,10048.86075008095,126.47918730759324,234.56417978221145,1.8957633572596784,-3.208860032505032e-06,54721762.58272834,35115741.97267878,0.04707524930218924,481.9313295412178,0.8010707711843069,0.7264541379569383,0.004638025868558258,8.126755754807144e-15,0.3065328601299667,0.7209454560383266,0.039091037372166,0.0,215.7254051817164,0.0390910196243156,0.4123630060767929,3.55174040241003,125.19881694081829,Detonation,0.016895927585181034,0.5773502691896258,0.4620748392634337,0.72099594805007,1.2642485409152555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,136.33150718219983,-0.0182801710706704,127.76748068499737,-125.14384657158001,523.353383025155,0.129082195795789,1.7081032680393031,0.9811729789084358,-156.47555428454234,-38931.814490408055,0.4399247872644895,0.5905546468278985,-0.011819767298795776,True,1,103.45390334526708,57.9140509290449,77.00480398542163,11694.739967918427,234.7366789366374,126.95298956640079,8.43758548130652e-07,2.0584171359334387,49720032.18620554,30378728.686124235,0.04346352185977245,703.2042631916353,0.7816621755253401,0.7216677378066327,0.00485672117835805,7.918451054670736e-16,0.02878012659507178,73.98977957643996,True,9409.170400797617,127.07924112670112,236.33725409627502,1.9079363773243359,-7.605555601472205e-07,51047422.05377965,33325552.05958492,0.05261081947271207,539.6177953579298,0.8079821546686272,0.7333003685196262,0.004941364871334932,8.705975420959244e-15,0.3120224933103366,0.7263866776942912,0.041879941663380736,0.0,218.9150730397823,0.041879924270438136,0.4908532819236762,3.383704342131905,125.5176191906056,Detonation,0.017851438031846363,0.5773502691896258,0.4586207819958277,0.7264346835723087,1.2755480710825862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,793.1190693909657,-0.23473808440478586,-226.2671380292172,704.8835194851732,-586.1217450274268,0.4027940316602113,6.192376813776837,0.6244737344920742,-119091.30794561633,108920.74784332211,0.5619182366793523,1.6521731591928883,0.38705018011507936,True,1,99.75547143814684,0.0,73.82643984049379,11225.01051826528,237.0061407695735,-224.13948094285644,2.381530344330164e-06,-182.49609342411338,46399491.9338243,28132074.78058803,0.048258539221993135,418.9578512153541,0.7786535519202783,0.7279648590270986,0.002777933601265089,2.819093659984642e-15,0.1287825240659252,69.9408377436257,True,9330.471229102064,-224.5469887404308,238.7698489586152,-182.4200360671243,-2.0348708194605534e-05,47613807.03265536,31532809.32911551,0.06189936467066216,268.2035004849615,0.8137947403147068,0.7436793554891421,0.0022839118596167853,4.887478903590456e-14,2.154128758737104,0.7359450272931527,0.04947228480228304,0.0,223.29417610816543,0.04947227970307564,0.2590827766678485,-182.89841959185662,-221.03734012986016,Detonation,0.019811503119018543,0.5773502691896258,0.4517800838867129,0.7361429195693705,1.2965187681982742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,164.40827295779337,0.2431190085990827,-159.37761554737497,109.1331152748512,-623.7210110680361,0.1345153454699505,2.06731918313185,0.7525243582843792,317.71666943752643,-44840.54233832577,0.43311433624223455,0.6422505221636924,0.0660337928350278,True,1,111.09990198068532,68.44833410115785,74.01016611411463,11249.748628504467,237.06992149103309,-159.415634518627,2.0918865987204317e-06,-1.4353005705410404,62310152.51832812,44277319.25561222,0.06414554707029421,722.5023170477693,0.8429683176759298,0.7460110667738484,0.004801099099498492,2.336984372633016e-15,0.08553761383741539,70.73710018921236,True,8324.666635897225,-159.41981776306113,238.50714437738617,-1.3083741757807557,-1.4037604218361747e-05,63610876.44619794,47364399.025892496,0.07892368459481673,812.6307225270787,0.8628997156767669,0.7599514442404511,0.006940978678966341,1.0507928291725081e-14,0.2582296330110125,0.7476757247566811,0.03287561340611208,0.0,221.12239469659264,0.032875597836307946,0.4641852159456071,-2.7285069943296376,-159.3047564960984,Detonation,0.022503834963448228,0.5773502691896258,0.4428494070050481,0.7481657264564333,1.3236026677082409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,137.47629866570256,-0.021794542058757138,127.03248405689,-133.25008012773543,537.3549244485126,0.12908683697162465,1.7155682457797667,1.0512105545898465,-620.7375297844519,-40508.30898233726,0.4428453401724661,0.6040938205432494,-0.031944884267017165,True,1,100.72810552022177,42.842349932913926,67.47667014605834,10282.422273240407,239.24618547932977,126.63768239943435,-6.404342517992343e-07,1.6438453028345952,49932910.53370306,35662301.83275778,0.07527562764748989,420.37007289920166,0.8451061166660748,0.7567145184787116,0.0025480215782086265,1.0318486335006081e-14,0.4674445115958879,63.583456820276965,True,8331.911721689194,126.72528286382791,240.69205562757458,1.507222216057419,1.3175691466284785e-06,51141988.00415909,38802482.50449556,0.09855419165950567,316.08234401623787,0.8710457234947641,0.7755370728705621,0.0024332856590650693,1.2884695181709496e-13,5.7787918056589165,0.7471917056556422,0.039962539329671684,0.0,227.1543396882493,0.03996252431308885,0.4401039217753738,2.6582981968887345,125.83423184541012,Detonation,0.027540823430661783,0.5773502691896258,0.4273101574703461,0.7502787319456939,1.3349451740209777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,141.5569439021636,-0.02149088204795489,132.02487263052046,-125.20643378805148,569.418414511768,0.12909082177283687,1.906757653360476,0.9512570849298448,-415.12042922108964,-41853.569224823084,0.4386826046705721,0.6352322608284265,0.01044831363415906,True,1,99.39401101591135,49.783101622255174,65.64617680747277,10010.473124012482,240.03057307055875,131.5287498955947,2.1961652160577812e-07,1.5467291711686029,49059028.15697924,35675828.11099985,0.08285668826605168,464.3476929444377,0.8527614532525002,0.7633097337218497,0.0027461190423967085,1.1243285719103114e-14,0.5134142054461456,62.228503626969975,True,8082.448192074952,131.62927669950838,241.210759332484,1.436240556714928,1.5647008677941763e-06,50056272.630697794,38339918.59175853,0.10544518967337067,381.85669521741187,0.8751778943572402,0.7803953185536879,0.002810116740715871,8.981094988151442e-14,4.104273992613192,0.7644818987511499,0.04112874809374098,0.0,227.37569593145446,0.04112873286968037,0.480352792372678,2.606668968600082,130.36803502948507,Detonation,0.027031773496062023,0.5773502691896258,0.4288209058264675,0.7655859567002684,1.3652953405493222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,765.8794815133722,-0.234150088720994,-215.6702443901315,676.857320418416,-566.9732163010548,0.38259238361723824,6.266987932693215,0.7117645249786085,-106233.9760962912,95676.98855969222,0.555454528928138,1.6853744040030718,0.3623829646563695,True,1,98.56832367846606,0.0,66.02158976783545,10066.82667008018,240.2932896199765,-214.30619028503142,3.0951396644475516e-06,-170.15772558617982,47046579.73899901,33090862.642123103,0.07760653828538577,216.17798417095986,0.8386678917970708,0.7587967535697046,0.0012839682278801832,3.815112392617484e-14,1.1016364997767982,61.872520671776115,True,8711.887288428405,-214.6201031359379,241.65375870007583,-170.0701012202545,-8.359538506854711e-06,47930838.09629488,36102397.00644064,0.10338976005985624,129.9070620251276,0.8678816527924629,0.7789751941565707,0.000930002770054118,5.080322317989636e-13,9.847256092138887,0.780766747225015,0.041805795846341816,0.0,229.21481650040718,0.041805791078036184,0.2294746556152395,-170.63047240633387,-211.81004992234216,Detonation,0.027766213631403417,0.5773502691896258,0.4266451300297221,0.7808084422396647,1.3992231087162352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,765.6164434112056,-0.21778990579223506,-207.47339340486545,716.5951793059123,-607.00942653177,0.3487910756494605,6.746305739419067,1.0975737420621532,-103910.0122766404,93043.72370291712,0.5546292589893969,1.8695053918651257,0.3041493055535186,True,1,99.18522177416432,0.0,65.7106412080412,10020.45258372112,240.3767914286969,-206.22371975586415,5.86085916311313e-06,-163.53955904046552,47425375.56750774,33634239.367853045,0.07977304111098578,191.99025209365746,0.84214217166866,0.7606878930641651,0.0011377006704229775,5.108699321788244e-14,1.2812621948897458,59.40477665318628,True,8239.002973986913,-206.64300416569543,242.3316873617283,-163.38740490457025,1.157263263597567e-06,48605996.40718389,37976038.97656381,0.12406654411366935,81.43404193232747,0.8839137850879228,0.7922708091440451,0.0005570227543827882,1.9961504761790353e-12,17.428310011064227,0.787785262798823,0.03863216479463612,0.0,229.685474505762,0.038632159672473305,0.2095690540947327,-164.07388159904463,-203.9913854798663,Detonation,0.029073133284992524,0.5773502691896258,0.422834311874424,0.7878268027546559,1.4169853455758157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,869.7133490267038,0.23352794627903198,191.78426564516533,-548.332322687742,145.58986877651844,0.4562914445002652,8.944830565474401,-0.6727680820539481,-89876.27167105276,194038.38884202513,0.5346152007432949,2.124079627692942,0.44364120789383976,True,1,100.10630717326329,0.0,65.30401630426101,9959.932447861436,240.5984810239304,190.49424868112732,2.502196739205589e-05,147.29753340744813,47372247.03501225,33817653.98572254,0.08175292384284373,163.95531434530406,0.8449086287607738,0.7623804473071523,0.000962701715854358,7.251122232755088e-14,1.474973340563029,58.284940097933024,True,8173.339784087834,190.97069304839462,242.6709593205609,147.0998915675168,2.1653207821552645e-05,48452660.26713646,38363020.12562132,0.13380688421417922,55.920726245396146,0.8898106131300803,0.7978653150370298,0.00038975832273282563,6.591770880644341e-12,30.03312705833136,0.7600215343190861,0.06315475906825932,0.0,233.5632787789957,0.06315475529040684,0.2278670721497447,147.77273860424162,188.90918793467984,Detonation,0.03745215876460114,0.5773502691896258,0.3999793836170975,0.7660624584121828,1.3790756186228357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,131.38895669934905,-0.01963766455971544,119.55952133165134,-144.88356818590202,641.5839894789477,0.12907923456124398,2.0022863436779628,1.2128887322217003,-829.3382009886482,-48053.1775924075,0.4495781297019363,0.7027197079564408,-0.054598175190266496,True,1,94.32725971990006,36.11376986280953,57.307150282452746,8767.727899597352,242.51749757987216,119.39935019752907,1.4738493936480652e-05,1.9837596240567548,44282599.7111419,34916358.32246518,0.1311571062662929,312.06169466378935,0.8879692288323133,0.7963807396125959,0.0016259438840426305,8.46832993408194e-14,3.0583465116409454,53.413635258674056,True,7153.3600400117875,119.44133237571032,243.4561632303762,1.8972942826343782,1.7605612945001308e-07,45045675.90851954,37291155.74783796,0.17850759762403168,245.6535007757641,0.9098637608971121,0.8194857482751771,0.0014828101247675632,5.785341388287381e-13,19.289340655761468,0.8114738298033553,0.03847885658645506,0.0,231.32790353881904,0.03847884256302983,0.5071527964256312,2.870003091213216,118.84405468652508,Detonation,0.03349087051536597,0.5773502691896258,0.4104728858891904,0.811512421085764,1.4810645297460932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,133.57579104999084,-0.02046619959288351,124.27119524191721,-140.69490231829732,585.7568958669657,0.12908167900475434,1.8234944748614264,1.133628082361103,-906.6137206090243,-44587.39552717064,0.4462768248461667,0.6448116324422071,-0.04710649250250665,True,1,95.56064985877424,31.04400318896194,54.703274941584006,8377.011681887996,243.1924159754566,124.12190694298128,9.804343137970687e-06,1.588621659887519,46534094.24255109,38241124.62244564,0.16706979256387536,238.82122060922254,0.9065248119082232,0.814491941673249,0.0011982274640269922,2.656848924858279e-13,7.074907254167173,50.348555722293575,True,6840.362049444864,124.16762874903208,244.08990808942409,1.5019854018093932,-2.647909813560821e-06,47272087.00604176,40676287.71470592,0.23924182108074984,183.1036755329249,0.9276160772335929,0.8415583063804726,0.0010256649219111248,1.839695064662713e-12,40.54271993692945,0.8342046312458768,0.03588578359375734,0.0,232.23355957028446,0.03588576988131528,0.4686801885935314,2.4885026090230777,123.51755898157595,Detonation,0.0377346440363565,0.5773502691896258,0.3992499550224474,0.8342423859087407,1.5500717564077868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
