,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2
313,139.82065562113576,-0.01957710850359927,110.19828400774055,-117.90500322415501,569.8970715509473,0.12908643154802238,2.0555267616748645,1.0727501355663869,1345.1301488255785,-37754.73921372366,0.4437426200013541,0.6926733796797806,-0.010876822009915129,True,211.5330514114442,107.75426994322834,1.5261107624749216e-06,4.4559651197710295,104.20075813259069,37.382585094222826,0.01209476553005385,1.0,0.01209476553005385,37.382585094222826,hs-SNR,,,,,,,,,,,,,,,0.5639112890144339,0.6599741095750304,True,,,,,,,
314,159.7173069340237,-0.02095140958277793,113.48046211275766,-120.46458476793389,555.4255965211986,0.12910980084813845,2.188367071817575,1.0689381596194791,1038.3356126044198,-34624.491679588435,0.443595472320291,0.7252481278909736,-0.0014246058112587778,True,209.00108793340698,110.94564453541253,3.3614716364971083e-07,4.619662589653666,106.7341641371941,48.9902886154394,0.012114406201231416,1.0,0.012114406201231416,48.9902886154394,hs-SNR,,,,,,,,,,,,,,,0.5914440540346837,0.6600352561203041,True,,,,,,,
176,723.9305996506018,-0.21184752346348906,-223.88327346607159,681.1816748981888,-625.9655227390018,0.3144970315378639,5.481717178529079,1.1464342498539597,-104710.34700489572,77154.08929148698,0.5395180914249238,1.5615016696079298,0.2545563484255475,True,211.65437987175343,-216.71718090737858,7.1718557292700635e-06,-184.77473687363945,103.31091308554196,46.88851019140718,0.01212125835006287,1.0,0.01212125835006287,46.88851019140718,hs-SNR,,,,,,,,,,,,,,,0.5027074207601752,0.6600565747233009,True,,,,True,,,
315,135.9614618881481,0.15507043121780048,-102.36285700373816,126.69134066354782,-824.1760797736023,0.1296325431437344,3.114695868066986,1.2548532001801391,1463.38926984734,-51207.95007387914,0.4516033034914498,0.9878161670467696,0.0032432726738390594,True,214.28310863926453,-100.3774036134025,2.359647341293333e-06,-5.037024423609977,101.6509620913808,29.25147085973208,0.012123412522688658,1.0,0.012123412522688658,29.25147085973208,hs-SNR,,,,,,,,,,,,,,,0.5325263073164438,0.660063275359893,True,,,,,,,
316,166.27270602533304,-0.020337254707347152,114.2788251214547,-122.09859758291552,562.089744844888,0.12911502847054185,2.2778386334192304,1.0770981021069796,906.2129107663676,-34224.38769534663,0.44393808373513854,0.7489760087059709,0.0017859560176583247,True,208.30521491675808,111.75409261297544,-9.103313523136822e-06,4.722638976925494,107.40851682618786,53.063528622762306,0.01212803251488067,1.0,0.01212803251488067,53.063528622762306,hs-SNR,,,,,,,,,,,,,,,0.5985495420100729,0.6600776436266229,True,,,,,,,
177,928.7600602898892,0.2154513767355985,207.79612635415882,-579.2781293730147,142.3744682515273,0.4483886831850396,8.904533653737827,-0.6697309085348342,-107652.15494345801,250120.21564923503,0.5307903689823119,2.114511595345318,0.4357956741828609,True,212.66036045778026,200.80834394867387,-9.018748804426753e-06,171.3858416309537,102.8482020775771,48.61044986903502,0.012149494871973884,1.0,0.012149494871973884,48.61044986903502,hs-SNR,,,,,,,,,,,,,,,0.5056263279480798,0.6601443491555502,True,,,,True,,,
317,177.3747141944846,-0.018256984414881747,118.79373526224623,-123.67385448048742,547.2288765342056,0.12911757240273575,2.2998811201287093,1.050950230280722,550.1895763874653,-32252.43065223221,0.4428498610418082,0.7501286517456309,0.009057411807859905,True,206.8211863891404,116.26428832973112,1.29573499095201e-06,5.114089234952076,108.82782079017882,64.880820710952,0.012180282540971815,1.0,0.012180282540971815,64.880820710952,hs-SNR,,,,,,,,,,,,,,,0.6135480574666934,0.6602399151956775,True,,,,,,,
318,145.54638516608324,-0.022417032509263628,104.22362372488467,-132.0721404090352,556.5552645982442,0.1290970412737801,1.8771754632607287,1.2720346252308046,968.8863954562756,-37468.733958959645,0.4520514452669171,0.6812996366869831,-0.0863958787348025,True,210.43930223046124,103.82192211821258,3.8110398134934783e-06,4.386784019552241,104.66131296040369,47.21880042881715,0.012220153568191866,1.0,0.012220153568191866,47.21880042881715,hs-SNR,,,,,,,,,,,,,,,0.580928852300361,0.6603634620980102,True,,,,,,,
319,130.47411839058654,-0.022095494937953417,113.07338246522764,-112.5381233081908,554.1706904051537,0.1290796364922389,1.936595233328133,0.996358030518834,1468.5361697329915,-37868.35381727762,0.4405562180964809,0.6502084800851724,0.0009256851792797397,True,213.11446456342875,110.20646824755852,1.4207220684911684e-06,4.447241024890396,102.82080142300369,32.55271803653423,0.012253639046937905,1.0,0.012253639046937905,32.55271803653423,hs-SNR,,,,,,,,,,,,,,,0.5517461050303735,0.6604670363548886,True,,,,,,,
320,144.11848596994244,-0.019475677134924152,106.07811056333763,-127.78415361827601,561.2044670744451,0.129090121744201,1.9458195578466424,1.208442313484281,1068.6620306056277,-37520.300866938414,0.4493983058460224,0.6878619417090408,-0.0585342675690777,True,210.9651940933537,104.9557100816958,-3.730982033852588e-06,4.3898670408532325,104.39906595445669,44.093932769095716,0.012280891776052651,1.0,0.012280891776052651,44.093932769095716,hs-SNR,,,,,,,,,,,,,,,0.5778860695574826,0.6605512072231221,True,,,,,,,
321,150.7381487999923,0.21342451482200928,-124.18656748223991,108.68680379514294,-1072.2597469470156,0.13169211652168128,4.183561175745368,0.9230865611638592,1603.0633728181647,-67188.48614068155,0.4388094802214117,1.1997380541303184,0.0807732483848059,True,228.81371157439992,-122.16161363578185,119.13095264099744,-16.299600477591547,87.46839112882091,41.31147445492064,0.012297905377930192,1.0,0.012297905377930192,41.31147445492064,hs-SNR,,,,,,,,,,,,,,,0.527812533064252,0.6606036976337705,True,,,,,,,
322,139.1835268156465,-0.017738972819603217,117.63300716866213,-114.52758752391104,431.0713263554895,0.12908376274929245,1.4660124363863574,0.9758816127563296,1104.0082700111407,-30353.10789752437,0.4397050971515701,0.5291500445559776,-0.03332020096867139,True,210.2910138737299,115.58466292713629,-9.646142094244898e-06,4.603612634029651,105.40402390496271,45.34649149733689,0.012303106888199371,1.0,0.012303106888199371,45.34649149733689,hs-SNR,,,,,,,,,,,,,,,0.5852585958758147,0.6606197366796575,True,,,,,,,
323,189.30167311511542,-0.0219776976493183,122.72429560351202,-125.95611124527777,575.1894442512844,0.12915451776687556,2.5001162212693044,1.0410133668829982,210.2364460587851,-32489.94484486294,0.4424542977489729,0.7985312831311592,0.02078867253040104,True,205.69513466149232,120.34145670441023,2.3552390612909317e-06,5.390440196312427,109.95816767359976,76.41854039861336,0.012313008073100016,1.0,0.012313008073100016,76.41854039861336,hs-SNR,,,,,,,,,,,,,,,0.6285813391141066,0.6606502561408999,True,,,,,,,
324,153.77470532656497,-0.020793871872640767,110.42317181886341,-128.97469650254402,486.4921694833663,0.12910262237581507,1.720794957545411,1.1741204509320704,741.8759567915268,-32552.50372349681,0.4479744785554873,0.6258854812083645,-0.07117673502992466,True,209.2426197804237,109.17095645023736,1.4690263613863532e-06,4.578736916211727,106.07909855478194,54.216886956366395,0.012331599404396943,1.0,0.012331599404396943,54.216886956366395,hs-SNR,,,,,,,,,,,,,,,0.5962452181951841,0.6607075225240846,True,,,,,,,
325,143.16478604006048,0.1784999363785309,-101.92146238893663,131.44562835361356,-849.6067520203453,0.1303349745539628,3.2657913592534764,1.3234386055192289,1376.9806860093026,-51644.91132439957,0.4548122444190261,1.0370209407332405,-0.003743534290142625,True,213.59031973350238,-101.0049125742774,4.131525607128578e-06,-4.9203860311374745,102.50117581847799,35.202971501330325,0.012352595796049054,1.0,0.012352595796049054,35.202971501330325,hs-SNR,,,,,,,,,,,,,,,0.5559204590611623,0.6607721350929692,True,,,,,,,
326,141.77420739188298,0.17105564922759142,-107.20708808342928,120.33287493888956,-866.8952785882326,0.1301382995724063,3.431998190415038,1.1507294111877362,1600.596568629344,-52634.57179512142,0.44751769049776896,1.0497877828017157,0.03368004811770939,True,215.4150280934554,-104.534915064423,1.911170060258876e-05,-4.868980121272059,101.24227019947591,28.16229402604779,0.012363450211006464,1.0,0.012363450211006464,28.16229402604779,hs-SNR,,,,,,,,,,,,,,,0.5308999124510785,0.6608055118178755,True,,,,,,,
327,148.77729602286797,0.1609180509547613,-111.80550509771037,114.43109440018637,-988.2825480424659,0.13044784452076708,4.057632494258791,1.060755814674596,1742.9703704177455,-58643.493300759015,0.4439235631172352,1.1912007593437972,0.061121525543011375,True,217.7674322633896,-108.6568328700976,0.00014408131903970156,-4.808816627850204,99.55394526787514,24.88002841453732,0.01236480098457449,1.0,0.01236480098457449,24.88002841453732,hs-SNR,,,,,,,,,,,,,,,0.49360644846238,0.6608096641450768,True,,,,,,,
328,146.1723734182807,0.2446510636651925,-121.68767843660065,118.49331224442604,-507.0559937506295,0.13184177080795126,1.7970711588292263,1.018608668750144,1114.0621405182155,-33732.07508791388,0.4428643951806418,0.619035901165664,-0.012499149549496212,True,209.30341461713107,-121.78474295355612,-3.7636640085932005e-07,-4.729998191220604,107.06951910052885,54.91890253780484,0.01237985676462413,1.0,0.01237985676462413,54.91890253780484,hs-SNR,,,,,,,,,,,,,,,0.6088925243076627,0.660855927802505,True,,,,,,,
329,153.89552330752878,-0.019400297332347192,103.26114424471822,-138.97849746971985,536.8903991781708,0.12909904277071546,1.797379966561657,1.352024455735627,682.4138956908955,-36088.88517290511,0.4553853556197524,0.6746824009296853,-0.1251557841043274,True,209.713505289568,103.24016788351429,2.1123072120650453e-06,4.342495792306593,105.20599516591172,56.00645637770898,0.012380948239018258,1.0,0.012380948239018258,56.00645637770898,hs-SNR,,,,,,,,,,,,,,,0.5936417852840139,0.6608592803946066,True,,,,,,,
330,157.889200589995,-0.01957780674338716,118.39458714422108,-113.15171171869429,539.2793445327743,0.12910343767262528,2.1333697413164194,0.9619492701788064,1170.9376814836694,-33754.83323351144,0.43913442033917305,0.6936673136922392,0.02066625722558485,True,209.70824993245384,115.42018113548107,-7.80121693946797e-07,4.590237394327796,106.3734028181712,47.06572359806573,0.012382090378610487,1.0,0.012382090378610487,47.06572359806573,hs-SNR,,,,,,,,,,,,,,,0.5953511853937152,0.6608627884214838,True,,,,,,,
331,162.078888247309,0.19491609615545252,-112.09368398537303,120.84547754839231,-937.9278702259442,0.13236103056331186,3.9129906222949695,1.1512116754653023,1709.4588654286608,-53752.538732820656,0.4486491503381204,1.1701162681512929,0.04768868850756047,True,212.77353082942108,-111.017101683186,-4.287313725236177e-06,-4.608723374431137,104.72053439330885,39.3762604205089,0.012390443307563372,1.0,0.012390443307563372,39.3762604205089,hs-SNR,,,,,,,,,,,,,,,0.5764416968746656,0.6608884381573236,True,,,,,,,
332,145.99113542712905,0.16269477751070469,-109.84251315636202,116.56947077956438,-907.88380803655,0.13030033484337078,3.676872266540042,1.0947301566010426,1697.9646081820804,-54346.448714442646,0.4452654058588057,1.1016730927351843,0.0488157176948754,True,216.08061175879243,-106.90938992865568,5.567524936276645e-06,-4.7798077200619415,100.94078844607223,27.163327275270554,0.0123938799893887,1.0,0.0123938799893887,27.163327275270554,hs-SNR,,,,,,,,,,,,,,,0.5234409738913673,0.6608989883351349,True,,,,,,,
333,144.39143203297797,0.15931382641754102,-103.9427982518927,129.82566382771617,-769.2554621046719,0.13015389237389124,2.907344271923703,1.2808464729969595,1313.9626059988375,-47582.45685928335,0.4529470311405625,0.9403104801470856,-0.010917093201480292,True,212.90184292434085,-103.16058436287732,5.481708891990205e-06,-4.668689928838446,103.11660598525042,38.645627876861354,0.012453250661233144,1.0,0.012453250661233144,38.645627876861354,hs-SNR,,,,,,,,,,,,,,,0.5686189866932223,0.6610809730672202,True,,,,,,,
334,158.54087828378314,0.2357414138585829,-134.63588756949352,110.29069587591822,-528.9939008325263,0.13334349353596345,1.9587604550293607,0.8841810493436124,1247.151805005601,-33745.38531372382,0.4380141057360424,0.6370536219812757,0.033564048069435866,True,207.3168189151878,-134.73880767191332,-1.8213992007974632e-06,-4.948262523238677,109.7026171037883,64.0827419184116,0.012457101386313195,1.0,0.012457101386313195,64.0827419184116,hs-SNR,,,,,,,,,,,,,,,0.6357205055930768,0.6610927584713386,True,,,,,,,
336,167.3944700015346,-0.01969442422266669,119.76282264300319,-117.27258223372343,533.3034415113585,0.1291136794685782,2.1685985029704082,0.9874693711048508,862.960511377376,-32515.01469303302,0.4402028787757347,0.7067278542600772,0.01670285774033001,True,208.65316554395656,117.05881784453501,-4.850178396325411e-06,4.798489800224138,107.35140321419331,56.55696936502919,0.012530248307335831,1.0,0.012530248307335831,56.55696936502919,hs-SNR,,,,,,,,,,,,,,,0.6105083674049759,0.661316216518273,True,,,,,,,
337,151.00883916408105,-0.020406695238107918,116.53521499702283,-118.96516643996523,471.5780837751274,0.1290986747516476,1.7236890483978269,1.0259401168069413,927.9801055794524,-31392.75222283754,0.4417983241548565,0.6019122815672804,-0.02356127343509043,True,209.9114331402409,114.37149927734215,4.503460729329226e-06,4.617446295552783,105.87478833306109,50.64999033194744,0.01253723413563183,1.0,0.01253723413563183,50.64999033194744,hs-SNR,,,,,,,,,,,,,,,0.598096534112688,0.6613375167544434,True,,,,,,,
338,147.9298076821128,0.1620068530823428,-108.19408340900415,119.40634835533359,-1008.2882845337683,0.1304123681258257,4.158729038425062,1.1408961619315212,1663.4544875071795,-59279.509921981175,0.44724500605546974,1.2298316199281858,0.05216466069626108,True,217.41320079006096,-105.26727564269527,9.662658334012852e-06,-4.976488070491472,99.70401513357315,25.648541103995115,0.012540029385394587,1.0,0.012540029385394587,25.648541103995115,hs-SNR,,,,,,,,,,,,,,,0.509175655220284,0.6613460376575905,True,,,,,,,
178,417.04962645077416,0.2433565830567208,152.46187041871954,-291.7162714066572,168.31185765627416,0.2048836154912496,2.8482339519914244,0.9272204807277236,-21280.257991192062,10657.4702078401,0.4755774763546901,0.8665952347858101,0.12942125579991864,True,208.16752857614503,143.21463099842072,-2.346734203412918e-05,84.96339753828673,107.00293754424528,125.11507119856708,0.012562292783903127,1.0,0.012562292783903127,125.11507119856708,hs-SNR,,,,,,,,,,,,,,,0.5122551793250621,0.6614138637243867,True,,,,True,,,
179,740.3025210949937,0.10721488546895667,166.0277226925426,-1031.0172755214487,619.0135119117386,0.1793636366312189,8.280721423329034,4.82413938489867,-93816.22909173688,83487.51154810263,0.6251891079317975,2.8742035866487035,-0.5232418374330967,True,211.817143879472,162.26568744973875,-2.2422264110332847e-05,136.66962647928662,104.33598677202473,125.29534972557668,0.01256347229332385,1.0,0.01256347229332385,125.29534972557668,hs-SNR,,,,,,,,,,,,,,,0.5319033845612743,0.661417455125051,True,,,,True,,,
339,145.27684008414317,0.1651177234392375,-106.24623047085552,123.06797583904844,-899.128994643221,0.13029042939968935,3.604685836649288,1.1921570923112037,1550.6633879905185,-53813.16210628506,0.44931990879155503,1.0998643078808559,0.03172160834613212,True,215.53940964584885,-103.95128675304895,-5.313514639179258e-05,-4.839629950999745,101.191747018375,30.17452075040092,0.012626643671600985,1.0,0.012626643671600985,30.17452075040092,hs-SNR,,,,,,,,,,,,,,,0.542626930149976,0.6616095064394333,True,,,,,,,
340,141.45946060766806,-0.02153767524452908,110.5806480594281,-119.22346417155624,573.9514443334582,0.12909078912450392,2.0772146023878957,1.081609205029969,1253.9597552908372,-37962.99522542637,0.4441139266839108,0.6995718514353021,-0.011708152768730024,True,212.5822313980746,108.2714831989722,-3.5733226583060717e-07,4.321987726675102,103.34093753609746,39.26272597232307,0.012649803248219349,1.0,0.012649803248219349,39.26272597232307,hs-SNR,,,,,,,,,,,,,,,0.5753686826426799,0.6616797710255463,True,,,,,,,
341,137.98050515632877,0.17213892020882995,-105.13172130984842,124.42684817466385,-821.9094338660983,0.12989482595483925,3.1430518841888087,1.2056427286745082,1455.0843376010364,-50999.522277708806,0.4496840085842677,0.9867034258262868,0.014276754509856757,True,215.48540675986752,-102.98817941532654,3.346718448938052e-07,-4.842093439736484,100.83526149063664,30.20612116966518,0.012674084495419168,1.0,0.012674084495419168,30.20612116966518,hs-SNR,,,,,,,,,,,,,,,0.5434703296297236,0.6617533559048062,True,,,,,,,
180,600.7814762494272,0.21260338873033552,-202.99601912888497,897.9796612822911,-470.28723985898625,0.25588777037458244,3.724615922455334,5.848626175574057,-46272.51088722948,101202.85590112342,0.7061381244149537,1.9059250098761762,-2.040082394990852,True,214.00620054192527,-209.79626355451455,1.0380774830680811e-05,-239.2016601109987,99.38381216732256,29.39277383690802,0.012678762057885163,1.0,0.012678762057885163,29.39277383690802,hs-SNR,,,,,,,,,,,,,,,0.4929944974403306,0.6617675216514767,True,,,,True,,,
342,142.05826988372704,-0.019278746437611627,114.90586088942028,-117.81353891271013,478.34199271934966,0.12908799197034526,1.6688568698875588,1.0283932523453665,1076.2517858438232,-32836.185417050336,0.4418951967449731,0.5886130928627841,-0.02934271298590685,True,211.41846534169616,112.8996805467705,-3.863010406609778e-06,4.411128155534153,104.42474940724784,45.21157666714326,0.012694121874770295,1.0,0.012694121874770295,45.21157666714326,hs-SNR,,,,,,,,,,,,,,,0.5891057497630632,0.6618140159992638,True,,,,,,,
344,148.4651266161217,0.16269385967325928,-105.71080137747414,126.56426564545968,-850.9667544294562,0.13045798056514055,3.3801405183355437,1.2365399785951114,1437.4545978312424,-50993.87863843404,0.4512529713027768,1.0511251260164045,0.017368664428002032,True,214.1702033992307,-104.21734073142048,-7.846603235754301e-06,-4.678607384426637,102.4111974949128,35.82637623650969,0.012710189344639642,1.0,0.012710189344639642,35.82637623650969,hs-SNR,,,,,,,,,,,,,,,0.5656009761411032,0.6618626163232838,True,,,,,,,
181,610.4330277014769,0.20463656853082002,-197.49451643668843,924.2285587565477,-507.5720844971749,0.2506744365519296,4.054690104672163,6.140573782134376,-47581.853822137695,102179.72613558892,0.7156959411103072,2.0371014898571027,-2.074204000544116,True,214.0976095828442,-204.0465454716944,-0.00014209959560859437,-232.78520321254376,99.31814838358794,29.790977919852608,0.012732939671788207,1.0,0.012732939671788207,29.790977919852608,hs-SNR,,,,,,,,,,,,,,,0.4946863914226629,0.6619313677259926,True,,,,True,,,
345,156.52732835969152,0.17492057074436293,-107.76542627180412,132.20013640316478,-764.6975779411937,0.13128590064762316,2.990581347530322,1.283924927472406,1166.5758897188946,-45944.05907479407,0.4536413042139054,0.9616328247946482,-0.006518678781921111,True,211.52534039728485,-107.76413379771752,4.63507208270072e-06,-4.478416865577953,104.8441715902368,49.31879327487276,0.012745023344062365,1.0,0.012745023344062365,49.31879327487276,hs-SNR,,,,,,,,,,,,,,,0.5995827248227232,0.6619678545704675,True,,,,,,,
182,828.3297142299849,0.2356110059054076,245.83029542791598,-679.2260277487766,381.9856355301785,0.43045892236801625,5.4586387292587615,0.2484017811001065,-133376.53398182243,159765.62789155607,0.5600810173085894,1.4060599791647086,0.42763296850322896,True,214.00849496722253,238.4581604103413,4.978084016278217e-06,206.44990287987147,101.40819034575044,42.74570741839318,0.012745783967839385,1.0,0.012745783967839385,42.74570741839318,hs-SNR,,,,,,,,,,,,,,,0.512224599383429,0.6619701505918152,True,,,,True,,,
346,159.03873711022933,-0.022809244949301283,121.11927441602295,-112.47249579631763,518.6216976229389,0.1291154844933755,2.043637118177981,0.935984998749014,1069.068873229677,-32611.64108368607,0.4380585991066402,0.6669067793359977,0.02194529389414428,True,210.091769353838,118.27666964690435,3.5716117908410034e-06,4.595502113467042,106.15383726010886,50.13199386664861,0.012784130503830302,1.0,0.012784130503830302,50.13199386664861,hs-SNR,,,,,,,,,,,,,,,0.6066439709593217,0.6620857971699685,True,,,,,,,
183,849.3129242659842,0.22827665953029244,208.4765725436064,-563.0061368786427,148.40333714394995,0.4271802180378565,7.296927392525163,-0.33006035032557285,-98652.92094390406,194353.88917639505,0.5343390763341063,1.7692217897436948,0.4234478307946781,True,214.04724880961456,201.3490039412449,3.735792905767784e-05,169.27032242848438,101.78106792706923,49.9373671983756,0.012791920396706652,1.0,0.012791920396706652,49.9373671983756,hs-SNR,,,,,,,,,,,,,,,0.5179762678662474,0.662109264698712,True,,,,True,,,
347,159.06628943135098,0.181302096150306,-105.54925584083904,130.4330387930487,-975.7329737749941,0.13166331672979747,4.062770971097536,1.3016473387443732,1464.1837544238253,-55728.99011861489,0.4545684460579911,1.2326339658984462,0.02740652952019218,True,213.86153056858228,-104.69802909737663,-8.377592975582473e-06,-4.733910952966177,103.18226393762436,39.55885763948457,0.012820160251302604,1.0,0.012820160251302604,39.55885763948457,hs-SNR,,,,,,,,,,,,,,,0.5780056015565592,0.6621942671432749,True,,,,,,,
348,147.08114990652558,0.16687315576651918,-109.32535978341042,118.97434739337996,-911.7556173665685,0.1304362366112818,3.6882268919828562,1.1246823091369378,1620.5268671996955,-54492.31864874943,0.4465813630984235,1.1095037745185368,0.04469650763506658,True,216.52838421117332,-106.76315489646221,-1.3877969632175464e-05,-4.7143022234065,100.52529211874969,29.22129508231829,0.012842974410202709,1.0,0.012842974410202709,29.22129508231829,hs-SNR,,,,,,,,,,,,,,,0.5393371277147879,0.6622628560929699,True,,,,,,,
349,140.87225208696864,-0.01823825094018472,112.6956600792614,-121.38432886613244,483.7472987420038,0.129085612025851,1.642320097296628,1.0798570700644743,1002.225765162103,-33574.63989695456,0.4440383325110221,0.5905562026682359,-0.0484210892694229,True,211.99655952778403,111.18036672413687,3.782340382783976e-06,4.319381414723749,103.76944284582157,46.06265712156407,0.012918788230516402,1.0,0.012918788230516402,46.06265712156407,hs-SNR,,,,,,,,,,,,,,,0.5914694222452651,0.6624902601105761,True,,,,,,,
350,165.69340918695562,-0.020867509429240462,125.81383545375091,-112.45084544235748,488.4466655622712,0.12911649978688808,1.952549849954246,0.9017392993185612,815.3224902859492,-30305.206157585664,0.4366322026104609,0.6384273457083217,0.025004719496799242,True,208.98004747033366,123.04982433756031,4.30803900015716e-07,4.918205214424941,107.24685457546312,59.096534081682044,0.012929976953930595,1.0,0.012929976953930595,59.096534081682044,hs-SNR,,,,,,,,,,,,,,,0.6216985430525235,0.6625237528036819,True,,,,,,,
351,136.50670334612212,0.17344022033022707,-102.45014329127086,129.9306472754943,-819.2289173629124,0.12980777726255688,3.0506120101133885,1.2883598761062476,1318.145448749986,-51300.80789001363,0.4530870320477823,0.9773796485460547,-0.0062199415081112255,True,215.65074030342305,-101.10560864604,-2.1239838247001457e-06,-4.871522966575993,100.39697857298269,32.545132752218606,0.012968113440432569,1.0,0.012968113440432569,32.545132752218606,hs-SNR,,,,,,,,,,,,,,,0.5537462082730253,0.6626377811449244,True,,,,,,,
352,147.91476160336168,-0.020716694744610367,110.11466859712057,-126.66880975249869,516.7438008085489,0.1290961531795625,1.8108385437423318,1.1550958324917386,879.9042583843758,-34799.94683524118,0.4471785515223472,0.6452256080175394,-0.0551066829665014,True,211.66627114195717,108.75503938892616,-5.259747206835667e-07,4.287599155024287,104.0404380251171,49.38279582914382,0.012983957012457812,1.0,0.012983957012457812,49.38279582914382,hs-SNR,,,,,,,,,,,,,,,0.5972031817266822,0.6626850942666586,True,,,,,,,
353,184.8909193066344,0.16917296951590638,-114.90528194604099,131.42235351340366,-963.331188353015,0.13340872191353148,4.153806640532172,1.252494713300598,1253.856401407641,-52552.30465902109,0.4533931225897008,1.2472007790164759,0.038992735409826236,True,209.6892492955019,-115.31602924687272,-2.1121967802278e-06,-4.294475002329394,107.63372279299448,63.13402529972107,0.013021744203599113,1.0,0.013021744203599113,63.13402529972107,hs-SNR,,,,,,,,,,,,,,,0.6343883617395474,0.6627977969460573,True,,,,,,,
184,727.6945690636717,-0.21885579883466405,-223.28591137583282,653.0732346394218,-615.1572914955533,0.3288930803805217,5.556216001481434,0.943654137910351,-102362.68989876957,79614.15285938351,0.5382669445152689,1.5463296900220838,0.28882610261373304,True,213.9836145667847,-216.3850400174237,-9.866296977344289e-07,-183.09161153034213,101.613580003035,51.33362862130987,0.013043882876686804,1.0,0.013043882876686804,51.33362862130987,hs-SNR,,,,,,,,,,,,,,,0.5214797219962929,0.662863735597988,True,,,,True,,,
354,153.85551704459397,0.16913711030072626,-113.63347050354493,117.25289182721943,-815.222464591335,0.13094960004046988,3.283939002587572,1.07944237049675,1582.7688700847693,-48790.139667708165,0.4449530473696763,1.0008918123963513,0.04224546833266947,True,214.42503246539303,-111.8669107903469,3.1343194215705015e-06,-4.366339373228535,102.81489259564866,37.5420211301783,0.013055185124182477,1.0,0.013055185124182477,37.5420211301783,hs-SNR,,,,,,,,,,,,,,,0.5795607223066227,0.6628973726841451,True,,,,,,,
355,178.03063900640927,0.25113498491320296,-146.87894629993886,109.3172201323912,-642.9575897485971,0.13724864154923666,2.3775588193838693,0.8510863251603819,1443.2748880241325,-39907.46386380556,0.4385877329017111,0.7362374257060309,0.061083550808945924,True,205.4048591812092,-148.482485514383,8.9092576957488e-06,-4.707931376729286,112.33546613398086,69.04466511908383,0.013061835855450595,1.0,0.013061835855450595,69.04466511908383,hs-SNR,,,,,,,,,,,,,,,0.6788609222954953,0.662917158015653,False,,,,,,,
356,146.5793297645706,-0.018295562119901732,107.94004807949716,-131.87878415987072,493.68604570626405,0.12909021364319126,1.6197394957144244,1.2257963686160631,730.6385358319984,-34295.039904454854,0.4501214374260085,0.6092342686979499,-0.10282620583165472,True,211.59464177604832,107.51477189523057,8.287810138336716e-07,4.2437699302857865,103.82107742187263,53.05159190535964,0.013073451033760944,1.0,0.013073451033760944,53.05159190535964,hs-SNR,,,,,,,,,,,,,,,0.6006570578931029,0.6629516976060386,True,,,,,,,
357,162.80411744408087,-0.01976968954118712,115.97259818405351,-124.82456507389784,507.11536371863406,0.12910909650153055,1.95885904238488,1.0838439724177606,638.3039898723747,-32237.74495712189,0.4442161956802488,0.6703554226658468,-0.020814625819513932,True,210.1438346965124,113.90800972899143,-2.7169570079507487e-06,4.572671791126101,105.82331114485851,59.37822544203243,0.01307804721001752,1.0,0.01307804721001752,59.37822544203243,hs-SNR,,,,,,,,,,,,,,,0.6148382508636561,0.6629653599736457,True,,,,,,,
358,146.56797648066984,-0.02134596872691506,109.25127053650914,-122.97885463932646,600.3722244767915,0.12909602285311414,2.2183430013515424,1.1302804615060145,1134.9104491650205,-38973.349450602014,0.4461445125680512,0.7429658272555547,-0.014877871274608824,True,213.14369050862962,107.12989191157939,2.2415036788418487e-06,4.205168627335243,102.87721856623465,42.111834395684795,0.013101720102562678,1.0,0.013101720102562678,42.111834395684795,hs-SNR,,,,,,,,,,,,,,,0.5867947287552988,0.6630356831364517,True,,,,,,,
359,152.35081362115244,-0.02127746936187732,108.7740788715539,-130.30956749682377,532.6017579349694,0.12910233687183398,1.8946000462965176,1.203991017925443,773.8532835857878,-35334.66958253435,0.449218942761554,0.67431518122837,-0.062177397085571524,True,211.57679254131926,107.54764592675528,1.2758813491572014e-06,4.25365034871034,104.10846295111449,52.14914228843578,0.013103672384014466,1.0,0.013103672384014466,52.14914228843578,hs-SNR,,,,,,,,,,,,,,,0.6022374737285012,0.663041479208903,True,,,,,,,
360,137.12865056452918,0.17875042950910405,-106.50120928850964,122.2322613607032,-923.0325992941356,0.1298972840974254,3.624627507201599,1.1687724276335485,1484.1725439168313,-56553.31069592872,0.4481489751121874,1.100952281405991,0.035678706817255226,True,218.49332454902438,-103.45134234698887,-2.882204415237598e-06,-5.032751504021133,98.08614316189829,24.93348942348315,0.013111162318635705,1.0,0.013111162318635705,24.93348942348315,hs-SNR,,,,,,,,,,,,,,,0.5170154284852658,0.6630637110418266,True,,,,,,,
