,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
10,152.33384380767856,-0.020060394487206045,117.75879711096631,-138.0754326944863,458.1529347273637,0.1290991817711396,1.5006001361600048,1.1777557582764118,-268.27362260823065,-32984.06211176769,0.44812422939249713,0.5714426604194032,-0.10199313135213173,True,1,115.48857956870349,55.19680172620556,94.11045044816939,14215.100071344788,222.18063457691463,117.1607658123383,-2.716588381802475e-05,3.0666172200391344,55498711.132486135,26737748.20287648,0.021266971232451318,933.0300020347632,0.6940982761853629,0.6837643052742399,0.007833339933669215,5.3589199782852097e-17,0.0011056388671058933,92.06187200726342,True,12194.700823064126,117.22368243678329,224.02553111229307,2.881360067330557,-2.7642972697648654e-05,56979335.39418292,29224309.931343287,0.023898998971783738,718.2313783050257,0.7161655775640224,0.6893428900785546,0.008589482189280895,7.27619214368042e-16,0.013024879684185862,0.6865347703333875,0.03764775713074032,0.0,200.66575013123298,0.03764773496974634,0.3437214770031787,4.9535543725804425,116.20591079698966,Detonation,0.011093496236511931,0.5773502691896258,0.4852564687839229,0.6865889304054841,1.1959323514427664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,160.69575930181577,0.2291551095477421,-139.796466091065,115.15928800790864,-587.449757411023,0.133405199745032,2.109585482451122,0.8891664567187002,675.9330942875276,-38913.49305739479,0.43825268414787205,0.6755907800658972,0.03971179476920328,True,1,121.419217111374,77.47856517062986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,154.03218126443969,-0.01701678263068581,131.13236510485422,-117.46994230381522,453.2303211055763,0.1290933904947426,1.6285227267413749,0.9000691426799354,159.47041789996547,-31300.557215630866,0.4365510581044455,0.557142205465333,0.0047284601959759615,True,1,116.80578124611519,66.13385040761749,94.63950560316808,14292.723903224714,222.2724596304529,129.46858099865045,-6.36648082026855e-06,3.1476097136020567,57707666.44833824,28292155.847471446,0.021610429208446507,931.3119516597196,0.70019058116195,0.6845164349180205,0.007878584986321949,5.648385880917237e-17,0.0011585558651159358,91.63893373800875,True,11504.605442239037,129.692253455723,224.9022094492903,2.8652560466261225,3.3993490877601855e-06,59869988.70594591,31983683.27900365,0.025590710840705244,670.3822639916909,0.7309028409860244,0.6927220736588688,0.008015894192303568,1.0892199202026706e-15,0.021873020872027204,0.6874659770042778,0.03892232475376875,0.0,200.92835230248767,0.03892230203027988,0.3376019303231904,5.157076910704816,127.35484244569298,Detonation,0.01124302790848982,0.5773502691896258,0.4845992283712469,0.6875199196200289,1.197717501735164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,154.99925053403666,-0.02153449869963177,131.2704937473435,-112.5865142994284,512.1815108949795,0.1291061364662334,1.8936248050528703,0.8632482632829017,484.13107151915847,-34434.36662352766,0.4350232277819811,0.6172809118103679,0.030723716401750256,True,1,115.18812210332523,73.45428785601378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,154.99925053403666,-0.02153449869963177,131.2704937473435,-112.5865142994284,512.1815108949795,0.1291061364662334,1.8936248050528703,0.8632482632829017,484.13107151915847,-34434.36662352766,0.4350232277819811,0.6172809118103679,0.030723716401750256,True,1,115.18812210332523,73.45428785601378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,171.8574434840535,0.16476046622032414,-115.60686841827544,139.04333231682907,-912.0790884078607,0.13215579209677306,3.672020646701352,1.2816690228070005,500.90504495406276,-53973.68432436549,0.4539822539107551,1.1316166654765047,0.02031849309501642,True,1,115.31531065863166,75.06039686016149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,172.82431248454552,0.21265318178093254,-147.73952287982132,105.30384372346369,-698.4255068038582,0.13429930131279016,2.5385539505954235,0.793422859979544,1241.9444528098775,-45331.66128308009,0.434710418400953,0.7668756309787799,0.07230339271781391,True,1,121.92098344604175,87.68964303665503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,172.82431248454552,0.21265318178093254,-147.73952287982132,105.30384372346369,-698.4255068038582,0.13429930131279016,2.5385539505954235,0.793422859979544,1241.9444528098775,-45331.66128308009,0.434710418400953,0.7668756309787799,0.07230339271781391,True,1,121.92098344604175,87.68964303665503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,150.09120212370374,-0.01876842029451832,124.39856774476856,-129.93927320681198,422.94482566044326,0.129094084439388,1.4048970636584626,1.0487549882350449,-224.55020602655532,-30745.197130371,0.4427466486415644,0.5260167639537898,-0.06662969024124532,True,1,115.85340393317907,56.24540102966987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,178.70176902681868,-0.0224546481545598,126.04575362365142,-130.06195103604838,573.8396427439783,0.12914182424513593,2.2968722426655073,1.0436439575473928,-275.43388941326884,-35481.37126250079,0.4425575589324528,0.748158720257609,0.010590094430466074,True,1,120.36223390058541,53.811073270973296,95.87303528697225,14473.58937936945,221.32584580891273,124.66539972182602,-3.4400668127576907e-06,3.0872739678662935,61904096.29545075,31572679.127874345,0.02198201292282729,762.05277286742,0.7141608258433895,0.685321629501866,0.006552517720264219,8.559317612145473e-17,0.0022706173410479953,93.64795771146765,True,12663.360268352964,124.80342911160241,223.26514684714212,2.8773186099314696,2.6438442237283035e-06,63554854.33456066,34369414.82069582,0.024851599990505686,606.1192555354892,0.7353798151233693,0.691264100385721,0.00739493680909343,1.0849173023293885e-15,0.02450092664248602,0.6887484109512632,0.035744675880895305,0.0,199.0346017197859,0.03574465348900542,0.21414871875703345,5.222263965022063,122.84954182891848,Detonation,0.01145114236312515,0.5773502691896258,0.4836909493119983,0.6888032466396474,1.20018596650325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
