,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
49,154.5125327963406,0.17649787358130967,-100.35838810610352,128.03043120780777,-815.085584593555,0.13116618277337194,3.3140669526459736,1.333284430810772,1815.928118342541,-46677.78888607153,0.4556380912492117,1.0507308099632888,-0.002932448820591349,True,1.0,123.42556005785693,100.98276126554951,112.97361862322815,16979.148233472075,200.51340480250545,-100.41570154845158,5.066303791002082e-06,-5.773463864691161,47569094.73385799,12429403.554159582,0.008637979989487342,2904.9312187209193,0.5111668732062626,0.6481275900714892,0.029290943876155162,4.0441884271230715e-19,5.680044323275349e-07,111.71109698840652,True,13634.724975975,-100.43345691979246,202.3484297195451,-5.608670207159449,-1.2756610345110986e-06,48930301.97044921,13995380.517526507,0.009301855904390465,2136.266076348908,0.5348147881944991,0.6505939464446092,0.021338534151237026,8.972496606532925e-19,2.6816886096581198e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,154.54069856898158,-0.0213753574085497,109.56907521129295,-118.00825602590395,481.06980382645116,0.12910512984218556,1.830341952702452,1.083545129884063,1399.7663971699094,-30538.70739362819,0.4442017605783389,0.6381763431562901,-0.031256988116426986,True,1.0,125.29638265120177,93.77969840066605,114.05617555306006,17137.23440476255,198.48994563971496,106.88766352912292,2.98553237564942e-06,6.024544024332457,49750972.25441903,13596093.166421235,0.008689622959199504,2443.263948958064,0.5227647311532433,0.6483233168735308,0.024928626411877663,5.668496388512219e-19,1.180270925093766e-06,112.98735467359587,True,14667.713257595378,107.03812928609736,200.1204560218169,5.8602486982142015,-4.189405897246593e-06,50963407.77664363,14956149.31814152,0.009249759741037521,1914.2143162165835,0.5417272300214135,0.6504041845304475,0.01934832267888012,1.0758050350218592e-18,4.014935875253782e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,164.66285866084874,-0.01896638022101596,120.77999481669005,-106.9738401493927,482.95794228640887,0.1291081161642893,2.008476547021336,0.8930034779206869,1418.997561152526,-28810.789879611475,0.4362640182409168,0.6509530497421151,0.02984691085408714,True,1.0,128.1911007416858,93.53498889788021,115.57731978315522,17359.310714561332,197.31510034834415,116.67633119945431,4.694688708673858e-07,6.595495051857223,52997268.48798841,15494567.69521147,0.008769884724669354,2130.8863510551496,0.5407082409109585,0.648626174351101,0.021961946811661824,7.486628079893287e-19,2.0799754022384795e-06,114.40410309591472,True,15024.510297962119,116.8935804615694,199.1155523220046,6.394813561844841,-1.174623292121357e-06,54362129.11968273,17023944.792728607,0.009377838383421258,1685.7687310585934,0.5596053685714593,0.6508696069912165,0.017243217614324062,1.411892873864221e-18,6.775505667714521e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,162.67390266225019,0.17299068558825914,-98.82652220646263,141.50419183148026,-789.91504945282,0.13171736287349953,3.1132220069480088,1.507214570119182,1359.849355306771,-45374.445855924925,0.4631607704371259,1.0295079300901993,-0.050705843318480916,True,2.0,136.67736742636208,132.83332648593912,135.4526948820687,20256.00592548017,145.4951677817026,-113.74631810795375,7.023092785029827e-06,-155.59782415337682,27952821.52226889,931034.6689646244,0.0024307603525207363,28936.229441285963,0.18250303906198365,0.6161813220683128,0.3505680930037714,1.0292498369824519e-22,1.3897053318806852e-13,135.29321270371548,True,16303.826477046674,-113.38673549417109,146.27903126610354,-155.63472230732668,-4.899419260984744e-07,28321821.45376909,1058518.3314670324,0.0024730702803695123,20855.64185644277,0.19332525935853268,0.6165052053015754,0.2524649543681454,2.0431056959153656e-22,7.315839331830509e-13,126.36813902955019,93.65314334242184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,158.7282720128189,0.2004663205673824,-105.24096791531315,122.24594970776458,-875.657814835283,0.1321967606055892,3.6912866002006792,1.2334839442669354,1978.5757529101465,-49092.469192237324,0.4519950265593271,1.1284023074279923,0.02915120999177344,True,1.0,123.4191346381404,103.11598247359652,112.6729162423372,16935.236532010007,202.14158864217896,-104.51357190285843,-2.755260308892276e-06,-5.667793723087067,48704563.69694662,13053310.54501623,0.008940820568654669,2943.4290257167318,0.517696830973444,0.6492658588178829,0.02963028767147915,4.391894974560245e-19,6.011075570711052e-07,111.29819881549645,True,13260.14039136512,-104.58127994374004,204.05197708421247,-5.493158036174552,-1.1973967404912253e-06,50160173.18443412,14785711.529563308,0.009680743016023593,2138.885721422087,0.5429272011729253,0.6519557577194677,0.02121599144808906,1.0144248060103715e-18,3.0488391692932136e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,153.25650481063204,0.1831199301694128,-104.17139740072643,120.69667529348708,-834.8125266583888,0.13121858612593104,3.4591947728904,1.2133704797788838,1964.1538947697773,-47766.646425457766,0.4506678782991626,1.0670271065190806,0.024816083675291686,True,1.0,121.65634779338863,102.87865135517129,111.66201463031851,16787.471548244037,203.03784687605304,-102.74210868741562,4.1963046032802037e-07,-5.622250889824191,47251190.5500353,12124841.718862355,0.008998761620560777,3174.6619150653773,0.5065608957899502,0.6494810740566963,0.03175052241355745,3.8918485945436278e-19,4.520389629417056e-07,110.27531182132401,True,12871.200276849737,-102.85701070839943,204.94572436073682,-5.449452125821148,8.412516147603943e-06,48696240.12888819,13861898.154919686,0.009758905240131269,2257.8765109982746,0.5335358872224498,0.6522327945530539,0.02221638212160893,9.420753433578044e-19,2.5542447509647184e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,163.86709465929243,0.16940668389900035,-102.4525804950817,126.31920338171236,-941.896259350508,0.13170136833212334,4.08069341082518,1.3067750900344792,1899.5791208462658,-51429.23022233488,0.4548011281629085,1.2379692010453751,0.027083049579936968,True,1.0,123.25989223840703,102.06402609129715,112.3317062601168,16885.29132367433,202.41042790697662,-101.67803916019356,-5.556008506020799e-06,-5.621829932357451,48792585.77168554,13254323.528063117,0.009068459475585905,2826.617138333873,0.5211969510582288,0.6497388933925271,0.02829605317380064,4.948348694923353e-19,7.532775746979168e-07,111.16169135949393,True,13800.945834496692,-101.73898624058116,204.03701339510644,-5.4743811193674405,7.885791535546796e-06,50027097.1686005,14726523.298958242,0.009703506549977836,2150.9399615100247,0.5425596129484634,0.6520365750979713,0.021338534151237026,1.0114749775528636e-18,3.0096167814507784e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,157.93560722712724,-0.022820921193626567,106.46079947968359,-123.0389997304014,538.6251523215542,0.1291140249897318,2.084656493130684,1.1638122711009773,1322.6110546104685,-33469.95352017226,0.4475506723694835,0.7151328351328339,-0.03331789207051283,True,1.0,124.2088035330578,92.3142492341048,112.67712756006884,16935.776851561117,200.42610893550426,104.07542402727492,-3.322357016482583e-05,5.614567564798166,49703374.83663189,13990326.47858286,0.009122784178400888,2350.459109055019,0.5305434847117567,0.6499390472834525,0.02366939152454468,7.086973665215707e-19,1.663839026197331e-06,111.6024169362376,True,14542.09836158326,104.2117743947798,202.01395532495042,5.458623043152436,4.124911756502469e-05,50888153.77033603,15356497.045245707,0.009712525177440765,1849.897364713887,0.5493355850579047,0.652068563242542,0.018477079042078515,1.3348809599004747e-18,5.5237327574627615e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,138.657948789149,0.18854134908518733,-109.28069897011672,107.71845951462193,-803.4931500995924,0.13011104701886608,3.2252095090465533,1.010191422562634,2147.0496547310195,-48547.83120603336,0.44164831469495297,0.9746676143554106,0.05100868891184207,True,1.0,114.340965896797,105.0196640959424,107.47966535010552,16176.003352613918,208.2806551697518,-104.66352431407586,-9.18768148979525e-06,-5.425360396451722,41943997.91037756,8397144.911644757,0.009333943550379309,6022.43216000523,0.4474359882908393,0.6507105184238762,0.057793758716065735,1.2891677570634074e-19,3.131118443774426e-08,106.69980659002728,True,11842.232005391994,-104.85211125839338,209.2727836069794,-5.340216483535603,2.8511329113295934e-06,42696603.28237397,9362378.957445145,0.009787986386019827,4918.75979854602,0.4682701180872008,0.6523355375703047,0.0469716610100076,2.1981448078092965e-19,9.350048835327424e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,880.413206710626,0.2260788653068818,210.16840482210134,-520.591644317061,139.21157949169344,0.4438621973435487,7.823640263220834,-0.7293974534669583,-98616.47626271461,219140.60541368692,0.5260410200227279,1.8343438235607157,0.4268617785095843,True,1.0,115.82313946991785,87.4173897241761,108.88434332938436,16381.497809710083,203.67313128979401,200.92857980800773,-7.010067793303844e-05,172.559841848881,44252755.274419785,8272121.91882658,0.009339681538899674,3611.7761314615636,0.4323528292949192,0.6507313394495665,0.03521870531447712,3.4269944244963293e-19,3.070944891292994e-07,107.75450366595234,True,12898.64193639029,201.3507060408223,205.66660119318897,172.53605890773662,-8.691702158908053e-05,45417915.3507154,9662320.105442524,0.010002248926526116,2422.408523011936,0.4612401581209281,0.6530870669688678,0.023263943887845084,8.938311464097626e-19,2.1728810241075518e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,151.16630725530354,-0.01801107255423744,104.6362172098032,-126.99929317086495,496.6245402357584,0.12909337059673925,1.7366972074197018,1.2187575357826403,1208.125183856463,-32797.66170246348,0.4498297312013898,0.6373005578186989,-0.08472771529564012,True,1.0,123.12455993410845,90.45606896706177,111.493064020016,16762.689156409862,201.55987962408,103.62930660944369,-5.418601838948903e-06,5.3959698602390995,48996199.5451659,13997765.45360881,0.009388883955562245,2330.233367663677,0.5345005528480088,0.6509095711277932,0.023263943887845084,7.878381669230109e-19,1.9349541683455868e-06,110.3849273591192,True,14316.297633024282,103.6951688741003,203.17252468152037,5.243358893380176,4.1250926047333005e-06,50191558.00837058,15392621.754567444,0.0100179003480348,1822.7999895180265,0.5537847094783775,0.6531415929880696,0.017952587971169217,1.5115773491909375e-18,6.619423013494961e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,163.78771036870114,-0.022156347596125663,118.31612675241756,-113.55331100082577,480.48708606921656,0.129119356450424,1.9495764795033783,0.9682450858099659,1168.398620205231,-29300.20932183459,0.4394047053793708,0.6487683008441723,0.008901124945861469,True,1.0,126.88533215951028,89.17296313605608,113.70922606125198,17086.388197922613,199.84974704279114,114.95831017837824,2.545682841775269e-05,6.1516344000585566,53207657.70570266,16276195.225142598,0.009409534732313705,1980.1545723982572,0.5530818090803317,0.6509842144401365,0.0201442951516552,1.067557059168192e-18,3.6392378657845057e-06,112.41569960182436,True,14733.625592219643,115.16068541223294,201.75510495464385,5.942942844375484,7.276140332032312e-06,54658025.50419563,17963153.147429764,0.010127674349506424,1547.6914986768413,0.5732767342339234,0.6535226230400059,0.015545181529441291,2.0997062213448654e-18,1.2546259593719025e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,497.44483095529375,0.09782870597925968,38.66583573589469,-253.17598821956813,-272.1680865361085,0.14731562619966215,12.13034624889706,4.180802260705392,2265.440644337071,-43077.94466735622,0.5823593892079659,3.7293869390084975,-0.21291950609733606,True,1.0,121.09520887392107,0.0,112.31135430264986,16882.413991749134,200.94341153316867,33.632214843568924,3.890652571653975e-07,-1.0268556692024986,51773776.63192958,10934282.31722492,0.009629649056200758,2752.9324223964504,0.4595578813877618,0.6517739530380166,0.027651637855247525,6.260051086258529e-19,1.0161315283517306e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,165.69062500463036,-0.020526872439238168,109.45022766785983,-120.55129349576616,583.8775429250918,0.129115123692284,2.419696277594509,1.1104164142094428,1282.9091324215833,-34646.652157492215,0.445326394350279,0.7899934717668677,0.0017205593038618072,True,1.0,124.43155133562756,91.17252181740194,112.05884981317585,16845.32555473471,201.85610865176602,106.34887329960924,-8.237863574689294e-07,5.463328043427643,51254121.40764666,15241503.518949568,0.009620904269599271,2138.188661558334,0.5453175925059682,0.6517427804600351,0.021461784656051086,9.953773212472706e-19,2.947013458319545e-06,110.94492400240357,True,14583.892985308741,106.51833767231486,203.4529186039091,5.301721370840131,1.7554225382204411e-06,52464063.60449141,16676799.701094568,0.01025753941802265,1700.843024595867,0.5638004178426917,0.6539702702301126,0.01685051996481216,1.8453326188019998e-18,9.284970601746429e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,154.89601265446214,-0.021902846133029827,103.13611222680777,-129.48659858169108,553.2502582825679,0.1291071151821086,2.0211590251186755,1.2626885343621543,1186.656487600093,-35342.798934505765,0.4516670617682209,0.7157378453400279,-0.06810427627631815,True,1.0,122.47693783142212,89.93627870030932,110.63914987684521,16637.843997015858,202.86261754525128,101.86420406243514,6.833989214965522e-07,5.18619469587844,49104876.37277615,14308247.447381856,0.009709473268224768,2263.968980217274,0.5397975513065973,0.6520577403811364,0.022344703040572882,9.226172656004436e-19,2.466906733992189e-06,109.5469341087828,True,14284.117944617146,101.94433919826292,204.41460126956744,5.040571059534836,4.966214671092832e-06,50260524.79335064,15684509.652177336,0.010348358313235086,1787.1931136300705,0.5586270526058302,0.6542813477255323,0.017543735095991362,1.735012429526775e-18,8.064904205003815e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,150.35983364330875,-0.021294765696060255,103.03441541418806,-122.69428258097835,646.7686682451754,0.129100128721039,2.5034758080366704,1.1966501304544228,1535.4715222409052,-39885.26899671609,0.448911968374864,0.8253106404182381,-0.01389821083946971,True,1.0,119.90184436547935,95.67005926918074,109.2519947121935,16435.0538117984,205.01952617323448,100.39741629260028,-3.2946834220974086e-06,5.050878371663566,47225607.30163902,12953274.322937548,0.00983101142044246,2656.409509402787,0.5237222268222523,0.6524872166052567,0.02595416752659185,7.137589530028684e-19,1.3501442219886458e-06,107.82236188001495,True,13011.47115893222,100.5979139654736,206.95853194824574,4.8746762937773065,-9.8583158557098e-07,48677385.21769631,14745836.960385442,0.01069257832217803,1898.8149968673492,0.5503907078710419,0.6554460138886522,0.018265468469877567,1.7220861416694299e-18,7.261618092605649e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,509.502400431881,-0.2344503688832772,-363.05424821523263,826.1865933771833,-723.9310763305763,0.23767066099368345,1.6701710339312694,1.6589889928697403,-176209.9468009963,-61373.166346932136,0.522461353778491,0.6940409239611074,-0.17429979331132986,True,1.0,115.62868041588447,86.73056501894976,108.8231062534024,16372.520676042346,203.2317081527205,-353.0394562192511,-4.784884467293361e-06,-315.3672095144638,47098798.61269706,9117108.16606462,0.009963183837837116,3742.502939100274,0.43997058200118144,0.6529507542309283,0.03645699682641063,3.905871941312477e-19,3.201860991033772e-07,107.7256408909682,True,12847.1212869792,-353.50986685271516,205.19958548562977,-315.3724115246593,5.907024352487833e-06,48343292.49767768,10626038.730506897,0.010658136598929151,2511.192845839891,0.4688323647577402,0.6553304852268999,0.02422100147109088,1.017765772794909e-18,2.274428670421829e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,744.6145331729625,-0.20988006550653526,-220.51422073703145,647.5307025063124,-633.9863313284752,0.3219954511654031,5.9830548645997075,0.9141495592211802,-101046.19769210018,89841.60385574402,0.5335887724623276,1.6481219760201231,0.28707727660675364,True,1.0,114.94519583632784,83.11177065982767,107.54530784140164,16185.591138976975,205.38138013244458,-212.16585591148086,1.5490744130389014e-05,-182.67660953840203,45094605.89205241,9106219.732456207,0.010010091927158687,3319.988895267131,0.44937278280572995,0.6531143964662721,0.03193391213882376,4.97160916600626e-19,5.675564738177087e-07,106.65024902450754,True,13512.791258131001,-212.4738823769905,206.89797884001857,-182.6607703764407,-1.1164279814541097e-05,45998164.39397776,10236193.476950167,0.010564860489902728,2449.215542808945,0.4717359698891915,0.6550164967346762,0.02339831548093676,1.0378926094283108e-18,2.5189240356212485e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,449.71113082041313,-0.1543482000151219,-300.6006337114882,938.0568610124558,-605.7691536281043,0.16545218805957715,1.5789359904755966,2.737608711766581,-148265.51928687596,-51028.421042498936,0.5312946055988064,0.8510021162466628,-1.0211857605254755,True,1.0,118.29770044181795,71.07428365527444,110.6372548628775,16637.760812390377,201.3832347703114,-293.23901361099047,-2.698668629803086e-05,-253.19784753817225,51330983.90401846,10682888.68510127,0.010150349167582765,3286.5700667979963,0.4561992396890821,0.6536010256016511,0.03249046133227429,5.284511414506184e-19,5.759242653674509e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,147.23355179260227,-0.023437812809522687,102.87082106168582,-130.9345851089773,526.6896908149697,0.1291014160615331,1.7614236672098702,1.2783842797500695,1120.2523871316534,-35371.834831399035,0.4523182015990963,0.6534199634274791,-0.10285106606061503,True,1.0,120.95980513856928,88.70475810999052,108.86559725766315,16378.482343869417,204.88502868497037,102.84362437381752,-5.119061880315825e-07,4.9319794351851,48473836.05220312,14537715.38216263,0.01023774126215478,2224.141088740747,0.5476390219854764,0.6539022417326296,0.021585747050764853,1.1246962927908411e-18,3.252330640788575e-06,107.79981230693956,True,14074.447767142185,102.84815081998116,206.3516475381353,4.799194701247633,1.7046289568518254e-06,49562253.8578099,15867667.296110153,0.01089624275423323,1769.7786041297525,0.5658235498236533,0.6561247198918321,0.017045737961958945,2.07700129904329e-18,1.0211656545188942e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,162.73377194532483,0.2114274516768528,-112.12170050917489,121.93326110621958,-828.9877070875583,0.13301010036747365,3.4202291087923173,1.168042821684539,1732.8623493016712,-47510.08570021328,0.4496749829993361,1.0497310808121691,0.03328549202314239,True,1.0,123.96463703313404,98.64231982224535,110.60949511370491,16633.410781077833,205.51475962285247,-111.89996058777668,3.7461230957826204e-06,-5.1068051560563985,52096704.42469752,16536249.197644947,0.010312316062547896,2249.278382147349,0.5633955061701696,0.6541580869583514,0.02221638212160893,1.1263044109415838e-18,3.0580488818995087e-06,109.18018480980341,True,13615.678608250671,-111.93365816618048,207.36996433552181,-4.933845936977111,2.40258087624941e-06,53547656.81520557,18368347.63502735,0.01117701513226565,1721.152710309075,0.5856859547514126,0.6570481978860622,0.016753750980996227,2.365325246155714e-18,1.2007808760050925e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,163.5926570958505,-0.023381488355658075,117.8041382764772,-101.55861880184614,682.2838562527395,0.1291242113555251,2.9184916370511607,0.8710544993304751,1906.9327854190115,-39602.1041696732,0.4353575250619425,0.8747986591512027,0.06413036905943324,True,1.0,120.93024891676176,100.27779827774677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,165.45941362514688,-0.02085815936236151,120.32789754827259,-115.11205219904042,483.98762670871434,0.12911618375388895,1.955114459252815,0.9649090361606252,960.4778387965863,-29679.28112049913,0.4392641169623807,0.6495967875066413,0.01006312222363906,True,1.0,126.09275226281817,84.96822519693643,111.60305943016806,16778.590407470627,202.9675665477297,117.24947046533406,-2.9750769346215838e-06,5.724061214405601,54646714.08254016,18122702.09163463,0.010429640050745271,1731.3062448598066,0.5758766230388467,0.6545583984286493,0.017243217614324062,1.8826873868820046e-18,8.999563651934168e-06,110.19895597416698,True,14448.333220046172,117.44742883825451,204.91944554595702,5.508654312218097,5.364299021332863e-06,56152490.01818615,19966189.50514275,0.011284995927779314,1357.4037571559745,0.5962976320794058,0.6573996919929637,0.013383302108660488,3.7400889962841614e-18,3.0412888340970692e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,140.04559514738222,-0.02341809108544009,109.6288403642889,-120.21852601657405,479.1705711161273,0.12909203053887006,1.6186210673416217,1.1000349545986077,1255.7990444839745,-32973.31366673228,0.4448822869564539,0.5879944259351733,-0.057807319431620215,True,1.0,120.0013888247278,90.7232665309193,108.029162792531,16256.09908279985,206.5141396719315,108.25810615238876,-6.0695389035064735e-06,4.916397592167819,48632962.66927874,14640492.058589099,0.010599652163377484,2283.948085956246,0.5486715899097452,0.6551338038539009,0.022088798122630617,1.1931697236529362e-18,3.304169556483888e-06,106.90988805312185,True,13811.134671211266,108.34341385058754,207.99203460493018,4.778008343314129,-4.371042879557015e-06,49747318.67169756,16049714.731936395,0.011313167750030993,1797.2381841411002,0.5680006333552955,0.6574910672534954,0.017144193450693526,2.2714308377220496e-18,1.0997873463206367e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,143.41356447249584,-0.01845144373649135,107.40375449242924,-124.13723934686735,504.08359703305365,0.12908791150027202,1.7197754183952154,1.1592321053166026,1177.9853959556606,-34197.863989988284,0.447346775383738,0.6231492054849043,-0.06626013505611048,True,1.0,119.9598328793672,89.4065835710539,107.76998030874414,16218.17625296135,206.75300168513826,106.2306485011244,1.1967212547448613e-05,4.834751527532088,48742176.97666442,14877326.391341984,0.010728054136907672,2210.4095416844466,0.5524716337612943,0.6555647818186696,0.021338534151237026,1.3159455405412587e-18,3.950367431413688e-06,106.73036047462654,True,13989.093831759397,106.29957505252531,208.12352897502115,4.707528936617253,8.161923830724438e-06,49774012.84390745,16184217.267336905,0.011397125504227862,1773.871290022021,0.5702227264066589,0.6577625860107783,0.016947847882340276,2.380825667795676e-18,1.190023148562418e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,169.4611340788451,-0.019985284996603642,111.93959666252566,-127.72193447105171,534.7747289416446,0.12911715048648806,2.1545114361784883,1.1504648757719371,737.1566462685323,-32578.25527180527,0.4469960936458183,0.7303720050066116,-0.024464005797902227,True,1.0,124.63652297862005,80.77761436947173,110.26860066466635,16583.499002489516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,434.66425974668334,-0.15665022056269992,-45.187813136531716,145.69682372978556,818.7844513925382,0.16386477002881808,12.242837115086136,0.8240049962019734,4190.1341706039,-10746.566231044806,0.4507674084349014,3.1980434448051964,0.14999984175722608,True,1.0,123.08735717833477,0.0,111.84785975451409,16814.527099006522,202.71936787832104,-38.04822610320261,-6.18916735596579e-07,21.477854044852055,57649586.00887406,14466587.470793962,0.010904884672718705,2000.7509593845448,0.5009391242508396,0.6561533523854508,0.020028610711318368,1.6620490060058683e-18,5.7429175054285885e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,118.57423652556913,-0.020796957280239017,113.66950851782728,-110.34006446909159,470.4147378933044,0.12906843250018799,1.4748688212608958,0.9695299310979322,1544.6402624240027,-34451.13766896895,0.4394327786245848,0.5303055271648793,-0.03026578654092402,True,1.0,114.6920254040487,95.00540531617851,104.54669716982764,15746.492876101624,210.75322657456718,111.89659028787835,9.152197383000342e-07,4.527641052764991,44683681.00960869,12377181.598036647,0.011132104665424906,2985.326338807309,0.5263036841221392,0.6569014148346957,0.027811352590122938,8.4208096222921435e-19,1.337951826093704e-06,103.51541283728123,True,12875.012096068835,112.00327422044174,212.00246501304542,4.417983613842352,5.042937417061253e-06,45627729.03098151,13649453.198918225,0.011836682765976098,2316.171628361471,0.5469444250989969,0.6591650653583837,0.021461784656051086,1.637246744056409e-18,4.845678481289548e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,693.3354099748628,0.1059751607118019,163.8275871686007,-963.2397044401993,683.0981035717456,0.1719971576226672,7.623595275435739,4.666798674019563,-84752.50434083524,55946.55013980187,0.6149500054742256,2.6836985978621954,-0.5422003134185124,True,1.0,117.913327195474,0.0,107.5349274721402,16183.906050426864,207.55297360144974,159.58889540770176,5.1401203389959136e-05,133.21154539733672,50019671.64745867,12353943.015511753,0.01110773069032905,2101.189218215919,0.4969725239645682,0.656821605294956,0.0201442951516552,1.6098797953703775e-18,5.448605896174603e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,175.60154028686455,-0.02105746836789489,123.54492175876871,-116.92933981407991,513.1059806895106,0.1291296421761676,2.1468578635785867,0.956963801509548,684.3304250049077,-30304.817113637262,0.4389397947297252,0.6962084328129047,0.02248777583096198,True,1.0,127.67994875959728,79.07955414454513,111.46679361130778,16758.57257671957,203.49417918448918,120.59664373242687,1.509509599352489e-06,5.730941652617631,57307825.39966536,20413707.254691307,0.01099215488730272,1465.5072087422259,0.5968345784953747,0.6564417479766396,0.014590898657015156,2.9999220452539223e-18,2.0421307323734383e-05,109.76198747176984,True,14257.410375105637,120.81861043128416,205.81986998825596,5.464364418183624,7.064140832745815e-06,59122872.37204218,22677716.68018544,0.012076063452067787,1116.9926045703494,0.6193296897917406,0.6599158299925207,0.010940055110363946,6.5546281435714275e-18,7.780577791313184e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,139.6020766152931,-0.01979315491079211,102.65965605880044,-124.97744302869013,503.522288849334,0.12908650792548268,1.6264711515335772,1.220403238653777,1425.282979203439,-34458.89294839991,0.4498948708187256,0.6100183276590239,-0.09984224736050998,True,1.0,118.23033096392449,87.85365848772183,106.00663042127053,15960.063811068623,208.6214504332848,103.01397498796673,-1.5921986934079971e-06,202.8679874542915,47773113.83886764,14816446.016630232,0.011246938949492595,2192.390163303863,0.5569038840227959,0.6572760391482245,0.02073281770638504,1.5474085757173147e-18,4.9150941088000395e-06,104.9660346466621,True,13753.190598875637,102.9934943494886,209.95116047393262,202.98639546856248,4.474123080867394e-06,48769630.14615873,16109443.102392495,0.011953171931840312,1757.1986664397982,0.5747322039371252,0.6595315277454875,0.016466765625497985,2.811441742906526e-18,1.4863231710286032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
