,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2
141,158.11081379165157,-0.023240652592409813,107.38317459757208,-122.51668452617972,474.3941667618482,0.12911575367648995,1.7932959147135068,1.1491476847965525,1295.5435504092065,-30014.138863131036,0.4469405122835115,0.6398485928111355,-0.05497829218601952,True,197.18477017297963,105.31464581003357,9.436024507046807e-06,6.221535186275836,114.78593612794876,45.651048743367156,0.00856090434854445,1.0,0.00856090434854445,45.651048743367156,hs-SNR,,,,,,,,,,,,,,,0.5277599510786225,0.6478342077001661,True,,,,,,,
142,124.1739135308486,-0.023075434690560486,104.53850900907804,-111.31983958233779,553.5249244052458,0.12907309324473826,1.8763544068081104,1.0646645534582986,2003.9699613922912,-37365.509278308884,0.4433990515952084,0.6465326939450774,-0.021952561514000442,True,202.74970631147164,102.37139678603869,1.2214635041112015e-05,5.594446379328822,110.48468646268276,24.482835035650158,0.008605871756199599,1.0,0.008605871756199599,24.482835035650158,hs-SNR,,,,,,,,,,,,,,,0.4678240099114878,0.6480055577087905,True,,,,,,,
137,794.7691086977136,0.23233243633599696,256.8286253489789,-677.500285839013,382.3600804971794,0.3984590828198621,4.6789269935952005,0.4550961373514401,-134839.80777567285,144269.28247767367,0.5526933623783179,1.24558110462404,0.3873928439943948,True,199.87607696128032,246.48290627823872,5.6897201457081995e-05,218.767265825762,110.35543564003878,25.457229915400557,0.008614707010614515,1.0,0.008614707010614515,25.457229915400557,hs-SNR,,,,,,,,,,,,,,,0.4074025202432724,0.6480391637544854,True,,,,True,,,
143,153.31035533813778,-0.020298120366843884,101.23857813083723,-120.59886870609327,631.7396815612592,0.1291007940062223,2.505268995607295,1.1976307058888729,1753.5224179411407,-38085.442907845965,0.4489531583272244,0.8259223665499692,-0.014029475657713621,True,199.97151872710967,98.29622260628769,4.3002268609189405e-06,5.5934439630788635,112.82422905800036,33.94931155937809,0.008618864063682558,1.0,0.008618864063682558,33.94931155937809,hs-SNR,,,,,,,,,,,,,,,0.503758738106163,0.6480549687392142,True,,,,,,,
144,165.45882548814174,0.20401878755230574,-103.61975779967476,129.99226071969966,-875.885327166664,0.13304569551619133,3.708344673784224,1.3457314238886728,1819.3193793338314,-48177.72963754489,0.4570964723322006,1.1513747390941678,0.010956648747961248,True,198.85453073453644,-104.65143666796921,-5.3749480286559586e-06,-5.837938123977009,114.83585743038164,47.69589924789399,0.008669244671725309,1.0,0.008669244671725309,47.69589924789399,hs-SNR,,,,,,,,,,,,,,,0.5393681428072049,0.6482461639627042,True,,,,,,,
140,520.3843580668281,-0.2393990820445301,-371.4056665406627,821.3757424465291,-668.3045000530248,0.2474125307806904,1.5863188173274487,1.5687511544015265,-181868.36456308333,-48872.738620880285,0.523572378735819,0.6580382300654499,-0.14043198029027132,True,197.8995522501475,-359.97392705464966,1.7209518381611122e-05,-325.2054625061056,111.68565748311093,26.68422467578836,0.00869847335649082,1.0,0.00869847335649082,26.68422467578836,hs-SNR,,,,,,,,,,,,,,,0.4053966193603976,0.6483567921048801,True,,,,True,,,
148,147.6815155870664,-0.02116494932938166,101.77245438568757,-121.806332863663,571.2816419247865,0.12909686315060234,2.1083301327498423,1.2020534297590315,1653.8184287627282,-36145.71602369583,0.44913547306067103,0.7274247714806324,-0.0422392603471515,True,200.38269425527199,99.89121335187528,7.0721423387555285e-06,5.546068099879724,112.33682725323447,35.68329945439966,0.00876671948002922,1.0,0.00876671948002922,35.68329945439966,hs-SNR,,,,,,,,,,,,,,,0.5095812086371881,0.6486142612409869,True,,,,,,,
149,141.12102564947045,-0.019719027270992145,107.78772487775792,-112.41150789741371,507.4564350093546,0.12908778265195428,1.8507070960416168,1.0460674389732942,1784.7100002257519,-33099.61766176812,0.442631516528608,0.6370213471726199,-0.018728299268923054,True,200.7262887252401,104.86622264805338,-8.071284193164328e-06,5.647913571009033,112.35877679132551,33.2401501020303,0.008777943066121252,1.0,0.008777943066121252,33.2401501020303,hs-SNR,,,,,,,,,,,,,,,0.5057409025367904,0.6486564924717341,True,,,,,,,
153,145.02146073662192,-0.02132509701881761,100.86762500361826,-123.71631626221895,557.413894503334,0.1290942886405714,1.969738497467804,1.231143253723115,1609.0037389829395,-36044.27822555399,0.450346261804159,0.6976251666541368,-0.06328070341249342,True,200.5964195601976,99.90882183213756,9.96031384637088e-07,5.4933530914398565,111.99530686709794,36.58555166303231,0.008823122415204344,1.0,0.008823122415204344,36.58555166303231,hs-SNR,,,,,,,,,,,,,,,0.5114019391762982,0.6488261735004259,True,,,,,,,
141,710.083962295227,0.1069786860527726,171.37734914838302,-993.485457094018,655.0247862422094,0.1750213299326107,7.4090861184966865,4.567742286095214,-92574.34149647053,68092.57560056381,0.6123347421323494,2.6135619106400405,-0.5289882219369161,True,199.3065607335947,166.16882553599606,4.900024663245088e-05,143.28943918179516,112.61174509243963,67.58096225344454,0.008834330678734171,1.0,0.008834330678734171,67.58096225344454,hs-SNR,,,,,,,,,,,,,,,0.4387921263662902,0.648868190467205,True,,,,True,,,
155,154.08081443168214,-0.0193248293435268,100.86496084073393,-126.44912198500928,570.2070859016163,0.12909902485398247,2.125924876272522,1.2599443091104097,1480.1524713862436,-35694.47377345185,0.4515486738853352,0.7414719372531988,-0.05757968611287334,True,199.89937968504367,99.30065470326136,-1.5673222543092482e-05,5.542377830277175,112.65044535081668,39.85372847907136,0.008850824667107897,1.0,0.008850824667107897,39.85372847907136,hs-SNR,,,,,,,,,,,,,,,0.5200348538291472,0.6489299660268675,True,,,,,,,
157,153.96473258971545,-0.018410184716340323,115.0368601751867,-107.88303971746485,486.0077261255255,0.12909662123218785,1.9340610074528681,0.9430493124626702,1654.5049766657694,-30155.742527757313,0.4383435138807821,0.6406901372736619,0.014138768001440162,True,199.2196186021316,111.08922947096028,-1.1710562798194944e-06,6.072735579770835,113.9598241573993,39.34257024289028,0.008877558700211797,1.0,0.008877558700211797,39.34257024289028,hs-SNR,,,,,,,,,,,,,,,0.5283073116925848,0.6490299521506647,True,,,,,,,
158,160.95142766983338,0.15311584561532707,-94.13009743370444,141.84475604757284,-894.0292755476324,0.13104240878235898,3.620111835199622,1.573620399854034,1562.7138146734706,-50057.077819956365,0.465590202963841,1.1672980254422445,-0.039966200589802964,True,200.18979760209263,-96.27145143927365,1.304862170766042e-05,-5.697580615133727,112.46675488638985,39.53916747091446,0.008899832727090601,1.0,0.008899832727090601,39.53916747091446,hs-SNR,,,,,,,,,,,,,,,0.5310459986795837,0.6491131242042155,True,,,,,,,
160,157.01750228094386,-0.020660210207985485,107.24734123631674,-119.16926633206722,530.5855255536715,0.12910580493976326,2.0813038167542346,1.1182084666501746,1475.9016279313864,-32751.214999263764,0.4456464038257157,0.7066940319635877,-0.021087329385779563,True,199.494766217536,104.42670987382216,-1.2437051867563485e-07,5.8031719483301,113.39289686076185,41.27827529873487,0.008915664373979707,1.0,0.008915664373979707,41.27827529873487,hs-SNR,,,,,,,,,,,,,,,0.5277353681294857,0.6491721666550652,True,,,,,,,
161,138.49950726531634,-0.023421373495847903,101.52209905362595,-119.2209200951378,596.7565492218956,0.12909008720719825,2.14293501100939,1.177645562317691,1790.0065937305515,-38396.96668023421,0.4481150906122464,0.7320080131386293,-0.032703091694818526,True,202.35673735070725,99.6587741827902,-1.7972610361432841e-06,5.451553415986774,110.8389141212702,30.75277839468174,0.008915858842257639,1.0,0.008915858842257639,30.75277839468174,hs-SNR,,,,,,,,,,,,,,,0.4971291224556018,0.6491728915249565,True,,,,,,,
142,625.1488517931264,0.21106286215970926,-205.913038670102,886.2656814277341,-494.56822698875686,0.2648990931761751,4.077088833180225,5.8200289223383175,-43051.8138576908,116975.52446210461,0.7094522335975944,1.989277028684776,-1.812118237252764,True,201.44834093718043,-215.16929078420586,-3.4194025535040565e-07,-240.126801478056,106.94001656724556,19.035920702289204,0.008946455956588892,1.0,0.008946455956588892,19.035920702289204,hs-SNR,,,,,,,,,,,,,,,0.3984888883482233,0.6492868263387891,True,,,,True,,,
163,149.92293795786043,-0.01669432075959947,110.47139842454577,-112.6863966251403,496.709323080773,0.12908979505160625,1.902348899747772,1.0242415548582355,1625.9678708163,-31529.019396969576,0.4417231108903065,0.6462941507466489,-0.008775393983579405,True,200.1745473071656,107.15560689347174,-9.58212211042979e-06,5.7914073925291225,113.00056326603769,38.00597773183088,0.00895101602205848,1.0,0.00895101602205848,38.00597773183088,hs-SNR,,,,,,,,,,,,,,,0.5227293319823878,0.6493037872997108,True,,,,,,,
164,139.73196085354806,-0.019416395725717368,104.91911390150831,-119.6034849501792,482.06518877374907,0.12908615277778687,1.6148418580630794,1.1428728384364322,1566.1769972910395,-32713.328961745443,0.4466642599024883,0.5941892709218418,-0.07312533906489069,True,201.07044237477413,104.15158135160742,-1.8936284787282664e-07,5.506870296615169,111.73264380619571,37.71202564114958,0.009004646577075686,1.0,0.009004646577075686,37.71202564114958,hs-SNR,,,,,,,,,,,,,,,0.5176009744125645,0.6495028879042622,True,,,,,,,
167,159.8969738499171,0.15010567060972765,-108.898625116181,110.86226164197474,-873.9038151625148,0.13090394451928405,3.780213286427901,1.072737741442828,2222.671881612929,-48679.727246563925,0.44465086006517,1.12384294518078,0.054799358962732525,True,203.64691094899865,-106.17887206976393,1.8334050100462087e-06,-5.451422368356731,111.73230454539059,29.97964325321309,0.009098051187548044,1.0,0.009098051187548044,29.97964325321309,hs-SNR,,,,,,,,,,,,,,,0.5061531567141875,0.6498480073515339,True,,,,,,,
168,188.671135986422,0.15010358116422334,-106.29381617734563,139.979885630918,-923.8049919242078,0.13275402372759273,4.134816578478142,1.429629043623904,1244.0573526703708,-48061.98887481284,0.4604463705935359,1.271975651890186,0.009179061961982024,True,197.28885304366696,-107.48663911037157,3.0325615385347688e-06,-5.583830976512423,116.09249080289189,65.55378263803712,0.009107252859894242,1.0,0.009107252859894242,65.55378263803712,hs-SNR,,,,,,,,,,,,,,,0.5801675489209631,0.6498818946978107,True,,,,,,,
170,138.68884423814615,-0.01770452631357971,104.94549641091885,-118.63014376027643,502.0138520681823,0.12908336987012514,1.7096362603335076,1.132855105980944,1612.9991158782086,-33780.437835964505,0.4462454629296788,0.6162182494135342,-0.05858238116172651,True,201.98610849201785,103.74041621255688,6.1407239623009676e-06,5.41965048992188,111.14268098374396,35.87362276946457,0.009133307943479236,1.0,0.009133307943479236,35.87362276946457,hs-SNR,,,,,,,,,,,,,,,0.5157044076092603,0.6499777407394436,True,,,,,,,
172,175.45194829715496,0.21420254692441354,-144.61261423871397,83.79409956017605,-741.6821585164029,0.13471564542433512,2.864151375659576,0.6677405558371478,3030.1946962337347,-44682.954175216735,0.4296818277841256,0.8273279365544184,0.09579683567680357,True,199.34666970224566,-144.03803948359538,-1.958218048322713e-06,-5.117559465455312,116.97165029676569,46.895097639868574,0.009142907661714144,1.0,0.009142907661714144,46.895097639868574,hs-SNR,,,,,,,,,,,,,,,0.5741814236384292,0.6500130140519903,True,,,,,,,
177,156.96856582957315,0.1574331393572067,-97.809602707507,132.21428238706383,-885.0057222495116,0.13089729176461828,3.6591613897697735,1.4095697799177016,1744.9181672765772,-49803.581843353866,0.4586822019576236,1.1497186440953937,-0.004850134545419965,True,202.5333205883166,-97.80803326775057,6.206105545304464e-06,-5.641046927033282,111.43216471313092,37.53436168833964,0.00915842061790273,1.0,0.00915842061790273,37.53436168833964,hs-SNR,,,,,,,,,,,,,,,0.5217464490022989,0.6500699694722026,True,,,,,,,
143,734.4342238772134,0.10592214564127712,166.7175144771835,-992.2270253118307,647.6001762492727,0.17736479249912868,8.29529327160467,4.6100637570082235,-90603.01802452207,81942.53196640569,0.6152698680369838,2.842167277402538,-0.4631396221075894,True,201.01303932050098,161.78514057246608,8.573009253340598e-05,139.0503642352503,111.70401944213413,127.07387904258465,0.009170890215803187,1.0,0.009170890215803187,127.07387904258465,hs-SNR,,,,,,,,,,,,,,,0.4509336835452448,0.6501157105542255,True,,,,True,,,
179,131.74432680224044,-0.02059510780723236,107.49096373566124,-114.45806150565365,467.8906759283077,0.12908007489294054,1.5309554770817044,1.066145313495952,1680.1943974375006,-32564.591559078613,0.4434642407542118,0.5604297548530848,-0.056533720953050565,True,202.6699400556936,106.42061312012794,-4.8390249368975445e-06,5.407704280274055,110.67221680527015,34.01829799784905,0.009194577955531158,1.0,0.009194577955531158,34.01829799784905,hs-SNR,,,,,,,,,,,,,,,0.5118513690819726,0.6502025024456836,True,,,,,,,
181,154.82336975588836,-0.02362379867235199,105.785844865966,-118.79343254989884,584.507728526743,0.12911240323566958,2.31284408672134,1.1305079227868111,1584.9687944693246,-35721.71617814892,0.4461621803126953,0.7666290088114701,-0.009034410336997171,True,201.57685364724315,102.82252972207728,4.404771462527601e-06,5.457352570134711,111.94606997631223,37.97117477715377,0.009228411804268477,1.0,0.009228411804268477,37.97117477715377,hs-SNR,,,,,,,,,,,,,,,0.5260374469796021,0.6503262440445597,True,,,,,,,
183,150.82275447296288,-0.02240548036383981,104.21624819799392,-122.611385356222,545.6519852165737,0.1291034920111343,2.023428290628145,1.182707185781195,1470.1442794143536,-34701.45401423643,0.4483326939918604,0.7029749369539021,-0.04372154628862149,True,201.59247196981013,102.28669620679312,-5.8656165900559775e-06,5.4242575313160515,111.64725700148571,39.71037577017924,0.00926756345405065,1.0,0.00926756345405065,39.71037577017924,hs-SNR,,,,,,,,,,,,,,,0.5281064277194948,0.6504691050415305,True,,,,,,,
186,178.96980768295242,0.2646992199178433,-132.6300967763842,129.1997128341513,-641.9309543933633,0.1383235786984408,2.459387566278058,1.1008216773913313,930.7712166631771,-38037.41140979295,0.4495308411526027,0.7983171711347364,0.015141655073388896,True,193.58861606175853,-136.57819843112551,-3.1534898464100065e-06,-6.290074462253318,119.73873281671308,73.5572448523703,0.009319579815735328,1.0,0.009319579815735328,73.5572448523703,hs-SNR,,,,,,,,,,,,,,,0.6339988898731181,0.6506583650126542,True,,,,,,,
144,493.0032782482105,-0.2265168491535647,-364.2481147806595,834.3587116039205,-691.9399058229998,0.2236877471022766,1.5609276183943976,1.73568024792764,-175212.72589297453,-61758.16966449423,0.5186653657935335,0.6795119459198727,-0.2588115513189022,True,200.19248129163785,-353.8292322993775,-1.4213081040367265e-07,-316.91581483148065,110.64017665992931,31.478991922154012,0.009344394948834706,1.0,0.009344394948834706,31.478991922154012,hs-SNR,,,,,,,,,,,,,,,0.4264806676040481,0.6507484370786119,True,,,,True,,,
191,153.3782138547906,0.16262754675381202,-105.47902146978872,117.51319322459557,-836.3216509487853,0.13077755315238673,3.494921678282436,1.1625565944197858,1999.0315302505123,-47861.63842323028,0.4483301165890946,1.0674898519739071,0.03409886049187355,True,204.72276609468258,-103.32516837155752,-1.5975050040270986e-06,-5.446069648349143,110.46914052759311,31.13049666775885,0.009407083670846495,1.0,0.009407083670846495,31.13049666775885,hs-SNR,,,,,,,,,,,,,,,0.5118258063151312,0.650975359954834,True,,,,,,,
192,130.67211775384894,-0.019050682236881056,106.85460920601491,-113.0899652692367,535.1376126193747,0.12907836967763564,1.8471356468897664,1.0593872625354603,1787.8219398503916,-36060.170459025416,0.4431818026898722,0.6383484554783516,-0.02281916068405216,True,204.7039068129539,104.48938179982979,-3.546446575175348e-06,5.277742566276622,109.28003536212702,29.539318833265114,0.009424728714937613,1.0,0.009424728714937613,29.539318833265114,hs-SNR,,,,,,,,,,,,,,,0.5021243814579717,0.6510390728419557,True,,,,,,,
195,177.77676162026444,0.19367102602859806,-120.10687135700476,118.23342218348677,-796.3247125941672,0.13394982574419956,3.3559324661877783,1.0863189538384632,1754.0814843059784,-44143.70209543796,0.4467396845274461,1.020036275520022,0.046039171897726834,True,198.82189809256968,-120.64704474974742,3.399729403966508e-06,-5.55998458929631,116.02074345505558,58.86721437596128,0.009442743722798713,1.0,0.009442743722798713,58.86721437596128,hs-SNR,,,,,,,,,,,,,,,0.5895965385219132,0.6511040497904471,True,,,,,,,
197,147.3192642835653,0.17859595932304614,-100.52736732364737,123.4869008379944,-898.0880046513281,0.13065047893739826,3.689244293061985,1.271164067165971,1928.526717073709,-51703.499879224386,0.4527918908460248,1.1341717511264915,0.0211525738587941,True,206.0569124866518,-98.60817433247404,2.027256086892507e-06,-5.677020757992676,109.0228209603259,28.02656747047684,0.009447674140779641,1.0,0.009447674140779641,28.02656747047684,hs-SNR,,,,,,,,,,,,,,,0.4948291717984338,0.6511218203182847,True,,,,,,,
198,166.72868713229437,-0.0223530543380732,109.83795679931801,-112.6947553833996,662.4421179425858,0.1291241692521381,2.8786479428764533,1.0360498609627595,1698.275465585738,-37727.891217916025,0.4422323107449275,0.89233696254624,0.035903381602748384,True,202.1148039454016,105.90209460625964,1.079286466433159e-05,5.364528493992255,112.12468002681507,38.20597657806469,0.009492840118540043,1.0,0.009492840118540043,38.20597657806469,hs-SNR,,,,,,,,,,,,,,,0.537198837138495,0.6512843589635121,True,,,,,,,
199,138.74494996004844,-0.020479151552800813,104.54695566315107,-119.75648623323968,528.4204018777133,0.12908655780530315,1.8196170617604224,1.148345963954227,1580.0819093712914,-35269.361897962175,0.4468925093128212,0.6462952594324768,-0.052091460449560256,True,203.55386243045157,103.23583773302799,9.365797205916804e-06,5.249669728518566,110.0315268567894,35.644396890211524,0.009493874830105992,1.0,0.009493874830105992,35.644396890211524,hs-SNR,,,,,,,,,,,,,,,0.5207626453709852,0.6512880772779551,True,,,,,,,
200,155.32389768068128,0.22112060987299514,-127.26242710444448,104.18055772018957,-554.4194717956957,0.13243809828411826,2.144520635895544,0.8765286128475138,1867.3988682400168,-34069.88699462041,0.43724255658944905,0.6822182611151383,0.04287234681962528,True,200.48527167344048,-126.34824497817499,9.957923798721554e-07,-5.817760667887969,114.580776740558,47.30714231691658,0.009515056669039476,1.0,0.009515056669039476,47.30714231691658,hs-SNR,,,,,,,,,,,,,,,0.5720529754599306,0.6513641438488843,True,,,,,,,
201,170.7213282258147,-0.017819507305292172,107.78828299536322,-145.62706562034734,369.6422029531905,0.12910944830470744,1.2066336738146766,1.3601092296588695,30.093565803406825,-25549.406767380133,0.4557274239668835,0.5283432900634808,-0.2541670084916086,True,198.58218889266945,108.00435963607741,-1.7310784827175651e-06,6.4179410515679125,113.37171066636415,79.76320134503787,0.009600080072871177,1.0,0.009600080072871177,79.76320134503787,hs-SNR,,,,,,,,,,,,,,,0.5689473034110262,0.6516684815823913,True,,,,,,,
203,167.89810063119336,0.2468406306076528,-138.73772485901628,105.8133303870608,-568.514834131687,0.13525091104868106,2.161259566986136,0.8496868761040672,1695.3104133032896,-34637.440172476585,0.4375305572740869,0.6819293710972117,0.0517385233591417,True,197.2099792229201,-139.74450534339658,-4.2893040157129235e-06,-6.122529828552957,117.69307473193264,63.36796327985729,0.009647740054325423,1.0,0.009647740054325423,63.36796327985729,hs-SNR,,,,,,,,,,,,,,,0.6168192057123512,0.6518383895776589,True,,,,,,,
204,145.659070853565,-0.02294966230198164,111.66598809779056,-115.91564023556849,450.96472983721833,0.1290982869338944,1.608368591046875,1.0427040723674976,1382.2771066332962,-30161.357731497945,0.4424966283943365,0.5758761598229684,-0.03989776729520689,True,202.4780425602881,109.46275135996478,-3.7015152158585894e-07,5.522119321889651,111.25666203202448,42.087493472316474,0.00966833565789871,1.0,0.00966833565789871,42.087493472316474,hs-SNR,,,,,,,,,,,,,,,0.5415379527243444,0.6519116610434854,True,,,,,,,
206,154.19733945836094,-0.018533364392533967,117.44546031786413,-113.62302854558264,424.1275546418177,0.1290971267050978,1.6045695604188184,0.9726629177659748,1188.8230760790257,-27521.446920459628,0.4395776668382079,0.5632528763990338,-0.01830582405106624,True,201.10607481101314,114.5359478414463,-5.948925806422862e-06,6.013634413524311,112.5943791849122,48.17889084324683,0.00968990651807082,1.0,0.00968990651807082,48.17889084324683,hs-SNR,,,,,,,,,,,,,,,0.5556361697886677,0.651988304261599,True,,,,,,,
207,139.74758039592302,-0.018331242116794558,110.47533838324249,-111.82451949654116,506.6859944149734,0.12908485501661507,1.8364512310223329,1.0148281803665793,1663.442254602517,-33483.51227070055,0.4413284169356585,0.6282508378166798,-0.011114380643569205,True,204.2555272535284,107.4688503928092,7.430554238756325e-06,5.2556575723177055,109.95359229444401,34.45857854535916,0.009701710183542362,1.0,0.009701710183542362,34.45857854535916,hs-SNR,,,,,,,,,,,,,,,0.524612230543239,0.6520302014929731,True,,,,,,,
208,157.3905730028416,0.17439746615907928,-113.0188700290867,107.27971274808891,-892.6470792869991,0.13134012597140082,3.781916566986234,1.00525431172623,2256.666122767987,-50880.281732532334,0.4420571412197035,1.1130215270342638,0.06453958890604583,True,207.27437102915886,-110.18792684610506,-1.7471099821078774e-06,-5.166546780073691,109.2703749197266,28.247372051637672,0.009727106677980737,1.0,0.009727106677980737,28.247372051637672,hs-SNR,,,,,,,,,,,,,,,0.5023798853272022,0.6521202455680246,True,,,,,,,
211,151.10405179335874,0.16695294190809173,-107.1506812581122,115.50708584441212,-823.8902198245921,0.1307107827451056,3.4074465474872286,1.1226180492356046,1990.8375794740064,-47805.95917754957,0.4466326253361132,1.0389646450777414,0.03824628866529951,True,206.3493491441972,-104.70538023367287,-4.717118239328999e-06,-5.30869459118739,109.27379367063162,30.14047683565498,0.009749021072179542,1.0,0.009749021072179542,30.14047683565498,hs-SNR,,,,,,,,,,,,,,,0.5128209965748087,0.6521978331981609,True,,,,,,,
213,154.10883101029782,-0.01821225196595504,107.4562675402846,-119.22687870248137,564.2040348949872,0.1290962609875946,2.1974424169934896,1.1151148573804022,1451.4538697306616,-35084.722713040064,0.4455127314633909,0.7352130804784395,-0.012372877809205872,True,203.56625318093404,104.61922829814672,1.4501650331295733e-05,5.2355637359719065,110.55329750173388,40.07466047586564,0.00984483236542772,1.0,0.00984483236542772,40.07466047586564,hs-SNR,,,,,,,,,,,,,,,0.5404578853103291,0.652535857953099,True,,,,,,,
215,129.63137185133334,-0.01946162847984549,112.11168413508958,-111.01106492458328,441.164970968596,0.1290777097220464,1.4421922071112034,0.9909982553907076,1606.2789070013926,-31308.077955446835,0.4403319307477128,0.5257144276762521,-0.04116269536143855,True,205.15824363176688,110.28396458751064,-6.939744453506887e-06,5.1883664040153175,109.08192489871644,34.65976826707265,0.009905359498636341,1.0,0.009905359498636341,34.65976826707265,hs-SNR,,,,,,,,,,,,,,,0.526323728971062,0.6527484067280309,True,,,,,,,
216,152.1442591045865,-0.020629228540955488,109.10381638257972,-123.93698179585944,456.0118196443768,0.12910042179431094,1.615878806913044,1.1417131628263044,1098.624872156076,-30343.259680990384,0.4466230745936617,0.5942552288659784,-0.07257140851161589,True,202.5097666135629,107.63731849939163,4.600011424562127e-06,5.469732263343039,111.09002863130726,48.10757004363515,0.00990756883100447,1.0,0.00990756883100447,48.10757004363515,hs-SNR,,,,,,,,,,,,,,,0.5535706888702613,0.6527561506598354,True,,,,,,,
217,174.7361286201876,0.18365322345880564,-102.73699870357244,140.90987776382832,-945.5788665541388,0.13316913162984115,4.055658492043123,1.4772236456662824,1391.2816192736318,-51136.50685792626,0.4626370329630925,1.2601185639551613,-0.0013459972695017695,True,202.22050453342356,-104.30585552002,-3.9445364708209006e-05,-5.317592100306334,112.39087991902204,59.131292315832475,0.009917793273785854,1.0,0.009917793273785854,59.131292315832475,hs-SNR,,,,,,,,,,,,,,,0.5758616278585611,0.6527919751798286,True,,,,,,,
218,138.10654626977225,-0.01926225091495521,110.85831340787071,-110.39227180156792,531.1375546490024,0.12908458011786647,1.9436549553143856,0.9982132978765632,1720.2924005904415,-34921.07858347216,0.4406359927158669,0.6522826218080237,0.0009201410885594508,True,205.62874453903225,107.49404466677086,-5.576899941625295e-06,5.120284743907899,108.96535215003776,32.34456254418197,0.009926640275163635,1.0,0.009926640275163635,32.34456254418197,hs-SNR,,,,,,,,,,,,,,,0.522092407027463,0.6528229559328392,True,,,,,,,
220,172.61381439465137,-0.02078001741850277,108.33055492394271,-137.3452817377181,474.3645545287968,0.12912448308673194,1.821524643934345,1.2788550140725627,452.12499263961485,-29677.673882852818,0.4523493490417996,0.6685236633290136,-0.09533997206964342,True,200.6691181114677,106.95608557675732,1.7292026197975253e-06,5.925711213332075,112.5015475161813,65.03390850689227,0.00995310253409822,1.0,0.00995310253409822,65.03390850689227,hs-SNR,,,,,,,,,,,,,,,0.5710397873947055,0.6529155259047268,True,,,,,,,
221,183.0461949661673,-0.02188146165730709,133.34108091619268,-113.08997123714462,465.0004607108696,0.1291446172627749,1.9628040241210496,0.8600249897724396,394.04466573787886,-26744.67459833712,0.434908165117316,0.6340385043256691,0.034937175518266125,True,197.5988683290166,130.13484443088936,1.8941522080009655e-06,7.317452278395286,115.85589930209328,75.10894491484653,0.009955884431209006,1.0,0.009955884431209006,75.10894491484653,hs-SNR,,,,,,,,,,,,,,,0.6024118589246862,0.6529252491163482,True,,,,,,,
222,143.70625074952758,-0.021079713046513376,102.96637911672977,-126.26581906254957,532.6762455305434,0.12909243498747872,1.8077502678637825,1.2304417740523907,1346.349586264475,-35555.769236422355,0.4503161066579992,0.6570111959746774,-0.08028202705066997,True,204.351860971043,102.48947430580978,-4.713197504916747e-06,5.064473570021686,109.32433989259796,41.15217825165955,0.009957609941913328,1.0,0.009957609941913328,41.15217825165955,hs-SNR,,,,,,,,,,,,,,,0.538945503671575,0.6529312792739841,True,,,,,,,
148,429.35933517782007,0.2504227380119923,157.93511902521226,-285.4286688216758,166.7891052184021,0.2145343146303653,2.9177588105402883,0.7656168488999318,-22526.750808899546,14868.178401927902,0.4736693412647567,0.8570425107850607,0.16431005027359702,True,200.60018373437455,146.5114025684235,-1.0566078711585954e-05,95.51922474008715,111.76613194097374,46.49595322871336,0.010028251881787327,1.0,0.010028251881787327,46.49595322871336,hs-SNR,,,,,,,,,,,,,,,0.450980650607692,0.6531776279314512,True,,,,True,,,
226,165.10958702316958,-0.018904332974351533,110.26965931239023,-131.2082012060246,448.6399488546154,0.12910832819868168,1.6722167425563468,1.197969946882422,640.8419143715591,-28893.19013000583,0.4489710604648519,0.6177158434528237,-0.08544699186101973,True,201.47310510716946,108.73379292365874,-2.0854250850579652e-06,5.822934767200563,111.96630308023556,60.17648229487904,0.01005262741768123,1.0,0.01005262741768123,60.17648229487904,hs-SNR,,,,,,,,,,,,,,,0.5691063963940591,0.6532623959849317,True,,,,,,,
227,117.20220836997845,-0.019116661007112144,112.49337226445984,-107.33188471007472,467.0070942302148,0.12906833554343475,1.4759511931829576,0.9527985857313878,1777.997363501001,-33897.36636862484,0.4387355907559354,0.527787562584304,-0.024701170718822718,True,207.8334223088853,110.45518230382947,-2.2285686683958613e-06,4.818991422505184,106.88468537189516,27.54940602049389,0.010080063435723005,1.0,0.010080063435723005,27.54940602049389,hs-SNR,,,,,,,,,,,,,,,0.5039363543150024,0.6533576629140534,True,,,,,,,
229,151.1669584798631,0.187798479349927,-104.3260656038752,120.34015848623942,-949.5240433033057,0.13114536544870325,3.982986159349543,1.2049428565696751,1951.9432423041007,-54150.49536776747,0.4502801169934983,1.196570349265665,0.040014789700268144,True,208.7711476693319,-102.04101279214693,-8.229220280176327e-06,-5.446170100447084,107.40475334887371,27.973644805082444,0.010099419694540064,1.0,0.010099419694540064,27.973644805082444,hs-SNR,,,,,,,,,,,,,,,0.5032742055158289,0.6534247826823361,True,,,,,,,
