,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN
101,167.3944700015346,-0.01969442422266669,119.76282264300319,-117.27258223372343,533.3034415113585,0.1291136794685782,2.1685985029704082,0.9874693711048508,862.9605113773769,-32515.014693033016,0.4402028787757347,0.7067278542600772,0.016702857740330063,True,1,123.81658730506935,82.55784798520781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,151.00883916408105,-0.020406695238107918,116.53521499702283,-118.96516643996523,471.5780837751274,0.1290986747516476,1.7236890483978278,1.025940116806941,927.9801055794514,-31392.75222283753,0.44179832415485654,0.6019122815672805,-0.02356127343509032,True,1,120.98381257688247,84.22667413265565,106.58437967087991,16044.539036586453,209.02138076291453,114.29250751095537,4.1374167011237065e-06,4.707489502201126,52295257.77934134,18040938.116595447,0.01204149449359083,1761.992604035298,0.5873519356770327,0.6598079639073812,0.016753750980996227,2.8611094609662053e-18,1.454687889387284e-05,105.36741736457776,True,13957.390432696311,114.42621705304876,210.53903808439708,4.553680684547335,-4.387450396086243e-07,53470689.95282328,19605881.917819023,0.012902813419250002,1420.820143634608,0.6055294881485691,0.6624424103643177,0.022088798122630617,1.0559171424501254e-16,0.00029068174219416625,0.6053550496382114,0.04847075333888561,0.0,194.67659675615482,0.04847072511611957,0.3641085532279512,5.974678601222242,112.91567689998809,Hybrid,0.00879277658944684,0.5773502691896258,0.4959237508357874,0.6191593484605507,1.0926515458706323
103,417.04962645077416,0.2433565830567208,152.46187041871954,-291.7162714066572,168.31185765627416,0.20488361549124964,2.848233951991424,0.9272204807277235,-21280.257991192062,10657.470207840077,0.47557747635469017,0.8665952347858099,0.12942125579991878,True,1,116.95550892335358,0.0,107.47050516470958,16174.397208533715,207.45606913433872,143.03191193633756,2.1800767965555983e-05,84.92748656327842,54938206.838220775,13854777.0882563,0.012229842263756747,2536.197257363126,0.5021836065042594,0.6603934477164413,0.024360900989832703,1.5259525199448934e-18,3.347170271120923e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,740.3025210949937,0.10721488546895667,166.0277226925426,-1031.0172755214487,619.0135119117386,0.1793636366312189,8.280721423329034,4.82413938489867,-93816.22909173688,83487.51154810264,0.6251891079317975,2.8742035866487035,-0.5232418374330967,True,1,116.49123141272122,0.0,104.95921496007162,15806.852050261215,210.97976772314252,162.16975118206673,8.202600802728548e-06,136.7028812286284,49543690.09938389,13418728.74371016,0.012146110253753364,1787.6782807829316,0.5204290273424058,0.6601338343547482,0.016753750980996227,2.86331216087091e-18,1.4591533536107286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,141.45946060766806,-0.02153767524452908,110.5806480594281,-119.22346417155624,573.9514443334582,0.12909078912450392,2.0772146023878952,1.0816092050299693,1253.9597552908353,-37962.99522542638,0.44411392668391086,0.699571851435302,-0.011708152768730135,True,1,116.30546202982691,90.22285577330021,103.86573537859016,15646.600266147036,211.95894648273855,108.206370524959,3.1687825283412537e-06,4.378997849893366,47949527.97045609,15375247.62408927,0.012268674777886813,2201.609127658565,0.5662639204326547,0.660513488482401,0.020377672457616812,2.0096805107713684e-18,6.6228169847825e-06,102.42871111990016,True,12699.373576738524,108.37989384328698,213.64505491126826,4.224327535214339,-2.456910057396455e-06,49245703.21083319,17172490.49355486,0.013337614527350375,1651.5687340425245,0.5905170895676022,0.6637322948895328,0.0262548538325773,1.880011383633777e-17,3.475700062016671e-05,0.5251100568265453,0.06550998346415209,0.0,206.808745004508,0.06550995802672538,0.4687005185259658,4.760956490371116,107.73170661896604,Deflagration,0.010905089658447754,0.5251100568265453,0.472830452651752,0.5812377886344645,1.0378003453572648
106,600.7814762494272,0.21260338873033552,-202.99601912888497,897.9796612822911,-470.28723985898625,0.25588777037458244,3.724615922455331,5.848626175574054,-46272.510887229524,101202.85590112324,0.7061381244149536,1.905925009876175,-2.0400823949908524,True,1,107.4639645286644,84.01343031364978,99.75096071251632,15043.9244309077,213.4539033779626,-209.91362881039862,7.75963962852717e-06,-239.19914686816244,41036089.251289606,9594840.021999598,0.012384193733859345,3094.8159005894795,0.4835438746029159,0.6608692482694877,0.02749284032842421,1.0908761990375908e-18,1.7812121934819241e-06,98.92266963889176,True,12666.397001576655,-209.65205510532758,214.68480148571297,-239.20477730037146,8.236244258238904e-05,41808983.37289977,10638464.081372261,0.013056433531305709,2365.002047324168,0.5044343609877007,0.6629010870459481,0.03624763197931751,1.0220986017509386e-17,8.498694095333598e-06,0.5343985216610501,0.17371064854162685,0.0,206.65249710520737,0.1737106366450102,0.3765288118387337,-239.1714187642545,-211.28903701190026,Deflagration,0.010758900880370466,0.5343985216610501,0.4775821842105036,0.5833260172192893,1.041903009103417
107,142.05826988372704,-0.019278746437611627,114.90586088942028,-117.81353891271013,478.34199271934966,0.12908799197034523,1.6688568698875588,1.0283932523453665,1076.2517858438232,-32836.185417050336,0.4418951967449731,0.5886130928627841,-0.02934271298590685,True,1,118.55010499077278,86.97699118868927,105.02126687662758,15815.730576679442,210.69306598979497,112.83615538552644,-5.1051734515511866e-06,4.481004085365264,50152387.23900056,16842894.97474879,0.012265714987257212,1944.9531016285002,0.5795121759471715,0.6605043470508452,0.01826546846987757,2.5269141804271848e-18,1.0708696780639029e-05,103.12201642395439,True,12444.084700013955,113.03093715380557,212.96356723124407,4.261328022101011,-7.168207016744234e-07,51907427.42509025,19249556.48526433,0.013676614794338824,1370.1388561077238,0.6089695973607349,0.6647204978905246,0.020973013211111412,1.227373582741564e-16,0.00038152783491970157,0.6023477569978144,0.04987580815546764,0.0,197.22714452149063,0.049875780339861724,0.44247783602357055,5.613539088536541,111.54803930705671,Hybrid,0.008981713233339956,0.5773502691896258,0.4950038374130746,0.6172397234088338,1.0903375772844797
108,610.4330277014769,0.20463656853082002,-197.49451643668843,924.2285587565477,-507.5720844971749,0.25067443655192956,4.054690104672163,6.140573782134377,-47581.85382213771,102179.72613558889,0.7156959411103073,2.0371014898571036,-2.074204000544116,True,1,107.4654882251915,83.6769971308787,99.68909938455677,15034.844934535196,213.5428345132083,-204.16073495721096,1.3596718640894365e-05,-232.78282869174564,41098234.584229946,9675061.56506157,0.012434551558226793,3062.102939147596,0.4851938476082224,0.6610237121575309,0.027334954742320575,1.126977191442939e-18,1.8908483066051723e-06,98.84635716067898,True,12643.062467369216,-203.904524652956,214.7876308902926,-232.7881804327602,-2.6706893021443616e-05,41881341.63621855,10736588.460630894,0.013120494570620112,2334.3651725903164,0.5063174094016504,0.6630914006022225,0.03562672388766965,1.0780574692891691e-17,9.28343458423498e-06,0.5353191188522249,0.17095206786730247,0.0,206.68702826967674,0.1709520557285375,0.372867708047031,-232.7564862696277,-205.5034021372574,Deflagration,0.010782241334558029,0.5353191188522249,0.4778662691802309,0.5835974381963631,1.0424494091099306
109,828.3297142299849,0.2356110059054076,245.83029542791598,-679.2260277487766,381.9856355301785,0.43045892236801625,5.458638729258765,0.24840178110010663,-133376.5339818224,159765.62789155604,0.5600810173085894,1.406059979164709,0.42763296850322896,True,1,110.96794718464595,75.06672366974806,101.86808968283106,15354.162197448846,213.36727499892257,238.31379148381234,-4.824534258046052e-06,206.45662588082985,44773499.27069402,11277560.438504934,0.012401131186286551,2524.0846956906908,0.5018767334291134,0.6609212428487137,0.02299751127333137,1.6091641099913503e-18,4.0531329376594505e-06,100.45749147161617,True,12204.328040089193,238.74727268539624,215.29118016299932,206.43602538698823,1.1765001545450864e-05,45987806.875983,13040810.937826157,0.013483654890901918,1722.4799666734564,0.5325139017347238,0.664159846857241,0.02671242751353316,1.6481934650879892e-17,2.8877946092732997e-05,0.5198824350980685,0.04610090349217675,0.0,208.18691526486438,0.04912267183277138,0.27592444380754977,206.50336965565845,237.22060848595126,Deflagration,0.011065123218020551,0.5198824350980685,0.4696094177390526,0.5803793520207868,1.03598278603463
110,159.03873711022933,-0.022809244949301283,121.11927441602295,-112.47249579631763,518.6216976229389,0.1291154844933755,2.043637118177982,0.9359849987490139,1069.0688732296776,-32611.64108368607,0.4380585991066402,0.6669067793359978,0.021945293894144333,True,1,121.99487531301611,86.39262822970781,106.88720158879907,16088.778407929454,209.18073477124204,118.17698482337218,3.5332120698153873e-07,4.690514158099274,53896397.53412336,19143664.94640708,0.012267338469642163,1678.7870230944022,0.5959813553113416,0.6605093614042905,0.015999339387960047,3.3121311300115027e-18,1.855110729378014e-05,104.7299805395638,True,12756.463800213205,118.4580544660594,211.79008595801446,4.417163073702719,2.9219005851440825e-05,55960177.39643237,21949219.578992546,0.013842135935304126,1187.0069998647152,0.6262821016830018,0.6651976282121667,0.018056281388649703,1.8685934146515926e-16,0.0008084414433818713,0.6145935620171323,0.04895839937928348,0.0,193.42482060619722,0.04895837044737606,0.3518135611232794,6.1364799552448215,116.33469305632109,Hybrid,0.008677502326960391,0.5773502691896258,0.4964893812250746,0.6258007878054562,1.1017146433893197
111,849.3129242659842,0.22827665953029244,208.4765725436064,-563.0061368786427,148.40333714394995,0.4271802180378565,7.296927392525157,-0.33006035032557335,-98652.92094390409,194353.88917639508,0.5343390763341063,1.7692217897436937,0.42344783079467807,True,1,111.90824031837373,68.95524061581072,102.29996721087922,15417.429603989993,213.33869022905498,201.1943949058239,-3.3751932805611646e-05,169.28154871562526,45586871.55961633,11709957.581797123,0.012410223813223778,2345.426514074674,0.5068246933187458,0.6609491378588578,0.021461784656051086,1.850640737840434e-18,5.468155822576943e-06,102.14882870396451,True,15092.51470784687,201.23979216965597,213.54679458634968,169.278277936567,-3.129126204664596e-05,45714843.33723807,11895880.507395267,0.01252040600763661,2253.3751317295682,0.5101168610669345,0.6612861946433871,0.03562672388766965,8.767123253103357e-18,7.590143556372836e-06,0.5256936200577765,0.04130922878744732,0.0,207.92793778837532,0.035168675710326926,0.3822855831391929,169.35489117654518,200.0917065826071,Deflagration,0.011005218042272162,0.5256936200577765,0.4727299595198904,0.581418396804114,1.03832666075921
112,140.87225208696864,-0.01823825094018472,112.6956600792614,-121.38432886613244,483.7472987420038,0.129085612025851,1.642320097296628,1.0798570700644743,1002.225765162103,-33574.63989695456,0.4440383325110221,0.590556202668236,-0.0484210892694229,True,1,117.96339986876751,85.70027394358239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,147.91476160336168,-0.020716694744610367,110.11466859712057,-126.66880975249869,516.7438008085489,0.1290961531795625,1.8108385437423318,1.1550958324917386,879.9042583843757,-34799.946835241186,0.4471785515223472,0.6452256080175394,-0.0551066829665014,True,1,118.74199102461543,83.45591831669333,104.69487601561656,15767.95202146489,210.87114421699914,108.70550319691772,-1.0279615820296808e-07,4.3629555958178905,50484083.58403531,17396252.905240893,0.01250468200111612,1812.2505734991387,0.5870169178816523,0.6612382025065522,0.016947847882340276,3.056582528776023e-18,1.5206764757479315e-05,103.52050557009318,True,13673.517706744542,108.79300424258707,212.28838115163373,4.228407914703425,-4.930268118014214e-06,51573183.000510424,18879393.608971983,0.013376358922451113,1457.5193658662872,0.6050371650318301,0.663845998108738,0.022603572688721985,9.84129536022223e-17,0.00025886211093581447,0.5981385847747229,0.048971447384315483,0.0,198.0282545065767,0.04897142028984208,0.41227822090089616,5.422611427222635,107.83230251200096,Hybrid,0.009290468306859735,0.5773502691896258,0.4935190578551028,0.6146507582575753,1.0872824190382886
114,727.6945690636717,-0.21885579883466405,-223.28591137583282,653.0732346394218,-615.1572914955533,0.32889308038052145,5.556216001481431,0.9436541379103519,-102362.68989876957,79614.15285938332,0.5382669445152689,1.546329690022083,0.2888261026137327,True,1,111.7260158945368,67.37442069956913,102.13192922703475,15392.776003659012,213.27341552067065,-216.23335500859724,-7.580001674751873e-06,-183.10088343611955,46171852.30913997,12022861.130265474,0.012654115923722847,2351.498566858503,0.5102878954126123,0.661692846869935,0.021461784656051086,1.9552646322586867e-18,5.764319189316648e-06,102.09365768485526,True,15301.13377772688,-216.2446109532544,213.32611780914357,-183.1002013157431,6.132912120993342e-06,46204790.79090214,12071159.733698726,0.012682532761134221,2324.4573346297907,0.5111295555723863,0.6617789387422643,0.03666757095633976,1.2239606268696884e-17,9.805739603340503e-06,0.5469192504739182,0.08919489765570737,0.0,206.08136543388542,0.08919488866985018,0.2810351341208439,-183.17950530606086,-214.75931090549247,Deflagration,0.010770123605899868,0.5469192504739182,0.4820416728871157,0.5873814150007133,1.0490508780585457
115,146.5793297645706,-0.01829556211990173,107.94004807949716,-131.87878415987072,493.68604570626405,0.12909021364319126,1.619739495714425,1.2257963686160636,730.6385358319994,-34295.03990445485,0.45012143742600846,0.6092342686979502,-0.10282620583165472,True,1,118.78884181197954,80.70646795139291,104.50272932784613,15739.78071963536,210.7601311099334,107.49684105373113,3.7895088400582002e-06,4.3213585075469805,50369737.915138364,17546208.175927132,0.012570239838937614,1759.0432529117115,0.5902103122451936,0.6614380572091973,0.016466765625497985,3.2818625399992107e-18,1.7472084574794343e-05,103.24588319005795,True,13590.314389613959,107.5292507122077,212.28707750512584,4.179109610364806,3.549851605628954e-06,51534102.3539229,19124102.058511704,0.013511887782428714,1398.9051786175942,0.6091765380854591,0.664242179601592,0.021461784656051086,1.1489340308428345e-16,0.00033950920795162737,0.6022186164350505,0.04777477901222001,0.0,197.23757631467274,0.047774751953647526,0.4097160156942724,5.415644770728654,107.16105970074177,Hybrid,0.009224115882777202,0.5773502691896258,0.4938362486432504,0.6174457857235757,1.091104575595877
116,162.80411744408087,-0.01976968954118712,115.97259818405351,-124.82456507389784,507.11536371863406,0.12910909650153057,1.9588590423848802,1.0838439724177606,638.3039898723728,-32237.744957121904,0.44421619568024884,0.6703554226658468,-0.020814625819513932,True,1,122.34679943535849,78.30642799044284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,146.56797648066984,-0.02134596872691506,109.25127053650914,-122.97885463932646,600.3722244767915,0.12909602285311417,2.2183430013515424,1.1302804615060142,1134.9104491650196,-38973.349450602,0.4461445125680512,0.7429658272555546,-0.014877871274608795,True,1,116.5665902724794,88.09866057031456,103.44518597837349,15584.970838959833,212.47707971675305,107.06534921981174,-6.9498860107696845e-06,4.2663657881621875,48732310.11967111,16244920.265620679,0.012677123685866912,2023.3314403510471,0.5773647860609227,0.6617625602865644,0.01869114118207478,2.6018090245761643e-18,1.0451275760667748e-05,101.82964185199496,True,12544.254454209899,107.24343843132463,214.34702728328162,4.09415174231114,6.364011158789732e-07,50175055.224295795,18267663.53267759,0.013918658058985098,1489.4062371839839,0.6033892553375262,0.6654170440568742,0.022865441414308442,9.642072164961407e-17,0.00024700004216023606,0.5943738796277673,0.05153559323423927,0.0,200.58706420565545,0.05153556623382286,0.4864963083790166,5.21806756891425,105.84138571424455,Hybrid,0.009480173586998751,0.5773502691896258,0.4926177578273902,0.6122712024858942,1.084246529924169
118,152.35081362115244,-0.02127746936187732,108.7740788715539,-130.30956749682377,532.6017579349694,0.12910233687183398,1.8946000462965171,1.2039910179254432,773.853283585785,-35334.66958253434,0.449218942761554,0.6743151812283699,-0.062177397085571684,True,1,119.23304534389841,81.40607643921014,104.80419370715352,15783.919588979052,210.72827605945304,107.49964554999224,4.006027161443857e-06,4.33434190827947,51051989.82746753,17871776.610643804,0.012591610281045815,1730.4169280814801,0.5916672442707567,0.6615030705221722,0.01618469621953034,3.3999904521359767e-18,1.8627140796131898e-05,103.55959657914174,True,13684.363057508894,107.5840871770726,212.2352179180824,4.19077803363337,2.076114785144886e-06,52210194.55598134,19446614.95300135,0.013520734016379649,1383.6494877188854,0.610301379751799,0.6642679556191696,0.02121599144808906,1.2072565349794088e-16,0.00036634509510147256,0.60446424659333,0.04830193237820842,0.0,196.9145074402161,0.04830190518346866,0.3927479366737261,5.481723427889347,106.62918308106691,Hybrid,0.009175498857473437,0.5773502691896258,0.4940693081695381,0.6189887854631105,1.0931778159170693
119,146.9753909555278,-0.02122006214864046,105.01681359299371,-129.0200891136525,645.6453608409406,0.12909620914055656,2.3651509837635425,1.233451388599072,1077.3942976873386,-41571.41541379781,0.4504433943406498,0.7968629773740643,-0.03171829472000148,True,1,115.92728682413312,87.33415767341553,102.97538535170524,15516.150098497039,212.76852782428261,103.34115091113897,-5.444529581956621e-06,4.267902465141615,47981260.76948166,15899430.96900624,0.01271578982481627,2036.9032767488332,0.5756452998806771,0.661879547798616,0.01869114118207478,2.594247429515536e-18,1.0373117639513037e-05,101.32887181444694,True,12417.695500152086,103.48650429954421,214.66781270604685,4.0981683215788225,3.3019901858165687e-06,49435583.578585416,17942358.212461174,0.013992330788299222,1483.1650084382406,0.6024485019919438,0.6656276007616881,0.023263943887845084,2.7064698418309822e-17,6.619279852031101e-05,0.5270922219962914,0.061624474597697994,0.0,207.50317788245547,0.06162444974223165,0.4583651149386705,4.647396243462558,102.97681369393524,Deflagration,0.011250077570351168,0.5270922219962914,0.4724553267235152,0.5818738672470555,1.0396186382081944
120,158.76141364521098,-0.01921929837287717,116.83493865329963,-119.03708622814938,532.1024968900306,0.12910321446696804,2.0692194200491802,1.0252327961613266,915.2487420651323,-33728.98947155048,0.4417711223189495,0.6881769877058495,0.0021106060296533224,True,1,120.90505927730698,83.6466144035723,105.77785408640707,15926.408815163595,210.2743465163116,114.28514367746058,-2.076279166464617e-06,4.490325844019693,53238179.804331064,19090127.0096606,0.012644521577528262,1634.5265804346034,0.5988151915537469,0.6616637535880884,0.0154559088290748,3.823217605053361e-18,2.315469812542904e-05,104.37916061872585,True,13682.06629802124,114.45296720181258,211.9650490359732,4.317844445873337,7.056706680726358e-07,54561766.58569658,20895753.559304833,0.013682309436078429,1300.3297573373209,0.6188491619407708,0.6647369710443468,0.019685528259415924,1.5270988135634828e-16,0.000543788190565973,0.6145600170799597,0.0477872543015282,0.0,194.84699357884583,0.04778722632285564,0.35723587938155626,5.869247257523838,112.61810169502769,Hybrid,0.008932052028595521,0.5773502691896258,0.4952447827920354,0.6260845251703153,1.1026484887419494
121,146.17152369265145,-0.02052620826724661,110.2641085455502,-127.41483891459153,503.7326422502469,0.12909396799429787,1.722547453333089,1.1598649718631704,826.5948085335222,-34469.590809512774,0.4473761730701912,0.623947691977134,-0.06615272177788442,True,1,118.39566216433442,82.41765856512103,104.15143432142344,15688.320423923378,211.44410451161798,109.10564491420087,2.923058955328003e-06,4.29958701762769,50454086.60222393,17621031.579814225,0.012765547996825609,1776.5673214007472,0.5909727973008814,0.6620297815509484,0.016561876993580398,3.3807863251825614e-18,1.774902067360033e-05,102.96720096779217,True,13612.43184538621,109.17927636382413,212.8571658761921,4.166019596443887,2.4810705858554687e-06,51539823.64158511,19112624.795116425,0.013663297693045279,1430.7227215844107,0.6089599108008389,0.6646819587082627,0.021961946811661824,1.0999745763308993e-16,0.00030864035479009314,0.6005620261815295,0.0487737251138765,0.0,198.38454355653545,0.04877369834232553,0.4155199253967679,5.373442055480183,108.3451442636238,Hybrid,0.0093932934150737,0.5773502691896258,0.4930295157096852,0.6164808259038125,1.0900755164219096
122,160.91810746710286,-0.019785393137819424,116.83692949357193,-131.90089314495006,415.5457177946434,0.1291071808636139,1.4734204373357849,1.1359778950860717,168.40631697884055,-28224.061846935903,0.4463874846391368,0.5576847585149581,-0.08984691828977262,True,1,123.38636306692509,68.15840399131456,106.8619828106011,16085.020018888206,208.53454887688338,115.56511798620184,6.741565687204342e-06,4.945440532312322,55425705.67164996,20739509.873070717,0.012627575477218886,1368.104374773308,0.6117072513165547,0.6616123349656811,0.013078510311773744,5.259190591316756e-18,4.474979159266426e-05,104.82495234642812,True,13409.542622998444,115.69310366787097,211.04258213781148,4.675633526831077,9.330613440307816e-07,57392341.20783672,23387346.53798133,0.014143976583946267,993.9264974146788,0.6383568231396607,0.6660589000718623,0.014590898657015156,2.719901999115743e-16,0.0018458290970202016,0.6368266877949026,0.04405709645600486,0.0,188.45579304888088,0.04405706840193158,0.2533478777573832,6.824977986656305,114.31382546213328,Hybrid,0.00830911168022347,0.5773502691896258,0.4983200923494472,0.6425127115751359,1.1243175319042111
123,789.3800374939682,0.2506518512136205,257.3747381285018,-658.9202620648102,403.4030818849976,0.4373565382194747,4.619311189121674,0.25660065095748813,-134580.46941913126,132351.07048722336,0.5638714448117095,1.1975945724399997,0.43379302564281247,True,1,110.32238967095338,73.54730853084601,100.91253280745921,15214.08250450739,214.699283705148,249.68719442702732,1.61551392743427e-05,215.50150796793838,45034735.03113127,11823700.203638315,0.012962835918473681,2417.1684744602685,0.5123926587194805,0.6626220133461386,0.021835823981029744,1.999879797774226e-18,5.690527167383226e-06,99.4722578455322,True,12117.980905085524,250.14191141232993,216.59000844326587,215.48283871471244,3.186256791344823e-06,46253391.45582485,13640488.62545681,0.014119861337332281,1656.2140058980915,0.5430541948661984,0.6659905014040908,0.025509582549608,2.1320610564262473e-17,4.201065633735332e-05,0.5239656040743456,0.04458807302944761,0.0,209.35041640314546,0.03778762439622791,0.4041167864519083,215.5456982222817,248.48010989345025,Deflagration,0.01145653194541848,0.5239656040743456,0.4702003188713506,0.5813437602215017,1.0387223564783117
124,707.2473055087213,-0.13485078299366082,-194.8618010790547,1031.426962897375,-612.6397041189209,0.20131887335099785,5.93083497657204,3.9475680531445825,-113836.09177531666,65040.43025458953,0.5996429208019334,2.1406367530004404,-0.45555716500467935,True,1,113.53316158919911,0.0,102.61145963921817,15462.96700621653,213.14746044786202,-190.3540897451154,-9.968062899810272e-07,-162.65484930463407,48239535.33106083,13399079.529875517,0.012970365122819355,1961.5227014379968,0.5270307128072093,0.6626445073850084,0.017952587971169217,2.9582900827473595e-18,1.2952331895292385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,172.62569046843598,-0.02191801565473566,120.36599499830365,-119.86696167100749,561.7441465210145,0.12913016833873234,2.3200677698024283,1.00631789119363,688.9998257009665,-33684.684075799145,0.44099647821451093,0.7477365909828787,0.020008819458627036,True,1,123.83832517076937,78.79387207032353,106.9618120052192,16099.581125897841,209.24475552162008,117.81139898806512,-5.363807354403344e-06,4.653934432153588,56588291.04739073,21488473.238874733,0.01284342072398292,1396.6186853104582,0.6162252513846997,0.6622641971698514,0.013383302108660488,5.343148369288989e-18,4.356409166275576e-05,105.46287209131684,True,14030.091040866291,117.98621363824394,211.09685577039227,4.454473223770325,2.1237960644807988e-06,58046446.26882759,23456980.00279367,0.013955308295486956,1110.3618029463216,0.635694173063012,0.6655218745910634,0.016372200461951567,2.0704689147385003e-16,0.0011086354796150922,0.6390546770815111,0.04567489793182202,0.0,189.1248029281384,0.045674868794394204,0.2759057659093904,6.566280767656977,115.67983504425258,Hybrid,0.008349785281984113,0.5773502691896258,0.4981161937678748,0.6443366478293171,1.1269944723529826
126,136.25642763763037,-0.02220824779561609,113.12942949222669,-117.26704426644899,548.3193897308938,0.12908596689329405,1.9213441250314887,1.038900323210254,1206.1820649217843,-37370.683764655376,0.44233197882581776,0.6534860851262478,-0.011351379481172014,True,1,114.75083304348277,89.20370039212682,102.03194181108552,15377.963115134835,214.05824292388118,110.82595883019235,2.040868002082117e-06,4.212452554144122,47536236.41260126,15726536.104166508,0.01308024267785332,2161.16062632077,0.5751804827597011,0.6629718850940135,0.019685528259415924,2.5351399266090628e-18,9.068451159429802e-06,100.67436791813407,True,12615.769323338232,110.98479746091455,215.5787343872866,4.073587547701123,1.8173586528438147e-06,48711346.793441325,17412955.623244613,0.014157046747539639,1658.6925643206464,0.597889846173377,0.6660959417521957,0.025805118214013868,2.238548018213862e-17,4.269232723549425e-05,0.5269683330588532,0.0666166306250032,0.0,208.92031145319302,0.0666166061911656,0.4888796464024072,4.594714036831995,110.3416369768166,Deflagration,0.011521442222657573,0.5269683330588532,0.4713689868516625,0.5820230918397733,1.0402737452564257
127,139.96696825673064,-0.018489188513977985,94.18664933625824,-119.55028620816893,565.5448153690368,0.12908521422256444,1.9381695063522948,1.2724345784716968,2208.350131985817,-35977.76068970645,0.45206219645967977,0.6966148063333565,-0.07975742714393172,True,1,114.96148530842284,84.61123687871492,101.80761311711521,15345.028074450485,213.68240579412884,94.8479221786082,-8.65362880073107e-07,193.9154415558399,47335057.30316499,15990078.160479605,0.013142439099076001,1973.4645501699335,0.5812110194597904,0.6631564651569124,0.017952587971169217,3.0471894640934832e-18,1.339590912371656e-05,99.99753801593127,True,12087.212573745517,94.78235573939577,215.73496476479937,194.09431894639243,1.6569320402033369e-07,48894812.81454158,18209072.78894919,0.014607302414189387,1400.1669426745118,0.6102566519851973,0.6673595273847687,0.021710425447225425,3.3964764036591515e-17,9.787869387883148e-05,0.5273404373047663,0.0579713372045287,0.0,208.39730608028907,0.057971313103279375,0.4632449563566224,193.54693745592635,95.00243191808495,Deflagration,0.011596523159467235,0.5273404373047663,0.4712553063757807,0.5821563638625742,1.040646183692271
128,140.6870440455952,-0.019702409725713767,115.3962564306302,-122.16244047913864,435.55537681751235,0.1290873680342463,1.425637855373822,1.061508347396625,795.1498959962428,-31190.141297702008,0.4432746804040594,0.533327521742893,-0.06850839012855359,True,1,118.47323442432,81.6751676261427,103.8078564665634,15637.948433447633,211.96538527441317,114.19303897549,9.210887890380274e-07,4.3270223889151955,51083037.74245641,18245744.410720438,0.013100206603904683,1720.66594796172,0.5976438237650996,0.6630311893960611,0.015999339387960047,3.88577962687858e-18,2.1984894451609403e-05,102.6052325045459,True,13570.690740382992,114.26878310805898,213.37954310397396,4.189778405003332,-3.682487635658988e-06,52176526.17119515,19766089.783046186,0.014032396805870739,1390.7434459986928,0.6154925510841885,0.6657418276738826,0.02109415248185144,1.3061332380322226e-16,0.00040229195161903535,0.6059022803884561,0.04853763088987073,0.0,198.24805771792674,0.04853760442790324,0.4080138841188444,5.486599930780643,113.36471518436431,Hybrid,0.009439976619654707,0.5773502691896258,0.4928080549795493,0.6203415799019136,1.0955989689673495
129,153.88544877045598,-0.02173898642593575,119.90945115160069,-112.43320341717592,539.3021574221289,0.12910540682226954,2.0839343857913013,0.9435644733352655,1127.2636575608776,-34524.81663045478,0.43836937171218104,0.6782443420037029,0.02229855131247005,True,1,119.24427578111086,87.32425092698203,104.3881364703834,15722.92533372732,212.065799761637,117.02259952012352,-1.3414221611972145e-05,4.285129374695773,52367184.11080405,18806388.39850086,0.013127371686580645,1746.7118325686738,0.599270762622903,0.6631117979877309,0.016278178366203648,3.803501887247749e-18,2.0596964315875202e-05,102.59151186807972,True,12788.576162339614,117.25885662589843,214.14024320328548,4.076630831379758,2.8757673158311136e-06,54004271.91588181,21112904.768327594,0.014531884517351126,1293.6607111015678,0.6252589784623764,0.6671495433696683,0.019572478420626288,1.639961227350558e-16,0.0005985262595682865,0.6075593045292798,0.050612671249155465,0.0,198.2099864389228,0.05061264392205755,0.4099714313793429,5.505358760489117,115.34153105535412,Hybrid,0.009407308706821998,0.5773502691896258,0.4929629767008087,0.6215007665987945,1.0971664364370273
