,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
10,537.9740958671782,-0.16682912188775964,-231.96111007965698,565.8022211504317,-863.3938357254613,0.19134547291171497,3.7934007275809223,1.65422176620855,-75142.32034559299,-19957.09607119966,0.4991001252932906,1.2240538095966556,0.011002698161999308,True,1,131.60713216703155,125.6242531758324,130.19053625867366,19489.870126483816,148.95700690276,-215.48860718012872,3.212953688890447e-06,-198.18171810882603,33856332.6855824,1294802.2663576603,0.003449253500183432,22828.01411558812,0.19556078354102407,0.623277445522347,0.2658963380198815,4.728787828738014e-22,1.4509655386352622e-12,129.95020557010307,True,15025.914398811177,-215.7366843331447,150.3967614171533,-198.18607538781433,-2.0117164054252273e-05,34543314.34112644,1528989.8338024616,0.0035458081255996766,15011.784402439405,0.21038767613076384,0.6238868792293413,0.1746308872472062,1.158628509825696e-21,1.2291915068317515e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,882.7634150856896,-0.23443781417280946,-293.7449212707177,661.3835210192913,26.159359100443073,0.46897912883606707,3.8369012056890783,-0.13415207893755293,-171638.87147081518,266451.11963483325,0.563401376374379,0.9368666215993441,0.4678065171816034,True,1,126.79972678913693,121.2860413105842,125.23824111970028,18768.880788142087,158.92557278932824,-275.42587627954254,-3.9274076212000134e-05,-259.07745797816824,32203563.675177097,1416807.6271038055,0.003841870655215671,20020.225001995994,0.2097507276768971,0.6257007875415808,0.2237045602889708,8.47625820108448e-22,4.304316993175548e-12,125.03023060343101,True,15231.930938218347,-275.6476312767097,160.12873548924819,-259.0758749786188,-2.64570029542597e-05,32738360.89829111,1617859.9041900635,0.003932186247803883,14383.102795206041,0.2223012936368915,0.626238727217758,0.16110297181179456,1.7271038429406772e-21,2.326793633827768e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,634.7032949123109,-0.2346909998545821,208.7113262700006,-659.2876443838268,311.2019796944444,0.3017909288235559,4.030326813956064,4.863096384069805,-13388.65556979258,162262.3303884673,0.6880259623267633,1.81809776750065,-1.1651934828908677,True,1,122.72657102701866,118.31267355895851,121.33842912524034,18200.470025465936,160.23600939825354,226.7107113228023,3.85939880071774e-05,242.38579052494975,29616485.13668108,1227394.9590587616,0.004019354446846471,22115.67890202429,0.20357545301793073,0.6267515029462568,0.2397120383784452,8.0106506198837925e-22,3.3320782525622043e-12,121.17106480529839,True,14971.255491912552,226.5092621624807,161.33851911173878,242.38753772470704,-0.00018536554124678117,30067363.78131008,1385206.161289692,0.004103561765474812,16400.97161171778,0.21463944230646834,0.627241068800828,0.17767438154337833,1.5267644060329683e-21,1.5372295200050068e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,660.0681806148165,-0.2470570572802841,204.75382839864122,-626.8439537874439,318.99988102915296,0.33629214446040107,4.5689862371161505,5.03729384086701,-2372.457803001307,186116.60996885493,0.7125347975117361,1.9817955327568726,-1.0521082534828232,True,1,121.49844973073243,116.73902966054742,119.96546582669771,18000.27934726567,164.40796180557513,222.63451156127363,-1.0655358847055758e-05,239.1791622599197,30465805.031148434,1403704.7085418701,0.004330919788998485,19840.667103685777,0.21465032438103818,0.6285357995798109,0.2124044356003061,1.2416342962609163e-21,7.359426145026552e-12,119.78079886587659,True,14776.695979278997,222.42179267375855,165.52757927822717,239.18099224138595,7.80464078496641e-05,30930327.979477406,1583775.9562692642,0.004424649926505054,14731.375220917747,0.22628439757790403,0.6290585938950372,0.15743400701793114,2.3646649107560904e-21,3.371021374649807e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,905.5568401760801,-0.26251895186803137,-279.78234220448667,451.28234578738335,-177.02824087185132,0.5759427599036839,4.8960294595403075,-1.3137135712281285,-142767.9237470327,245022.95652864326,0.5677347963960802,1.005055103013722,0.48781811923868457,True,1,125.60319888219603,118.23586637705864,123.50221608675902,18515.868789878095,168.44220375159333,-261.21858723636626,-3.319488865917428e-05,-240.81578918236357,35538750.59119606,2089996.3396177292,0.004487837619889983,14627.177422443028,0.2425055514583787,0.629407576606271,0.16110297181179456,2.5010787881800508e-21,3.325346489431968e-11,123.22503978624847,True,15061.106204779246,-261.48787632739186,169.69911051040953,-240.8131034425543,-0.0003618401376247519,36138016.15140581,2382614.97820282,0.004605490287431687,10539.414313266341,0.2567702949612237,0.6300501745228064,0.11601984104868257,5.093290193850571e-21,1.7614711904642097e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,149.42773265303586,0.16890334024805065,-101.45563142670315,91.71768509201776,-857.4854580083653,0.13063144905802054,3.9704833438558187,0.9483410890307657,3493.630133782329,-44784.25102100849,0.4393314184840357,1.150677684135749,0.07400416068670851,True,1,128.15158439859613,123.78264057972524,124.92629420407785,18723.34066198355,181.75302757461043,-92.8584072464091,-1.755427288763018e-05,-8.195055449276838,39589761.25188768,3587478.548945904,0.004771227232915614,15284.919571761551,0.3010254505600188,0.6309401116468164,0.17065383722742367,2.7648258886481463e-21,3.1241438861282855e-11,124.50478275808806,True,12917.846601173189,-93.08037267903498,182.59900759046255,-8.120357060299785,-1.9539471965697546e-05,40177534.67563903,4070873.8280427456,0.004909163066633345,12369.648638344454,0.31831138978322376,0.6316677319409585,0.13790175234981258,4.544716778435624e-21,9.605600475981175e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,151.076528342682,0.17338824356938606,-98.92227310796656,97.8059997080594,-940.6421336455786,0.13083605586450206,4.378659005694149,1.038790239732407,3337.963699291623,-48684.9603443846,0.44320243649984487,1.2677964580456051,0.0692255741645093,True,1,126.7931147575753,122.16788318294837,123.38139432346277,18498.15994352948,184.63530050164712,-91.47410519748301,-9.358928850393468e-05,-7.990976164816674,39898111.639113784,3841183.9085500836,0.005058475557996158,14252.0695675854,0.31028185546193116,0.6324426271542846,0.15743400701793114,3.783182304132467e-21,5.43945640936968e-11,122.93419160989197,True,12795.85460011395,-91.67831666004201,185.4906490633506,-7.916127586701277,5.612772504820622e-06,40497565.322206855,4359467.890305519,0.0052110200907077376,11521.955156734797,0.32809701883638676,0.6332212102001122,0.12648849508141075,6.253126507971168e-21,1.6839698172214231e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,905.3321043347372,0.2340221797189351,269.73865489150194,-608.1164488747036,102.74277283285048,0.4856974062348245,5.056287758285254,-0.47637567529982405,-151922.53169950462,257412.250607749,0.5575011985586631,1.1846759936880096,0.47447703098790994,True,1,123.38814567974839,114.28891260250471,120.7963345341012,18121.36667664292,175.0498910777532,254.4012213778417,-3.0273833153159368e-05,234.3702225240177,36839871.04573107,2688394.5033426285,0.005091735027805931,11531.946974605871,0.27013910006166864,0.6326134897648525,0.1243217954707653,5.820482817620624e-21,1.6459000810216735e-10,120.45383864296454,True,14745.837074056593,254.66264528644692,176.37133357151208,234.3667872842264,1.3603612391675147e-05,37487333.02926159,3064586.4151978493,0.005241542821491289,8305.33817512319,0.28591942636678885,0.6333754604274252,0.08953152624804052,1.1949151962620275e-20,8.6912255769196e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,714.0426818604442,0.10355848503011514,173.9278227378976,-944.1934715898464,637.8598232360401,0.17263764554481315,7.454162080567562,4.241980628791497,-89595.34111257154,78588.7644321993,0.5975694975507958,2.57053729160714,-0.43086411161285404,True,1,127.0995473476566,108.37537525268485,123.41189056834764,18502.635841349194,176.0268971267016,166.29107868626312,-1.1743880856188841e-05,149.29008948424763,41934356.053646505,3873666.2690900564,0.005311288410445749,7884.78735273049,0.30393177874584937,0.6337260506726611,0.08699008092678392,1.3732480633274572e-20,1.0789353314108526e-09,123.36816271664355,True,18157.350081441542,166.30685412428699,176.16188537352275,149.28895179061573,-1.2143764441798139e-05,42005469.55887276,3922111.67700696,0.0053279847397807506,7639.4076744278045,0.30556742597658754,0.6338095949649974,0.08403539216437847,1.472655428446747e-20,1.2658499612437005e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,172.13646562321256,-0.02151913756330926,115.64080227812708,-96.27720304380377,529.6279815718627,0.12912750216608382,2.45418768570762,0.8431198089653985,2330.85247806157,-28107.032738499613,0.4341952250353437,0.7540668895878048,0.056715455564105094,True,1,134.8475774535196,109.0394720749039,126.25591275966072,18916.834839778436,178.74970947984013,108.92014791847313,1.5112282814187248e-06,9.643870284517995,47555313.65632665,9568701.39217043,0.0054894679151838936,3446.2202302762994,0.44856664396881013,0.6346101526181744,0.038841379616624185,7.131020665674582e-20,4.9276548667312514e-08,125.34906704534912,True,16036.190398535842,109.2043017233998,180.61101260564237,9.428813681437322,-4.15087400720574e-06,48866696.96610576,10669220.09320879,0.005808822463693122,2630.7651384617043,0.4672613341477803,0.6361552819171268,0.029460127175890263,1.388365286932424e-19,1.9242409085705622e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,171.63308245570818,-0.02169959838615456,100.50343440456831,-112.75222163494962,605.3939977090051,0.1291277294747479,2.7866067666700527,1.1339817704984974,2222.1605974456743,-32329.883957132974,0.4463145870868882,0.8856486534172627,0.013762092743775572,True,1,131.9311775659431,108.03842739354627,124.29644572100993,18631.36697875169,181.04343687657217,95.23739999188314,5.966560508088403e-06,8.404594618512494,45351361.78440291,8478743.663931727,0.005579281533074676,3904.47430891409,0.43238496744112126,0.6350496938654339,0.04333296531292455,5.974686204680674e-20,3.1132555690553244e-08,123.44076054588027,True,15605.060426434531,95.48234619078859,182.77221633667943,8.227049328294266,-3.6937504266588507e-06,46554049.28791863,9501621.830237746,0.005890787849841393,2931.8362365709922,0.45177286232747116,0.6365440951686291,0.0323038754623189,1.1952205635078515e-19,1.316895570180628e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,166.0430487251311,-0.02063864899307586,100.72583181537537,-117.01454085432104,506.9321040708708,0.1291159823906826,2.1397292398171275,1.1716332115935353,1983.421556506637,-29051.47724243712,0.4478775235904821,0.7302045118865378,-0.03126930806624248,True,1,131.92738101892203,104.99152994911488,123.97633610129891,18584.710113774796,181.0207305841062,96.96193810308648,-4.44079690979516e-06,8.56956257678746,45395082.61885756,8770498.220059395,0.005643669256869142,3712.6736241377275,0.4395494358168689,0.6353623608015421,0.04114406084654667,6.794123355804269e-20,4.062771706484244e-08,122.97713577749975,True,15266.61118852045,97.18132877674361,183.03551256332273,8.362374947444339,2.98211332983794e-06,46791873.11346185,9961685.289399743,0.006012375705668808,2694.878530041689,0.461403828045925,0.6371152832470058,0.02963028767147915,1.484331513258953e-19,2.033221064419374e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,150.43097914087122,0.15923985389190598,-99.48504987957041,103.64417241243929,-1030.05589361054,0.1305222060490701,4.716188457921313,1.0864355209558405,2976.860406617903,-54445.165815175395,0.44503073164310525,1.3601197013063018,0.06795355809713739,True,1,121.30342720974329,117.54495427232844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,135.52905876034652,-0.019921773729290743,99.73392382238492,-105.37750141337082,553.7581161137999,0.12908300157462163,2.089772041968027,1.0587930709630324,2580.413028343788,-34374.92919075167,0.44315936065618067,0.6989085223191788,-0.005027650760404789,True,1,125.61147531727107,112.15577342565736,119.60510914893653,17947.48838888593,188.55196423030938,95.41927370585225,5.2381129052221585e-06,7.0753335131215,42094772.60892403,6797642.219679415,0.006057879728633633,5537.933048932624,0.40185101294114306,0.6373273707991769,0.059140629510062034,4.026355197868565e-20,9.173792805334471e-09,118.82081296710828,True,14156.579794090585,95.6438134516286,189.97987664725252,6.948697942760921,-1.5517307050371413e-05,43087429.59099913,7725790.671353996,0.006369252368429418,3990.257039446536,0.42344418677133433,0.6387550442967889,0.042346098824002525,8.689357124872695e-20,4.815999542568817e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,160.34978662195368,0.17405308174879286,-99.78423633616887,115.40088240580515,-830.372549171687,0.13156387915794365,3.676743323004065,1.2263786964371097,2564.943168501459,-44131.444257140945,0.4513825338425949,1.1235822801572013,0.029299145469249208,True,1,129.96365907852356,112.38999630036028,121.8536351179688,18275.287281442255,187.21460511620586,-98.58327998367203,4.06037949484338e-06,-7.285613768107041,45802968.831730306,9181983.674049318,0.006109648975253822,4081.9145965136263,0.44773541101957987,0.6375675680087501,0.044342830507607095,7.313455909611433e-20,3.5747310668022786e-08,120.85682613014114,True,14626.296516517588,-98.6690003722023,188.99107600185042,-7.11801420775447,8.441114564961836e-07,47077696.53141743,10380991.816084027,0.006493467906173753,2977.6348820277562,0.469582411528842,0.639313532967053,0.03211836111567954,1.5811633840860807e-19,1.7673436299601084e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,610.9206514797265,0.2637181872853007,41.92493804800301,-460.0268857830557,463.46188295991686,0.3294989785700476,10.185870959568291,2.254517634263851,2667.180687689892,-265748.688590396,0.5931892059580944,2.922220678936048,0.20474652040072433,True,1,117.78106104398344,109.31275575068888,114.92729332049657,17264.884405369958,184.5294269073104,26.328663260317683,4.7427113309782e-06,0.6855606941410589,36996069.218419254,3173856.1422266364,0.006264448961120122,10176.075816019747,0.2928976096386789,0.6382790131185996,0.10459471836743936,1.393628428867341e-20,6.51449230404943e-10,114.62313308863469,True,14489.33375177141,26.587023130137965,185.5974891244122,0.6833556406810076,1.4190692928002803e-05,37520827.75589752,3529475.7032906413,0.00642232152404039,7803.797543443762,0.3067036135666664,0.6389943990625219,0.07979046122290974,2.5084793477081448e-20,2.5005532619232574e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,155.92712112209003,-0.01611318427207836,97.96005587282764,-117.99824819085094,542.517996103727,0.12909265380567095,2.1336322015112805,1.2103433545172775,2073.0957681668424,-32494.953194010857,0.44947878191979884,0.7351319427973664,-0.042554905083169586,True,1,128.47485456815664,105.59004116587985,120.55120202602424,18085.39260408041,186.91519725250788,95.17704444433382,-5.737209560741162e-06,7.233682748330897,44906089.66821712,8932924.674034894,0.006258197082673,3791.96466416361,0.4460096099264869,0.6382504741603283,0.0409077791788892,9.037363023451473e-20,5.504185837665687e-08,119.76295015450536,True,15302.923725275037,95.31378269840486,188.3808619886172,7.094859298257118,4.361307931280681e-06,45932572.86211127,9878664.097062647,0.006574745397649782,2928.7696451243614,0.4637551258787889,0.6396756914981008,0.0313868964204927,1.694996916625449e-19,2.0196277713783424e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,161.512143969681,0.1747018594264534,-98.01045455745056,119.49250788179572,-894.3134910918508,0.13167551960652216,3.9804544500169405,1.2932285247443673,2481.331288376815,-47171.4632459969,0.4542237635796865,1.2106516999616297,0.02663474862085148,True,1,128.77651020237562,111.32004614845314,120.51736625351685,18080.445993136513,189.4355054710869,-97.1746493974628,-1.9230061789533396e-06,-7.052271848496541,45898857.079865396,9429984.308718204,0.006403875691605574,4005.0526355698157,0.45326746741944723,0.6389113314907539,0.04308411322837052,8.773448944753253e-20,4.639174660595359e-08,119.54678447584072,True,14588.860642885416,-97.23963438948624,191.11074785188433,-6.897414144963969,1.2842163136318998e-06,47106006.160402656,10602510.882187128,0.006792538272853426,2963.8717024992607,0.4744235306150657,0.6406337708295939,0.03175052241355745,1.8375328624362227e-19,2.1351052539574696e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,173.0867069889006,0.2359309967566253,-140.7792189249237,85.12746189443587,-654.9016314374221,0.13552433725809704,2.5997348362464954,0.6985315908765511,3152.579138189173,-37828.79782927188,0.431369133494315,0.7663556408743823,0.08860163031031618,True,1,142.79747586437878,117.91929603595294,127.19315221605065,19053.092527453773,182.64824167146338,-140.86169679257927,5.0935408330411385e-06,-7.531795592451084,57238649.39120901,17285500.02377963,0.006411311060853657,2396.4948306016136,0.5495361727299061,0.6389448316761309,0.027334954742320575,2.244669447163523e-19,3.7641913408271103e-07,125.24016761740663,True,14690.040152687101,-140.8799512614907,186.18790906188087,-7.171951650279317,-3.133439994081314e-06,59900556.030789256,19767111.082194924,0.007145661960988307,1761.6206167970438,0.5744552125249672,0.6421506904307142,0.019685528259415924,5.4773058233271185e-19,1.9518007949811973e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,626.1848223348757,0.2035350002597809,-199.23704447695903,844.8014058370043,-492.2229526335341,0.255951843096042,4.361803779624414,5.7594649584283495,-38489.22528857141,121119.73026118883,0.702455110061279,2.050361771310828,-1.6452935064953373,True,1,116.30210522516987,105.98573905889302,112.92861133918302,16972.925453996515,188.32309044870533,-210.66428739704122,-3.773953810491187e-05,-231.87671574797483,36809593.01704621,3777434.914597988,0.00669505286681281,8376.69682786923,0.3203450275723028,0.6402071220999329,0.0845207771694168,2.485144457191519e-20,2.118613856180802e-09,112.56186588562994,True,14236.637158577765,-210.44642698954829,189.45978850998404,-231.87987912677954,3.895258093084838e-05,37381500.57812667,4208687.544649124,0.006889869761649355,6385.808934238343,0.3355405227982029,0.641056281748319,0.06410670447324629,4.567230645037941e-20,8.340432488453906e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
