,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,eta_BAU
67,438.02668004755117,-0.002192271137619761,-67.26942879025152,322.8332174656241,-365.35877184500185,0.990849608234632,0.12908108216957204,7.844600415099614,4.775781368840988,-3087.0028885283064,10213.773088644695,0.5934786498999184,2.7571136652484016,-0.5977911125908759,493.8401669219549,True,False,True,119.83500187766607,-62.59065409595493,4.9423431095398546e-05,-45.683141322560644,142.89977788557033,13.080769551448839,0.002111417563417888,0.16430212160506336,0.6136321526073744,True,1.0,0.002111417563417888,13.080769551448839,hs-SNR,,,,,,,,,,,0.3525102826782152,0.08224684908475995,0.0,117.10618875986586,0.0822465313689791,-0.0784157786169693,-45.69118504276024,-62.46323853731275,Deflagration,0.0020983308588028915,0.3525102826782152,0.34942037598276465,0.5773507289986282,1.0015554947734708,True,144.1386951696664,11.141097575275069,0.05799250424732667
68,294.11922115017603,-0.006285753963177646,-77.10413953207491,179.08975353972411,-521.0439673236243,0.9957650971735148,0.12909718984899762,4.7336365197678605,2.2992371729893195,851.130583783709,-12744.029594851367,0.4927386578983756,1.5666153254401851,-0.15010103098921593,835.1378326616403,True,False,True,101.9724648773985,-65.76763628915957,1.9542398244616392e-05,-44.98228353119197,146.36956401104246,5.803574822322759,0.0013806552631964325,0.12725171020790754,0.6068824749753671,True,1.0,0.0013806552631964325,5.803574822322759,hs-SNR,,,,,,,,,,,0.30975325381738705,0.1165081642710139,0.0,100.00899114675691,0.11650765042130135,0.07299074624492159,-44.97941147628861,-65.60309732944107,Deflagration,0.001376649688538822,0.30975325381738705,0.308130918976453,0.5773502234896049,1.0007273447731675,True,147.03912772834542,14.391134980611849,0.021877978294082643
69,253.82315731627384,-0.006573456469936239,-76.6208428371202,182.14569973315992,-553.3647582906217,0.9945345645139988,0.12909148226730874,2.9618001159259952,2.3602371907970117,796.8363153921437,-25526.41233898804,0.4946651893322023,1.133822894114334,-0.34112252431494405,729.8500410565855,True,False,True,145.2341195915725,-72.02282047804279,1.789027394482411e-05,-18.401300584532734,135.93501186360652,43.3196478126257,0.002971967406553243,0.30268459827802197,0.6201183299325377,True,1.0,0.002971967406553243,43.3196478126257,hs-SNR,,,,,,,,,,,0.5214207765269061,0.061273319580196425,0.0,137.5540862191518,0.06127319431900261,-0.09020814371716382,-18.99201965533629,-71.33776104013242,Deflagration,0.00283682420606136,0.5214207765269061,0.5056222498512108,0.5773973349175341,1.0117027206769218,True,139.7310750451905,6.960562716421177,0.11388166657931426
70,296.06165079316906,-0.006461032837402327,-65.18811469400524,195.18399556654893,-477.5730616273919,0.9960186931652224,0.12909889048441855,3.2988372993471464,2.965178855179275,1401.8296494168326,-17992.211108285734,0.5206133554037287,1.3189058006999992,-0.5372181210382704,728.3511049835106,True,False,True,114.70228758878515,-58.56226113114065,4.0636197318643563e-05,-31.98299575996335,141.72589518099682,11.032724683607313,0.0017701913150144988,0.16674236317794813,0.6106678330650753,True,1.0,0.0017701913150144988,11.032724683607313,hs-SNR,,,,,,,,,,,0.3644216234460842,0.09498115517259732,0.0,111.99333007860069,0.0949807580194583,-0.02527907938134939,-32.02796000169647,-58.370569269978816,Deflagration,0.0017601441204035415,0.3644216234460842,0.3616552097289096,0.5773498210262846,1.0014240488899109,True,142.84968501583796,11.680429888774547,0.04802517549172724
71,462.9496582578624,0.002465869077611369,-137.81398876751823,788.4660302101597,-873.553210720103,0.9772497971257113,0.12908406101083328,4.2467469521543375,5.73567241035915,-46369.35077096483,-39293.082006576085,0.6267841543446857,2.0176321397651096,-1.8075711229215592,635.0025728743642,True,False,True,139.90026744135218,-135.51685431466325,-3.194014279397765e-06,-116.92624526655165,135.7443597463192,20.07472066475025,0.0032514549020877404,0.21238139022011907,0.6219991489738389,True,1.0,0.0032514549020877404,20.07472066475025,hs-SNR,,,,,,,,,,,0.39901370496744903,0.06682037740365764,0.0,135.7738538562223,0.06682015937406574,-0.2321910354682092,-116.91768297733782,-135.37644264338468,Deflagration,0.0032071421190123287,0.39901370496744903,0.3928847984564536,0.5773503039209601,1.0034364902514366,True,137.7125225991947,9.098097914145548,0.06890926400512948
72,528.0906481888048,0.0026746512046218326,-131.8249518586022,819.0701551347353,-859.8495598666133,0.9772389537229241,0.12908962943007404,5.867224688802117,6.235009492989223,-45973.75828338389,-10732.611639431909,0.6475873520033671,2.5059744210320662,-1.5273725583851117,607.2572403305073,True,False,True,94.01674520623465,-128.0296469578155,8.101971923792347e-05,-123.27519216641964,144.49824674680718,2.282118716541873,0.0012275392224824885,0.08592194071257404,0.6052406207139485,True,1.0,0.0012275392224824885,2.282118716541873,noneSNR,,,,,,,,,,,0.18171976357628145,0.16733302349717485,0.0,92.22764840375312,0.16733128793229107,0.25038543856386736,-123.27464989980768,-128.00141225036072,Deflagration,0.001226520444977988,0.18171976357628145,0.1810022167450648,0.5773502180259096,1.0002069999165455,True,144.82530173427762,22.72259232133618,0.007019989056064747
73,296.954883164976,-0.006463267650247353,-66.17235105628549,180.52273521879943,-527.0144862448071,0.9959880996414482,0.12909909016493135,4.610048283901545,2.6992935441644392,1789.4615987870693,-15559.502242670264,0.5095196649915733,1.6023943283361262,-0.26602614436956595,736.5066484564078,True,False,True,110.41559238790258,-56.91838200719877,3.311012253482182e-05,-33.61963188995748,143.92014030832263,7.613149966922264,0.0016127229692622232,0.14793841781611114,0.6091968990131688,True,1.0,0.0016127229692622232,7.613149966922264,hs-SNR,,,,,,,,,,,0.337127799418266,0.10773298466938012,0.0,108.12887259165527,0.10773259562781087,0.06485148884265846,-33.63403396243617,-56.72801045805294,Deflagration,0.0016059237268199243,0.337127799418266,0.3349470698424029,0.5773503453291705,1.0010565856248377,True,144.812799595109,12.964671248978885,0.03777324618829002
74,408.25131314666334,-0.003081289520074364,-72.07473103358168,299.21085061978533,-426.04087737163576,0.9968404383783062,0.1290859236421514,6.887428287016982,4.125173461716731,-3026.4134252362473,4277.028026662461,0.5693493862012464,2.4093859820403667,-0.4885994946339881,904.5312620673727,True,False,True,108.94637518117649,-66.0019172582893,2.4357575940265745e-05,-51.24439521447045,144.79612319467094,7.296253108468591,0.0016931075181616892,0.13564336855814646,0.609956883080587,True,1.0,0.0016931075181616892,7.296253108468591,hs-SNR,,,,,,,,,,,0.3057339184418377,0.10085228666022976,0.0,106.76133361004356,0.10085184722994114,0.01654075681937635,-51.23957169971551,-65.89490174764578,Deflagration,0.0016872684386697915,0.3057339184418377,0.30378657731032066,0.5773502739107108,1.0008640470221244,True,145.6094567156488,13.300578686920819,0.02188497311503128
75,425.73090478360183,-0.003239242613959766,-63.669354116823556,273.5511187138995,-378.856208918168,0.9977845935792532,0.12908842906443127,9.269562007395482,4.262213038708324,-953.1490425564643,12418.182542021035,0.5755314301865014,3.0277593416335917,-0.3608608256263944,954.918271571354,True,False,True,101.95535257473342,-57.44341920113795,-5.363213379144677e-06,-44.66554367219737,147.03776582052618,6.422882728037138,0.0014389434896676155,0.12099034304054468,0.6074820430403463,True,1.0,0.0014389434896676155,6.422882728037138,hs-SNR,,,,,,,,,,,0.2888080500823001,0.1091229538357197,0.0,100.0153941398365,0.10912238947313677,0.034598578852085025,-44.66591376603168,-57.356896963893526,Deflagration,0.0014352480786227607,0.2888080500823001,0.2872890511738438,0.5773502704626271,1.0006429985015135,True,147.71036346639082,14.656598275435558,0.01322425791988562
76,452.5768449913977,-0.0020171765134333296,-63.96458487753495,348.6757760967734,-337.923807713848,0.9930959616698438,0.1290804457290518,7.483040720965084,5.426843575679828,-3376.8836049250385,8267.066754717729,0.6217200843678335,2.7752341095212425,-0.8548321204683424,541.5207468626868,True,False,True,143.58941002785954,-61.111954819225474,-1.9707808297989453e-05,-37.52969742119106,136.87790564769122,53.814691073862,0.003328980552979387,0.23701142703815964,0.6225050989371501,True,1.0,0.003328980552979387,53.814691073862,hs-SNR,,,,,,,,,,,0.4461545144916119,0.0590847579358868,0.0,138.78248558067958,0.05908460882955264,-0.22913513632090676,-37.60389648612055,-60.89457117855189,Deflagration,0.003258903160365109,0.4461545144916119,0.4376412304568677,0.577350646065913,1.0053331038686504,True,139.49207611194385,8.111182556513404,0.09726297634192108
77,399.2127068609519,-0.0066246389161385465,-74.60179188254682,333.2931970587494,-147.52125017001438,0.99602037706454,0.1291261242749306,3.1415723089307463,4.415792979761967,-4749.4744951900375,4907.809480616037,0.5810700660882379,1.5213585738596809,-1.4225831571478935,833.708126348315,True,False,True,137.32917918026735,-70.52597448297678,9.794085212697023e-06,-46.571332477243224,136.5962421962675,19.473227399481846,0.003066467708004139,0.21560672948178766,0.6207646472036069,True,1.0,0.003066467708004139,19.473227399481846,hs-SNR,,,,,,,,,,,0.4138612148978146,0.06493861399894492,0.0,133.17615880291066,0.06493842579255815,-0.19125777830093926,-46.55076884910661,-70.30039904010248,Deflagration,0.003021714600615137,0.4138612148978146,0.4075282075154948,0.5773503277801639,1.0036822369958704,True,138.5339473136005,8.834039224924224,0.06543297571997776
