,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Lam_CP,EDM_bool
97,153.88544877045598,-0.02173898642593575,119.90945115160069,-112.43320341717592,539.3021574221289,0.12910540682226954,2.0839343857913013,0.9435644733352656,1127.2636575608785,-34524.816630454785,0.4383693717121809,0.678244342003703,0.02229855131247004,True,212.84447914068332,117.11243395386556,-1.7950255365581397e-06,4.207130393160817,103.7236296506308,46.690806907130096,0.013631802945601448,0.6091691614999942,0.6645907237136665,True,1.0,0.013631802945601448,46.690806907130096,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6075593045292798,0.050612671249155465,0.0,198.2099864389228,0.05061264392205755,0.4099714313793429,5.505358760489117,115.34153105535412,Hybrid,0.009407308706821998,0.5773502691896258,0.4929629767008087,0.6215007665987945,1.0971664364370273,450.2975486052134,False
98,140.6870440455952,-0.019702409725713767,115.3962564306302,-122.16244047913864,435.55537681751235,0.1290873680342463,1.4256378553738218,1.0615083473966251,795.1498959962427,-31190.14129770201,0.4432746804040594,0.5333275217428929,-0.0685083901285537,True,212.741925040526,114.23502121618476,-1.0544293263765293e-06,4.251801057713439,103.15213827668195,51.2615711772546,0.013601204239528169,0.6075179841431148,0.6645019623656421,True,1.0,0.013601204239528169,51.2615711772546,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6059022803884561,0.04853763088987073,0.0,198.24805771792674,0.04853760442790324,0.4080138841188444,5.486599930780643,113.36471518436431,Hybrid,0.009439976619654707,0.5773502691896258,0.4928080549795493,0.6203415799019136,1.0955989689673495,472.3858607734389,True
99,139.96696825673064,-0.018489188513977985,94.18664933625824,-119.55028620816893,565.5448153690368,0.12908521422256444,1.9381695063522937,1.2724345784716968,2208.350131985817,-35977.76068970645,0.4520621964596798,0.6966148063333563,-0.07975742714393183,True,214.3559914449204,94.82586988612556,-8.817828733754148e-06,193.97392608341687,101.2232925889489,44.38227155917929,0.013600047617743,0.5909234835168132,0.6644986048491072,True,1.0,0.013600047617743,44.38227155917929,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5273404373047663,0.0579713372045287,0.0,208.39730608028907,0.057971313103279375,0.4632449563566224,193.54693745592635,95.00243191808495,Deflagration,0.011596523159467235,0.5273404373047663,0.4712553063757807,0.5821563638625742,1.040646183692271,404.8199562344952,True
100,136.25642763763037,-0.02220824779561609,113.12942949222669,-117.26704426644899,548.3193897308938,0.12908596689329405,1.92134412503149,1.038900323210254,1206.1820649217862,-37370.68376465536,0.44233197882581776,0.6534860851262482,-0.011351379481171904,True,214.6601895645061,110.88968424365507,-3.338817210269534e-07,4.157615390880565,101.50038882599236,38.99400937055965,0.013492674538643716,0.5842947677553827,0.6641861612492529,True,1.0,0.013492674538643716,38.99400937055965,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5269683330588532,0.0666166306250032,0.0,208.92031145319302,0.0666166061911656,0.4888796464024072,4.594714036831995,110.3416369768166,Deflagration,0.011521442222657573,0.5269683330588532,0.4713689868516625,0.5820230918397733,1.0402737452564257,389.9073661452708,True
101,172.62569046843598,-0.02191801565473566,120.36599499830365,-119.86696167100749,561.7441465210145,0.1291301683387323,2.3200677698024283,1.00631789119363,688.9998257009665,-33684.68407579916,0.4409964782145109,0.7477365909828787,0.02000881945862701,True,210.33028012017903,117.91453615608972,6.307493601216202e-07,4.5372472449115895,106.0840702636763,61.100010331784716,0.013483777250263168,0.6278037573260675,0.6641602039059004,True,1.0,0.013483777250263168,61.100010331784716,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6390546770815111,0.04567489793182202,0.0,189.1248029281384,0.045674868794394204,0.2759057659093904,6.566280767656977,115.67983504425258,Hybrid,0.008349785281984113,0.5773502691896258,0.4981161937678748,0.6443366478293171,1.1269944723529826,473.8983801036532,False
102,160.91810746710286,-0.019785393137819424,116.83692949357193,-131.90089314495006,415.5457177946434,0.12910718086361386,1.473420437335785,1.1359778950860715,168.4063169788369,-28224.061846935878,0.4463874846391368,0.5576847585149582,-0.08984691828977248,True,209.67153884810884,115.6241145442602,3.41536406995172e-07,4.823629748016887,105.96504587714813,71.04070950037621,0.013277314784541552,0.6237272147752527,0.6635549364516277,True,1.0,0.013277314784541552,71.04070950037621,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6368266877949026,0.04405709645600486,0.0,188.45579304888088,0.04405706840193158,0.2533478777573832,6.824977986656305,114.31382546213328,Hybrid,0.00830911168022347,0.5773502691896258,0.4983200923494472,0.6425127115751359,1.1243175319042111,491.27835749331564,False
103,146.17152369265145,-0.02052620826724661,110.2641085455502,-127.41483891459153,503.7326422502469,0.12909396799429787,1.7225474533330882,1.1598649718631704,826.5948085335222,-34469.590809512774,0.4473761730701912,0.6239476919771338,-0.0661527217778845,True,212.2433120600332,109.147676671733,-9.897052311477182e-07,4.224172828904431,103.48626747492477,50.3163333747721,0.013263065785514477,0.6012189735171111,0.6635129552918629,True,1.0,0.013263065785514477,50.3163333747721,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6005620261815295,0.0487737251138765,0.0,198.38454355653545,0.04877369834232553,0.4155199253967679,5.373442055480183,108.3451442636238,Hybrid,0.0093932934150737,0.5773502691896258,0.4930295157096852,0.6164808259038125,1.0900755164219096,446.7198894885372,True
104,158.76141364521098,-0.01921929837287717,116.83493865329963,-119.03708622814938,532.1024968900306,0.12910321446696804,2.0692194200491807,1.0252327961613266,915.2487420651324,-33728.98947155047,0.4417711223189495,0.6881769877058496,0.00211060602965335,True,211.20868458691442,114.3786183251664,-2.0778570409497646e-06,4.395197802330273,105.01128885282931,51.63304270219746,0.013204144005986072,0.6099734867177213,0.663339067748519,True,1.0,0.013204144005986072,51.63304270219746,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6145600170799597,0.0477872543015282,0.0,194.84699357884583,0.04778722632285564,0.35723587938155626,5.869247257523838,112.61810169502769,Hybrid,0.008932052028595521,0.5773502691896258,0.4952447827920354,0.6260845251703153,1.1026484887419494,468.9302013941027,False
105,146.9753909555278,-0.02122006214864046,105.01681359299371,-129.0200891136525,645.6453608409406,0.12909620914055656,2.3651509837635425,1.2334513885990719,1077.3942976873395,-41571.4154137978,0.4504433943406498,0.7968629773740643,-0.03171829472000148,True,213.42982326189858,103.39273254465392,-6.406748175575328e-06,4.208993733794651,102.41015315741173,42.2623372958753,0.0131417002129868,0.5851413537732802,0.6631542754565419,True,1.0,0.0131417002129868,42.2623372958753,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5270922219962914,0.061624474597697994,0.0,207.50317788245547,0.06162444974223165,0.4583651149386705,4.647396243462558,102.97681369393524,Deflagration,0.011250077570351168,0.5270922219962914,0.4724553267235152,0.5818738672470555,1.0396186382081944,401.7713428767912,False
106,152.35081362115244,-0.02127746936187732,108.7740788715539,-130.30956749682377,532.6017579349694,0.12910233687183398,1.8946000462965176,1.203991017925443,773.8532835857878,-35334.66958253435,0.449218942761554,0.67431518122837,-0.062177397085571524,True,211.57679254131926,107.54764592675528,1.2758813491572014e-06,4.25365034871034,104.10846295111449,52.14914228843578,0.013103672384014466,0.6022374737285012,0.663041479208903,True,1.0,0.013103672384014466,52.14914228843578,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.60446424659333,0.04830193237820842,0.0,196.9145074402161,0.04830190518346866,0.3927479366737261,5.481723427889347,106.62918308106691,Hybrid,0.009175498857473437,0.5773502691896258,0.4940693081695381,0.6189887854631105,1.0931778159170693,440.9038145041664,False
