,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,614.2037792058597,-0.13708440263706706,-202.3173859340274,1050.6239061041374,-688.1200948446235,0.18477661030532794,4.30379091731438,4.2102079973864885,-115192.55122502518,7161.354628936824,0.6023151202891778,1.7776490622263432,-0.8448883828257918,True,233.33733340658645,-200.55346327454131,-8.006882548386105e-06,-160.82024426866082,80.42679404620169,119.63343422703043,0.03848100561456138,0.7539741031364696,0.7145789661830101,False,1.0,0.03848100561456138,119.63343422703043,hs-SNR,0.7125925290016494,0.04225147702068383,0.0,214.82331856141133,0.042251466176425466,0.05616010008300151,-161.43365388104152,-197.9797879411704,Detonation,0.01584248850673144,0.5773502691896258,0.4659840605936137,0.7129230162329757,1.2484057290730493,False,105.81899735306384,3.5403307103128903
1,130.46211232853742,-0.017982062984323262,122.92126926959094,-129.5769374210722,501.6402743166424,0.12907775747005762,1.5464946498890717,1.054961340169636,-133.74342189870183,-38270.56690338937,0.44299708315417385,0.5624505525005405,-0.0508361254089334,True,233.2764388892384,122.33110629148555,3.1982993061896725e-08,2.296486708066734,79.2596463200427,66.3940514452448,0.038474282340342746,0.7661347802660953,0.7145689786690488,False,1.0,0.038474282340342746,66.3940514452448,hs-SNR,0.7134672629647653,0.04517058374471744,0.0,216.00364126793025,0.045170565557428974,0.5009437771899319,3.7231156472024907,121.20415798038981,Detonation,0.015782613443169082,0.5773502691896258,0.4662096380233264,0.7136498285275977,1.2495312002906058,False,104.42206208532298,3.5067657861860853
2,150.9922159137326,-0.022219935821374368,130.55265050547794,-120.99523827412331,531.4925825534771,0.1291032155049447,1.880262730340778,0.9317346456528948,-30.489832054032373,-37190.799803684735,0.4378753665667532,0.6253547901940103,0.013676600396668542,True,232.2140631265199,129.53473028811786,2.1485805570991005e-06,2.033674474952009,81.59259552561592,71.03688903640091,0.03837412393366843,0.7764479898421027,0.7144200483648536,False,1.0,0.03837412393366843,71.03688903640091,hs-SNR,0.7131287785471901,0.04199070946328619,0.0,213.67482588837183,0.041990690627993515,0.4129886845168148,3.6835470277468323,127.77110522023229,Detonation,0.01576888934134166,0.5773502691896258,0.46626139624189994,0.7133428303158026,1.2489828312561195,False,109.34308652651683,3.2756031607239655
3,152.30220426753553,0.17499353878250082,-116.47902092259108,142.79945150798997,-771.0616415025661,0.13096147139241832,2.786982638335432,1.2710946632345947,-72.28313346862888,-50632.811911139754,0.4529444952430608,0.9085947701229572,-0.013969611123084784,True,232.94402077195167,-116.35795382429428,-1.5646367192040002e-07,-2.549369564119451,80.3321256439952,71.21822547802789,0.03835946585877087,0.7716268908838558,0.7143982299549605,False,1.0,0.03835946585877087,71.21822547802789,hs-SNR,0.7130242556975389,0.038611393053810755,0.0,215.27066790677517,0.03861137607078763,0.4771292453992976,-3.9555811763229753,-115.96307744899035,Detonation,0.015770992679686912,0.5773502691896258,0.4662534625556719,0.7132524501590689,1.248832922561689,False,106.88541936447777,3.293399573041855
4,155.93107559227457,0.17377547148023706,-127.66385604292292,122.45129109506478,-920.0147610775784,0.13121138509102873,3.4494371054482067,1.006128974903394,519.6759009459947,-59810.29083928112,0.4420292150785661,1.0300474388459506,0.0578446673342905,True,235.62172049890617,-126.99625582663008,-2.9736698210347437e-06,-2.733063994613356,76.1988163333091,52.06101147423064,0.038326880501109835,0.7413363837252867,0.7143497062178642,False,1.0,0.038326880501109835,52.06101147423064,hs-SNR,,,,,,,,,,,,,,,,,
5,167.99087059550266,0.2540189520512749,-141.07899207992648,128.2629749166516,-658.160015096371,0.13562375233689913,2.3294010192830403,0.9972060272302148,49.38296535224981,-43821.309590278695,0.4438636092151187,0.748551259359129,0.02889890628072957,True,230.2033412098316,-141.6089320006766,2.11014691600644e-06,-2.1381706993043514,85.86864113329482,96.85755796145055,0.03789470929072447,0.7973846197111575,0.7137034262081913,False,1.0,0.03789470929072447,96.85755796145055,hs-SNR,0.7133927994949005,0.029339596936490207,0.0,209.28592219413673,0.029339577197746537,0.37455356738285495,-3.9477491335711576,-142.11359524485778,Hybrid,0.015578717772671637,0.5773502691896258,0.4669806524295156,0.713442435666021,1.2487958211472072,True,120.05621812475732,2.820495556223078
6,150.2747423345819,0.19610339899681195,-137.2668543156455,114.54320080361404,-842.9762932353653,0.13124597533619534,2.9917397925049456,0.8736743532510715,463.3852122092066,-58153.18846330366,0.43652756763230255,0.8935473403347483,0.06746144455573176,True,237.43820341316928,-136.55522451134263,59.604754818219966,-5.983929744168326,72.58209180319338,59.16139161967361,0.037755263916743255,0.7356631472558912,0.7134938069462712,False,1.0,0.037755263916743255,59.16139161967361,hs-SNR,,,,,,,,,,,,,,,,,
7,156.46026923300875,0.1681269840053015,-116.38942276905293,147.16913528082168,-730.9538944327667,0.1311141753948722,2.6200756944262014,1.3153050172542615,-272.63017023440625,-48041.31611516142,0.4548629453284405,0.8742364264822606,-0.033959995181057516,True,231.9263929471685,-116.51214620807795,-9.10322742451547e-06,-2.3900929238914204,81.94183449004237,81.50524792378383,0.03755198689771942,0.7759293867736793,0.7131872719007936,False,1.0,0.03755198689771942,81.50524792378383,hs-SNR,0.711826118597129,0.03727753413852161,0.0,213.17906037960597,0.03727751527174331,0.45711221697646903,-3.911910890039401,-116.50556325029203,Detonation,0.01556700837634435,0.5773502691896258,0.4670250651815804,0.7120579305266679,1.24642295625128,False,109.97925119694453,3.224933225629175
8,131.05029605216922,-0.01926882395879979,130.17059035445027,-118.49024941223163,489.39189999298935,0.12907877119871342,1.572507100622186,0.9111866542327532,119.83935644259329,-37031.45818329492,0.4370069781044649,0.5449912175276721,-0.002917630999307419,True,233.1856073686704,129.12105491513014,-2.315927249623861e-06,2.2457226606534118,79.6896388730486,60.24160850573632,0.037439382058937584,0.7604242613501405,0.7130169734417648,False,1.0,0.037439382058937584,60.24160850573632,hs-SNR,0.712033497051163,0.04366888153443754,0.0,216.06845167440056,0.043668864412653455,0.4887231457434273,3.6883727717653194,127.31434175293398,Detonation,0.015506062589513666,0.5773502691896258,0.46725646563900913,0.7121972012704137,1.2465444154159033,False,104.14010771594346,3.49414813307242
9,152.82003616574832,0.19874593613679253,-125.2992320088438,125.74522248645016,-961.4406471077832,0.13155219894827028,3.602132580873324,1.0519119346758858,475.63786249698387,-62449.231440899785,0.44410724533104057,1.0758518009976452,0.054756114027008584,True,236.02172428742008,-124.62721141597684,34.63046887944168,-4.181468847130275,75.384327362582,51.15039117941778,0.037270072107127454,0.7360932681551938,0.7127602493747304,False,1.0,0.037270072107127454,51.15039117941778,hs-SNR,0.6624530240700407,0.05269260328076476,0.0,226.29016139053272,0.052692581074538135,0.9999999999999998,-3.7453708483585757,-123.85476364715365,Detonation,0.018725901456307075,0.5773502691896258,0.45553018995723416,0.6725898909239684,1.1877876520068584,False,94.8224065076797,3.229430814005743
