,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
101,507.0352179324493,0.002762103708064948,-140.39864640545798,813.0300570879217,-968.4115448500082,0.9760966203168298,0.12908929020966198,5.518056326868668,5.810160812585187,-49059.33886912872,-26608.252810226517,0.6293273139231084,2.347874217148032,-1.4003427538112263,630.5535674982482,True,False,True,88.89205457506237,-136.09728145335828,0.0001481450646935781,-131.47097190248166,145.29148246357278,1.932786005148984,0.0010950431400241166,0.07854604836525254,0.6037303839288775,True,1.0,0.0010950431400241166,1.932786005148984,noneSNR,,,,,,,,,,,0.17471298636115598,0.17966624972218345,0.0,87.21925940517467,0.1796641541729208,0.2648726782456692,-131.47014783465727,-136.06887472276514,Deflagration,0.0010942869549451374,0.17471298636115598,0.1741009642333744,0.5773503253106126,1.0001726652774308,True,145.56229056789908,24.479794433222537
102,298.2476452014604,-0.006893196649329734,-72.66963773881723,174.41028824309558,-501.478992776012,0.9959864445043072,0.1291028274495686,4.98514111347012,2.3718015187807127,1413.758277767209,-10972.317929496756,0.4958752083284738,1.6415855314976489,-0.15300766433221116,808.654472619897,True,False,True,100.37719297580551,-61.236242668936384,2.390984657487073e-05,-42.00660584461769,146.51012426533086,5.142647129916156,0.0013298225159885815,0.12142897508236515,0.6063485766621696,True,1.0,0.0013298225159885815,5.142647129916156,hs-SNR,,,,,,,,,,,0.300439624443077,0.12452948810902546,0.0,98.47701629057264,0.1245289185996509,0.10264306130386126,-42.003990210289246,-61.08185481603985,Deflagration,0.0013263784195345866,0.300439624443077,0.2989494509710762,0.5773501248831102,1.0006484981363777,True,147.11960153432324,15.154558794914903
103,399.8276564770871,-0.006217141463679504,-73.42418891062742,299.1197358435108,-162.57318832894703,0.9963035183114882,0.12912007712187046,4.482013360243937,4.024260502995706,-3288.4642510485137,10723.060309049048,0.564894216581129,1.7912134238936022,-0.7741945325366031,851.5756918468413,True,False,True,118.67691147999152,-67.55954276693865,-4.691040833605954e-05,-49.84210028150411,141.92378247566663,9.529625330207608,0.0021139086659285795,0.1594619208121571,0.6136528112490657,True,1.0,0.0021139086659285795,9.529625330207608,hs-SNR,,,,,,,,,,,0.33679164125326017,0.08623336725032726,0.0,116.05877190945787,0.08623303448525733,-0.045575345444331394,-49.82446630287321,-67.4170918062543,Deflagration,0.002102359408760815,0.33679164125326017,0.33394330102378783,0.5773501922868167,1.001370528042318,True,143.00577244746097,11.473526674254312
104,114.54222557244024,0.03318093253217014,-155.055812608124,46.37409288411932,-114.73882373523236,0.9705916262118603,0.1290511494720008,0.454393647177725,0.29688467330942275,4200.686436753275,-6932.785222549222,0.3969092775874492,0.16307919067933507,0.08055767371948404,625.1594063830457,True,False,True,119.41221374359007,-131.6384449773326,-3.8911000270514125e-06,-29.589322124436393,147.9170011110729,17.126729643103886,0.0016441472524799292,0.276855126191734,0.6094963406860177,True,1.0,0.0016441472524799292,17.126729643103886,hs-SNR,,,,,,,,,,,0.5446036624290631,0.08771393334247381,0.0,110.76558198134074,0.08771362701134283,-0.03590210833579822,-30.535839046490707,-129.68446248733565,Deflagration,0.001574487133937561,0.5446036624290631,0.530702557963544,0.577606130764584,1.0108818587471833,True,151.4322213823457,7.916764621105682
105,444.8473244451388,-0.00208574080974438,-69.0895254127929,308.0090642933466,-326.4785580412741,0.9903047905052844,0.1290806357966367,8.938302816941059,4.435768871881058,-2869.283177084318,19432.25556923519,0.5790413973298679,2.9738705162154413,-0.4212488251681536,492.54134990440207,True,False,True,89.644132737797,-62.51129201744617,-2.08585329786853e-05,-54.15517628571909,148.5995438819821,3.32183986576743,0.0010869451767018506,0.09154191602209052,0.6036350412459476,True,1.0,0.0010869451767018506,3.32183986576743,noneSNR,,,,,,,,,,,0.22685753573002285,0.13904219677359,0.0,88.10739071240423,0.13904105525134217,0.14241505155038434,-54.153714692578596,-62.460126020686275,Deflagration,0.0010856969985803997,0.22685753573002285,0.22602892517617645,0.5773502672006416,1.0002872901849809,True,148.98345661009176,19.385665343924355
106,296.16886968842203,-0.007131493193807462,-69.62006202961938,167.35576522803777,-552.9272379198309,0.9950143861576776,0.12910432985324138,5.503801540712604,2.3738600130208356,1927.261899210756,-12726.890922583045,0.4954778878797508,1.7715937206816237,-0.1268647180736605,694.5946456918559,True,False,True,100.46823274344193,-57.8563206046588,-2.2472195162636853e-05,-38.546992203331605,146.58295647808228,5.031737518892442,0.0013125218023408618,0.1212779063840584,0.6061644143915621,True,1.0,0.0013125218023408618,5.031737518892442,hs-SNR,,,,,,,,,,,0.2995073020875783,0.12830681794293938,0.0,98.59403238766444,0.12830624646004563,0.12068932431973864,-38.54721901070055,-57.701249747082734,Deflagration,0.0013091937655903463,0.2995073020875783,0.29804343555404045,0.5773500352698677,1.0006349122667706,True,147.19027630250983,15.37013457997306
107,379.4854646030172,-0.003012474795273627,-64.22678590735742,314.3836762084876,-408.50018742956775,0.9981575416729408,0.12908370496828775,2.6537551120096,4.870445597120674,-2322.0276447865235,-16030.838282574989,0.6010581871092243,1.4751797108558455,-2.105602552173659,1056.5780437220149,True,False,True,138.42957834744092,-62.47372910717245,8.656470909769199e-06,-39.68297610474751,133.30117094095434,22.137553995561504,0.003136456001439641,0.21244287428796968,0.6212363610416475,True,1.0,0.003136456001439641,22.137553995561504,hs-SNR,,,,,,,,,,,0.39051048885482953,0.07256082179999229,0.0,134.05715356331513,0.07256047963514446,-0.3504487258534016,-39.73626135098192,-62.3673745397916,Deflagration,0.003097891366406604,0.39051048885482953,0.38488007956826903,0.5773506126572748,1.0030977443436797,True,135.1385787373939,9.672978472635325
108,505.328826005573,0.0007011771357554339,88.45851395284834,-610.9810689851355,750.3964226036867,0.9916530713653948,0.12907506819424608,7.182494987259799,6.8992610108724275,-19229.620717340502,-10410.485742084798,0.6823521782826563,2.9455005819603546,-1.5277239473489683,680.3450121923466,True,False,True,174.75375549510517,87.45407835113541,-1.3286229500152048e-05,58.69116098488652,126.21202304661152,137.62963199467168,0.0059947467486861465,0.3517661974804189,0.6370328737082478,True,1.0,0.0059947467486861465,137.62963199467168,hs-SNR,,,,,,,,,,,0.5217244052159169,0.04548848917973149,0.0,165.13088215903156,0.04548841664695028,-0.40811511160455805,59.16327217386476,87.1842116742808,Deflagration,0.0055170302351350625,0.5217244052159169,0.4930885141586745,0.5780105359003264,1.0209779421131098,True,132.25713727381859,6.0113423412438465
109,113.2346448382064,0.03406027915000465,-168.6878138363324,52.411827548450916,-109.21277735785429,0.9720274331751434,0.12904706853972425,0.3836098178793064,0.3083877157285318,3368.5546172232634,-7577.198369829942,0.3980838370485589,0.1473004070912486,0.06706808704622688,698.1352966361135,True,False,True,149.14635608334513,-152.37953951784314,3.1244290055022018e-06,-20.299875871851143,139.45441441587386,27.35240563516686,0.0030782911089301487,0.3886466922456656,0.6208447441622122,True,1.0,0.0030782911089301487,27.35240563516686,hs-SNR,,,,,,,,,,,0.5700609939179156,0.06500893790505645,0.0,133.97332153372236,0.0650088219886404,0.04634326501483366,-21.974655243860706,-149.3326684559689,Deflagration,0.0027276835859777657,0.5700609939179156,0.5325885045170085,0.5860955666400743,1.030698363173352,True,146.56132205120545,5.889229915634907
110,286.0800558929216,-0.006961521345981683,-71.81275657639634,171.55286149385924,-518.4787403156167,0.9958458743196501,0.12910055761852166,4.524983084762572,2.3628283933007417,1598.3122036287275,-14687.614873759741,0.4954301951254023,1.525050503407433,-0.17935131455467054,785.3991194412273,True,False,True,108.19836825221365,-61.13832456822757,-9.023557852419698e-07,-37.24047675355053,144.92984896531885,7.237986815682093,0.0015391906685571536,0.14347097013997262,0.6084838729832602,True,1.0,0.0015391906685571536,7.237986815682093,hs-SNR,,,,,,,,,,,0.33807178454864584,0.10977411751274278,0.0,105.96641296342368,0.1097737153824945,0.06683006349152014,-37.25067394031173,-60.93316681236709,Deflagration,0.0015329286730322255,0.33807178454864584,0.3359796626068359,0.5773505275189698,1.0010195592005766,True,145.77147124938887,13.19458385893366
