,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,eta_BAU,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,h_low_4,s_low_4,h_high_4,s_high_4,Tnuc_4,dT_4,alpha_4,vwf_4,xi_J_4,v_calculable_4,EWSBtree,htrue,strue,Lam_max
2098,297.34460351215813,0.0039782646777769,62.37041988112827,-174.71077816096832,303.7943008050385,0.9879907615748053,0.1290835957272768,2.8874111182381355,2.7823282919892534,2339.270178949729,-8286.894305276508,0.5090050615145583,1.1855741615577426,-0.5411838521177947,398.81054854544607,True,False,True,97.64872676305416,53.28136808984063,6.529766388636593e-06,35.87901157585756,144.66205537449517,4.7073109900716466,0.0012637829319784,0.1164197223918947,0.6056386013118171,True,1.0,0.0012637829319784,4.7073109900716466,hs-SNR,,,,,,,,,,,0.2803639371430638,0.1284648869833105,0.0,95.7098329458469,0.1284641078516531,0.0918333263485551,35.882378518014406,53.1620491874228,Deflagration,0.0012611192497521,0.2803639371430638,0.2790858161137393,0.577350275847943,1.0005276216006216,True,145.21064548101498,16.087929176660907,0.0346070476375476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,62.37041988112827,9.361032318177134e+17
800,105.0556558773868,-0.0078334838201512,-191.57243967446965,53.41639845077009,-116.21498460643109,0.9014261151545432,0.1290717621910378,0.3385553082010695,0.2795970939538879,2721.1094393071053,-9815.400309360122,0.3638295021929941,0.1312383427092487,0.071345200936657,398.88022147818947,True,False,True,178.8094872251503,-171.0059174840943,1.633254810753005e-05,-11.557838349466605,127.60877826786944,29.18696941215059,0.0053878092618024,0.4707626237585419,0.6341077432816133,True,1.0,0.0053878092618024,29.18696941215059,hs-SNR,,,,,,,,,,,0.5745719459905201,0.0773123190633244,0.0,165.4730360001655,0.0773122597641962,0.36896418760903604,-12.904049712017484,-167.115884229224,Deflagration,0.0045226891379325,0.5745719459905201,0.5198394636514543,0.5921710956496592,1.0447295254578044,True,137.50480937656806,5.4154949452997885,0.4993839948333298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-191.57243967446965,2.4e+18
2140,125.1140818744916,-0.0233131853642932,-122.27116727734811,66.84810755834536,-89.88093155723341,0.9562790111146516,0.1290741230491477,0.3369113374615639,0.5467154579252865,3736.922747760559,-5953.082992340995,0.4004357409581416,0.1753470773529387,-0.0927184961800546,399.80506908264863,True,False,True,113.70850249216521,-101.28410605860329,8.607174125023662e-06,-29.50428973829051,147.79352060759769,13.650776030314518,0.0014172251854812,0.2160500013379896,0.6072601715478321,True,1.0,0.0014172251854812,13.650776030314518,hs-SNR,,,,,,,,,,,0.5081003149172526,0.09377727561907301,0.0,108.86094384799358,0.0937769826215393,0.1042916250260776,-29.85679612966443,-100.19949213373778,Deflagration,0.0013899248841571,0.5081003149172526,0.5013726899008558,0.5773506215110656,1.0048746324610114,True,149.77676870977703,10.052391380993779,0.0673854130668687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-122.27116727734811,413709847128.04517
1847,161.7548982589924,0.005240999009027,102.49149462961613,-76.71421106730395,388.38282220600166,0.968698842984668,0.1290764789947078,2.060331869073872,0.7463090585375871,3881.148507357135,-18229.368919704142,0.4147302942817889,0.6394678103580659,0.061493045081022,399.9509833519489,True,False,True,125.84208440033994,78.92039755105974,-8.467571029786987e-06,22.20555922521568,143.77020721300312,10.681957809472637,0.0017827766417772,0.21072364024176002,0.610782331654635,True,1.0,0.0017827766417772,10.681957809472637,hs-SNR,,,,,,,,,,,0.46872614871331,0.1197855993637017,0.0,122.0926435225642,0.1197853822071146,0.2470052053114033,22.457000691456248,77.96506124245235,Deflagration,0.0017567298252012,0.46872614871331,0.4631617984868545,0.5773505325237988,1.0036862859892857,True,145.56958704376325,10.818048615687118,0.0872022987399783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,102.49149462961613,8403.577575958734
1235,122.21119006688387,0.0547537621010943,-355.1660981695489,167.2404503979509,-1.7352033302061614,0.7486612780963683,0.1290565076138833,0.0050852726507424,0.470434641209113,-21904.44185993766,11.70216364020962,0.3087546064329535,0.0796770916975377,-10.750829727062056,401.08306746316003,True,False,True,46.94303032382035,-340.08960519590187,1.3163427287319353e-05,-346.25874102004195,157.18504991788132,0.5535134885516584,0.0002039615357336,0.0412615438673796,0.5888927456610792,True,1.0,0.0002039615357336,0.5535134885516584,noneSNR,,,,,,,,,,,0.1287825324938523,0.2250217981524272,0.0,46.16076741622432,0.1927322301922092,0.3945100221968631,-346.2587162536869,-340.1019158507477,Deflagration,0.0002039471895474,0.1287825324938523,0.128700988496923,0.5773502802749199,1.0000175851991846,True,157.25559635884315,37.77442427680778,0.0014205497538156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-355.1660981695489,2.4e+18
2055,119.96701717410654,-0.0059846995533822,-95.5881341981077,74.13025677970495,-370.207779480604,0.9730005601964256,0.1290737251348131,1.4378659964327007,0.7758366019955385,4282.203606307849,-22239.882316940464,0.4180473920982704,0.4887725994407649,0.0244182088194308,402.9731349828076,True,False,True,139.08108693752024,-67.11881393682134,1.7715561516417248e-06,-13.363380361412911,138.28129471262034,4.143455804790392,0.0021225472206466,0.1706375305613728,0.6137243496149927,True,1.0,0.0021225472206466,4.143455804790392,hs-SNR,,,,,,,,,,,0.1484546515883943,0.3666984171372833,0.0,138.15994365817284,0.3666981548848204,0.9999999999999656,-13.372775468684528,-67.00114791322606,Deflagration,0.0021205118628769,0.1484546515883943,0.1474658485137705,0.5773502519898478,1.0002398743443184,True,139.36569711743945,16.90251063027069,0.0583958347254985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-95.5881341981077,2.4e+18
782,125.92732636736885,-0.0261256560745872,-194.72436435888199,54.9045812570119,-308.1397375731188,0.9004272663982804,0.1290752791582403,0.8876413897366537,0.281846022961058,2476.0253687311238,-26348.57264551875,0.3634750212996111,0.2688846845943398,0.10670217286287802,403.0631466469,True,False,True,221.44414779208165,-187.0194288920393,126.75925710677058,-23.286474010340037,96.55362571409417,46.941210780289275,0.0110027634471792,0.5876356486543364,0.6564767128578708,True,1.0,0.0110027634471792,46.941210780289275,hs-SNR,,,,,,,,,,,0.5853520865119708,0.1255581331128078,0.0,213.900479006636,0.1255581052529158,0.9999999999999996,-3.7005034613448213,-184.7199527746093,Hybrid,0.0083497278564014,0.5773502691896258,0.4981164813288425,0.6047888349150196,1.0714141156742385,True,107.57910502545474,4.041030996644818,0.2134868265945918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-194.72436435888199,2268586.706613088
1960,127.36543966885941,-0.0670249959140135,-104.26814412214368,70.83595923627058,-164.79526812872916,0.9682579850471704,0.129095351334939,0.5892587072125518,0.6778680241776264,4123.946763563755,-10821.887120122941,0.4116745399888492,0.2602926808327424,-0.0658551231248005,403.9098774863555,True,False,True,126.37008560990809,-85.45375009551212,-3.314868386289073e-07,-20.37381479603219,143.8410968593806,9.951409326134607,0.0017711408152561,0.2146408761129793,0.6106764865097135,True,1.0,0.0017711408152561,9.951409326134607,hs-SNR,,,,,,,,,,,0.4701476987017844,0.1119120688449122,0.0,122.81694538538963,0.1119118508586518,0.3422207025333538,-20.57562529528997,-84.56987967226928,Deflagration,0.0017450492570149,0.4701476987017844,0.4645495371853275,0.5773502334834619,1.00371716272358,True,145.70009880745354,10.898437922168236,0.1197606700776603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-104.26814412214368,107827935.42178446
1291,124.49096198559215,-0.0898496756960569,-125.74824255720024,64.7474991413431,-363.5806077753174,0.9548207018288372,0.1290641666228719,1.4423195545387686,0.5153294165266848,3755.622206529621,-22899.69096649313,0.3984262674056864,0.4464681247224729,0.0830333812289484,404.01784308803747,True,False,True,166.70595291099818,-97.12939306315658,-3.932888059032591e-05,-10.27346933803627,130.37854736963476,5.358480628647017,0.0034895908499889,0.2274862438501203,0.6235331688054351,True,1.0,0.0034895908499889,5.358480628647017,hs-SNR,,,,,,,,,,,0.1979130321496047,0.2856506159516836,0.0,165.6243570223525,0.285650507685531,0.9999999999999942,-10.294004989941829,-96.94013289996315,Deflagration,0.0034798500959947,0.1979130321496047,0.1956648274351436,0.5773506742007574,1.0006990635777695,True,132.2137810353836,12.414237454340642,0.1416210195608525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-125.74824255720024,51428.65426171415
1976,291.0483114315901,0.003970153095936,-116.75241820237295,268.34312615475,-215.51709300005746,0.9607813452107145,0.1290830753479273,1.4750145720095538,2.307933206386933,-7775.545058834085,-4766.941583429842,0.4759821015117235,0.7534091774002106,-0.7737140539520551,404.5102370068933,True,False,True,53.073479181307604,-104.69260406184084,-5.6289058382520565e-06,-100.67343966373268,150.01270627502385,0.5331149790940799,0.0003612246251509999,0.0380338808159654,0.592658650656811,True,1.0,0.0003612246251509999,0.5331149790940799,noneSNR,,,,,,,,,,,0.1149240816521656,0.2832072685475833,0.0,52.27655155500249,0.2454519290105708,0.4149273929716909,-100.67265238440793,-104.67446159962006,Deflagration,0.0003611885790392,0.1149240816521656,0.1147961307956135,0.577350265637998,1.0000249487144215,True,150.07139387912858,45.3223132756459,0.000991516014023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-116.75241820237295,22072.859686116215
1622,81.09229199667537,-0.0055065300239245,179.16304501803418,-26.329389466309465,54.23313691857004,0.914418324091806,0.1290718270798692,0.1844104661325439,0.1458252651879579,5446.814446058611,-3831.4302695044826,0.3641536660268931,0.0704068273977956,0.1002434633580208,404.7478408538178,True,False,True,101.42485048354544,124.92887779775567,5.084580148493743e-05,31.204821399098922,154.02959809154768,5.115158615047392,0.0009555748807601,0.1728369660262491,0.6020329119777779,True,1.0,0.0009555748807601,5.115158615047392,hs-SNR,,,,,,,,,,,0.4988146718834948,0.1808041628437196,0.0,97.95253746607094,0.1808035555560444,0.4928077616698829,31.43782431889337,123.73232766453377,Deflagration,0.0009445181325522,0.4988146718834948,0.4947041693092278,0.5773499161441193,1.0029137978685236,True,155.29485186299556,14.313463997373107,0.0295243965548808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,179.16304501803418,194380867265.75635
1191,386.68325663349816,-0.002988335124185,-79.70819842730225,303.30492978654104,-328.88739729076843,0.9811651882605044,0.1290839578212854,4.754386005016938,3.7848047663921536,-4328.354282707036,3373.625304552785,0.5474149410859603,1.819397295652927,-0.6241545836322776,404.8593172417282,True,False,True,102.71970693173745,-72.42064012848809,6.3574362789826895e-06,-59.23244800658081,144.793333567852,5.1019055146328744,0.0015020236133421,0.1196830200797308,0.608116591462462,True,1.0,0.0015020236133421,5.1019055146328744,hs-SNR,,,,,,,,,,,0.277403613743211,0.1161610776082531,0.0,100.70229508146036,0.1161604581307131,0.0657486442772759,-59.22322908919697,-72.32341830777044,Deflagration,0.0014983454496298,0.277403613743211,0.2759082395164273,0.5773503844147839,1.0006131400800653,True,145.40288152531457,15.086855614358125,0.035710796312253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-79.70819842730225,734.9330970344989
1655,118.48878301839069,-0.0337450085380745,-139.10259277075045,51.86198598799734,-141.40128384672,0.9457367924568004,0.1290589983122786,0.5791144543559967,0.3744157759190119,4231.087083078495,-8415.711288456065,0.3882361585497943,0.2071812429088345,0.068541093689724,404.8654654189885,True,False,True,119.76990107757322,-110.05875778807908,-4.277145716911571e-06,-27.063854830083965,147.5827157805078,11.9354695542485,0.0015535416814262,0.2336859761060494,0.6086244283593486,True,1.0,0.0015535416814262,11.9354695542485,hs-SNR,,,,,,,,,,,0.5160285666529032,0.1075125832789533,0.0,114.54171358337973,0.1075123157279833,0.2085845760485077,-27.522638448967037,-108.60966328765804,Deflagration,0.0015167696102975,0.5160285666529032,0.5078773434867679,0.577350190404303,1.0060065834176788,True,149.9190115887175,9.720843415811846,0.0680417157332139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-139.10259277075045,314073745.29105234
1299,109.89106886244163,0.0225142450230248,-124.86079842719285,65.94421561283048,-95.09350019835877,0.9555948908568224,0.1290591653042027,0.2548006402263949,0.5255270468058171,3685.5424895349024,-7980.300613595363,0.3992184237056695,0.1512880011909015,-0.1419160927240479,404.8964871807515,True,False,True,141.78438922860389,-104.77121116688407,-0.0001040568846057,-17.432658104686567,140.24875704429954,14.385096217694668,0.0024146057147116,0.2717742979528617,0.6160568570376412,True,1.0,0.0024146057147116,14.385096217694668,hs-SNR,,,,,,,,,,,0.5139465730093643,0.09105133759080099,0.0,136.2395089522532,0.0910512041750402,0.3305514462674781,-17.797098732073927,-103.0983867434164,Deflagration,0.0023324131530742,0.5139465730093643,0.5020412665803882,0.5773528324643288,1.0086957374176773,True,143.25270914911056,9.001224967077533,0.1980883643527083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-124.86079842719285,36142894353410.33
2095,138.6048472967126,-0.0236738531610872,176.06666450245473,-50.093925773597896,227.72445325367423,0.9170780132624856,0.1290905686899782,0.8174507098202181,0.286462413436062,3444.9736533435826,-14695.180045025923,0.3712407207526021,0.2521064130277315,0.1039940358575396,404.9754304215621,True,False,True,157.27799857486067,158.98766526619647,2.7611790066302427e-07,15.138850609625196,137.54101628968905,31.945270164404892,0.0036757495681629,0.4579640618953911,0.6246928585279861,True,1.0,0.0036757495681629,31.945270164404892,hs-SNR,,,,,,,,,,,0.6070778364144312,0.0648244365761889,0.0,128.50771037659695,0.0648243020301852,0.1717554266506638,18.304903196569505,154.6914835357106,Hybrid,0.0028504557948013,0.5773502691896258,0.5321478360481735,0.6112192907216178,1.0656335891159832,True,148.42888445871074,4.596456311370315,0.3506978601616709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,176.06666450245473,5197886.372167572
767,128.56730720098676,0.0356997472350444,-106.16325747795014,51.18566348667355,-95.60259001336529,0.9673539559832024,0.1290833649815425,0.5352650581338331,0.4833447576541049,5114.08082204024,-4080.222780055831,0.4031259483441904,0.2143737241424757,0.0199681933475983,405.2314237611128,True,False,True,47.80882076070816,-71.23728654274305,-0.0001977321856008,-60.11808027501685,156.23813347693542,0.6254140916773281,0.0002307361253409,0.0387234130288495,0.5896189526498328,True,1.0,0.0002307361253409,0.6254140916773281,hs-SNR,,,,,,,,,,,0.1268449120072804,0.2679658120944849,0.0,47.21095447593335,0.2324608255862331,0.3756666646186001,-60.1183669403624,-71.20345366747596,Deflagration,0.0002307178439591,0.1268449120072804,0.1267541485220649,0.5773503020512792,1.0000198086527423,True,156.2996873068641,44.80285379266129,0.0024704020822648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-106.16325747795014,14394951.344821606
1553,263.24361893583824,0.0017074716135312,45.90831444309259,-45.08366540551424,21.477380381168583,0.993654478228274,0.1290753862722337,9.613004543849842,0.9739322773764556,6780.434017941687,19028.48877228193,0.4364569921313219,2.5655731821918697,0.1044071340991255,405.57215112233047,True,False,True,33.303887663289785,24.365347764959,-0.0002059786122037,22.322843337242656,157.27693941163582,0.2151172254960158,0.0001269911650413,0.0217626464880427,0.5864777970946294,True,1.0,0.0001269911650413,0.2151172254960158,nonesym,,,,,,,,,,,0.0982294640834622,0.3671468558298871,0.0,32.84411337458653,0.3224637231520003,0.4707432428942544,22.32223873752764,24.35757928919412,Deflagration,0.0001269879949991,0.0982294640834622,0.0981912986509874,0.5773502644592894,1.0000062407719832,True,157.29680007879753,62.63638505404898,0.0001797496756924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,45.90831444309259,305.03268094618875
1929,132.2223405810469,-0.0008603742737592,117.8769976558483,-88.38459790951065,240.040395405006,0.960281786253922,0.1290741072467576,0.8295626679973818,0.7498580140246758,2614.877208192917,-16766.830035115498,0.4108178967059063,0.3323670026701248,-0.0403787451080946,405.6707086542665,True,False,True,169.0862977647663,105.11248426880907,6.259068597155514e-06,11.529722277585304,129.7246083453318,23.960969294264217,0.0042200536414987,0.3736298218603141,0.6279092729376122,True,1.0,0.0042200536414987,23.960969294264217,hs-SNR,,,,,,,,,,,0.5351907442614803,0.0740003222023251,0.0,161.4956622884606,0.0740002569593893,0.33880601712117203,12.147446289747439,103.33125943301224,Deflagration,0.0039085525587839,0.5351907442614803,0.5096306431646401,0.5783132073085484,1.0193551085586794,True,135.3721869795317,6.679116175282968,0.3537579394992891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,117.8769976558483,2875069.7179273404
532,250.53875625517045,-0.0010031519099392,139.9784832743743,-203.85579500500998,326.802340196063,0.9453377404936468,0.1290744871986124,1.6427855796505144,1.4577082938826356,-6430.4967294912,-13515.024252819392,0.4331924319902346,0.6536477772264012,-0.1942959965053956,405.79527314777283,True,False,True,32.746995179034876,122.3587450585649,-0.0007510388365699,120.94432467779517,154.10599236384402,0.1892076200481085,0.0001259723305481,0.0212109047906784,0.5864414045862161,True,1.0,0.0001259723305481,0.1892076200481085,noneSNR,,,,,,,,,,,0.082602773829009,0.3880492975297581,0.0,32.690934368997226,0.324433543429153,0.5051028139723968,120.94411706310207,122.35419482731048,Deflagration,0.0001259701222108,0.082602773829009,0.0825711225759142,0.5773502669370398,1.000004382632163,True,154.12450627091278,65.14774464419679,9.986673508037959e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,139.9784832743743,20298.31184824263
623,83.397241769135,-0.0016045035379222,206.3349947646189,-54.82239616461976,116.25049924995228,0.8914100286431602,0.1290739114475768,0.2688153503008652,0.2654215164030951,2162.009116026903,-12550.287269433069,0.3587506272773941,0.1114407569757321,0.0635562789064379,405.8473401531987,True,False,True,206.2953396513024,184.09712340036893,2.87644456709808e-05,5.5013124671419575,109.72538299783531,17.462584909638835,0.009034882816418,0.4603015348948845,0.6496148344317939,True,1.0,0.009034882816418,17.462584909638835,hs-SNR,,,,,,,,,,,0.4004623353585495,0.1759763623055816,0.0,204.1853165333946,0.1759763178197414,0.999999999999999,5.629450442170695,183.1227526409887,Deflagration,0.0087091151760276,0.4004623353585495,0.3839047094196649,0.5773503089133778,1.0092229606449945,True,117.21633905827416,6.436357917515258,0.3151046184493836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,206.3349947646189,2265045401880210.0
1203,151.0324382985572,-0.0141498135101841,151.19171541267212,-131.18048569883558,102.80441078257635,0.9371555875225586,0.1290859258798302,0.2637192170178556,0.8703659785808469,-2061.1119700259223,-9432.319373868675,0.4048748427657153,0.21099080068460502,-0.5890423785695426,406.09169370849617,True,False,True,191.9896839283897,146.37363866141118,4.472975143151128e-06,11.523639302762673,118.38804905379038,147.93167233505088,0.0087665935684778,0.582465881114629,0.6486137872929201,True,1.0,0.0087665935684778,147.93167233505088,hs-SNR,,,,,,,,,,,0.6403539931379845,0.0351613941238851,0.0,161.24645873112746,0.03516134962669,-0.0659610488196108,15.141213692684062,143.57607796933803,Hybrid,0.0056385437450388,0.5773502691896258,0.5128886696222033,0.6420503260651955,1.1166471957076098,True,135.3324933594867,4.163165080820615,1.2069270682978603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,151.19171541267212,49023122063.43082
2006,245.14761325907642,-0.0038167043540127,-134.02311815445836,219.8736671299476,-183.51195690451053,0.949764789299909,0.1290794372434529,0.9734494001304352,1.6354237622808172,-6956.17542079651,-7265.379040543679,0.4426971460439792,0.5159329770794117,-0.5578106265529713,406.7247090461128,True,False,True,58.65396945780546,-117.24059146899904,1.2590669455061698e-05,-110.05935713598015,150.89585929096933,0.8376182656436981,0.00042517493886000006,0.0473415636495083,0.5939390811763005,True,1.0,0.00042517493886000006,0.8376182656436981,noneSNR,,,,,,,,,,,0.131328506825849,0.2278117203773115,0.0,57.84463554257783,0.1959502055364398,0.3446558865520869,-110.05766201934792,-117.20928088294797,Deflagration,0.0004251040074343,0.131328506825849,0.1311549339558992,0.5773504533374471,1.0000417115497993,True,150.9862966598992,36.49538613321863,0.0042794059679342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-134.02311815445836,262274.402869944
675,383.55725672495623,-0.0017140459621743,-95.44308039973588,366.5474812653717,-76.45136405990087,0.973634617050506,0.129077282149622,2.086760105195665,3.83089267314158,-9711.941943661852,11421.699023882977,0.545651742914225,1.1601721384891797,-1.6291193879647137,407.37093082915385,True,False,True,88.71731358589065,-88.15971886003912,4.945819330396366e-06,-80.23826948562103,144.48677303140641,2.242788416183231,0.0011225972739075,0.0853666030401192,0.6040520525651641,True,1.0,0.0011225972739075,2.242788416183231,noneSNR,,,,,,,,,,,0.198529722219561,0.159184613863499,0.0,88.19883345650294,0.1591830020300148,0.1708593522503418,-80.23420334158877,-88.10905105899656,Deflagration,0.0011216115293126,0.198529722219561,0.1978021214987863,0.5773499212395177,1.0002196437580086,True,144.78324220132302,21.56689575394597,0.0123796384741139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-95.44308039973588,3.1119559349828736e+17
1985,114.5660620117926,-0.0058533167714681,129.0453423319932,-81.03371882840139,166.27647671642285,0.9533417609011688,0.1290733832535927,0.46693106984936,0.6274829924423448,2591.3299907616088,-13695.623986739942,0.4023984264935063,0.2213132662027308,-0.0817365902246261,407.5094290315457,True,False,True,173.58105017530298,115.1494102252614,6.022253174052972e-06,10.699987760116759,127.9379739459704,23.48954724004179,0.0045962495635676,0.3858188856193364,0.6300000356229657,True,1.0,0.0045962495635676,23.48954724004179,hs-SNR,,,,,,,,,,,0.5383533403808112,0.0727795324243178,0.0,165.76949967568862,0.0727794732739245,0.38221479474023,11.310025514433471,113.00291779242671,Deflagration,0.00421731029742,0.5383533403808112,0.5098126402113706,0.5788964526641387,1.0217438006193469,True,133.90224073976594,6.7178103151953925,0.4072019706520506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,129.0453423319932,2250907126.672411
1278,150.9960255414214,0.0139034350857855,123.71524910607052,-41.57665470944812,393.5730517077124,0.9569355635506384,0.1290854999920533,2.002688161587108,0.3328029649544795,5227.630809895343,-18137.85299214021,0.3918424403115346,0.5561392012225234,0.1152593567603084,407.81038583109176,True,False,True,103.72920266200173,83.76284872526517,-0.0001142985482919,28.140475685184803,150.60897108405604,3.796308792272328,0.0010341161397545,0.1417064648532058,0.6030036824467143,True,1.0,0.0010341161397545,3.796308792272328,hs-SNR,,,,,,,,,,,0.4400889241785405,0.3077844369659831,0.0,100.93907927013204,0.3077838673391984,0.4471723026778861,28.317700868032603,82.75315209309963,Deflagration,0.0010274483477155,0.4400889241785405,0.437492125049356,0.5773505288533779,1.0016184819211418,True,151.4299794563452,16.70159965556102,0.0300535157127989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,123.71524910607052,9721.754022893623
1422,206.02377341826684,-0.0055884632796859,-101.49439655275827,95.15833294605407,-361.7910125246381,0.9704482140593608,0.1290809997295798,2.4633023482263443,0.9315790607680828,2964.2853024535248,-11526.643668346036,0.4233002100182875,0.7710887638512665,0.0410041598030462,408.1690324748954,True,False,True,59.03783904026768,-74.89099083566728,-5.560983530356515e-05,-65.00494180880378,153.47787232317015,0.8855094352904871,0.0004032445411129,0.048320437585585,0.5935119234801027,True,1.0,0.0004032445411129,0.8855094352904871,noneSNR,,,,,,,,,,,0.1357498353113917,0.22393786992933198,0.0,58.320773951284856,0.1917964829236978,0.3579351572515176,-65.00318739152435,-74.85189663103246,Deflagration,0.0004031815096653,0.1357498353113917,0.1355792386128707,0.5773503088505232,1.0000390815000306,True,153.57374571271768,36.31621217275042,0.0053064642463849995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-101.49439655275827,3.077894513314431e+17
521,337.5180099058365,0.0011260824865056,109.34125317976697,-404.7302562856376,264.12197087979007,0.9659522457899532,0.1290751239598765,1.2803525651971062,3.6974222291368597,-14327.613500686772,-13696.745708524904,0.5363642387260479,0.9363251794887532,-2.5402933594021246,408.2338247532363,True,False,True,150.80945600816682,106.84198457711187,1.600632324690597e-05,43.3435490451737,132.26603610256146,140.55950493907147,0.0038816060286102,0.3303557922942113,0.6259383086204527,True,1.0,0.0038816060286102,140.55950493907147,hs-SNR,,,,,,,,,,,0.5598898422946008,0.0510840760984731,0.0,131.43482596646805,0.0510839524071437,-0.9999999999999925,46.676321753982286,105.91232329068994,Deflagration,0.0034707152610804,0.5598898422946008,0.5244185283503434,0.5831673171629699,1.0283669650890632,True,137.00635476084636,6.741547145104791,0.0576800099328701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,109.34125317976697,11228.805995213355
1594,131.1951320049547,0.0272855886378274,-97.09818346254286,51.07967568359851,-155.71165828221112,0.9728849458285792,0.1290837026746352,0.8690463257692187,0.5278471095247209,5352.879009116288,-6871.80242273526,0.4076632422678939,0.3052360996964248,0.0489318848797134,408.4289056245446,True,False,True,59.55107216538358,-60.06459965410157,-5.109633856706354e-05,-44.58145380763485,154.54816710511636,0.9755201715599641,0.0003512509524088,0.0518530114472583,0.5924487277367751,True,1.0,0.0003512509524088,0.9755201715599641,hs-SNR,,,,,,,,,,,0.1454130504121958,0.2319482310463834,0.0,58.84705928535582,0.1985322253780278,0.4166838474023369,-44.58365614614654,-60.01229778660583,Deflagration,0.0003512008293236,0.1454130504121958,0.1452529292147606,0.5773501794821051,1.0000356778790704,True,154.65785124979055,37.47955926508771,0.0091315512055229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-97.09818346254286,2379698.630876123
2026,398.3901383655056,0.0002962240515309,65.30056036843195,-303.26123440923215,94.56206093739237,0.9874636364871541,0.12907419959632,2.8306133603579235,4.6414471248426015,-2083.424241847093,5815.3500422250645,0.5862033202581205,1.4812278608965808,-1.7736080701207981,408.5099468825963,True,False,True,132.79005831399598,61.94277327190861,4.047808752179199e-05,40.387905939249116,136.69885105222224,16.780107029000405,0.0028550924539211,0.2001157897864351,0.6193033374169983,True,1.0,0.0028550924539211,16.780107029000405,hs-SNR,,,,,,,,,,,0.3898227368849364,0.070265275846415,0.0,128.92323968113254,0.0702650173287456,-0.2212205154069378,40.37305381929771,61.77985936850065,Deflagration,0.0028232565514828,0.3898227368849364,0.3847089798239692,0.5773503555481247,1.0028072333152434,True,138.36467826623823,9.536243205327168,0.1102670419339907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,65.30056036843195,1835.7603054922265
