,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_0,s_low_0,h_high_0,s_high_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,th_bool,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2,Lam_CP,EDM_bool,d_eEDM
160,130.3973082295563,-0.021207226180016817,117.14230771306784,-128.4895057336708,531.6948271009433,0.12907912571841346,1.6776982193307342,1.097863550053556,305.11931835788073,-39231.83742378902,0.4447853593568484,0.6024018131749429,-0.050527725002483176,87.71826569177775,54.22542588910861,0.024767807196309537,0.6965413009234092,0.691097040583041,False,1.0,0.024767807196309537,54.22542588910861,hs-SNR,227.37675304125167,116.36201548968326,-1.0648327803766813e-06,2.955309237298608,0.6815068955574929,0.04462238305026131,0.0,209.29202305701256,0.04462236375373324,0.5009627270688374,4.401047855401226,115.12959041681692,Hybrid,0.012222678618787423,0.5773502691896258,0.4803861487024276,0.6832476498685686,1.1931094622048892,True,107.3542237291495,3.8508309115268617,,,,,,,,,,,,,,,,,,,,,,,,,
161,130.3973082295563,-0.021207226180016817,117.14230771306784,-128.4895057336708,531.6948271009433,0.12907912571841346,1.6776982193307342,1.097863550053556,305.11931835788073,-39231.83742378902,0.4447853593568484,0.6024018131749429,-0.050527725002483176,87.71826569177775,54.22542588910861,0.024767807196309537,0.6965413009234092,0.691097040583041,False,1.0,0.024767807196309537,54.22542588910861,hs-SNR,227.37675304125167,116.36201548968326,-1.0648327803766813e-06,2.9553092372986076,0.6815068955574929,0.04462238305026131,0.0,209.29202305701256,0.04462236375373324,0.5009627270688374,4.4010478554012264,115.12959041681692,Hybrid,0.012222678618787423,0.5773502691896258,0.4803861487024276,0.6832476498685686,1.1931094622048892,True,107.3542237291495,3.8508309115268617,,,,,,,,,,,,,,,,,,,,,,,,,
162,133.83031200534208,-0.023367594963762627,121.66582686399369,-121.79952425138895,529.9466523185466,0.129084287489774,1.7579777770514258,1.0028636772613264,428.0135790202994,-38400.31673210544,0.4408296122095191,0.6066383904730775,-0.013940210359252192,87.89838203118492,52.437795511997116,0.02491175603366612,0.6980573904168339,0.6913838097058947,False,1.0,0.02491175603366612,52.437795511997116,hs-SNR,227.46080297777317,120.35278479773513,2.135286459051271e-06,2.8588273150692967,0.6796364995774565,0.04588485166511259,0.0,209.71484912964118,0.045884832228005656,0.4992286982177526,4.317706172575444,118.50568612044508,Hybrid,0.012374207482568178,0.5773502691896258,0.4797481095825072,0.6817907199702756,1.1911640502918663,True,107.70206365763632,3.799042078738837,,,,,,,,,,,,,,,,,,,,,,,,,
163,142.46489956203197,0.18072775041317524,-116.32633581255013,126.853441984008,-990.9187410883881,0.13031302173803028,3.782422296995613,1.1191972369271217,714.840510891635,-63217.057375964934,0.4462912109863887,1.1321384470700904,0.04752199810350327,81.84114827699116,36.398587288263116,0.02493198951150152,0.6380809048598063,0.6914240317424859,True,1.0,0.02493198951150152,36.398587288263116,hs-SNR,232.0501959594221,-114.81701477114616,7.326704119475217e-07,-3.9601609700122546,0.4785606257669393,0.09548650504209286,0.0,229.43197152344868,0.09548648202622394,0.9999999999999996,-4.141083705312255,-114.52906706330153,Detonation,0.02128366383984808,0.4785606257669393,0.4158461966227901,0.5787904172187284,1.040345549588282,False,95.2289029600098,3.907362778763352,,,,,,,,,,,,,,,,,,,,,,,,,
164,146.95181834980022,0.1897867253330408,-116.835315788005,127.12978533876112,-922.8092107771339,0.13082002658555936,3.5244984045237686,1.1264151479806033,764.3939646472109,-58544.67770405526,0.4468454597040483,1.068860459127709,0.04082061816111388,84.80356993529594,42.20391391130123,0.025077351115494348,0.6713344149363479,0.6917123740407941,True,1.0,0.025077351115494348,42.20391391130123,hs-SNR,230.19206458656933,-115.65823450302237,1.0397360047287348e-05,-3.575892214757028,0.503500811202261,0.08911900558231084,0.0,226.64665513235974,0.08911897862034028,0.9999999999999996,-3.831893217196781,-115.37032719902672,Detonation,0.020685619121705648,0.503500811202261,0.4306745977835321,0.5818887301742839,1.0493087253959053,False,101.30399801947563,3.778804911231763,,,,,,,,,,,,,,,,,,,,,,,,,
167,398.7156077559819,0.2535603636061426,151.71515691534583,-296.5835483678096,165.76357824601092,0.20347122032931714,2.516721108759819,1.0230889310107616,-20888.456477921096,4540.031013923606,0.4788657975355172,0.7996950990250816,0.09949555958630599,92.19065825128321,122.91521227598835,0.02507789278075652,0.6739116727327702,0.6917134464660271,True,1.0,0.02507789278075652,122.91521227598835,hs-SNR,225.11080976879737,146.4999883821691,-3.624113173036229e-06,68.22822367483502,0.6496715097838266,0.027988461503062386,0.0,206.96674857648202,0.028172911952663287,-0.1225270827915249,67.07985867344456,141.95659425146468,Hybrid,0.013918886034598971,0.5773502691896258,0.4734313318894887,0.658397903532221,1.1585682977063496,True,110.91058780461529,3.620639350117429,,,,,,,,,,,,,,,,,,,,,,,,,
168,398.7156077559819,0.2535603636061426,151.71515691534583,-296.5835483678096,165.76357824601092,0.20347122032931714,2.516721108759819,1.0230889310107616,-20888.456477921096,4540.031013923606,0.4788657975355172,0.7996950990250816,0.099495559586306,92.19065825128321,122.91521227598835,0.02507789278075652,0.6739116727327702,0.6917134464660271,True,1.0,0.02507789278075652,122.91521227598835,hs-SNR,225.11080976879737,146.4999883821691,-3.624113173036229e-06,68.22822367483502,0.6496715097838266,0.027988461503062386,0.0,206.96674857648202,0.028172911952663287,-0.1225270827915249,67.07985867344456,141.95659425146468,Hybrid,0.013918886034598971,0.5773502691896258,0.4734313318894887,0.658397903532221,1.1585682977063496,True,110.91058780461529,3.620639350117429,,,,,,,,,,,,,,,,,,,,,,,,,
169,183.5915868525321,0.2138391016872088,-163.57997359907796,98.80948999137043,-669.3954882629367,0.1357824615355003,2.3186250144891,0.6970317928355593,1392.8545717903235,-44638.779070450546,0.4314357040479753,0.6958282190948681,0.08339653052170397,97.14411959679994,72.08498364052866,0.025323530209853576,0.7634788004859786,0.6921982323547654,False,1.0,0.025323530209853576,72.08498364052866,hs-SNR,221.94905243970325,-164.17696163805675,-3.2255341917142727e-06,-2.592732652370907,0.6918909693016508,0.030416763995205258,0.0,197.4476834966277,0.030416737223672805,0.3521040177177333,-4.607347042319739,-164.51615254238743,Detonation,0.011961303957992456,0.5773502691896258,0.4814950371970056,0.6919449069622426,1.2062475113506541,False,130.7188191633153,2.506102700127128,,,,,,,,,,,,,,,,,,,,,,,,,
170,183.5915868525321,0.2138391016872088,-163.57997359907796,98.80948999137043,-669.3954882629367,0.1357824615355003,2.3186250144891,0.6970317928355593,1392.8545717903235,-44638.77907045055,0.4314357040479753,0.6958282190948681,0.08339653052170397,97.14411959679994,72.08498364052866,0.025323530209853576,0.7634788004859786,0.6921982323547654,False,1.0,0.025323530209853576,72.08498364052866,hs-SNR,221.94905243970325,-164.17696163805675,-3.2255341917142727e-06,-2.592732652370907,0.6918909693016508,0.030416763995205258,0.0,197.4476834966277,0.030416737223672805,0.3521040177177333,-4.607347042319739,-164.51615254238743,Detonation,0.011961303957992456,0.5773502691896258,0.4814950371970056,0.6919449069622426,1.206247511350654,False,130.7188191633153,2.506102700127128,,,,,,,,,,,,,,,,,,,,,,,,,
171,680.1664302253051,-0.14091465954224575,-197.73047896479468,1058.2236094244083,-618.5270343881514,0.2018046264634781,5.293343460064643,4.0750659094529125,-117348.66331864707,45958.277141151935,0.6051982080376873,2.002513516591647,-0.5824899451843678,87.89764057995058,119.58031859660124,0.02556076289447574,0.6815343633154662,0.6926635347302897,True,1.0,0.02556076289447574,119.58031859660124,hs-SNR,228.07870308693526,-195.17337644907641,3.9763276312205055e-05,-161.28133281271715,0.6612918857308421,0.04057121410980435,0.0,211.31560803334625,0.04057120261407021,0.13383962236269906,-161.73808666582784,-192.8154632007289,Hybrid,0.0135675960569841,0.5773502691896258,0.4748394075321067,0.6675014726711102,1.1715685930398962,True,107.5215329282736,3.908795726921542,True,,,,,,,,,,,,,,,,,,True,,,,,,
172,162.21378337878133,-0.019163232456764073,127.160741707134,-121.31580519279606,550.7331956893447,0.1291064011974102,2.084956536571576,0.9605620744142724,165.17880167930159,-36120.382554151,0.43907810227804334,0.6813328132119394,0.01847106148904991,91.06387702274941,69.72775424392721,0.025568660168092082,0.7265525922678623,0.6926789757831291,False,1.0,0.025568660168092082,69.72775424392721,hs-SNR,225.4294880720053,125.71093530499115,-1.3780607265751968e-06,2.668153774982025,0.6923688137460033,0.039163326719114114,0.0,203.79058028403412,0.03916330475550177,0.3552524082196201,4.649639066212355,123.58381089643702,Detonation,0.012038941503284262,0.5773502691896258,0.4811645426619577,0.6924222918498869,1.207171074209051,False,115.3663265867505,3.3967285781137013,,,,,,,,,,,,,,,,,,,,,,,,,
173,162.21378337878133,-0.019163232456764073,127.160741707134,-121.31580519279606,550.7331956893447,0.1291064011974102,2.084956536571576,0.9605620744142724,165.17880167930159,-36120.382554151,0.43907810227804334,0.6813328132119394,0.01847106148904991,91.06387702274941,69.72775424392721,0.025568660168092082,0.7265525922678623,0.6926789757831291,False,1.0,0.025568660168092082,69.72775424392721,hs-SNR,225.4294880720053,125.71093530499115,-1.3780607265751968e-06,2.668153774982025,0.6923688137460033,0.039163326719114114,0.0,203.7905802840341,0.03916330475550177,0.3552524082196201,4.649639066212355,123.58381089643702,Detonation,0.012038941503284262,0.5773502691896258,0.4811645426619577,0.6924222918498869,1.207171074209051,False,115.3663265867505,3.3967285781137013,,,,,,,,,,,,,,,,,,,,,,,,,
