,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Lam_CP,EDM_bool,d_eEDM,vel_converged,Tc,LT
26,823.1100057390075,0.2251566743218884,199.68326487756363,-598.3893689300295,142.67108474056775,0.4012063446301397,7.300447257357375,0.0668481946304115,-93836.7123402408,173809.2314760946,0.5378899956700806,1.8362531801110795,0.4010533169810172,True,224.61067352994166,194.9254791036948,4.808400746448803e-05,158.90765984785497,92.09196820154085,117.64090295029968,0.01979192402588765,1.0,0.01979192402588765,117.64090295029968,hs-SNR,,,,,,,,,,,,,,,0.6227828842596178,0.6804434250489708,True,,,,True,,,,0.6099065725173876,0.03951863786110978,0.0,212.33781175450096,0.041591085902179484,0.22409027911795776,159.16789465585447,192.32844825788632,Hybrid,0.012968376766700406,0.5773502691896258,0.4772790889327545,0.6271045504357836,1.1114780927631436,,,,True,107.40854554891442,4.374975246519574
28,149.78234587397404,0.1953900998422163,-107.05653623997921,139.89259358598088,-887.0943057675439,0.1311844662035739,3.382973050646074,1.3557608160719372,744.5129082478888,-54710.26229160173,0.4565837490168612,1.0717033986735078,-0.004649263690092442,True,223.04607597911945,-106.77087277808424,1.0721361121865059e-06,-3.9412950962249313,93.4885626666611,48.94304149688736,0.019087140187105417,1.0,0.019087140187105417,48.94304149688736,hs-SNR,,,,,,,,,,,,,,,0.6518857095479198,0.6788014046822458,True,,,,,,,,0.5740067017827721,0.06167043837610866,0.0,214.8439866353173,0.06167041894388275,0.5197504573819397,-4.564194318346848,-106.57078326474706,Deflagration,0.014053379027717505,0.5740067017827721,0.4728493486535813,0.6041609636045076,1.0795432360694197,,,,True,110.47468147165908,3.9305243348945456
29,158.13165664855214,-0.019934400055960932,122.89013529636705,-129.0360511648559,436.70913909508766,0.12910476725629194,1.5509953882405778,1.0561755895942315,-56.47047497932726,-30057.318113842182,0.44306118177331577,0.5637781119925164,-0.05070022837946786,True,218.34616584726157,121.63124427650284,-4.0992556558694356e-07,3.658496282590596,98.45193634050224,76.26566484821751,0.018558538784429368,1.0,0.018558538784429368,76.26566484821751,hs-SNR,,,,,,,,,,,,,,,0.6806939862911293,0.6775447240587896,False,,,,,,,,0.6764786119419056,0.03817202176030537,0.0,194.1432104802934,0.03817199710427782,0.292068920746973,5.944727926263468,119.79817286115872,Hybrid,0.009650007676316808,0.5773502691896258,0.4918177089462064,0.6766676916355906,1.1773748742569408,,,,True,119.6435091009767,3.620488577356447
31,140.04523577973117,-0.016302987600450174,106.432961903758,-135.85899452487686,535.8806181389143,0.12908278865736722,1.6755232777991789,1.2789413392119506,608.3137608327434,-37980.32124788112,0.452332098707925,0.6320377093184532,-0.1149739443672194,True,219.8621303216888,106.58707170324087,-7.596827267075415e-06,210.35179010161124,95.99332989833192,55.8932880063054,0.017572670798632666,1.0,0.017572670798632666,55.8932880063054,hs-SNR,,,,,,,,,,,,,,,0.6458058540253663,0.6751398615405936,True,,,,,,,,0.6451258411372377,0.04196792034840503,0.0,202.11314022076667,0.04196789629318387,0.490733843908572,208.97033763198246,106.76808848781876,Hybrid,0.010351017738453068,0.5773502691896258,0.4885802311954167,0.6513621635104169,1.1414671499018212,,,,True,113.02907142450786,4.051033598819532
32,127.96535968967156,-0.02102582172164394,126.84384179856113,-110.10200913132893,405.2251841653044,0.12907674907917016,1.2886805913201704,0.8685020057502766,844.9738379290758,-30651.429944922547,0.4352274400245901,0.4669204821217554,-0.017254261698978896,True,219.6896712921933,124.96492118393806,2.355888285702457e-06,3.6013502215247337,96.91358257855605,47.11310175436202,0.017184679171198546,1.0,0.017184679171198546,47.11310175436202,hs-SNR,,,,,,,,,,,,,,,0.6392725962615821,0.6741704291491089,True,,,,,,,,0.6359239767711627,0.04900687722157485,0.0,203.57205504633558,0.049006853128022346,0.5004390489714374,4.989099042338329,123.19796426095309,Hybrid,0.010486072299307059,0.5773502691896258,0.4879679137104987,0.6441963504545416,1.131442243334411,,,,True,113.44352851283277,4.107575635274071
33,150.91054172756995,-0.02308014230445897,116.68741042073972,-126.578009304945,506.2093582789276,0.12910540502913467,1.7979775098150004,1.0904848036635515,479.5859405840874,-34413.62642877282,0.4444910512459588,0.6312418447310086,-0.036241088535110544,True,217.84943462426997,115.26262503751587,4.886020510298439e-06,3.604517643203306,98.74056128375408,59.30986390677132,0.016929607685262932,1.0,0.016929607685262932,59.30986390677132,hs-SNR,,,,,,,,,,,,,,,0.6515699431286188,0.6735256998949672,True,,,,,,,,0.6475857269643255,0.04310011977389213,0.0,198.749284189404,0.04310009483770885,0.3982475955410407,5.2704221897528125,113.68194639859743,Hybrid,0.009925492815985554,0.5773502691896258,0.4905332656570609,0.6529085409271519,1.1428086360785348,,,,True,116.91387861858291,3.8667075851835264
34,444.35564104308105,-0.15115463201471332,-45.7193619961599,157.03697574617513,831.1497796294922,0.16307819052423211,12.254625104326825,1.0304266588946267,3782.1926995296913,-9254.954429668896,0.4589750212948023,3.2353940525641436,0.1414174075479774,True,215.05215860478242,-40.9036696691035,6.182388660872237e-07,23.623363665506982,102.5547267148678,131.9780069279996,0.016506299574195485,1.0,0.016506299574195485,131.9780069279996,hs-SNR,,,,,,,,,,,,,,,0.6030853115575459,0.6724423425881271,True,,,,True,,,,0.6317618999322246,0.03598286801963471,0.0,195.29634981944542,0.03598285055068277,-0.10751832224451076,23.276250049594694,-37.698467260468064,Hybrid,0.01026742829221782,0.5773502691896258,0.4889610043882589,0.640710464345706,1.1260223200244273,,,,True,119.91959352633108,3.8407784636166618
35,153.15237705387872,-0.023028472293745383,105.30091970864358,-139.94599692586814,616.5406827609862,0.1291082463875496,2.1687399142978565,1.3359434910117889,496.0420803930001,-40664.56889596594,0.4547199172313429,0.7648422270764289,-0.07662700561413963,True,217.31406873396355,104.6420198349346,-3.2701892945674627e-07,3.624491794738296,98.78348272170365,56.01557423583884,0.016092824428927302,1.0,0.016092824428927302,56.01557423583884,hs-SNR,,,,,,,,,,,,,,,0.6360384735792451,0.671367483128062,True,,,,,,,,0.6342005590613609,0.0432526268102752,0.0,200.02544462268037,0.04325260167021349,0.4437875596405213,5.006439958909605,103.88578151147357,Hybrid,0.009953895416495679,0.5773502691896258,0.4904017528439941,0.6422779149982412,1.1276129798275696,,,,True,115.61179933977918,4.004796309847989
36,173.55584849697,0.2481369295492702,-131.44296039311917,129.9622390731357,-679.2350740783636,0.13627583210541636,2.5630070839408057,1.0952184793624622,638.8445477024218,-41771.72808052483,0.4482735012715543,0.8232881842122785,0.0192742517105719,True,212.4266204761149,-133.0822538114885,-3.5296580422090553e-06,-4.018750933489674,105.67740257954405,80.8771702648089,0.015768788332526498,1.0,0.015768788332526498,80.8771702648089,hs-SNR,,,,,,,,,,,,,,,0.6886961883598595,0.6705131971720228,False,,,,,,,,0.6701755499966027,0.03297864322589065,0.0,185.7950459595863,0.03297861341767082,0.32199464627013835,-6.378122557002798,-134.3339056001117,Detonation,0.008556208372575926,0.5773502691896258,0.4970882134728992,0.6702361686031122,1.1650527932822323,,,,False,130.56871325764538,3.061195061078571
37,187.00623674472027,0.1888629592079408,-128.6009990971809,122.84087384237318,-869.3317232448068,0.13469247165101286,3.5414159926157467,1.0677554717498816,1196.2354659498706,-49817.261334623865,0.44633752906049495,1.0633132434455836,0.054209004739115635,True,212.43673193093014,-129.2807207008848,1.797202759307832e-06,-3.8046713904454568,105.86202948651982,72.4664930888501,0.015312800077993188,1.0,0.015312800077993188,72.4664930888501,hs-SNR,,,,,,,,,,,,,,,0.6778600784089333,0.6692925976200726,False,,,,,,,,0.6689774847524387,0.037273676187204084,0.0,186.56453515822,0.03727364459829486,0.3971004386332243,-5.982992313245008,-129.50811115764157,Detonation,0.008375449149679992,0.5773502691896258,0.4979877699873471,0.6690364592474778,1.1628154868134686,,,,False,129.18292002255535,3.056069963253586
