,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
10,155.79235900754813,-0.016844320085230933,113.0805904898082,-137.12766460101423,498.5920446982066,0.9792563023237263,0.12909427765994902,1.7164682711086199,1.2178709493540012,105.09190931794637,-34274.12345578348,0.44979324363180145,0.6320955593361551,-0.08693209379206326,True,217.67240544344645,112.21128193555585,1.4987837921371893e-06,3.600150797385151,99.26086129221147,70.50164692561384,0.016704074152361716,0.6621426135584324,0.6729506091386428,True,1,0.016704074152361716,70.50164692561384,hs-SNR
11,134.01580449790484,-0.02351594781632736,109.00415524960276,-127.83621684865645,519.4972699678666,0.9792469886312961,0.1290846438757546,1.6429638178256847,1.1747904175875248,869.0891477245214,-37044.42339524032,0.44799340458276765,0.6065393573876753,-0.08092188674309256,True,214.98191574924385,108.66614801925397,3.843177246600631e-06,4.113011055362629,101.33148460313906,47.344312200512434,0.013574744020842307,0.6029573665395918,0.6644251087363733,True,1,0.013574744020842307,47.344312200512434,hs-SNR
12,148.54098054339354,-0.01631317500862736,111.43577262606443,-136.6772910455954,481.2183932531063,0.9788668732767146,0.1290881810986801,1.5508015913787783,1.2303266374528643,232.92418432851446,-34251.578793006556,0.4503091823552863,0.592754837420172,-0.11493137034507944,True,217.21322934727567,111.01393193856762,-2.7015030838067876e-07,3.6628331793350295,99.47150021252827,66.35519775384549,0.0160560600232465,0.6514101875444344,0.6712710923944728,True,1,0.0160560600232465,66.35519775384549,hs-SNR
13,140.7478305154506,-0.019032193504485442,114.61376941184172,-129.4979095433869,518.5252367779216,0.9781491002914886,0.12908653166298978,1.7126398060354615,1.1326702297004914,421.8213937443479,-36847.288471926884,0.4462393406477589,0.6169383231256139,-0.05818896034773366,True,221.24017839363617,113.63903765425415,-3.6525743077704456e-06,3.3667066627365214,95.50746914563206,57.06473151737967,0.018280275450135094,0.6639271015590337,0.6768741809107183,True,1,0.018280275450135094,57.06473151737967,hs-SNR
14,143.06387655360413,-0.01897593975448492,122.30425660612957,-119.80885207109112,507.4102501740197,0.9781068422199863,0.12908841047508302,1.7660765790834438,0.9826334018164722,520.7670524535979,-35548.84254860635,0.43998874555863804,0.6052913784069397,-0.007594281232787603,True,222.68863164756343,120.61469388267105,3.0655561195417425e-06,3.192076605778411,94.32234451521295,55.87114498632471,0.019720539929615984,0.6782660842668539,0.6802788037854502,True,1,0.019720539929615984,55.87114498632471,hs-SNR
15,131.24954252397993,-0.020398965985248492,115.89518508018257,-121.80740158714754,501.7124779139256,0.9778389741037589,0.12907951497667575,1.6199948234592108,1.0521419697737484,773.2156164069047,-36352.5844165182,0.44288048814098757,0.5803557008270941,-0.04175478469651331,True,219.530256319842,114.60206131966284,3.065452024419079e-06,3.696640309543859,97.26951336101506,47.29669123935703,0.016145601293684805,0.6321598986078483,0.6715056197071487,True,1,0.016145601293684805,47.29669123935703,hs-SNR
16,160.02616670825688,-0.01464675651325611,120.62044074279726,-132.30283186893308,395.47185829314947,0.9770673426181623,0.1290917215982571,1.3768945137446253,1.1017646022888206,-118.65672363697377,-27520.279077986925,0.44495420113990625,0.5278510621509598,-0.09131100837474213,True,212.74297171525006,119.37835415641317,-5.880511185811283e-06,4.573569285336529,104.18648895327526,80.66437841301585,0.014460516034142269,0.6503117714364668,0.6669502228602151,True,1,0.014460516034142269,80.66437841301585,hs-SNR
17,148.66113447821542,-0.017810641980394382,109.27673310530287,-136.7750359151543,514.2735420060543,0.9769263620307791,0.12909097880431564,1.690023835892163,1.2559099286456181,377.11246692249824,-35887.43870318857,0.4513765516744688,0.6318242804139771,-0.10423557484721618,True,216.340489038437,108.814262448064,4.7742746966964575e-06,3.7618709453260646,100.31830749644979,62.30530253143115,0.015220736949749186,0.640173620135088,0.6690434715439121,True,1,0.015220736949749186,62.30530253143115,hs-SNR
18,135.41889528386656,-0.02128329542384147,119.40124874751056,-120.2933527618557,554.74266693057,0.9767022517471615,0.12908414873554921,1.8952676405457276,1.0094190235470835,656.6578535799681,-39157.75957382329,0.44110268226097993,0.6420534140609458,-0.005319924771102769,True,224.29909847223712,117.68542574372343,7.531156851059558e-06,3.2327658220563364,92.29113651137997,48.58989152857724,0.019995072268255424,0.6675098249162089,0.6809098743179671,True,1,0.019995072268255424,48.58989152857724,hs-SNR
19,145.9346064423733,-0.017603472363494303,113.7835904281127,-127.93202635780928,481.24116546138345,0.9760913361949264,0.12908853540746967,1.621135637559481,1.1278944404612372,569.3225444823684,-33661.412495971366,0.4460413513016966,0.5932663161334097,-0.06709274630479098,True,215.13549780890796,112.63272813712415,-9.927521746212622e-06,3.979534990797587,101.72629891174766,56.78291938293883,0.014414410401744696,0.6301072842803361,0.6668211392692629,True,1,0.014414410401744696,56.78291938293883,hs-SNR
20,152.21775594246918,-0.0205189257415612,120.22850590692028,-121.2236649129644,552.191481557785,0.9760298021811795,0.12910021874163197,2.0407675375186884,1.013490534686882,575.7462881328047,-36732.07834897707,0.4412803635615129,0.6791069734941525,0.003269735232863419,True,220.54119326987,118.34082471101641,-2.7380848143436703e-06,3.3572520960852588,96.8622723915596,56.67551556831134,0.018070313656967003,0.6688374482772502,0.6763639991581308,True,1,0.018070313656967003,56.67551556831134,hs-SNR
