,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB
37,705.5848648685263,0.18887453254932388,207.9876261238831,-448.96804286169953,541.1676303428532,0.2692907916078409,6.1026332738479425,0.4220311357828287,-67928.59555774763,98805.30054197699,0.4867315083736151,1.5959968410924577,0.2619943397493697,True,129.44842609235883,188.0890790353318,0.0001391680137023498,177.01519831157856,133.69882166426441,3.6016944743460897,0.0023385936743205754,1.0,0.0023385936743205754,3.6016944743460897,hs-SNR,,,,,,,,,,,,,,,0.13892324946644033,0.6154651050831466,True,,,,True
38,465.9148218224904,-0.2521272106756713,259.7050911075387,-666.0099769956644,988.784382131866,0.2324772005970933,2.843807709126166,3.3255300965529733,-46726.63393435653,-41921.6532060028,0.5893038362336639,1.2652069433737037,-0.7397360741954768,True,131.35123776294088,284.68659084102717,-0.00017524908429380885,297.19337533353325,128.80038815543958,2.664686516490022,0.002382095579057489,1.0,0.002382095579057489,2.664686516490022,hs-SNR,,,,,,,,,,,,,,,0.13400124515177286,0.6158050122912667,True,,,,True
39,594.2831393658637,-0.1929796279806808,270.8361057287793,-925.131455840968,214.24587783513118,0.23147995214420025,2.012611575220969,4.368601047087752,-76304.73262750759,118479.64930675375,0.6322665016128333,1.2312530683198677,-2.139155711436446,True,130.62865100347236,290.76469021704736,9.558315697117592e-05,300.869485473606,128.9264900364952,2.7762823555160594,0.002382860689847712,1.0,0.002382860689847712,2.7762823555160594,hs-SNR,,,,,,,,,,,,,,,0.13497175854942411,0.6158109605375747,True,,,,True
40,310.8671824122255,0.228882066289829,-448.45858375097885,716.3574187191092,3.3632768921107754,0.16346602735639176,0.10578212058188978,1.7594693683079723,-134420.30159516275,27695.24192805598,0.4895457192697715,0.3196904248634679,-7.152828165331722,True,8.304211282649048e-06,-444.67033807812345,-0.00010720989428776936,-442.63379305012876,531.5360829153386,0.2096189664864596,9.110944129929869e-07,2.0,0.002392798713667168,3.788962973248772,hs-SNR,131.24644455750305,-474.4267927357415,-3.99577246662864e-06,-493.4873934044349,133.09609349809068,3.788962973248772,0.002392798713667168,,,,,,,,0.002910344863020735,0.5781290989437082,True,0.14696511306712826,0.6158881290470583,True,True
43,758.8095954749158,0.21664054771582955,390.0810941663855,-919.0819204674964,412.73704746519996,0.3425596740249582,2.1013763163486208,1.1317333470103732,-251648.30057625595,121643.28121450846,0.5529368750499881,0.7139663035888841,0.19018092601459802,True,133.22779038333977,368.8656745348114,-4.761716385523365e-05,357.71200698326265,130.42194986524987,3.326413045979024,0.002496630694429392,1.0,0.002496630694429392,3.326413045979024,hs-SNR,,,,,,,,,,,,,,,0.14245728518172796,0.6166842662980612,True,,,,True
44,555.718354144545,-0.1664330720024857,-238.90687591205563,556.0022223515057,-887.5874465741225,0.1954464123393904,3.874573281627583,1.5129455519291108,-77809.06422235862,-15583.770024605852,0.4952640860788183,1.2208009123950812,0.04775245504891512,True,132.4204652625074,-220.23794686597267,-2.436276415399935e-05,-207.26733859190117,133.62515018453766,4.275409572111413,0.002556786858209245,1.0,0.002556786858209245,4.275409572111413,hs-SNR,,,,,,,,,,,,,,,0.1501757618451276,0.6171373624350417,True,,,,True
45,552.3140644841578,-0.17750166353373692,264.57073654139407,-949.7245726457892,219.77122601782185,0.2035021023517118,1.7527709567972931,4.361855292702413,-86274.29993377678,87947.30913230727,0.6179965036171999,1.165168621316392,-2.510169858136559,True,134.78792869815663,283.19005785924185,1.890948907426037e-05,294.32766105848407,128.90667249937522,3.3262384781564265,0.002563382870227582,1.0,0.002563382870227582,3.3262384781564265,hs-SNR,,,,,,,,,,,,,,,0.14629288689064696,0.6171866918778439,True,,,,True
46,341.2000491833078,0.2476872888808509,542.3765660907477,-687.4943881634363,264.96791439026106,0.1790353174044947,0.3665486089939273,1.0881949064544791,-201970.29925245608,-41319.95779944588,0.4693605950499275,0.2730029699908951,-0.6286121032770897,True,1.0175480683013887e-05,466.4975502477085,-9.500954157698608e-07,463.6475961232669,408.6028006913957,0.0027393859247126784,2.11515728971054e-06,2.0,0.0025647882115214776,4.293810235901192,hs-SNR,132.46616146293002,514.7268394913845,-2.4241232261146616e-05,494.1344291037903,133.9259801416745,4.293810235901192,0.0025647882115214776,,,,,,,,0.003318618722580097,0.5785365260252149,True,0.15258657617982174,0.6171971931142182,True,True
49,585.9075285713271,-0.18766445898123285,276.1529733126344,-978.3897137515033,214.0325988888051,0.22314400681576424,1.859502994881154,4.426202507085983,-87887.34954284207,109470.46122866623,0.6304985897818749,1.2025761665679524,-2.4107948316353096,True,135.97618445657884,295.08309488635416,-3.7675450636488135e-05,306.11288834919435,128.15106917467122,3.281412103720939,0.002622519165617973,1.0,0.002622519165617973,3.281412103720939,hs-SNR,,,,,,,,,,,,,,,0.1475119150748926,0.6176259235342679,True,,,,True
50,553.7671571993758,-0.19251555454241667,272.8170856873809,-907.1745161288852,199.77423309282608,0.21694849083698847,1.6776290999085623,4.1388487358617,-80316.97438896183,95021.78649982443,0.6154277579914753,1.1092153976207573,-2.3357714249175805,True,137.47006203377475,292.14530822536614,-2.9851897567996338e-06,303.97611452362565,128.06363189915172,3.462928269822811,0.002690664306833634,1.0,0.002690664306833634,3.462928269822811,hs-SNR,,,,,,,,,,,,,,,0.15143098081985007,0.6181254784584955,True,,,,True
52,761.3516467943106,0.2280951314253287,-204.82119535890962,687.3713352086667,-429.1972605430414,0.3669590610036063,6.400413539222723,5.8195546405713845,3524.968873900798,255264.4384483959,0.7604624557710209,2.5700291582342443,-0.9558935955885196,True,140.6616493277171,-224.75167960644922,-0.00010624873941819646,-235.44098935128062,124.8484319386804,3.0737605619537187,0.0029090832139149186,1.0,0.0029090832139149186,3.0737605619537187,hs-SNR,,,,,,,,,,,,,,,0.15052058554440542,0.6196820340846005,True,,,,True
53,768.5750821060251,0.2223026648178052,385.7889444837484,-899.7147941687881,433.393355242286,0.35965887622959924,2.2148019777623102,1.0301259011491457,-248641.0787871025,122976.9970629684,0.5572528325747574,0.7253881446321019,0.2398784869585836,True,141.98690097855248,365.4235225698716,-0.00022697467664538286,352.5538897368038,128.6914697047662,4.215218757140988,0.002910338860591085,1.0,0.002910338860591085,4.215218757140988,hs-SNR,,,,,,,,,,,,,,,0.16348570981604593,0.619690795722658,True,,,,True
