,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Lam_CP,EDM_bool,d_eEDM,vel_converged,Tc,LT
13,854.703194428791,0.2365750968036448,200.406850513218,-558.3874803509883,136.47846863777673,0.4529970491468841,7.894795729744346,-0.5149052951381659,-94786.56026239447,189677.28807676907,0.5395456191880953,1.887881383246392,0.4446014087770379,True,231.9104628107648,197.08620662587228,1.3974850141612119e-05,157.52610106905175,82.95160949945551,116.306388901945,0.030599987681777945,1.0,0.030599987681777945,116.306388901945,hs-SNR,,,,,,,,,,,,,,,0.7094234468149572,0.7019405749376976,False,,,,True,,,,0.6714216993711734,0.03580258803811775,0.0,217.189064659907,0.03068772224493833,0.34164645351361445,157.95806062445635,193.77660005550183,Hybrid,0.015281494786913027,0.5773502691896258,0.46811259247081083,0.677281023115708,1.1895668614870287,,,,True,104.02210850720296,3.9427570540044266
14,153.8043833793607,-0.021337671407344903,111.9435861722207,-152.838749216287,511.19242521754893,0.12910416797061436,1.5759582512806558,1.3715176167530216,-690.2459019933885,-37287.95198530739,0.4562001332620933,0.6225758322790009,-0.16929532508944922,True,228.29740346724384,111.97895273673342,1.4396620625284028e-06,2.3573983074136744,86.48671986670702,92.44504697997006,0.030198099644475007,1.0,0.030198099644475007,92.44504697997006,hs-SNR,,,,,,,,,,,,,,,0.7474013503751706,0.7012396383873152,False,,,,,,,,0.7009366455396213,0.036827410948112434,0.0,207.3119717081653,0.0368273913840116,0.3478668700302539,4.104946936913903,111.99499509281273,Detonation,0.013458171208848766,0.5773502691896258,0.4752813036630382,0.700988590482401,1.2239094695490722,,,,False,112.14361015340307,3.420671091385746
15,800.3570174251378,-0.22023782286575724,-216.25429045851,693.5031012789402,-609.5667490697879,0.37509479782792654,6.900069087048628,0.7046370387093898,-110760.36094464909,115030.39722203734,0.5514087574389314,1.8424567782137224,0.3571053635897575,True,231.24833570141698,-213.0179321968536,-8.01091965886469e-06,-175.0471655931007,83.64984253482831,115.92639073006654,0.02944191998644701,1.0,0.02944191998644701,115.92639073006654,hs-SNR,,,,,,,,,,,,,,,0.7015627165526365,0.6999037170311935,False,,,,True,,,,0.6760381093981542,0.06027117948392629,0.0,215.32852932110436,0.060271173161971496,0.2637211601167356,-175.44323454529874,-209.64763000134337,Hybrid,0.014520652404313921,0.5773502691896258,0.4710553029343836,0.6805275386004204,1.1932872194675268,,,,True,103.8650050720153,3.9547041750353658
16,805.1368765169432,-0.21275033809222565,-207.89755083799642,689.0185846431477,-601.5846155799742,0.3617223491861344,7.457705533636791,0.763426116407739,-104821.5090133458,119956.91901188035,0.5471720780221333,1.9916640694771544,0.3421848576418287,True,230.8236520669509,-204.6842468655909,8.077912791756474e-06,-167.42341673619708,84.26651378111892,116.4828989640036,0.028722144929946486,1.0,0.028722144929946486,116.4828989640036,hs-SNR,,,,,,,,,,,,,,,0.6980041749904735,0.6986107408350395,True,,,,True,,,,0.6745823982832401,0.056935788406354784,0.0,214.7505117717319,0.05693578182425866,0.2548120442610426,-167.86933135634672,-201.4011237660495,Hybrid,0.014289893284419857,0.5773502691896258,0.4719611940617514,0.6791222774877431,1.1906852421575314,,,,True,104.49271421709588,3.9795986748128342
17,421.2351055993957,0.2070660732877416,299.4548937696917,-902.9529229439778,68.77846761099046,0.1854835163276652,0.5565238459612517,2.573792735676606,-143750.53378964454,15927.720102917336,0.5344846040624347,0.5680964174364139,-2.790313969393592,True,228.7332544362397,295.8823228387522,8.15338105484335e-06,239.6902744562577,87.00880567030077,118.40488218779076,0.028261693431178382,1.0,0.028261693431178382,118.40488218779076,hs-SNR,,,,,,,,,,,,,,,0.6949143839734722,0.6977722996320882,True,,,,True,,,,0.658661409538838,0.0369522106028773,0.0,212.0502518763026,0.036952199337930126,0.08303204720210941,239.72373921304217,292.399871237559,Hybrid,0.014951960362353878,0.5773502691896258,0.469379001787244,0.6665317442152134,1.172532842654293,111.25333888920628,False,4.254126671130657e-14,True,106.06149728098495,3.643412281121337
18,174.54307116662704,0.2009225480852468,-164.06831936080025,92.8249333488508,-667.1698587593603,0.13394245119418638,2.2696289356277526,0.6375076395052126,1469.5629606669636,-46192.45909383293,0.4280355258218872,0.6736585071578071,0.089175663102998,True,226.67827712394023,-163.9813231823068,-0.00010655260686063362,-2.209911521755396,91.23057381352731,70.9096403346132,0.02735558390849888,1.0,0.02735558390849888,70.9096403346132,hs-SNR,,,,,,,,,,,,,,,0.7452661576075406,0.6960956260720488,False,,,,,,,,0.6702686869962838,0.05483632793858074,0.0,209.6871469219324,0.054836289285014723,0.9999999999999991,-3.556695573029529,-163.72951496582618,Hybrid,0.013921241210372075,0.5773502691896258,0.47342194507178753,0.6752184671382626,1.1839796228105564,,,,True,118.09215683184715,2.619140289090625
19,790.6646437731963,-0.2140925172249786,-221.17524779118682,753.3298913840927,-605.5212925431317,0.3560225513124628,6.422283686573343,1.0822250000191762,-118567.41127218615,109813.9808939146,0.5576054659024406,1.7859417549798655,0.31043086586904794,True,229.6195448478064,-217.68603447206038,6.119550503913733e-05,-181.04507314905965,85.81517321229703,116.01787726657636,0.02639949847716573,1.0,0.02639949847716573,116.01787726657636,hs-SNR,,,,,,,,,,,,,,,0.6806243491919269,0.6942863791561499,True,,,,True,,,,0.6584411408493698,0.0607806648840095,0.0,214.45317422519503,0.060780658101900434,0.2657589729372052,-181.37156836210914,-214.565662397123,Hybrid,0.01410236242810603,0.5773502691896258,0.4727021579041204,0.6656328941385343,1.1697048648256338,,,,True,104.45189976385228,4.045760950485948
20,761.1852642696088,-0.2126486345227109,-217.4511376375902,732.5946491134407,-663.6069326329987,0.3362092513138456,6.307381730955776,1.1966499580414436,-110632.60939220696,88104.30858792471,0.5524665224873929,1.7762870924125176,0.2794515036793292,True,229.1670825682245,-213.8897444212028,5.124283927246822e-05,-176.55765847761643,86.4481344677288,116.46624956951142,0.02585229278615681,1.0,0.02585229278615681,116.46624956951142,hs-SNR,,,,,,,,,,,,,,,0.6774865009484621,0.6932314964407684,True,,,,True,,,,0.6554543857048903,0.05475043302383873,0.0,214.00757651843574,0.05475042585927975,0.25240173568971264,-176.89747972698478,-210.79015747747795,Hybrid,0.013998598751795748,0.5773502691896258,0.47311401746547616,0.6631193792076794,1.1657451785575,,,,True,104.9496604975456,4.043810671628621
21,680.1664302253051,-0.14091465954224575,-197.73047896479468,1058.2236094244083,-618.5270343881514,0.2018046264634781,5.293343460064643,4.0750659094529125,-117348.66331864707,45958.277141151935,0.6051982080376873,2.002513516591647,-0.5824899451843678,True,228.07870308693526,-195.17337644907641,3.9763276312205055e-05,-161.28133281271715,87.89764057995058,119.58031859660124,0.02556076289447574,1.0,0.02556076289447574,119.58031859660124,hs-SNR,,,,,,,,,,,,,,,0.6815343633154662,0.6926635347302897,True,,,,True,,,,0.661291885730842,0.040571214109804354,0.0,211.31560803334625,0.04057120261407021,0.13383962236269903,-161.73808666582784,-192.8154632007289,Hybrid,0.0135675960569841,0.5773502691896258,0.47483940753210674,0.6675014726711102,1.1715685930398962,,,,True,107.52153292827361,3.908795726921542
22,908.14262567814,0.21472591560170906,191.31311947834217,-569.8154319208587,142.0747051826929,0.4320910323287112,9.902827369633732,-0.5976445309327196,-93759.31883966082,226888.4496940367,0.5256451426209023,2.376099420586313,0.4230739361999568,True,228.62401165750492,187.62172471572342,-2.8894225058016045e-05,152.0560590465576,87.48884177727753,117.88345770327557,0.02464361572793149,1.0,0.02464361572793149,117.88345770327557,hs-SNR,,,,,,,,,,,,,,,0.6703939607105016,0.6908487612231639,True,,,,True,,,,0.6467837255291925,0.0372617431938667,0.0,214.40110588438228,0.03195347036345068,0.3365233293348695,152.53105625611795,184.7452839693629,Hybrid,0.013849973830744561,0.5773502691896258,0.473706301126625,0.6560351626962557,1.1549537255498723,,,,True,106.50150933959237,4.177667550481519
