,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
15,404.537702209438,-0.003015587313885473,-70.48294509821642,299.4442482867678,-390.16780865364825,0.9973351899951061,0.12908519820456624,6.279427564321143,4.222744057405297,-2792.3153739242302,2915.552913219217,0.5736611203735575,2.2736475673145016,-0.5808349016652175,963.5329782999617,True,False,True,117.93527291738451,-65.13379332040083,5.6332631577524656e-05,-47.358397729070425,142.7400468096311,10.429388374277721,0.002042813524835905,0.1595363241797296,0.613058003010538,True,1.0,0.002042813524835905,10.429388374277721,hs-SNR,,,,,,,,,,,0.3430471435812945,0.08672902390803157,0.0,115.32069767526752,0.08672868382360438,-0.04527194313295321,-47.354350519101104,-64.99630612711809,Deflagration,0.0020314608242462447,0.3430471435812945,0.34020249199614144,0.5773502757569735,1.001394236404204,True,143.85688107464532,11.464020843707926,,,,,,,,,,
17,271.6707675554764,-0.006515906328611361,-71.03101391825089,180.33296367366367,-514.7584023510308,0.9956668342746996,0.1290944637943802,3.3121843943367497,2.5171232457717223,1365.7084045794302,-20509.21679254521,0.501766960268406,1.2475666395461409,-0.349132944471118,760.5283107823343,True,False,True,122.30201756708223,-63.86820710977102,-4.6545800879812315e-06,-28.435467729515572,141.29533423659709,18.311841497583217,0.001978682647828409,0.1996131565192227,0.612511877455584,True,1.0,0.001978682647828409,18.311841497583217,hs-SNR,,,,,,,,,,,0.4236977321053204,0.0827908939134451,0.0,118.91212063929243,0.08279063255176526,-0.05577671437210923,-28.562322334022326,-63.55203454753274,Deflagration,0.0019580503324679753,0.4236977321053204,0.4193054929236769,0.5773503253780524,1.0026239688435077,True,142.9098773639212,9.980492957812512,,,,,,,,,,
24,481.0526473342029,-0.002064736942291548,-66.23227347751731,333.66801640783706,-362.07822927427526,0.9918094423985736,0.1290816835983425,11.706812378198881,5.010526064094209,-3285.504806225639,26545.172481535097,0.6037357355562492,3.7617907718987538,-0.407045714448117,514.3008872565545,True,False,True,85.58057834493238,-60.400490778370454,5.074345711915404e-05,-53.54175769071149,149.98192878508758,3.0751424109723478,0.0009626097234606662,0.08419886552373765,0.6021215276685467,True,1.0,0.0009626097234606662,3.0751424109723478,noneSNR,,,,,,,,,,,0.21511851042983832,0.14875313690575487,0.0,84.15092388398294,0.14875170976873772,0.16173200981221852,-53.54277891869479,-60.36174531031183,Deflagration,0.000961729046803281,0.21511851042983832,0.21443129112449788,0.5773502762280215,1.0002288519830664,True,150.32201829251474,21.0581893163608,,,,,,,,,,
26,485.13842539113887,0.002677852196577305,-142.1716768677773,745.0482450883464,-945.6472960828166,0.9713394008952062,0.12908709233138976,5.218912233253043,5.257291726551047,-44967.961014203756,-28446.079196865518,0.6039739079502633,2.1809433460717687,-1.1949012726173214,580.9794326101835,True,False,True,73.99854976729857,-136.84780660380295,2.0309848820650884e-05,-133.4988391294496,147.29272759996454,1.0777176902111307,0.0007415465544671982,0.05716244743622144,0.5991526381509037,True,1.0,0.0007415465544671982,1.0777176902111307,noneSNR,,,,,,,,,,,0.12781852246464934,0.2125912698001385,0.0,72.79929977342387,0.18298762719308967,0.3935970314523145,-133.49835747484627,-136.83166304880262,Deflagration,0.0007413589841402328,0.12781852246464934,0.12752448908302114,0.5773502566480271,1.000063336143995,True,147.43487514746892,32.82734193645858,,,,,,,,,,
30,258.19840844788064,-0.010136244100649908,-62.09078321450591,102.16710620918684,-463.5593349675196,0.9971959806880308,0.12911733391440414,5.91074850522463,1.611620227358785,4589.351064386143,-7020.4601130586025,0.4648109476509858,1.7462904975326217,0.019261545136715588,827.3834233712631,True,False,True,65.62738891554655,-42.20579316654351,-4.984520365630281e-05,-34.04938680331532,151.34813278609468,0.9291215863720196,0.0005078795188458578,0.052120570339504416,0.5954555730825325,True,1.0,0.0005078795188458578,0.9291215863720196,noneSNR,,,,,,,,,,,0.12959882847907114,0.22677991029974245,0.0,64.86512284369063,0.19332312515585104,0.422617831126525,-34.04892010926345,-42.167826844009106,Deflagration,0.0005075875607191243,0.12959882847907114,0.12939450529184948,0.5773502741590579,1.0000444437959644,True,151.45945119009897,35.867919556499245,,,,,,,,,,
32,270.99811337048334,0.006637415189951798,71.25224779638155,-111.97910243566092,89.97370817418164,0.993944200366032,0.12909509785171244,3.172993178271977,1.549720868483055,3780.139931692394,9035.385601941416,0.4606020020517114,1.0515351059818367,-0.060129605392040875,644.493177819749,True,False,True,53.8960322580212,53.500190847659816,-3.1375151772690915e-05,48.4832426199253,152.59145265473566,0.569365870627621,0.0003639856938603233,0.03869332661062965,0.5927162366582354,True,1.0,0.0003639856938603233,0.569365870627621,noneSNR,,,,,,,,,,,0.11174104330319168,0.2665685239423599,0.0,53.25239714927951,0.22958644569613884,0.4125904039459424,48.48197449900386,53.47895331643821,Deflagration,0.00036390493852434615,0.11174104330319168,0.11161589097920133,0.577350273193065,1.0000239314315746,True,152.6532650115764,43.70315369103057,,,,,,,,,,
33,329.21668079207825,0.0005195267240778179,-280.81406782458447,893.7054531723297,-16.597253716459132,0.9361454578958408,0.12907430251123833,0.10519119789699354,3.183249151691264,-117631.28905173152,3655.3917429260327,0.5007660940729187,0.5568393247561257,-23.953442496246424,747.648225422441,True,False,True,43.34659838076148,-276.78470005714195,6.387515139893391e-05,-275.906863638177,146.08746858103763,0.2641578513558045,0.0002551618081453731,0.027344436133451312,0.590244697875682,True,1.0,0.0002551618081453731,0.2641578513558045,h-SNR,,,,,,,,,,,0.0903849036741522,0.3812080554604413,0.0,41.96127879028129,0.3626205779698482,0.4864270191594366,-275.90678606721826,-276.78081417709143,Deflagration,0.00025522357135060594,0.0903849036741522,0.09031453993393712,0.5773502695124582,1.0000109377136386,True,146.11703789334115,61.3010829264516,,,,,,,,,,
39,300.32534533153216,0.0044064539378854545,-410.9114996324749,954.9957309290378,-117.10012861818407,0.7425359058599268,0.12908603604320384,0.20099382912224945,2.327338030046672,-188110.7611324913,-14081.923525869219,0.3838568107250956,0.4381381289550077,-6.6080639672127095,455.52954630899137,True,False,True,28.81978993930377,-407.31095169617873,-5.87111381495293e-05,-407.27911660151113,151.34394530892746,0.12276592831975107,9.858518231878932e-05,0.0193330078785986,0.5854001571714244,True,1.0,9.858518231878932e-05,0.12276592831975107,h-SNR,,,,,,,,,,,0.0905320218093859,0.4120485411111843,0.0,28.064011458822645,0.28878124034220043,0.5824119068221255,-407.2790982686943,-407.31087652695135,Deflagration,9.858660407232654e-05,0.0905320218093859,0.09050479617233044,0.5773501697124717,1.00000235344303,True,151.35882896723362,96.95288333618777,,,,,,,,,,
40,283.6036004777519,-0.003509596727172173,473.6064787831045,-982.5507184505107,68.24271810099572,0.7400568767470831,0.12908067823821828,0.11117681813640884,2.076564083838162,-224628.3556674104,-7323.792780437338,0.3724863697296046,0.3738882185071292,-9.56745153631899,521.1489232816948,True,False,True,28.70836694937553,470.6676514850854,-5.725693612531993e-07,470.6846039310467,151.93505957948113,0.13104709955592853,9.581267178382531e-05,0.019382471301119968,0.5852869564230353,True,1.0,9.581267178382531e-05,0.13104709955592853,h-SNR,,,,,,,,,,,0.0807624701194179,0.3692591641613561,0.0,27.99297015236844,0.36925916255607577,-2.1465666945101232e-08,470.6845467358052,470.6676639190561,Deflagration,9.562822022541112e-05,0.0807624701194179,0.08073899236995219,0.5773502641056479,1.0000034682830663,True,151.95002959159245,52.54575290904316,,,,,,,,,,
42,378.21476182360936,-0.0010826798363075818,-75.48597045989995,195.1219325064596,-820.5826440034875,0.977358679605667,0.12907532789524126,11.113142909594039,2.57745495181652,438.1992148049276,1156.739998249599,0.495240599335519,3.2078615527012633,-0.020371009713454458,348.67966049283723,True,False,True,25.639933019630927,-66.42650903106636,-0.00014358886495360418,-66.13583462022157,157.48076248268063,0.05678539907879099,7.181485979084651e-05,0.015337349461441097,0.5842279755445448,True,1.0,7.181485979084651e-05,0.05678539907879099,h-SNR,,,,,,,,,,,0.0898438076181846,0.5069355652445824,0.0,25.231090205504284,0.5298042273241448,0.4573322261125322,-66.13574610594566,-66.42567644919153,Deflagration,7.182676259848679e-05,0.0898438076181846,0.08982412779195204,0.5773502844739251,1.0000036828444712,True,157.49053419206888,92.46766468717777,,,,,,,,,,
