,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN
0,861.6685810927553,0.2296586645049975,197.8151184108147,-570.0890024191046,145.1157895336327,0.4397737431206852,8.256533029027995,-0.4262259441670743,-94454.86993097268,194117.8588491989,0.5366289391321247,1.99309559989582,0.4342729913268508,True,231.02509411559825,194.39534284783142,3.7955639245973917e-06,155.97158951681956,84.21430762966601,116.66197595129715,0.02877059342128325,1.0,0.02877059342128325,116.66197595129715,hs-SNR,,,,,,,,,,,,,,,0.6985705797383043,0.6986984423393385,True,,,,True,0.6806737884008468,0.04527010141231963,0,214.40721288306966,0.03870387429117609,0.341858278604768,156.45612392479285,190.75879305805438,Hybrid,0.013980741366725821,0.5773502691896258,0.4731850331722704,0.6839956592054965,1.197718284763289
1,805.1368765169432,-0.21275033809222565,-207.89755083799642,689.0185846431477,-601.5846155799742,0.3617223491861344,7.457705533636791,0.763426116407739,-104821.5090133458,119956.91901188035,0.5471720780221333,1.9916640694771544,0.3421848576418287,True,230.8236520669509,-204.6842468655909,8.077912791756474e-06,-167.42341673619708,84.26651378111892,116.4828989640036,0.028722144929946486,1.0,0.028722144929946486,116.4828989640036,hs-SNR,,,,,,,,,,,,,,,0.6980041749904735,0.6986107408350395,True,,,,True,0.6727210867106868,0.058652827953513564,0,214.99602669438045,0.05865282139675382,0.25444326891314245,-167.86433775803658,-201.45056035244272,Hybrid,0.014391432886856542,0.5773502691896258,0.4715617894077125,0.6776483176931812,1.1885794248290347
2,837.6274264386641,0.22843904250999536,197.6299688090205,-590.977240681148,144.71597443923636,0.4192580766617184,7.737454721365794,-0.1193925395064806,-93713.3134087421,179359.43114194114,0.5391558310968327,1.9144649237570348,0.4187975060024018,True,230.935962225292,194.20723525819733,1.0196948453071786e-05,155.62346427827418,84.28681180216812,116.53743579769069,0.028686503302161614,1.0,0.028686503302161614,116.53743579769069,hs-SNR,,,,,,,,,,,,,,,0.6979377889163881,0.6985461597234324,True,,,,True,0.6607979405469766,0.04394764123774897,0,216.6399901233931,0.03759188491876174,0.33420885843177395,156.0360758857494,191.09827999552354,Hybrid,0.01502932013826306,0.5773502691896258,0.4690806087503757,0.6683340525440132,1.1753969774799673
3,891.2098626801532,0.2340311520311195,202.0201757106041,-549.6377728556091,149.54116141464976,0.4744694229526902,8.577548142932484,-0.8105902492294367,-98819.18706515893,212834.04907700245,0.5379615996705288,2.0092886608615483,0.4553189459982931,True,231.03629211312702,198.53791744914287,7.708123625406317e-06,160.19826815446459,84.25909252840952,116.57258696612408,0.02859258575620569,1.0,0.02859258575620569,116.57258696612408,hs-SNR,,,,,,,,,,,,,,,0.6969440147995958,0.6983757301699619,True,,,,True,0.661063112175526,0.044608229719609566,0,216.86919540141577,0.03811290419356596,0.3508040114534562,160.61444467029182,195.38682462118481,Hybrid,0.014972024716506145,0.5773502691896258,0.4693015439998611,0.6685027447963304,1.1755557333767588
4,880.1970415229969,0.2317219889711371,201.621584060062,-568.9224229595047,148.61565617705102,0.4593218613575779,8.353448721134539,-0.5963415217896885,-98986.52078585906,206021.75982232328,0.539314849182962,1.98897192665202,0.44867885562179416,True,231.0032325643033,198.1660473237069,-7.221917396021688e-06,159.99666280443194,84.25684072964583,116.49357749972744,0.028586356488943112,1.0,0.028586356488943112,116.49357749972744,hs-SNR,,,,,,,,,,,,,,,0.6968298072239737,0.6983644129887273,True,,,,True,0.6603165790827649,0.0440778479613871,0,216.86649545980723,0.037659855547393276,0.34807679970665334,160.40490086640852,195.05254325266765,Hybrid,0.015010144414534354,0.5773502691896258,0.4691545102566722,0.667925988991248,1.174744655092253
5,421.2351055993957,0.2070660732877416,299.4548937696917,-902.9529229439778,68.77846761099046,0.1854835163276652,0.5565238459612517,2.573792735676606,-143750.53378964454,15927.720102917336,0.5344846040624347,0.5680964174364139,-2.790313969393592,True,228.7332544362397,295.8823228387522,8.15338105484335e-06,239.6902744562577,87.00880567030077,118.40488218779076,0.028261693431178382,1.0,0.028261693431178382,118.40488218779076,hs-SNR,,,,,,,,,,,,,,,0.6949143839734722,0.6977722996320882,True,,,,True,0.6559929476058732,0.04349838138255796,0,212.49475437753202,0.043498370175181336,0.08154910159254831,239.7238306476255,292.47836162054085,Hybrid,0.015097227432260827,0.5773502691896258,0.4688192341984284,0.6644938080686908,1.1697020499621016
6,819.2455042799322,0.22440836603858624,190.7647519808669,-578.113867194468,142.96199737497759,0.3968383374970591,7.888287016027213,0.00250359007191426,-86184.06058239371,168021.68860773192,0.5330249669136028,1.9724890190187887,0.3968381388492654,True,230.39572801986483,187.2851578042967,3.5341534852705607e-06,148.58284743085997,85.0643878097715,117.08169455064692,0.027848027131366856,1.0,0.027848027131366856,117.08169455064692,hs-SNR,,,,,,,,,,,,,,,0.6935501163405402,0.6970113142121085,True,,,,True,0.672901683795265,0.06420838754245653,0,214.2675781264593,0.06420838145111363,0.25540217761124334,149.07873930073333,183.81642625936627,Hybrid,0.013999066794772754,0.5773502691896258,0.4731121566793698,0.677479105437533,1.1876099544374326
7,748.0991678984124,-0.21428098630023115,-215.09298998648185,717.1410826200882,-654.5900989669827,0.3319856061851484,6.212084769839572,1.1996005593046923,-106379.14155188324,81913.64513528234,0.5504776416423465,1.7529546190106755,0.2740726206415974,True,230.11661493716485,-211.70328716345085,9.08856159413741e-06,-173.37079010132527,85.20318657312755,116.40040775632744,0.02757941428088335,1.0,0.02757941428088335,116.40040775632744,hs-SNR,,,,,,,,,,,,,,,0.6902169024490675,0.6965131687872312,True,,,,True,0.6616767505391532,0.051334865997957516,0,214.9227492989318,0.05133485891084985,0.2445369808094799,-173.7324160605869,-208.57124135992734,Hybrid,0.01447692092293042,0.5773502691896258,0.47122648822038177,0.6685908254601537,1.1748358141236097
8,387.2854671316449,0.1944894335471875,322.3858723485398,-925.5498949522442,76.8575712800551,0.17046611601521364,0.39804510803113935,2.5499877454434845,-155538.00931965286,6864.973957642826,0.5259840293131622,0.5245092345816988,-3.913516685629503,True,227.6784807890829,318.8276408230656,-2.581359406909296e-06,257.4823652607064,88.37583243453365,120.0765844698645,0.02749417735454156,1.0,0.02749417735454156,120.0765844698645,hs-SNR,,,,,,,,,,,,,,,0.6926773848553219,0.6963544281378954,True,,,,True,0.6553816019021722,0.042931511237343775,0,210.73122758587425,0.04293149943727537,0.023162557935879784,257.53785867611134,315.4329634841139,Hybrid,0.014773099274895127,0.5773502691896258,0.4700715281523561,0.6637264776276735,1.1679983847057616
9,405.26195508716756,0.20387146581813256,302.52948037534645,-883.5016910103578,70.87927590163999,0.17931649074561734,0.4975784682827285,2.5248441141257127,-140874.11327748987,12109.68632348461,0.5293615653734569,0.5452019694249676,-3.023614407086669,True,227.9753239803181,298.8599665252832,-1.24199578574909e-05,240.5161388015497,87.99606101421854,119.14173682021955,0.02739675520135207,1.0,0.02739675520135207,119.14173682021955,hs-SNR,,,,,,,,,,,,,,,0.6900672759744984,0.696172597083897,True,,,,True,0.65304695879189,0.04337783730454375,0,211.54711129411638,0.04337782578576927,0.05902764992796222,240.54155571013263,295.448126553828,Hybrid,0.014851733446017423,0.5773502691896258,0.46976661365044736,0.661914809648565,1.1654146525177544
