,index,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,51,372.637462983885,-0.005750849998098149,-69.68661772890216,306.1424863889076,-171.31241500978032,0.9963259207510432,0.12910770873149896,1.8171707741428589,4.351833077174998,-2941.5033359733625,-4365.238330253313,0.5785480495835547,1.1795982063982144,-2.476378165391626,810.7012316838194,True,False,True,139.68583973022766,-66.68303155267418,4.4598172380389865e-06,-39.681955295760744,134.31459430344006,26.64200427176189,0.0032169236211665965,0.22806211799699416,0.6217716707360613,True,1.0,0.0032169236211665965,26.64200427176189,hs-SNR,,,,,,,,,,,0.424760232381707,0.064054963470997,0,134.93253875317598,0.06405475463147757,-0.292175645411838,-39.714499528417825,-66.47749190066358,Deflagration,0.003162921843261341,0.424760232381707,0.4176473185100213,0.577350228563653,1.004241267779636,True,136.42383824355616,8.628564175759381
1,20,111.41474380298777,0.03439280625055132,-167.76479400586732,53.10001595971597,-109.43218400113977,0.9688393410919582,0.12904255084544142,0.3763232934465736,0.3138236687776795,3329.8163919795043,-7848.7952105075965,0.3967611607457425,0.1463847681579233,0.06361656154306478,656.2119546079637,True,False,True,154.44752744698076,-151.23765320319416,9.983403254297368e-06,-18.467601651376697,137.50712743623444,26.43410631382018,0.0033793258832872392,0.3938732980461223,0.6228302238549857,True,1.0,0.0033793258832872392,26.43410631382018,hs-SNR,,,,,,,,,,,0.5749891035289229,0.06509307232820061,0,137.9748461691779,0.06509296674786606,0.14696126113590532,-20.222420493386224,-147.58993378622986,Deflagration,0.002933734881702587,0.5749891035289229,0.5314110996020484,0.5892387000007538,1.0359822170377135,True,144.61726691361454,5.928823264306259
2,65,656.2082911288846,0.0007705385957617264,-101.31771169479036,934.4388567948724,-690.2560282444919,0.9783849093624848,0.12907612835419693,10.765662555335028,9.235676146807561,-39447.93462246319,40965.85098945367,0.7731686432565497,4.230694996635018,-1.8517056732832693,479.359338287638,True,False,True,167.15592630117754,-100.52696352812343,1.689500261042775e-05,-86.24837237404762,130.18872297635946,42.64007476614522,0.00472067979275043,0.2952142712556325,0.6306705415218639,True,1.0,0.00472067979275043,42.64007476614522,hs-SNR,,,,,,,,,,,0.4798448821102747,0.05637797957014511,0,161.07955386994854,0.056377857262882025,-0.20657452281383887,-86.53755165018617,-100.41174188813011,Deflagration,0.004529799441239679,0.4798448821102747,0.4644149363576253,0.5773508192033869,1.0103722334948135,True,134.97078161572907,7.5896308838538245
3,27,119.3955018563734,-0.05942595454367972,-181.41929911707746,47.68561977499688,-144.2944540097509,0.9685161581369179,0.12903358778718976,0.493298301202724,0.2646955083375233,3526.16356330317,-9885.884192581629,0.3945531424628091,0.16744049335693487,0.09352580681407692,705.7924401485901,True,False,True,155.27318596511628,-167.7001474698184,2.115980171387236e-05,-17.297452516241812,137.83471172412348,32.16489556839086,0.0036366262928076687,0.4516282221280862,0.624451859221028,True,1.0,0.0036366262928076687,32.16489556839086,hs-SNR,,,,,,,,,,,0.6066499092464742,0.06034719380163054,0,125.08991701408382,0.06034706009301383,0.044773638194668716,-20.624061223330134,-163.16884505730593,Hybrid,0.002826420442803246,0.5773502691896258,0.5323454194241737,0.6108451311981956,1.0650474298406418,True,148.4113760924737,4.764643423210056
