,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,969.551932621551,0.04703480880092753,-139.67663733543918,-575.4098572011626,-946.9782907650753,0.14593048513908102,30.628861260290705,-2.8571215224208233,61346.21238422962,503546.73072751553,0.2884199943807497,7.181028394669205,0.07930098066201183,False,,,,,,,,,,,,,,,,,,,,,,,,
1,47.221823398019104,-0.11436750855022842,20.21854383718221,320.9190090914026,-215.6403467056099,0.12763271112941002,585.9938845675673,-16.17810345494795,10918.180832647344,234646.35634384438,-0.27576980647938276,143.80212056606717,0.015971549515009148,False,,,,,,,,,,,,,,,,,,,,,,,,
2,969.6931950774821,0.010804217600463684,-164.8804244700832,539.4080381278486,528.0260337413151,0.12996441269145326,13.867390847122454,3.517594401020609,-33246.22926755536,471511.98371877085,0.5460501216336622,4.0531134452840485,-0.09310333138707844,False,,,,,,,,,,,,,,,,,,,,,,,,
3,432.6824129261939,0.05600605281196175,-627.1193495655921,-285.614225261158,-155.30983610832095,0.13350857256026566,0.37871028210661856,-0.39333420849822504,109861.77565030269,53423.08092987233,0.38486684283811695,0.029121869110283805,0.0313778628299123,False,,,,,,,,,,,,,,,,,,,,,,,,
4,429.4227642760539,0.19602738866338604,-638.5200681661363,-773.3639519582817,892.9935344553203,0.18188428140548693,-0.43595545349000225,-1.0060981932218669,299736.1377510006,398667.33703034354,0.3835228645639092,-0.276671895576145,0.7623527480234407,False,,,,,,,,,,,,,,,,,,,,,,,,
5,745.0435280327521,-0.24131408956779787,649.931740887924,530.0880691091777,-708.3833640341736,0.38320522466578905,0.10487378463433177,-0.03329552000816279,360716.6302686563,528410.3497719367,0.5247167809112979,0.020669192823889144,0.3805625440939013,False,,,,,,,,,,,,,,,,,,,,,,,,
6,566.5933433417224,0.2980064308435401,-986.0172422774178,-35.93688749085118,717.2652789293566,0.34624016442733124,-0.21159094121663893,0.3166312579929574,210340.74867873435,512221.6766926938,0.5208145332087823,-0.00012585897200016738,0.4646943772609936,False,,,,,,,,,,,,,,,,,,,,,,,,
7,375.84215946885354,0.10422207172904996,-775.3265231975544,978.7714867074103,473.4869936900177,0.1402881816322548,-0.22080784159212827,1.3304855904252817,-350465.7927572554,236436.050893811,0.46008247232925764,0.16654563800618155,2.144510374971716,False,,,,,,,,,,,,,,,,,,,,,,,,
8,725.2922993795346,-0.11209569406377032,14.006255476093088,301.0137474878379,-432.26933082557764,0.18175628813898873,2969.161860762249,-5.038325262923053,14738.93385708527,1087176.6992477928,0.21544940669311066,741.4507443134084,0.17961892390579634,False,,,,,,,,,,,,,,,,,,,,,,,,
9,167.20101683105548,-0.2680652457511163,927.6446477153002,-848.2639156417771,-916.6788194201558,0.13619702222089597,-0.494450299445068,0.928192569238497,-379265.7087910263,425282.73452252685,0.4412746834074622,0.031086186678482508,0.5718027072394349,False,,,,,,,,,,,,,,,,,,,,,,,,
10,426.3266754342095,0.1433387454699689,479.4708364598305,-974.8654652465239,99.33016533814498,0.15703379361417563,0.35749318795269913,1.8342648013984897,-247059.38317232768,28529.496011499366,0.48944607877743507,0.39508409722125637,-2.1958273762150315,True,-1.0421128514560322e-07,397.50136061906505,-3.689216602951141e-05,383.9535773301991,738.2928417837389,3.5605072377616125,3.41607385200499e-06,0.025623852622641774,0.5788573955562263,True,1.0,3.41607385200499e-06,3.5605072377616125,s-SNR,,,,,,,,,,
11,555.2708652401673,0.2421053168086475,578.4005259419187,-597.2619136446594,-887.068220576431,0.26784261254236186,-0.37793365543017543,0.5542300244470236,-236513.43234650817,372145.7371743905,0.4915157058685504,-0.0021117431163732575,0.471033645932149,False,,,,,,,,,,,,,,,,,,,,,,,,
12,223.52822804567938,0.07974368616316208,-689.8514509729339,-622.9878481501316,618.9686056437547,0.13087039921429525,-0.367601639236824,-0.8870309471624342,226634.89981991748,252542.86121357614,0.36297705872078967,-0.23973890100294504,0.6659767597690296,False,,,,,,,,,,,,,,,,,,,,,,,,
13,404.69131084869906,0.21748548693254638,-754.864854960494,-889.0116080688932,-52.041296373771274,0.18596359524007572,0.20344606280349944,-1.0097802394295154,394658.7304838892,81733.15593531939,0.38540910288921826,-0.11743519087071105,-1.0670173151439892,False,,,,,,,,,,,,,,,,,,,,,,,,
14,809.5049690830684,-0.23790475686433266,-193.85460798366296,965.5067809446152,-307.46528286115176,0.42211894112110926,7.0307952741173985,1.911059137389318,-125673.00768177732,111582.58219432096,0.6251884165305197,2.0762086747609025,0.29225642613493397,False,,,,,,,,,,,,,,,,,,,,,,,,
15,541.8437830185454,-0.29630683200972296,475.0566142297155,-181.7067215533632,-264.9640701610141,0.3245494800232451,0.293408465148001,1.0461555375448108,51398.9612785178,212202.71011590114,0.5403660359880665,0.24771137254446873,-0.6079742358344538,False,,,,,,,,,,,,,,,,,,,,,,,,
16,368.63322752068973,-0.14840963738909307,430.04500428874326,210.86552414259563,-902.950065500282,0.15076046694021283,-0.6493694031273172,-0.3242511033866358,69836.63681868752,273249.1272453745,0.39637125274107343,-0.2163842013462686,0.191237727472165,False,,,,,,,,,,,,,,,,,,,,,,,,
17,177.50649263952954,0.25095611194095463,774.6306822470738,-155.78354668842326,355.1658618033455,0.13714245018998122,0.24960959624007065,0.18110101416356558,-58026.82652913455,-125949.78486752529,0.410618582597216,0.09258590142061193,0.10429357556225279,False,,,,,,,,,,,,,,,,,,,,,,,,
18,332.5239066038366,-0.12934929844911175,-160.81789093088332,-760.7669730789117,948.6790575475716,0.14210209080157704,1.929440464925503,-5.037277523547924,65820.35064706538,193170.32181531697,0.1956659638317019,-0.3571861376932782,-3.145659997548324,False,,,,,,,,,,,,,,,,,,,,,,,,
19,788.6075532773419,0.042439547316073245,-455.066884153027,668.6729608857333,164.51984643388164,0.13807589931278746,1.2106325465576757,1.6987670828941455,-120026.1986736437,332524.0599709398,0.47432139335572665,0.5857859837884432,-0.4578542221204714,False,,,,,,,,,,,,,,,,,,,,,,,,
20,279.6339334081199,-0.18335571525729766,330.51436036296286,97.47734941547901,-77.98672850674598,0.1462263539622288,0.27132271823874904,-0.1571262463828385,32498.877010543994,59591.29151354593,0.401067731960573,0.04164297182921417,0.12347792962955292,False,,,,,,,,,,,,,,,,,,,,,,,,
21,1.9587688628356954,0.16331023053860044,-499.0607210214413,30.94259473702641,11.711387531777632,0.1256629915425404,-0.014667918104115586,0.04157670543666231,-2647.6613213630017,1572.454618003029,0.3990653404098747,0.0032624713800814883,0.15512563277589242,False,,,,,,,,,,,,,,,,,,,,,,,,
22,258.0108264306887,0.027362699298247084,-180.61561803814413,314.76165970183047,42.31362106833103,0.12938851557020495,0.09306760595618538,1.7740344106155588,-20071.782704323246,11627.737720997466,0.47311384013949426,0.31893930325830616,-8.32467575768976,False,,,,,,,,,,,,,,,,,,,,,,,,
23,271.68853080833856,-0.054104830944703836,395.98949351960414,-110.10028966249456,764.361043120578,0.1304772972895349,1.173083240206117,0.3102560891371527,-11364.48101871361,-117754.0539361738,0.4126674676042257,0.3449801582410547,0.10996322856288433,False,,,,,,,,,,,,,,,,,,,,,,,,
24,155.83650629040923,0.297745680090501,-421.6653343478806,674.1392590156713,808.6375217049549,0.13520608600916947,-1.0289177791015298,1.6220888669091282,-131860.67297144924,158738.33419271244,0.4696915610378753,0.01311869970947227,0.7745118560115424,False,,,,,,,,,,,,,,,,,,,,,,,,
25,824.0003780823272,-0.07973973238466125,866.9777063855006,196.9651199255859,966.6051325453902,0.16379186775374815,1.0108944365426265,0.01956873548795562,188046.94362589103,-70707.50310404273,0.4172127797676158,0.2559850650503159,0.16369716562789927,False,,,,,,,,,,,,,,,,,,,,,,,,
26,66.03493089213156,-0.28856780876011023,411.55737632526007,-223.0194882665577,-848.3210025439294,0.12153401891231264,-1.063532961012177,0.5115022904197516,-41099.60451054358,168071.0968417688,0.4165810868023895,-0.18063285851641903,0.18303530817551777,False,,,,,,,,,,,,,,,,,,,,,,,,
27,97.99429697992616,0.14179808633638658,-391.0773284805218,-515.9514643873429,436.0750024026654,0.1280782518925829,-0.3950232568223929,-1.328091224743489,107980.19517999493,109857.41280660506,0.3432034734940563,-0.3201043516628464,1.2443582878005053,False,,,,,,,,,,,,,,,,,,,,,,,,
28,969.811323129857,-0.27066891944315613,551.1985891142274,775.328920233474,372.3567458970397,0.6744894884484948,1.8469615134547908,0.34931015484600375,521307.6950350515,409118.5902908825,0.6863008159215744,0.5199587375046983,0.6579734994322561,False,,,,,,,,,,,,,,,,,,,,,,,,
29,461.27639745749946,-0.29804160863545676,836.4717158824956,509.1005809542821,-70.58975690910052,0.2692906658524048,0.11089071303313752,-0.33993543594577047,323247.28831326484,144778.23784055363,0.4549828383405388,-0.028933227732677362,0.008772680506983377,False,,,,,,,,,,,,,,,,,,,,,,,,
30,930.304689942225,-0.2508324310211446,-518.1816821542614,-631.2926796062291,430.3117177952481,0.5609515593729575,1.1676449516006986,-2.819937917459335,-17467.878315447248,487964.96525731054,0.4974798483710833,-0.17807841500971455,-1.141631457712759,False,,,,,,,,,,,,,,,,,,,,,,,,
31,186.06437827780982,-0.009918985419383242,-782.4720987637356,-131.30240914685692,-43.84555744328452,0.1290894930885301,0.06044114406692057,-0.1687813881499094,58895.894458037816,2668.3217148281556,0.39201367061676234,-0.01301994534158809,0.011259340195207426,False,,,,,,,,,,,,,,,,,,,,,,,,
32,601.3411971743052,0.20407237904324876,-8.420307312058071,136.26286013964614,372.8722901688227,0.24628168420631202,-1030.9252525728357,49.3013648757138,15528.623428152829,933781.7462992454,2.511865860503308,-249.51441899725663,0.835709621038362,False,,,,,,,,,,,,,,,,,,,,,,,,
33,908.7667938506567,0.07375575125501715,153.1625943483009,643.2880933509125,704.0190133095161,0.1653648015480493,22.519890657172223,-5.779012886328165,40766.87128524564,372605.32637739653,0.17639167908909462,4.666803849905028,-0.20538511070463947,False,,,,,,,,,,,,,,,,,,,,,,,,
34,129.60431301650695,0.2638800276336331,-157.31943760883178,-729.5056777965895,951.9791230638257,0.1297193252256356,0.15135296886104943,-4.629623446246188,65338.07334417283,153737.2546449471,0.20646016759797012,-0.7337656654924357,-35.2733081398476,False,,,,,,,,,,,,,,,,,,,,,,,,
35,582.0191307292761,0.2585143325569657,-230.28830002107497,551.3058934879423,-725.36021236377,0.30325567525884656,3.885503406584998,3.8024118631866877,-7751.538119998673,81702.38434564932,0.6445631471742788,1.6051111621773642,-0.6270186331357517,True,,,,,,,,,,,,,,,,,,,,,,,,
36,181.985810375854,0.13881604049667667,177.30167964854286,-385.4526653531108,834.5287767199945,0.13183345188189569,1.826892731940051,2.1191440162339803,-27041.809694334675,-92195.69249512412,0.4887158751961072,0.8099138523573428,-0.4827033628728702,False,,,,,,,,,,,,,,,,,,,,,,,,
37,112.84183203526564,0.22775534233435973,-836.969183673878,-793.7619013598796,246.74361577693026,0.12784854220169756,-0.11769321690456581,-0.9514872867311345,338837.0114259126,123976.37524244613,0.35878044939912834,-0.18800451868133053,2.050916159482228,False,,,,,,,,,,,,,,,,,,,,,,,,
38,484.82880788138397,0.24883010310635006,813.911678142339,283.5377787053037,-928.2722866939783,0.23884245484456307,-0.39491287635611166,-0.6097127428200001,43299.23096566202,485999.9985557187,0.4285180117168584,-0.20034700955902793,0.47417893727788296,False,,,,,,,,,,,,,,,,,,,,,,,,
39,324.31542650922745,0.12205979684606899,-852.7263694167603,-225.4337810166893,-148.07536908017858,0.14002284266934015,0.16374597036705674,-0.21282927672735388,123342.15507210122,-5639.153628931792,0.39564501671644053,0.005464946470538537,0.07086648277426709,False,,,,,,,,,,,,,,,,,,,,,,,,
40,351.630758114499,-0.11789672392386888,-32.922835365987,922.933168045646,985.0197546578345,0.14139931611068973,-350.5302567283628,26.476916333247186,-7465.398304105103,-394682.0023514556,1.5084059871860545,-83.21974479321618,0.6413754844026469,False,,,,,,,,,,,,,,,,,,,,,,,,
41,749.4159468255505,0.11531635995429718,-577.7178964574975,954.9498800058707,-187.5294613059575,0.18869849196780963,0.9177882578897384,2.0917061541947253,-191191.98475918785,211276.91586631926,0.5160051509874286,0.5780647568382221,-1.0030891011628822,True,,,,,,,,,,,,,,,,,,,,,,,,
42,915.1858838428831,0.06250316328030625,-990.9604607047113,195.59008754341403,892.5539059379735,0.15552622391533927,-0.028568688524322455,0.40739117400677366,15634.694816680625,862796.1312507368,0.4292392261200287,0.06075635687004833,1.6078817329660777,False,,,,,,,,,,,,,,,,,,,,,,,,
43,511.71251238595687,-0.08504368872987925,587.7586774351644,-360.81752528690697,-299.91699239959655,0.1437269674585337,0.09435139450622332,0.7578833412984283,-72452.41264629504,213237.5952571502,0.4379434381954449,0.14990173884296054,-1.378209094068845,False,,,,,,,,,,,,,,,,,,,,,,,,
44,418.8834528457339,0.0702074526483869,698.4607483613024,-442.07112044871735,821.0063525077776,0.13556143338423277,0.7470937391726136,0.5678872559687926,-162031.17976114506,-210943.98044978754,0.42594416760289294,0.2814213107879522,0.02764460896775435,False,,,,,,,,,,,,,,,,,,,,,,,,
45,106.60874138365152,-0.021577199985164275,869.1461095364907,524.4382179905147,-453.6659504130794,0.12905765338717803,-0.24135566551408333,-0.6038264241979071,235566.43728908704,211965.23328827939,0.3738708742640864,-0.1609766537448387,0.5067226543133275,False,,,,,,,,,,,,,,,,,,,,,,,,
