,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1,Tc_2,Tmin_2,Tnuc_2,action_Tn_2,h_low_Tnuc_2,s_low_Tnuc_2,h_high_Tnuc_2,s_high_Tnuc_2,Delta_rho_Tnuc_2,Delta_p_Tnuc_2,alpha_Tnuc_2,beta_Tnuc_2,vwall_2,xi_Jouguet_2,f_peak_Tnuc_2,Omega_peak_Tnuc_2,SNR_Tnuc_2,Tp_2,volume_shrinks_2,action_Tp_2,s_low_Tp_2,h_low_Tp_2,s_high_Tp_2,h_high_Tp_2,Delta_rho_Tp_2,Delta_p_Tp_2,alpha_Tp_2,beta_Tp_2,vwall_Tp_2,xi_Jouguet_Tp_2,f_peak_Tp_2,Omega_peak_Tp_2,SNR_Tp_2,Tc_3,Tmin_3,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0
38,472.28712018595,0.259598984572248,282.0372278237487,-178.15010646241245,643.6349169560808,0.24180594682881715,2.336879069773387,-0.10938761808331994,-39938.64903165219,-18100.895964050284,0.4508466379063471,0.5659884977627935,0.2405258580188405,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,570.8957003637993,-0.2876495044737844,-688.4975647946524,-199.22516326000755,-876.0232010720316,0.3350686433154259,0.9628727519994313,-0.787320273773779,-29130.242447894707,-161802.05751305443,0.46923079216254904,0.10949814237089467,0.1741249432761334,True,1.0,821.9733351944946,817.1311368563315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,674.4346060886552,0.2961330475242627,319.07887937486225,-79.52480975890035,-220.85084519872882,0.4376144120958543,1.666983693975211,-1.3113386469277275,-65603.50134549344,192890.0978159201,0.4986695776713487,0.1981894823391815,0.17972211039829866,True,3.0,853.6017571559589,809.2586527785621,721.1550322721162,718.984899338863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1709287563624,555.8934582925127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,161.00988270815677,-0.2440782257663484,192.8612406630093,-90.07917345439327,543.1054712417931,0.1340247564292797,1.5581539994783589,0.5178201888673821,381.3339889248582,-45249.56328326709,0.4230897013295243,0.47584186468082007,0.09100305445238606,True,3.0,161.9765005235894,161.95063236328517,94.8771367792035,68.7835397825261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.86204353100486,68.7835397825261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,943.5035902147057,0.25326488435062194,406.0375058227378,85.11382651856252,300.32358977192916,0.5819963510124735,2.922327102438843,-2.3317574072686016,-122377.50142187258,295535.0046959921,0.5283430987821218,0.3419555410649438,0.11686253678147601,True,2.0,797.6635816199212,727.0477238787748,742.4678446861856,731.5679481715192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,730.9012180180289,0.22824220799585965,400.0281769064859,-94.17480239093628,57.7500351680128,0.3480709399899717,1.6361274591236383,-0.9250521259845663,-90589.0458920908,203544.93745381333,0.46999311332437244,0.25485651045014857,0.21731684882538152,True,3.0,872.9166820198324,871.6896144900945,821.9671904576826,752.1115944436746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.1995817316567,701.5451747699321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,76.5570782494068,0.2990146598423619,172.88214485044182,-53.50872033942779,292.9389223190785,0.12206882319959284,0.8025524624619745,0.37423600810018537,3741.058085631341,-24695.36076185573,0.41112906051604764,0.2630107836321912,0.07844158500972878,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,245.309797807847,-0.17911019308348672,269.1000693179544,-466.0527025941141,398.6008740463897,0.14073231335918512,0.7839429986667108,1.849718499845255,-49910.86284617767,-46923.46679410994,0.4819392427518884,0.5042721663075536,-0.9503733328704571,True,1.0,135.2752563910813,130.65328330317817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.1875276061229,20071.35596282739,136.76613733964928,290.3564732542477,5.103196208776618e-06,316.72740159851554,27362387.816712737,811684.522793889,0.0024646848296143707,30557.564003819625,0.1722331067368684,0.6164412533285399,0.3670983151021696,9.647611155265442e-23,1.1373253179164831e-13,134.0015147480732,True,15443.793832050716,290.0062775400128,138.06966050773735,316.7503530636043,2.6519051883995795e-06,27943966.760313153,960415.1062886715,0.00253172855045531,20064.66493704252,0.18538964088943868,0.6169493302135678,0.4166869554912314,3.135092876656155e-23,2.5294997928280756e-14
46,443.63703896926177,0.27760127685286434,289.728869892336,-364.5256400031842,541.3944194104147,0.24130941417456164,1.798449770023159,0.5887802775240815,-66274.82886443555,-26177.728186140164,0.47968870056286106,0.5477424887598034,0.19312038201759593,True,1.0,127.15351095605574,117.4344924002509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.72459633348723,18693.932999456556,168.83071416404496,268.79794519214977,1.5906518880572711e-06,237.3789715309538,40783524.78945172,2780815.69871974,0.00494753412833526,12742.058855029358,0.26112215688668433,0.6318681100194353,0.1419305997720548,4.393885400282464e-21,8.476924525901004e-11,124.34090665279058,True,14646.33364112035,269.21770202795176,170.37808683644926,237.39277473738179,3.6996298309619366e-05,41621236.56621194,3245950.743598819,0.0051129309187186904,8608.462194006126,0.27926304758547893,0.632722053402955,0.16580965089048427,3.52312425152526e-21,4.3393656661457816e-11
47,413.3230881708854,-0.2569722955436907,-261.7449274078669,219.891665997322,-458.80132064483803,0.21176263480663934,1.864239309568151,0.2481433808771988,-36219.452620261916,-10309.65530494029,0.45072210685194647,0.5074170575382376,0.2035052269248918,True,1.0,142.43255815782385,141.6716223038503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.30049354285396,21251.192446066347,81.33456642169307,-225.08532511222808,-7.056223584124126e-07,-218.06542884637392,12393927.373012304,42712.17102479935,0.0008831202707458426,264367.8440620849,0.05870449412577851,0.6010995978723087,1.0,9.256828213668093e-27,9.613223293048382e-20,142.2673950565906,True,14715.004478566458,-225.2625660226209,82.43510154368522,-218.06737025825996,3.487776033565007e-06,12728420.317576408,54246.007499456406,0.0009078065602627861,146103.87351453197,0.0652824787073467,0.6014219402377682,1.0,6.362236501083274e-28,6.740220615682156e-21
