,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
8233,417.34767077133574,0.10868651696810205,670.1036976872595,-666.2826707388849,-405.103298718622,0.14446096535103867,-0.14395396262347032,0.8906797100363303,-237747.11298853633,203679.9019551106,0.4438436191724433,0.1124581276835208,1.522176332494846,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,323.15062109050245,0.2569850973624039,820.5067975014372,135.1971548390827,560.2312391664284,0.17638241707581065,0.41839888099087774,-0.27280535434417585,29790.940021529692,-181268.44166507668,0.4113258006856415,0.059132161190356795,0.13191363098429504,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,41.99223368935373,-0.21096680667512707,278.3098454073363,290.63182302209816,765.3771934625249,0.12405195210974199,1.5946605565968104,-1.0857652944926948,46355.31812457878,-90752.86647357092,0.35128723736308554,0.21770425673375346,-0.06076579324803613,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,930.1843329032313,0.18351759849310634,851.7339749463301,186.13091022388448,719.2153263970015,0.36246316372179543,1.0036191898981723,-0.9454786487425337,-162444.5823598017,93464.43956354047,0.476338120075369,0.0933250226841208,0.1397866036714874,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,994.5691000015476,-0.2526119975894558,623.2836567586528,-226.27217098067945,8.095267008653991,0.6307107160525227,1.1871808300016338,1.8983196771331836,265930.4336191279,502683.6379158739,0.7289534931522208,0.613181820355939,-0.12814958254791786,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,677.767697709545,-0.26798203228834444,-653.4269295256787,348.5837081084669,-649.9278560652608,0.38569650642160747,0.9799022628846941,-0.1707946331833446,-240857.01923953727,-27638.981933436986,0.5202332920735746,0.21650979352394942,0.3782542318629289,True,2.89681915341153e-06,-556.0903294618776,2.1190651298751712e-07,-536.5794845878991,746.7476981875516,3.92903512033638,2.0235991146552603e-05,0.024157566416804416,0.5810115310748492,True,1.0,2.0235991146552603e-05,3.92903512033638,s-SNR,,,,,,,,,,,,,,,,,,,,
8239,295.64339435015137,-0.15914341814421665,160.081962631343,-381.4996554370829,394.31731588114053,0.14393923991122493,1.4925975143085208,2.668035902153813,-18160.55997608359,-16239.397566316242,0.5176392644574315,0.8178220289360991,-1.048347278547751,True,174.14882223695952,172.68249105781092,-4.084886670192497e-06,208.82520315781807,122.74563747110334,16.66344470500445,0.005045869089155712,0.30877939879244093,0.6323777004309464,True,1.0,0.005045869089155712,16.66344470500445,hs-SNR,,,,,,,,,,,,,,,,,,,,
8240,509.904642392946,0.2132980198361985,517.4284760875014,-667.1710478441339,83.55888947554013,0.21939597425433904,0.47288071666314796,0.8925563800447238,-212431.68039521304,71342.50404573578,0.48138931820777653,0.2669795758399076,-0.2017762492506175,True,2.472027937668274e-05,432.92910237872246,4.67732250282767e-06,420.1247950374094,704.2837821288058,0.8474018820609217,7.600236571272965e-06,0.019478205512638545,0.5795968377157763,True,1.0,7.600236571272965e-06,0.8474018820609217,s-SNR,,,,,,,,,,,,,,,,,,,,
8241,411.9254541281722,-0.25351556349000376,-378.02749993230793,-918.1676269835355,157.3922474626745,0.2090020515669856,0.6091669068060369,-2.830668385101792,157503.1182977332,134373.1108749429,0.32105799164966164,-0.31948633748212274,-3.07937565612343,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,341.1555363558267,-0.09312038992831151,-288.5109405476229,501.7894075116908,-376.2172218677604,0.13625911615353792,1.0292546829304476,1.607933799540651,-69591.41460923577,-26848.591964298532,0.46962828163637294,0.5253026373227204,-0.4917319793895143,True,47.15320949229574,-265.6069156436521,0.00045721517166023645,-263.6080286737058,148.56186598454536,0.2607249185599869,0.0002800270967312635,0.029653847180217265,0.5908509462738192,True,1.0,0.0002800270967312635,0.2607249185599869,noneSNR,,,,,,,,,,,,,,,,,,,,
8243,606.9171673898305,-0.2267367902879514,302.82719429683516,-357.06316932960385,558.7710446573578,0.27609849746824594,2.638920181716007,2.2153324630216154,10184.885088297946,104194.64846579236,0.564856249938767,1.028952122599271,-0.18883579229550274,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,804.8046929943748,-0.22386375684725954,-605.192055226154,-387.60508508337614,312.7907030478632,0.3860277897557699,0.6097797061651995,-1.558703627059152,-27469.011027967063,384805.5703914859,0.46256939232916383,-0.10733901130189216,-0.6100520126889629,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,136.9890929518939,0.0920247820716148,-296.43602281451376,465.27692058942716,95.36898868057028,0.12929132786037834,-0.32489819481641974,1.573479439313705,-60953.70397424247,-160.9014252108609,0.46470878914700375,0.1810220245148459,2.0343785101252085,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,674.129331005018,0.27192229378163363,569.5960770172446,236.3594511045344,792.7730090598748,0.3901833741302789,1.366868892676097,-1.224495025259067,-40357.23094922563,-32628.63821050294,0.4785725429247552,0.13763471895917975,0.11594564823751685,True,2.2273095117794322e-06,467.58227271172495,1.4381039856654623e-06,453.5275059790205,667.507657753487,0.8517319377004924,2.393916073998952e-05,0.01599910147162513,0.5813313511752723,True,1.0,2.393916073998952e-05,0.8517319377004924,s-SNR,,,,,,,,,,,,,,,,,,,,
8247,939.4327919856831,0.16610860420468215,262.9737946549044,-968.3072510517997,-416.8928761247504,0.3245721077158381,4.609966979454716,1.4987324366118997,-183143.09245611267,362262.04720451485,0.5592347206288251,1.4022804842989955,0.20276001412800448,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
