,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_0,s_low_0,h_high_0,s_high_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,150.51485236942491,0.1826870057053724,-117.31042510163469,132.09964134774205,-818.8389099496451,0.13098182940731568,3.0647938226346385,1.1694123743287272,489.29724774602164,-52567.842586050334,0.44871791221276497,0.9611005180467808,0.019430663131996456,85.32997950808384,54.1888351891095,0.028089014008316288,0.7168007605544734,0.6974555368981825,False,1.0,0.028089014008316288,54.1888351891095,hs-SNR,229.79460562472752,-116.69077616974307,2.845087834427565e-06,-3.051002540504185,0.6184543138116428,0.05862844683131771,0.0,219.68653865774735,0.05862841374574423,0.9999999999999994,-3.847122127932238,-116.15864167021748,Hybrid,0.017086990223440963,0.5773502691896258,0.4613774392480285,0.6371900637287542,1.1323164970043942,True,106.44053045975487,3.5356693288360517
1,174.4196888463401,0.2020679979995619,-130.02234072872326,121.73761126900759,-977.929768338211,0.1339830528266892,3.80353655083354,1.0270274911406858,974.0638916323314,-60100.61912986912,0.44428582045628334,1.1220553862318323,0.06465379481498583,87.26976311562358,62.04607212677186,0.027897820241334928,0.7255441076404426,0.6971033075791752,False,1.0,0.027897820241334928,62.04607212677186,hs-SNR,229.24943095435944,-129.88317583135282,6.066705115015383e-07,-2.7511853841674907,0.6167135898862914,0.06971283572265762,0.0,219.19990719789138,0.06971280482403813,0.9999999999999996,-3.519409181005999,-129.67673598717312,Detonation,0.01708377204425579,0.5773502691896258,0.4613891574917487,0.6359113832733202,1.1304396637864753,False,109.97182512075275,3.041907141417724
2,819.2455042799322,0.22440836603858624,190.7647519808669,-578.113867194468,142.96199737497759,0.3968383374970591,7.888287016027213,0.00250359007191426,-86184.06058239371,168021.68860773192,0.5330249669136028,1.9724890190187887,0.3968381388492654,85.0643878097715,117.08169455064692,0.027848027131366856,0.6935501163405402,0.6970113142121085,True,1.0,0.027848027131366856,117.08169455064692,hs-SNR,230.39572801986483,187.2851578042967,3.5341534852705607e-06,148.58284743085997,0.6610710134943757,0.03311147304632525,0.0,215.59230323653333,0.0284878418814425,0.31949888741516347,149.04384399184386,184.13729925363208,Hybrid,0.014632092561787298,0.5773502691896258,0.47062010143078326,0.6682258746109178,1.1745513020356455,True,105.17139582951485,4.00612235470742
3,161.47348045558132,-0.018369123694684863,124.34680437426084,-138.36990432019257,444.8558038366117,0.12910311267378324,1.541232742838884,1.1190286159259273,-729.0608346068584,-31296.10329198917,0.4456792305792153,0.571812955030709,-0.074017579038643,90.11588092714672,99.24717226102844,0.027846808066579583,0.7451643305692606,0.6970090606145001,False,1.0,0.027846808066579583,99.24717226102844,hs-SNR,225.931064248316,123.61548044599846,2.8810477377126426e-08,2.684272900301004,0.69670559645921,0.03375269811150843,0.0,203.521917118565,0.03375267793593555,0.2409008957776987,4.816796718944529,122.34545720520279,Detonation,0.012752706366458656,0.5773502691896258,0.4781693647036665,0.6967581380400397,1.2156065241593894,False,116.86759116037503,3.34397214646495
4,387.2854671316449,0.1944894335471875,322.3858723485398,-925.5498949522442,76.8575712800551,0.17046611601521364,0.39804510803113935,2.5499877454434845,-155538.00931965286,6864.973957642826,0.5259840293131622,0.5245092345816988,-3.913516685629503,88.37583243453365,120.0765844698645,0.02749417735454156,0.6926773848553219,0.6963544281378954,True,1.0,0.02749417735454156,120.0765844698645,hs-SNR,227.6784807890829,318.8276408230656,-2.581359406909296e-06,257.4823652607064,0.6578233411373889,0.031664120834313,0.0,210.2001385733607,0.03166410896603276,0.025396809263378714,257.53822700758667,315.36044855775674,Hybrid,0.014643003783004635,0.5773502691896258,0.4705775692377503,0.6655916272496156,1.1705840508909282,True,107.58417357727707,3.594653881948927
5,146.18410511109292,-0.01756591460738467,114.03101787444513,-142.5228954883319,514.6814438350895,0.12908865935461716,1.6218424156793212,1.2534404110948258,-278.10543901801066,-37492.22448104312,0.4512724953850032,0.6143673391023013,-0.11309159949431265,87.65700088946922,76.48618592234659,0.02747350603808952,0.7284702834257045,0.6963158821849758,False,1.0,0.02747350603808952,76.48618592234659,hs-SNR,227.44211643334225,113.7623169179917,2.131176864382271e-06,2.5730225617203493,0.6960141087440819,0.03817274117674242,0.0,206.7839747136505,0.03817272070873515,0.4124199627646731,4.281300595698825,113.22482250187004,Detonation,0.012637622545747969,0.5773502691896258,0.4786471587455093,0.69606627346456,1.214254401226645,False,111.0756273542091,3.552727148348672
6,405.26195508716756,0.20387146581813256,302.52948037534645,-883.5016910103578,70.87927590163999,0.17931649074561734,0.4975784682827285,2.5248441141257127,-140874.11327748987,12109.68632348461,0.5293615653734569,0.5452019694249676,-3.023614407086669,87.99606101421854,119.14173682021955,0.02739675520135207,0.6900672759744984,0.696172597083897,True,1.0,0.02739675520135207,119.14173682021955,hs-SNR,227.9753239803181,298.8599665252832,-1.24199578574909e-05,240.5161388015497,0.6556421070222476,0.03256681571703375,0.0,211.02612001702832,0.03256680413163557,0.06115559901768327,240.54136074217612,295.37066614028504,Hybrid,0.014713757032441835,0.5773502691896258,0.47030211043739967,0.6638862611320663,1.168137229631807,True,106.84165681644684,3.6406667850317556
7,174.54307116662704,0.2009225480852468,-164.06831936080025,92.8249333488508,-667.1698587593603,0.13394245119418638,2.2696289356277526,0.6375076395052126,1469.5629606669636,-46192.45909383293,0.4280355258218872,0.6736585071578071,0.089175663102998,91.23057381352731,70.9096403346132,0.02735558390849888,0.7452661576075406,0.6960956260720488,False,1.0,0.02735558390849888,70.9096403346132,hs-SNR,226.67827712394023,-163.9813231823068,-0.00010655260686063362,-2.209911521755396,0.6635847561379501,0.05599108889677333,0.0,210.48978193635298,0.055991050174457664,0.9999999999999992,-3.4924891804117966,-163.74360507098993,Hybrid,0.014273862034482115,0.5773502691896258,0.4720243673008009,0.6699845278533739,1.1765986448395047,True,118.09215683184715,2.619140289090625
8,152.55357074699813,-0.024819608359709987,136.3814971730472,-115.62461435590357,428.9250272113861,0.1291128342193871,1.5072862986664148,0.8534368048428184,-6.030810005583589,-30291.292504218407,0.4346177658902212,0.5190610421404068,0.008307254598458949,90.31764901828855,75.59143734138176,0.02734070282853861,0.7405476719859255,0.6960677866780444,False,1.0,0.02734070282853861,75.59143734138176,hs-SNR,226.04907002743937,135.0379952606162,-2.219764623863767e-06,2.7401400190919047,0.6957622625442539,0.03700476066143568,0.0,204.25249468655886,0.037004739397500507,0.31378983916321146,4.848370042956616,133.05128767989157,Detonation,0.012596776474553421,0.5773502691896258,0.4788172036954831,0.6958151023226112,1.2137658278114112,False,116.32443103738547,3.3552661813508005
9,819.5208898087633,0.230175647271456,195.1110983204381,-572.1286463594603,149.57354223802488,0.4107250853289292,7.588762237563428,-0.10102369983147352,-88655.6798419782,167775.84021690066,0.53565470375023,1.880353276085612,0.4103888714771787,85.39306337912215,116.84509804556208,0.027307405781463817,0.6892362088632433,0.6960054587297987,True,1.0,0.027307405781463817,116.84509804556208,hs-SNR,230.169813171996,191.4901533760074,-2.000523670422823e-05,152.46290196453782,0.6561401791263983,0.03336968334677595,0.0,215.7506933099909,0.02867144585899007,0.328639402676529,152.87488892275377,188.3458778831687,Hybrid,0.014645640798897607,0.5773502691896258,0.4705672921896601,0.6642307068922796,1.1685384877614822,True,105.03132387580114,4.020553446902505
