,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN
0,776.9880908746006,-0.2235789034747313,-210.13064997338432,678.9820045054693,-585.3420721080506,0.3675425100871406,6.792789231946209,0.7736631588010441,-103316.04064235502,102454.30998739137,0.5505087019056907,1.8271411677867264,0.3455134634448927,True,237.127184683104,-208.13329735361043,-4.498057269953321e-05,-166.66825203352624,73.57827012831211,115.07904198096395,0.0504990749044687,1.0,0.0504990749044687,115.07904198096395,hs-SNR,,,,,,,,,,,,,,,0.7880508598385909,0.7307534565332561,False,,,,True,0.7293589175307269,0.046189645200174705,0,221.65300394471672,0.04618963955003007,0.23742043244964056,-167.21919294937436,-204.80033088575283,Hybrid,0.018660675668992047,0.5773502691896258,0.45575850014774716,0.7295805454115271,1.2825934727610482
1,862.4860049533261,0.2281435792960934,198.94959039771703,-615.7804251039121,144.43421225819608,0.43635365182981145,8.104411513767714,-0.1803042367813084,-99628.2366473044,192774.93864823386,0.5451656312944281,1.9960521723117104,0.4353508147408364,True,237.13492906405887,196.91344245984592,5.2532466147572966e-05,156.57457855980914,73.67075554849745,115.28442621833449,0.04986455626968932,1.0,0.04986455626968932,115.28442621833449,hs-SNR,,,,,,,,,,,,,,,0.786018304315978,0.7299730050202133,False,,,,True,0.7286289117673738,0.0793345217068845,0,221.9566531590306,0.07933451685363449,0.2573542480564967,157.15474190758397,193.56957259356946,Hybrid,0.01851701463548979,0.5773502691896258,0.45626259506608724,0.7288429293793527,1.2810181350991547
2,829.5790030464595,0.22942623388429825,193.91727091593293,-594.5728929116835,149.52067165814384,0.4160026608857052,7.838101237242363,-0.05361636016099843,-91090.27676223633,171198.17475783074,0.5402687973482212,1.9505892492837569,0.4159109705008179,True,237.02725483145832,191.84583606823318,4.2134602479830795e-05,150.40766810232373,73.91372273361641,115.60542043818563,0.04964238031205899,1.0,0.04964238031205899,115.60542043818563,hs-SNR,,,,,,,,,,,,,,,0.7861871845620427,0.7296980226742313,False,,,,True,0.728767837416312,0.0664736254863127,0,221.6615568314588,0.06647362042161405,0.24540033541608497,151.031107430862,188.4437622944345,Hybrid,0.018435117171540935,0.5773502691896258,0.45655073418497377,0.728915750743842,1.2810074410701968
3,795.8982029157905,-0.220240540348154,-213.60014114875545,707.3651313736183,-626.2077909239432,0.3722987144519173,6.984761873482706,0.8071137696416751,-110114.32275423156,109016.83497494436,0.554280579539772,1.8807094299776224,0.3489825066503913,True,237.01344465144047,-211.60781754503185,-5.977629029214346e-05,-171.22936923359626,73.78109691389314,114.94746463549929,0.04963834809004675,1.0,0.04963834809004675,114.94746463549929,hs-SNR,,,,,,,,,,,,,,,0.7852714474017514,0.7296930238222834,False,,,,True,0.7290628910404593,0.0632138546032522,0,221.48230715479176,0.06321384897857102,0.24364308329485077,-171.76605132130555,-208.30002119360876,Hybrid,0.01841049941333812,0.5773502691896258,0.45663745630060265,0.7291629300281909,1.2814093746651762
4,757.9595986266713,-0.2116288632411481,-205.3380496726619,716.5974083515591,-622.0095770850297,0.3324735487428148,6.780708076833029,1.2196046298628411,-101280.4854638984,89373.01494576756,0.5515551158611026,1.8984444575187307,0.2776328360794555,True,236.85021792868199,-203.39043130359198,4.07840394263011e-05,-162.6125161180932,74.08672125753782,115.55612059998907,0.04950266688840694,1.0,0.04950266688840694,115.55612059998907,hs-SNR,,,,,,,,,,,,,,,0.7860413590683255,0.7295246439942976,False,,,,True,0.7283751654599179,0.07038408489871065,0,221.1851859625419,0.07038407870644582,0.2182950418171952,-163.2103684519786,-200.17409443030363,Hybrid,0.01842150994913258,0.5773502691896258,0.4565986626943766,0.728558250709158,1.280341559839206
5,395.71521101505635,0.2430827195507651,145.16684212491103,-303.2404388571151,173.61286934899863,0.196429850099718,2.617489007370588,1.1676178887367992,-19811.12510575989,2034.7958218467609,0.4813671523259691,0.8489752332987802,0.06621616722854122,True,234.38076266712153,142.40951729428537,3.866482200377187e-08,54.96152968685364,79.21038502506099,122.37018526207856,0.04933681940027082,1.0,0.04933681940027082,122.37018526207856,hs-SNR,,,,,,,,,,,,,,,0.7895046554187254,0.7293183720249272,False,,,,True,0.7284706763594507,0.06772064240877798,0,214.7863104795833,0.06757164497466088,-0.2159418456760143,52.975437410996896,137.65535541268184,Hybrid,0.01840211614304658,0.5773502691896258,0.45666700004153454,0.7286311058299969,1.2804387728839863
6,425.5543901705959,-0.13889029695491245,-44.68266216924318,148.7750511345703,815.2181610968981,0.15523227832265207,10.164734880901381,1.2674937457453814,4026.9534421519575,-5776.056237785029,0.4649298604794605,2.752432677849576,0.11571967877314975,True,233.10171798735763,-42.89040314326513,-4.875728495061934e-09,37.07057005348181,81.29632596357933,132.84247919147916,0.048914144005553925,1.0,0.048914144005553925,132.84247919147916,hs-SNR,,,,,,,,,,,,,,,0.800432417000883,0.7287903867394527,False,,,,True,0.7276966203434544,0.054918353485334456,0,212.66016055166628,0.05491834078265539,-0.28212988395358485,37.11037448123997,-39.94388855173377,Hybrid,0.018295743317959082,0.5773502691896258,0.4570423858235646,0.727877092576392,1.278901777784316
7,656.3645030917343,-0.14397540072210485,-186.8361345125041,967.4872327417947,-655.8680564866082,0.19957428431721927,5.555625913848102,3.896692023114942,-100652.1330126497,32553.54965423793,0.5966507917004757,2.038355148981182,-0.4837064548142193,True,235.98769797740243,-185.37677006431343,-2.1227994610875307e-05,-146.1898332589439,75.72018216479569,119.11229721535223,0.04866846533780648,1.0,0.04866846533780648,119.11229721535223,hs-SNR,,,,,,,,,,,,,,,0.7885620222695018,0.728481975614648,False,,,,True,0.7272727272727273,0.05977572428399247,0,219.2764622050472,0.05977571475134711,0.07322548392169256,-147.03608778212242,-182.97581141848678,Hybrid,0.018240265422198986,0.5773502691896258,0.45723854510801826,0.7274659606133232,1.2780694584441754
8,788.516430822123,-0.21309673115503505,-211.07173081202103,736.2156285683278,-629.200188197996,0.352696658061323,6.977845184983232,1.077069797156655,-110023.37989575062,104997.30755948642,0.555727719157599,1.9239729291052503,0.31113370713617056,True,236.7046988615604,-209.07964742046119,5.530565100098788e-07,-169.37475087738613,74.3672126289341,115.18295626786993,0.04819021849546183,1.0,0.04819021849546183,115.18295626786993,hs-SNR,,,,,,,,,,,,,,,0.7814594385145821,0.7278783647571944,False,,,,True,0.7266332192758702,0.07808982365948552,0,221.04573644312165,0.07808981772425215,0.23572391243317695,-169.92534694820785,-205.8441841696785,Hybrid,0.018135449420521543,0.5773502691896258,0.4576098703703132,0.7268325160529766,1.2767551914596627
9,924.8802554507497,0.2267613276198804,202.4116467341268,-599.5962091152471,146.91182163622142,0.4792032578816887,9.188525167269754,-0.7292762711104064,-107258.01645956196,234841.32996378304,0.5437165995566543,2.175585246632371,0.4647329302196617,True,236.90841392536566,200.33808399701493,7.455595461486016e-05,161.33488228842515,74.18164404145621,115.4095753080172,0.04814202787704463,1.0,0.04814202787704463,115.4095753080172,hs-SNR,,,,,,,,,,,,,,,0.7806177975353059,0.7278173019555044,False,,,,True,0.7263914060268892,0.06185684249136191,0,221.6948142118531,0.05276211898283279,0.3411266028396463,161.9147533316767,197.02135830253843,Hybrid,0.01813857158391574,0.5773502691896258,0.4575987960877571,0.726619816733299,1.2763810381470333
