,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool
0,104.07593663622306,-0.0007985569370055137,-156.72813419426473,-112.44471277770276,-218.61550384014976,0.8740705738281082,0.12907407070870247,1.3605222055804234,-0.7173510580819586,16636.60156885765,-840.709285625835,0.31014873185439606,0.2205720417147794,0.03451616154327081,281.9920600173965,True,True,True
1,717.2370184203579,-0.0015355047057930696,-178.3399316019911,173.11154147236402,-2.826833477625428,0.9822744843104615,0.1290837968091335,7.632623730528212,0.9532398918594597,-7889.39849439275,241723.8094941822,0.4299774997759669,2.0670292479419627,0.09932121700980968,934.5447966065908,True,True,True
2,267.21874929433767,-0.0011058766578897045,-91.44212705770025,-134.09447901014357,-184.20125336800248,0.9883825525673449,0.1290746585333764,7.934623818387514,-1.4691798788375108,13943.27930918487,49419.88328087717,0.3320480004487538,1.7387926414572934,0.061066093610015804,594.6563492546368,True,True,True
3,661.2453739892674,0.00048212135394292614,-688.5018901034002,159.2098053518157,-130.61513896320582,0.7935045175623227,0.12907490440098357,0.5486578091591675,0.23244002962472238,-46700.11125982551,170190.49558733817,0.31613629019488565,0.1759044572272456,0.10445647809318084,897.7347275020502,True,True,True
4,168.40564344723637,-0.001121961714123256,-110.43497096228143,-59.953890971894396,-179.37904783601098,0.9436679755536649,0.12907422804725877,2.649402715120503,-0.5434132393716388,11131.066167293093,12486.185885345389,0.3490236896499427,0.5717818055515194,0.10120965058616987,314.9467413578989,True,True,True
5,626.233038137653,-0.0005886177886190652,-498.1610143419452,542.5782006283282,-443.9584429407284,0.8129641341044022,0.12907517213155792,1.1692269378905826,1.0873552850555146,-127546.05361729389,68942.94294143059,0.35957320902353235,0.4735326153152314,-0.12372894091582812,695.479077686234,True,True,True
