,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,num_FOPT,alpha_max,dT_max,tran_type
0,408.92450528014126,0.0018380350017462106,-360.2673782430015,-181.82834731537187,-249.05336501467875,0.7705974367171078,0.12907831999484629,1.0487529626887406,-0.5015629616681906,40781.255687006065,46489.74677855086,0.2765972875420696,0.17859441372748674,0.06911057414161505,435.60559614881413,True,True,True,8.021054793982145e-06,-249.76499199910475,3.537655069671362e-05,-246.61594456696602,595.3354953358157,0.0007772268999133303,4.113648528530419e-06,0.0023369426775192974,0.5790039215718679,True,19.168514410037783,-359.39109660278854,-4.44862762767135e-06,-359.40507681207373,160.0141520795539,0.01922403497044911,3.6461320062986363e-05,0.00737875988025726,0.5822594424845241,True,53.18130673278483,-359.3277567237435,43.85936348675373,-359.36054115537524,159.01842004689783,0.13071353506546757,7.387729400022954e-05,0.0092432197364572,0.5843254330305084,True,3.0,7.387729400022954e-05,0.13071353506546757,noneSNR
1,335.12847255884213,0.0013302527963299873,-222.66932606594835,-191.5854973210092,-171.4173582363453,0.8507342138522742,0.12907550703364679,1.780465429455761,-0.858058065458337,29212.094916424703,50180.07598872098,0.29422399168951463,0.30210667978755074,0.025694723627596727,360.41439683069495,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,327.6821605911314,0.0008437158468415606,676.9154945530399,-404.5059673271528,403.2390145424017,0.7285870837334643,0.12907463466803784,0.39525532851085077,0.5971079445925319,-129190.78518123037,-91861.05407408222,0.30662808158325977,0.19833182289313467,-0.09643649179722516,720.0373677086209,True,True,True,-2.3914083309746795e-05,595.3423432288015,4.581263755462538e-05,591.4198382403404,580.7730255613541,0.021033738475466635,2.6142982871226143e-06,0.0018822916685534092,0.5786689352882735,True,,,,,,,,,,,,,,,,,,,,,,,,
3,445.3978108389025,-8.718629331742506e-05,540.2835600765607,144.50341758964805,-228.4431467742067,0.7891242710922522,0.12907410749836054,0.14227347538250612,-0.2673387048320833,46877.6461755505,164958.23393060762,0.2935787017666399,-0.00898808195972068,0.003488535575788987,694.1184718909083,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,178.85646822256152,0.0009717106522600452,385.5237149014258,-34.00720971778196,95.04734512602715,0.8247294317611825,0.1290742233252124,0.221892834417055,0.08804311841642103,1256.0357840496636,-3668.4692504151303,0.32275171574531464,0.07014706167366726,0.12034073862205322,562.2233203306928,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,79.38993469330018,0.0009291112026194945,111.27999216069526,55.604556874995694,221.19882160802644,0.9146371792672413,0.1290740294983522,1.8598421523482773,-0.4993646256628893,10919.549501304022,-1574.5330946028735,0.33737192968311647,0.38173310047658776,0.09555437985381329,251.7609187489512,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
