,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,377.63925618926646,1.0812948023544758e-10,-346.3383796114299,-19.288135666164294,229.75340508390468,0.8248320719930584,0.1290740960404815,0.26980698497399835,-0.05569159165103977,11163.864885828603,111935.84358855369,0.316805033693948,0.05816981430165963,0.12620023291484275,505.2745348834378,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,678.9415711547026,1.4398939226134558e-09,659.5876323038398,319.48150622484445,-55.520942103316656,0.7296445977138921,0.12907409604048126,0.504556493171105,-0.48436552352164547,113186.7783189373,256131.1779549996,0.2619519428621825,0.04541153603916866,0.012828460739125178,703.7816054444842,True,False,True,18.972110058198766,659.4739765826046,3.709751391279343,659.4766888877987,159.58564599961863,0.011118524997357326,3.493675573045992e-05,0.006778494118263339,0.5821561496696406,True,63.26119011412061,659.4547628754082,56.7888014116944,659.4605172748461,157.53222560483442,0.09745732009886865,6.508781949712688e-05,0.007172917669609715,0.5838998372750648,True,2.0,6.508781949712688e-05,0.09745732009886865,noneSNR,,,,,,,,,,,,,,,,,
2,23.343114163320678,2.1715141472060484e-07,-107.21734006540333,-106.75627268147088,-192.50010760367968,0.9676693668225382,0.1290740960404756,2.2339559378883447,-0.9956998181174166,13546.815131997564,5041.216812403902,0.3416470383824386,0.39253901478585007,0.018125384946357265,411.34749258649464,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,828.6647038117898,1.8508479896243823e-10,-404.359723151866,-373.9685992805221,-665.0187416102049,0.9212282127772928,0.12907409604048126,3.0078915444479435,-0.9248413661506214,83432.67378827382,222903.88397881723,0.3226688280135862,0.5978326584202156,0.05798347160272979,957.5474257115875,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,717.2368097273627,8.003633820833092e-05,723.7513764277867,-831.3797737858674,19.774627582855146,0.7875354401695063,0.12907412239641156,0.4714692960674882,1.148485037488227,-293091.04925065674,232644.4827931474,0.3519451037197033,0.3092814969315766,-0.5703446373914601,924.8875426877823,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,307.69344483595,3.181217539669716e-08,-111.44234183772039,270.4741612918846,-74.03744465089983,0.9631236159905862,0.12907409604048217,1.1824070159256521,2.427032374258017,-7247.382351489732,6433.876998385545,0.48206665377943086,0.7001071496910826,-1.1163697457074282,398.91858833505404,True,False,True,41.33377416051205,-99.94989614892054,2.1485455298372024e-05,-98.21337048697337,150.54246120307695,0.24867516550841628,0.00021661074894022554,0.026285614263949614,0.5892415385038251,True,,,,,,,,,,,1.0,0.00021661074894022554,0.24867516550841628,noneSNR,0.08818501124499654,0.372959578381224,0.0,40.70961053741629,0.32863962290680543,0.4984036398685217,-98.21315506076476,-99.94311444911074,Deflagration,0.00021660320759691036,0.08818501124499654,0.08812679555062353,0.5773502688139974,1.0000087039856658,True,150.57048982847107,60.41538760546784
6,414.1080975203157,2.0788354184702957e-10,-158.77577395941296,153.00143602278916,-105.3022883612312,0.9362354687733104,0.1290740960404815,3.1535414029514577,0.9636321230812257,-4322.706650263741,62780.52670985236,0.40832408164133044,0.9489907045847353,0.05545948709916962,423.05872593686735,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,165.0631967812913,4.655431655352398e-10,-224.0979520421684,32.67244368112878,-173.95449918235403,0.7425469887001495,0.12907409604048145,0.6153941298730404,0.1457953694146759,4162.840193880377,-8077.820205280523,0.29295734459817735,0.17814776070403943,0.12043886184221768,248.4394687884101,True,False,True,44.75257740213097,-212.87823016109363,9.907514371725446e-05,-213.87860102750102,160.68607175579658,0.17245586169929084,0.00016557672601400983,0.03174422958010328,0.5877606563839204,True,,,,,,,,,,,1.0,0.00016557672601400983,0.17245586169929084,noneSNR,,,,,,,,,,,,,,,,,
8,294.02352547680846,3.4272144609614336e-10,255.09152583927272,-81.16019028236184,186.89247715184365,0.7621657221074915,0.1290740960404815,0.9564985175955371,0.31816105970897274,-2527.8843508376085,14566.28455105187,0.3075193877424333,0.29215147268371305,0.1026165380691421,300.320408520424,True,False,True,1.639187598447239e-05,158.30380181558388,-5.730617884188988e-06,155.65047195917492,494.0020321489797,0.4194613178818827,2.0346435167097165e-06,0.0019243535946089523,0.578513752221393,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,318.97744683171675,3.660512160878645e-07,563.584163219582,-358.1137799445521,98.43549242793722,0.7749407713222187,0.1290740960405767,0.21718143342454027,0.6354217795728027,-93089.90952663365,13506.019318955397,0.3256477371789342,0.1601989882849355,-0.335699563002145,691.0141582241845,True,False,True,7.973755989720308e-06,505.9081451000094,1.633706179409778e-05,503.08129100905444,600.7668105213002,0.06073705336234525,1.3891400573114471e-06,0.003389283600251297,0.5783118042881584,True,,,,,,,,,,,1.0,1.3891400573114471e-06,0.06073705336234525,noneSNR,,,,,,,,,,,,,,,,,
10,147.82748345205334,1.1796690185731722e-07,146.11523393944879,-38.131032168926936,274.60191638004585,0.9665953033331124,0.12907409604048217,1.266234353960658,0.2609654597095589,5037.991489916552,-13089.848919169539,0.39348871085995746,0.36005283177509095,0.11562813105216821,551.0346555447661,True,False,True,24.089392532410145,115.44421602458308,-5.5578409235552484e-05,114.95422714588686,159.89432184630536,0.05162833992412175,5.706947104276574e-05,0.013531320083106296,0.5834854034140785,True,,,,,,,,,,,1.0,5.706947104276574e-05,0.05162833992412175,h-SNR,,,,,,,,,,,,,,,,,
11,571.4956310032867,3.246550087888816e-08,-224.40535768267637,-60.941968191033766,-387.0094652043614,0.9552961459418271,0.12907409604048392,4.186889716842218,-0.2715707317116539,14661.610735783632,123995.41465777709,0.3658707643904937,1.0014606405919455,0.12467042963713126,725.0909617601526,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,107.98617959910794,1.0686028156096307e-07,-255.13351253047443,143.15961003278113,-75.01057042257511,0.7891852123156483,0.1290740960404811,0.10594704921860537,0.561116440104629,-10438.653250805903,-12241.287668452627,0.3281217064377673,0.12000616898875618,-0.613871700179959,327.84477111527593,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,467.52707544656494,3.920048265561445e-09,243.35818807175565,23.812343643811914,-547.8569890059772,0.9315203727070994,0.1290740960404815,0.7448229777237215,-0.09784896519672279,10721.218058285554,177436.28967517425,0.3618940409078808,0.1698975835648099,0.1258604398173175,623.3155767187734,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,371.9751463057911,1.9334724605775675e-05,377.4915724837356,-271.42086411071944,315.4071115805465,0.8158523140110399,0.12907409641890508,0.8267999157524002,0.7189861881206796,-43407.60933773561,-1245.4054554093964,0.34540003752918313,0.32653101029154663,-0.027233714231353984,532.5929523778137,True,False,True,1.5867847888412478e-05,264.43845232444323,-7.946957962715177e-07,256.88281065514093,660.2431077500777,0.40243869615630956,3.687719487435962e-06,0.008977990928037935,0.578916092618088,True,,,,,,,,,,,1.0,3.687719487435962e-06,0.40243869615630956,noneSNR,,,,,,,,,,,,,,,,,
15,991.5880819562425,1.1733205450776744e-10,-886.6097197441195,370.1522207511314,-67.33958273835253,0.7464535045428994,0.12907409604048126,0.65534172086088,0.4174917249035915,-156266.5240969905,455444.99109538965,0.30573222708106124,0.2334173843658186,0.06258231976000489,994.5529946406839,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
