,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,419.98095067746453,1.7818340689260662e-07,265.64527204885746,23.371886549041506,-153.92142454757573,0.8933058405708926,0.12907409604052364,0.9789361388984372,-0.08798200208610948,10928.054178982999,109969.47385358623,0.344871444378268,0.23007036771025774,0.12709724781123294,527.9849627239823,True,False,True,2.783593822940526e-05,-295.69774045722255,-0.00018742115971719103,-283.51186632208294,771.6364712806716,0.6585136061153207,1.0894576472673809e-05,0.010897583722064681,0.580038976751612,True,1.0,1.0894576472673809e-05,0.6585136061153207,s-SNR,,,,,,,,,,
1,345.84693927505,2.8151818033197434e-06,-349.41843562543863,34.05319686431244,-562.6903905292031,0.912532484190379,0.12907409604727793,1.2829164380001636,0.09746018571405168,1874.5543501939346,-39978.86427915482,0.3612782546828007,0.3369724737857162,0.12722313999159282,779.5901479677418,True,False,True,-2.083250021895878e-06,-251.90446749286207,-0.00011759545111843808,-247.42834056176673,505.3487003338028,0.7440856932776114,5.025866301107173e-06,0.003590328876658289,0.5791778235042948,True,1.0,5.025866301107173e-06,0.7440856932776114,noneSNR,,,,,,,,,,
2,932.0791032051501,1.6057255253503618e-10,-472.2684805993783,138.03177255962783,-887.108569509224,0.893553396919879,0.12907409604048126,2.8669321486545565,0.2922739475242044,-24770.27356919961,220480.01383107193,0.360826029365923,0.7654453617510065,0.12162501319058971,939.9500819663592,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
3,301.30094364329403,4.366504318509783e-06,99.93835925913487,168.85998500425552,-84.82836854783642,0.9639623580595259,0.1290740960522984,6.683886605360164,-1.6896546913099326,16261.482386722013,75233.69536551234,0.31094210807256595,1.3893625361217188,0.022289931971173002,362.1158442978004,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
4,263.89229681803965,1.3813390378649502e-08,258.4179521509698,-249.09892928759206,215.54704843619817,0.8091749331710688,0.12907409604048153,0.7197238545969012,0.9639381636798644,-24362.063936158927,-7638.184794014207,0.3528936382037462,0.340587324262536,-0.19368051931088714,355.88289004295797,True,False,True,-1.0296798492414261e-06,176.39087259048924,-8.251798493905378e-06,173.60289430701977,475.8788997879676,0.5144301263705984,1.0958610542244287e-06,0.0021160616780796725,0.578204372498242,True,1.0,1.0958610542244287e-06,0.5144301263705984,noneSNR,,,,,,,,,,
5,704.5845187913561,7.506438168224414e-06,702.4070693187655,-332.07830073006033,99.55665911466212,0.7172198395765095,0.12907409626395097,0.55945221293187,0.4727509962268412,-108808.46721258432,206090.18849357092,0.29733756279070916,0.21865488593744103,0.02920251685673543,722.9424911967255,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
6,398.2769959709279,1.5933814111214687e-08,-330.80051284005026,-39.14618453225643,118.5435247815783,0.7752614207286694,0.12907409604048187,0.5619937030868033,-0.11833771037064406,14298.54454000402,100712.65693852438,0.29436535961776633,0.12077547404326015,0.12284457175095283,406.01714566736723,True,False,True,9.189430963583392e-06,417.9646201781362,-2.947553641097825e-06,409.6534868271527,866.8667347612161,0.7387568254645203,5.206582401864558e-06,0.0003315432162984949,0.5792103374972365,True,1.0,5.206582401864558e-06,0.7387568254645203,noneSNR,,,,,,,,,,
7,269.62377880443756,2.82723065270188e-07,-273.7015313057982,318.5194896691867,-237.5711055540142,0.7685553230780106,0.12907409604051912,0.6838015383712066,1.1637478009792899,-35765.873021147105,-13798.266076675587,0.3451973427976931,0.3649083514226833,-0.36606552718629226,328.7906349047068,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
8,292.1335773843631,2.8927994076482323e-05,-491.191199139956,434.87269124649106,-319.6819810172304,0.8522759541836907,0.12907409652157464,0.4466692806350737,0.8853596745436246,-98977.05409091352,-49257.1116222909,0.367522092132112,0.2592272659160392,-0.30965192924938245,800.2991787172025,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
9,149.40491820470552,5.6656873171144574e-08,-219.0173712544543,96.92158275094425,-127.73051025759537,0.802607690705598,0.12907409604048162,0.38447227357566316,0.44252921004275814,-2790.0009177686516,-9532.600244714078,0.3285220233123758,0.16987293673437548,0.0017358487854891858,294.6905132739709,True,False,True,26.74368763804651,-199.780100830397,0.00028396280839500297,-200.18502982432202,160.03298635410542,0.09522538095160371,6.414415091989369e-05,0.017493343810075723,0.583852457737191,True,1.0,6.414415091989369e-05,0.09522538095160371,h-SNR,,,,,,,,,,
10,748.2648341694778,2.066200355059218e-06,278.3253674591681,124.00703311834013,-271.2586812396619,0.9456565737381617,0.12907409605964776,3.2137437265941666,-0.4455634131319355,25080.269946236982,324450.3652324656,0.3540399765916199,0.729175362793219,0.11363052214622835,809.4306322974189,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
11,730.8795459881533,4.038596403779709e-09,630.0421284878018,-834.1703743048579,294.9184375839732,0.8235881418240052,0.12907409604048126,0.8563599572864496,1.3239914095920091,-254957.48770380084,154123.6852210171,0.3737791955035973,0.4347552242536139,-0.3826713556700423,914.855299109249,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,
