,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,463.56413485309355,2.382283626874025e-05,-465.6724671745075,63.04133201836544,-17.915119571951664,0.8471182125626365,0.12907409697323427,0.5052583109340265,0.13541838042080992,-6850.0632829803035,101224.36933795207,0.33408327943005683,0.14888430780364162,0.12000045218652354,742.3340112702738,True,False,True,7.80279813695458e-06,-371.0125741296821,8.974069293889175e-06,-363.75187667780096,724.8589687536322,0.8028903364646567,6.1413038515601036e-06,0.0051505452708212945,0.5793701340142113,True,1.0,6.1413038515601036e-06,0.8028903364646567,noneSNR,,,,,,,,,,,,,,,,,
1,529.2735615331853,2.1529843324789855e-07,-772.0371760311991,704.1620745785326,-850.7752278136753,0.7454424092541807,0.12907409604058234,0.7627976024446267,0.9120834173880912,-263995.8064319864,-202171.14346570492,0.3259631020355412,0.34271330350917184,-0.14357232996032016,863.3890220400981,True,False,True,1.3803960093595592e-05,-597.571639248207,-2.826855661846644e-05,-576.7554602823396,973.6793587257034,5.302435088207972,6.494338216159045e-06,0.019489763250918987,0.5794272755187296,True,1.0,6.494338216159045e-06,5.302435088207972,s-SNR,,,,,,,,,,,,,,,,,
2,473.3994948206491,4.357465459718107e-08,-574.3408549315561,272.6040210520687,-839.742449369121,0.8630776273354733,0.12907409604048475,1.048937362859719,0.4746381101159427,-70460.04860925369,-136288.13518974802,0.35504086555557435,0.3413406924009202,0.07538134384405021,981.4470768667964,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,599.2022857907921,3.29546910361807e-06,-288.71973165737927,702.5716781760682,-140.86354276556813,0.9330476705910705,0.1290740960712438,1.955178411446431,2.4334196717738052,-93598.73559912962,122312.2785847169,0.468075505170463,0.894364548157242,-0.6280858725930756,748.8178191029306,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,556.6817972324629,1.8047441120338238e-10,-198.03727479199244,331.9874812223562,-233.97522332414928,0.9655351814807606,0.12907409604048126,3.8938474317964253,1.6763888605655304,-25049.193951808797,106376.06093516116,0.45195261245848595,1.2528600013766948,-0.05135667718910031,734.6604075356446,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,568.5232545918176,8.603241113224335e-10,-170.00891140075612,601.4065507737087,-279.97498749919026,0.9736743348878348,0.12907409604048126,4.560164431748835,3.537500163334462,-43298.48236179979,84204.32652103982,0.5334447976760703,1.7296244684929525,-0.556970650420132,726.2029119807098,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,422.1739512949181,4.901032119284052e-07,32.35575839630326,-168.97287244260895,194.0906788089378,0.9984795964549504,0.1290740960408037,12.530431270871002,5.222333122995896,5090.126095908659,6837.792846676661,0.6158761195248511,4.0029966715504,-0.41505648210896806,586.0861821659287,True,False,True,114.20702032314165,27.99923363105905,7.736547530445304e-05,12.194696681492692,144.56004157698632,9.356929311221137,0.0017589341162104958,0.15046424014168722,0.610565049491246,True,1.0,0.0017589341162104958,9.356929311221137,hs-sym,0.3325779374711574,0.09823031472655348,0.0,111.8409538701718,0.09822992193270016,0.029004328575287456,12.204521510362058,27.89622572519071,Deflagration,0.0017511459705474863,0.3325779374711574,0.33025633780138186,0.5773502405314839,1.001110014577501,True,145.6089661690262,12.502280362391879
7,160.56914111463624,3.2180533672989176e-10,-305.40560451946277,228.13763455901443,-110.53058878594476,0.7757539111593701,0.12907409604048145,0.1978054572024601,0.7469988474220126,-27013.50204604514,-15306.835306196594,0.33061201457799977,0.1739511722042838,-0.5761734814804427,375.4457114480803,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,442.70153793043147,6.108749018532757e-06,343.30059023696623,-59.191469355363324,458.6050273871086,0.8062856633725735,0.12907409609599307,1.4772288914695895,0.17240574728970018,-2337.2471879047935,16659.47555704156,0.31874624550384856,0.3980415140823474,0.12404377515687477,467.9391571403457,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,195.2250326029118,5.247853858373917e-06,-309.49772734871,187.97005149563847,-91.96554015439608,0.8258757701432162,0.12907409604558498,0.2514341942618525,0.6073405836064101,-21264.32372084551,-4378.488162806203,0.34486208451254907,0.16408197916653147,-0.23768447629007375,453.32218367612563,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,326.10398253840435,5.268032785505971e-06,115.02895235971891,95.35222053672362,-412.22313257921576,0.9763620743134417,0.12907409606124406,3.176060746268821,-0.8289579209668314,13307.775451834286,89441.63931951123,0.3528193416084926,0.6558555330727334,0.07498419589632059,519.6131443766624,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,233.21532133869596,1.4693577958688564e-08,-279.6712853537339,161.99963632857782,-334.77798230668475,0.8486587536597925,0.1290740960404815,0.8339832405609144,0.5792501666227537,-14829.568886101308,-28396.9319979549,0.35322937358244705,0.30503750457735423,0.028493311195566903,448.71846849390363,True,False,True,4.521192672852166e-06,-212.85565819852908,2.6405823453103528e-05,-212.35208820045534,342.5748906136522,0.09155762631615971,5.717079143363039e-07,0.0011272799922955872,0.5779673032696864,True,1.0,5.717079143363039e-07,0.09155762631615971,noneSNR,,,,,,,,,,,,,,,,,
12,231.47447697123636,4.1788748372941367e-10,-565.3303395971047,224.96334756780686,-172.90364245959847,0.7646236677271573,0.12907409604048145,0.21787950433507441,0.3979325570824969,-55765.548770505375,-28113.735481230244,0.31178139145622086,0.12079196893085142,-0.05262073623558419,670.7220509791173,True,False,True,1.55231880450105e-06,-521.8813314708848,0.00011096978277185614,-521.1895981604459,415.6345611222662,0.030980059646310565,5.546044630553024e-07,0.003718791031742704,0.577958008365946,True,,,,,,,,,,,,,,,,,,,,,
13,158.90445638493176,8.620187197808568e-06,-212.90516132516598,-92.47950584198284,-50.01988776998181,0.7596703362739147,0.12907409604636774,0.5412106462772674,-0.434367908381929,17668.4718985551,13882.880666358205,0.27521462203964436,0.0629080101723287,0.04191973150739321,248.70929266307937,True,False,True,1.6186437860901925e-05,-116.90604007058792,-2.1796769985137695e-05,-90.80764238087505,362.4271240531898,7.762472875223239,2.5021763816231387e-05,0.03516907980244633,0.5814200572063063,True,1.0,2.5021763816231387e-05,7.762472875223239,s-SNR,,,,,,,,,,,,,,,,,
14,682.0765068321613,2.4629561292859194e-05,-743.9014196780769,464.5448270039624,-467.90119991902037,0.7234792351781874,0.1290740982901319,0.71773588450887,0.624531410022025,-164947.29528393762,49116.84010205255,0.30591622407489755,0.2835225394642217,-0.0067834958898614905,779.6048925830385,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,485.03526844472924,2.9342091499543136e-05,-839.2425952201606,761.139285566142,-116.51652693339952,0.7383760536195711,0.1290740976001472,0.21691461816967095,0.906967142995669,-311555.51765222504,54994.38090885762,0.3231286274766729,0.2053898450416959,-0.8189825679841608,918.8709256126001,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,644.2806564862717,2.3945105496228512e-05,587.4275794055186,-332.4214046480329,4.097842868698308,0.8505008937603992,0.12907409792973343,0.5801036694561865,0.565827288819575,-89824.40715815566,197767.85643589048,0.353452610482902,0.23933046550064246,-0.008901464728335362,949.872160245865,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,353.17447349985986,1.6570282063661835e-09,-185.48344876638663,321.9796409592,-489.2815748935658,0.938437123883091,0.12907409604048145,2.367096789745161,1.7358941934431755,-22037.19300074806,-9315.776027360444,0.4415335135296085,0.8810898963434861,-0.18917742876874957,503.87757695215515,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,176.453580957597,1.5683676401046805e-05,-268.80318603946256,168.93818552382868,-167.9138677050867,0.7673526515080632,0.1290740960719079,0.3959861642447755,0.6284864947760204,-14881.674596391818,-16523.630561181057,0.32243299017447874,0.20374429019053059,-0.12030032012087963,321.6760658170765,True,False,True,28.136602690884818,-253.96410143766957,1.544353454692654e-05,-254.1663546046884,158.42795740388496,0.13556727365426013,7.348143677032252e-05,0.01967751223239207,0.5843068351829187,True,1.0,7.348143677032252e-05,0.13556727365426013,h-SNR,,,,,,,,,,,,,,,,,
19,171.00774670686886,4.388847249283048e-06,-107.10994244622873,-47.99568708374997,64.32649322333467,0.918408753157173,0.12907409604264175,1.5660973833739262,-0.44809514054474664,10394.174670829983,24857.190082190224,0.3412365585462949,0.3168418224193571,0.09702161049617379,248.6413994973415,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
