,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,116.77075457852821,2.7778119090177266e-08,422.8371349810411,-68.86917518431187,18.873562680279633,0.7660043316613225,0.12907409604048145,0.04664544503351098,0.162873999736139,-6736.468263724684,359.35393037839276,0.3025156056189674,0.038807027881067574,-0.013104522745284397,503.85382032457426,True,False,True,41.92622275831495,416.20992155068,3.616730287132387e-05,417.12442281733433,159.1961480881302,0.2917435058634794,0.0001533398709034638,0.0341497132049803,0.5873720804727837,True,1.0,0.0001533398709034638,0.2917435058634794,h-SNR,,,,,,,,,,,,,,,,,,,,
1,388.2195240878803,1.1425013953394782e-07,140.0198803576427,153.13675761541674,92.05551361230084,0.9656249581781304,0.12907409604049602,5.017716708543123,-1.0936791254400864,18544.844901726956,85485.56502240228,0.33657645633645034,1.0721493228957664,0.06947856191105502,520.1471676473101,True,False,True,3.938024837651274e-05,75.54797032882173,-1.0447027618055754e-09,9.801561467037908,350.69928092631676,11.293128253770874,0.00015553370806087,0.06212930293266111,0.5874428761685493,True,1.0,0.00015553370806087,11.293128253770874,s-sym,,,,,,,,,,,,,,,,,,,,
2,348.1873516348487,5.591377975384106e-07,321.86086866683354,-252.3343624124616,46.096136976528555,0.7862364604885863,0.12907409604075382,0.5420685043793444,0.7839850916397307,-32784.56308065277,41318.70638037607,0.33624651836784764,0.26618130803479123,-0.154392208931667,409.52938371668074,True,False,True,-1.7711656586864902e-05,229.87998379378317,-9.41031232284548e-05,223.9193402345071,606.3330156208589,0.031148091560112334,3.5797739834163766e-06,0.0061533692176025155,0.5788930362937309,True,1.0,3.5797739834163766e-06,0.031148091560112334,noneSNR,,,,,,,,,,,,,,,,,,,,
3,127.57328816307214,2.0233310849539927e-10,594.692529396302,156.69208645819162,226.11954857534295,0.7529486951466375,0.12907409604048148,0.22441381672604485,-0.2634842018576762,54415.56066594969,-55105.59438166814,0.2797929559023371,0.012189420538565185,0.05173491340748153,680.4241024907246,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,754.372706439126,5.119681905788413e-08,186.5752613432859,312.02891552872256,573.9652726949632,0.9752095720163572,0.12907409604049327,10.440174041400605,-1.6724030204597158,36932.1815447245,256338.14482598327,0.3171134980845836,2.331309673606865,0.06209887484802268,822.2491079043525,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,691.7788583599176,3.410705880690773e-06,598.8626199456183,-408.3144759541908,274.41930192133054,0.7795867220985971,0.12907409608490134,0.8674989767854212,0.6818058924924538,-114440.3045807298,146776.95597315225,0.3293859731264886,0.33050905961176424,-0.004891270871495684,745.4408435861757,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,240.32142913134453,2.6033904081837875e-07,-326.4214011526409,220.9630396669777,-59.386368997690795,0.7305134221080853,0.129074096040505,0.26571158962838254,0.6769258492603921,-28239.771188556166,8926.839643475756,0.31065623862152875,0.17924887228382766,-0.3020593426982512,349.18113211999673,True,False,True,6.272366949146941e-06,-274.5896689767975,-4.983957523251998e-05,-273.509141871514,438.6599820050137,0.07964447849866474,6.627646638233095e-07,0.0018083393201998893,0.5780145992344401,True,,,,,,,,,,,,,,,,,,,,,,,,
7,513.812507193137,6.859374565576158e-09,-336.0806782097333,-30.152931907169545,-220.51722832247242,0.9017610964916721,0.1290740960404815,1.5087797470041848,-0.08971930534166433,12890.664115431242,96305.42874686931,0.3485934943295473,0.36224171919410214,0.12774031061438237,701.1570536329593,True,False,True,-6.276541447391984e-05,-197.20656549318736,-3.3537641339131475e-06,-185.68890116978747,687.408129398822,0.49914003867877454,1.1373046375477761e-05,0.010749328733541747,0.5800972439898646,True,1.0,1.1373046375477761e-05,0.49914003867877454,s-SNR,,,,,,,,,,,,,,,,,,,,
8,294.86961135462167,2.771558987108239e-09,-219.47691807571098,-26.10557311993665,-354.2234776401452,0.8974004476324513,0.1290740960404815,1.7469008861179869,-0.11894450016049449,10688.53950456408,6404.543992286201,0.34541439994502793,0.4169011381694143,0.12704939701049398,446.39868092688977,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,582.393958929351,6.966970793882304e-10,146.35397154004193,278.97343484814724,-402.156449717849,0.9783210980474982,0.12907409604048126,7.892248706764665,-1.9061555544282682,28238.189055100247,227905.09608377883,0.3088934245523553,1.6553695842864549,0.013979237379874623,691.3833231421784,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
