,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,191.73922565767862,7.89123983080123e-09,-100.67633605887693,-163.49917138931443,-199.29632992109737,0.9659557157128117,0.12907409604048145,5.231373448122443,-1.6240079557213034,16054.002846139489,32959.336688206415,0.3146391429568258,1.0371753694103933,0.0030363610938079766,375.90287622139647,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,235.981304450851,2.5865162812648062e-05,-95.609609695025,-147.41047738953063,18.51582549381328,0.9641066876195992,0.129074096261442,5.504991254024177,-1.541751622993608,14870.884256881458,52093.836355818836,0.3171743053629397,1.1192892096737763,0.021126691927882607,347.1661187795761,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,466.4442150226614,1.279202855721726e-06,403.80940787723205,-191.15633995790364,419.34341858097116,0.859826634218156,0.12907409604320705,1.1423815072448533,0.47337998343172133,-30771.82200282123,16944.160323030374,0.3535881561377327,0.3644920407165002,0.08003430344925477,680.0147679669279,True,False,True,8.87982254397462e-06,259.83730949809876,2.521953755046437e-06,248.2040641090154,770.4340141585546,0.3068411738662462,5.816972719069358e-06,0.01309028268215994,0.5793161671186569,True,1.0,5.816972719069358e-06,0.3068411738662462,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,947.7555004521743,8.423797891784543e-09,794.2754401058437,-573.7345025767445,432.7168662801771,0.777983050529084,0.12907409604048176,0.9669489143738785,0.7223369166521605,-220027.87021185053,266326.04096376244,0.3304503081871259,0.36212671470216307,-0.005827193314708379,983.522716764201,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,249.5868258353802,5.045698085068812e-09,173.70534748399024,-158.94445300118716,131.8176034513085,0.8673759906822578,0.12907409604048148,0.9521451049069863,0.9150233677167453,-5980.996752641315,5832.173003824399,0.375249780890189,0.3905401708462041,-0.09076313232753222,302.7566025866249,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,424.6959606454478,5.752021769156762e-05,674.4893707465374,-223.95670899657125,237.9025064951427,0.8087755841080075,0.12907410053599222,0.363530539319866,0.3319818443858529,-67717.4339559931,4918.656058495117,0.32640059539179567,0.14621294222760864,0.05328133137275384,927.5538385001314,True,False,True,-3.0049516426796467e-06,591.2474721079464,1.537544570627083e-05,585.4727491242211,742.1118877796841,0.7137147953119438,3.431016339532925e-06,0.0029388144573377992,0.5788606838491203,True,1.0,3.431016339532925e-06,0.7137147953119438,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,352.2469633045882,2.1992837757612243e-07,237.97342986454453,97.5119320922567,91.85411230684338,0.8335274419469086,0.12907409604052478,1.3981251619543256,-0.4097601526680251,19426.366991309114,57318.86954583749,0.3056571893574775,0.2812379317105772,0.09905114328860076,359.0321492686394,True,False,True,5.50898867167603e-06,136.97567830537645,0.00011805399312340673,135.53362153977727,471.2579091143654,0.044305079274408854,2.469365014620938e-06,0.0020653608858885275,0.5786319028603852,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,285.25564678392254,1.635753471233153e-07,-172.02211800574372,-182.97309985662645,-93.85351982927293,0.8656671784232495,0.12907409604049602,2.192382509984255,-1.0636600590161005,23561.467893514826,48731.25262620106,0.2920642767564715,0.37081895099338036,6.231137315487745e-05,297.4589825415959,True,False,True,-8.801237678387198e-05,-108.08807557424734,3.401459295569931e-05,-24.32344979094387,341.30094661249706,37.4212573646131,0.0001867317110117265,0.11524658146038569,0.5883993692637212,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,329.49204823316177,9.514919637601342e-10,-467.7283733938227,400.00387415166244,-532.0635890761604,0.8127569909939123,0.1290740960404815,0.7576623887132968,0.8552054937534492,-85722.82657011175,-83107.56409318835,0.3498155737744142,0.33194984613723244,-0.11225253157137072,652.5019735399766,True,False,True,6.513380155283017e-05,-373.69219730918815,-8.295716606419192e-05,-367.9041819658968,520.0237798974313,0.47786004151134875,4.225281787574017e-06,0.00757661295400545,0.5790261767090109,True,1.0,4.225281787574017e-06,0.47786004151134875,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,269.51756034561333,1.4937753696166933e-10,211.01730488101236,-161.06122803506676,179.9585014453212,0.8498774192065331,0.12907409604048148,0.9823163671400206,0.7632607576487924,-9169.599084041358,5766.522827453038,0.36141396842030654,0.3727892180598039,-0.019189488802030086,340.31404713366453,True,False,True,-1.1522810738233883e-05,119.44348177368883,-9.918796294621677e-06,116.65065290702597,484.271202286577,0.05090152355683131,1.1168939893772343e-06,0.000950341817404247,0.5782125238686842,True,1.0,1.1168939893772343e-06,0.05090152355683131,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
