,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,265.12810479113426,4.502690837345605e-05,120.97217917479963,-207.0341364038948,18.822008787211246,0.9389657551253796,0.129074096954367,0.7072949010382888,1.7113368036643115,-4699.535712497629,8071.300019981529,0.4407584028664836,0.4620465258702908,-0.9060930063559963,330.18960761863514,True,False,True,26.520036607984633,109.42016673295522,-0.0005337263530934787,109.0152103033471,153.97673346712966,0.08464959710272524,8.069583047216407e-05,0.016656942664447612,0.5846381940599503,True,1.0,8.069583047216407e-05,0.08464959710272524,h-SNR,,,,,,,,,,,,,,,,,,,,
1,423.14327273146574,2.6026392855229933e-09,-515.4964268219801,547.030536269436,-174.5647385193804,0.8217176348011335,0.1290740960404815,0.44569806280818336,1.0611723176613117,-133172.38890947655,28450.773858719294,0.36205901100399784,0.28828656864559776,-0.502568029951503,743.2818738940737,True,False,True,-6.639394322038558e-06,-409.3623178916855,3.2909465385953767e-06,-398.48060135984963,822.2489501425677,0.14450774367674057,3.7501589058740194e-06,0.012555338690492048,0.5789292748901081,True,1.0,3.7501589058740194e-06,0.14450774367674057,s-SNR,,,,,,,,,,,,,,,,,,,,
2,600.5367165911656,2.7154968988055728e-08,696.8334386372132,-337.0225889404449,607.1409116549755,0.7575167967661799,0.12907409604048342,0.7919059603668764,0.48364864858904016,-109600.56398281218,-38544.896096105454,0.3126484813025854,0.27858459818989245,0.055228201771157684,808.5943036177209,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,292.1614365372292,1.5972135231834973e-09,-731.5460198934923,-288.8940372410126,-679.0406583377381,0.7687145064324225,0.1290740960404815,0.5550460181072104,-0.3949089037909429,113493.39577273201,-199711.29743498625,0.2803144903742723,0.07294335389497879,0.05883080214874831,879.2323572635262,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,158.6058205178336,5.864918030552154e-06,-211.53345854491909,-92.01484103949326,-274.98617013173146,0.9111048393174739,0.12907409604317932,1.0783872745876997,-0.4349884655033353,17555.886788068266,-9914.790420100397,0.33844201759462417,0.1970987410630357,0.08520883316874282,467.5909615705085,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,214.39110855379712,6.676424792922045e-05,-632.2541698882933,727.2271923493381,-29.009029175386104,0.8254052001278429,0.12907409715517193,0.036829519993968204,1.1502263615728106,-222069.85938889039,-3618.2567615791268,0.367288064988051,0.20091177359396048,-8.85163406218077,924.4078163140941,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,231.91847427620684,7.189188844736268e-08,-207.64327576186406,-34.910687316477265,-206.74156018014213,0.8280583495412934,0.12907409604048306,1.1806615764220205,-0.16812813249870043,11448.239942978607,7976.5925474961305,0.31345334863946855,0.26714403868905506,0.12308866602776859,306.685497627089,True,False,True,-7.967212970032084e-06,-130.17096657383343,-6.763042142761584e-05,-129.7129830202955,372.6303838323571,0.009021585995583337,6.593740462124955e-07,0.0027824687884596823,0.5780128987206411,True,1.0,6.593740462124955e-07,0.009021585995583337,noneSNR,,,,,,,,,,,,,,,,,,,,
7,753.8886771880725,2.1572913958841644e-07,782.9055078603924,-412.6694210408924,180.352163962232,0.7427692850912353,0.1290740960406935,0.5657737600372227,0.5270992892524878,-153717.01685815724,205587.23235376633,0.3089275530366802,0.22929332155138699,0.006306975879359522,868.5242002027048,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,291.1195201311152,2.6058779979134044e-06,-136.02433756339514,-7.8735140678698485,-0.7839110391917075,0.921688740818987,0.12907409604435233,2.3405193627050926,-0.05787775036992353,8359.298562985703,43199.27331397887,0.3590044907402953,0.5754835489479526,0.12871628721340855,323.18208277183237,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,92.85421521099724,1.2546496890693745e-05,253.3196870455024,197.15944536746474,485.94180603016616,0.9368691028189401,0.12907409603135878,1.2101187300522955,-0.7783014799919438,32795.98389660118,-45444.21912897541,0.33604023054895005,0.17281276918108326,0.003930757052655359,678.6982713226007,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
