,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
0,792.9486637822765,5.977027060145334e-07,-261.03573636046485,-342.1692189449735,-577.2437718105432,0.952961226289331,0.12907409604228806,6.011007449753637,-1.310807996011244,52483.14533680766,258906.89756326872,0.32145530480213536,1.284283863103202,0.05761279705165734,820.730157495497,True,False,True,,,,,,,,,,,,,,
1,643.7327811222943,6.6742334465946354e-09,-556.5295556170498,664.4675539937539,-19.69699846206197,0.8074315180102475,0.1290740960404815,0.6282483100774073,1.1939483862031117,-177074.15921512683,183622.33852352257,0.3617727934265304,0.35605347521987046,-0.4381828014517598,761.6762296091665,True,False,True,,,,,,,,,,,,,,
2,520.8680642511526,1.5919203609052043e-06,-411.0731327755713,176.84304547025988,-470.5400319970788,0.8828287845931062,0.12907409604582565,1.3365155334695635,0.4302025222104108,-28523.618540355616,32419.649223997392,0.3618103007536254,0.4058293037357927,0.0944553045912006,772.6444611722022,True,False,True,-7.369269675206274e-06,-240.60248426549276,-6.39224151654193e-06,-226.5679928420555,861.2073759750701,1.5955499836718445,5.597527348949831e-06,0.015304880913439152,0.5792787917167542,True,1.0,5.597527348949831e-06,1.5955499836718445,s-SNR
3,584.4000152311842,2.7244251134334876e-09,354.8601625983241,-67.81809462104877,415.32945556048765,0.8609884801312147,0.12907409604048126,1.9182543482870216,0.1911121567390573,-4209.216631999436,94173.71028361184,0.3423268271927763,0.5114156131949316,0.12431405776843597,600.6996095938853,True,False,True,,,,,,,,,,,,,,
4,300.4355467637609,6.75459345549593e-07,210.47273127697133,7.683318963008219,1.2902857460688892,0.9314416436469216,0.12907409604076234,1.034334059847823,-0.036506029179408525,8632.297071161533,45548.127810534716,0.3644133292632358,0.2524991767653877,0.12875198294931006,538.7415775854324,True,False,True,4.590311549588172e-06,-133.46033086762222,-8.265035989502951e-06,-131.51491784100298,414.2396643291395,0.04929059707694705,3.582316212310068e-06,0.0024253851619998974,0.5788935832708445,True,1.0,3.582316212310068e-06,0.04929059707694705,nonesym
5,554.4398106178708,7.301941930959084e-08,426.8845748314219,-288.2565092320906,81.6214145043549,0.7977563825928426,0.129074096040494,0.8828966335728021,0.6752561223727613,-53702.39311227088,126047.7132414894,0.3362780131897601,0.3332668454553274,-3.808240239139282e-05,564.7781906248988,True,False,True,1.2580783882964038e-08,265.1535339964764,-6.204752285535407e-06,245.3335261701141,905.7558932434617,5.404913499896338,9.474498620057999e-06,0.017046348983061354,0.5798580246525377,True,1.0,9.474498620057999e-06,5.404913499896338,s-SNR
6,371.72036807513206,1.4062631686830524e-07,-258.42293897604833,-240.67949974185865,-353.8548350870061,0.8973943276037821,0.1290740960405015,1.9304973410054314,-0.9313392638779144,38922.31493037865,37479.077088227365,0.31156187207460884,0.3274011246050388,0.01674645823229494,525.593392706907,True,False,True,1.9881974336477732e-05,-146.30561539840676,-0.00011770927442811811,-145.45910389236434,487.7450446662881,0.005629924789559482,1.4127008746022163e-06,0.0013212113032079241,0.5783199173318517,True,1.0,1.4127008746022163e-06,0.005629924789559482,noneSNR
7,922.7748545690316,4.265267954133853e-06,592.4716517814618,-480.68032799748175,337.2992485400996,0.8423959770545449,0.1290740961659177,1.4625338144185795,0.8112891910934416,-134575.26965098386,313541.52351270325,0.3602499918300161,0.5008483187868852,0.016565560449307667,926.2084134262825,True,False,True,,,,,,,,,,,,,,
8,475.84488832062175,4.4214068098253735e-05,-298.5814990243608,780.4861706689148,-916.3635975542803,0.9553621797647202,0.12907409943944118,2.3601278388484253,2.614107124870719,-108689.96000170191,-63197.82611819389,0.4861388854659434,1.0257164805238927,-0.5947803405423085,965.5301592428059,True,False,True,,,,,,,,,,,,,,
9,202.00185283344754,3.85345570383316e-09,336.004653751037,171.09412127679713,372.6156903659127,0.748122774743374,0.12907409604048145,0.8035396066349912,-0.5092016427764237,36567.96447307244,-34481.68568500917,0.2677437163390645,0.11601796119601053,0.04840404852035041,378.82423323451695,True,False,True,-6.879369605385525e-06,234.2247725420404,0.00010186674037672083,198.60559734120613,378.15385206777836,8.629087790944425,3.4634262330870684e-05,0.045533930839843924,0.5821353865144407,True,1.0,3.4634262330870684e-05,8.629087790944425,s-SNR
