,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,473.70272477596467,0.000704968636856671,86.16904136662367,-663.5151226992798,710.092201104194,0.9913256526030941,0.12907495180283665,3.515896240855779,7.693220062299707,-20789.17779725185,-35292.30082730009,0.7152714311198873,2.1611774039305627,-4.079356616741175,649.9471687391635,True,False,True,224.55722612874882,86.08719717048334,1.2677236297550744e-06,30.555586790041733,92.53431162907222,125.41168577615869,0.0256523555724774,0.6920201013793873,0.6928424295698354,True,1.0,0.0256523555724774,125.41168577615869,hs-SNR,,,,,,,,,,,0.69157100374126,0.09186399968902856,0,198.24235640082856,0.09186396424087159,-0.9999999999999992,33.204846853369865,85.91122170346334,Detonation,0.012113121043998568,0.5773502691896258,0.4808496529214294,0.6917948344315129,1.2063338620527249,False,115.77396179138825,4.135580578927005
1,472.27962701441993,0.0006657539114611501,96.0614656981918,-684.3727491745033,720.2826133781463,0.9883622725379706,0.12907485432322896,4.135381176932312,7.118483033667368,-25074.06200779773,-31207.85422830636,0.689857364253937,2.220259133177639,-2.9342945506103213,624.1421602159095,True,False,True,215.8332947919484,95.87823852958971,2.1936805077096903e-06,41.30284891191543,101.33521911454577,48.928054061633844,0.017970615558059885,0.6254282287692821,0.6761204508058652,True,1.0,0.017970615558059885,48.928054061633844,hs-SNR,,,,,,,,,,,0.6748878712172551,0.07502066691597772,0,184.5963339598341,0.07502062474782055,-0.9999999999999991,43.942105135231984,95.42180270425087,Detonation,0.009442726626008618,0.5773502691896258,0.49279502455475094,0.6751153015433946,1.174535123504182,False,120.4432432087769,4.073042906603253
2,459.0473725244195,0.0006676844550387667,99.52988452981845,-653.7956431592785,776.3159403740625,0.9871711016782846,0.1290748134091444,4.487485262243851,6.563522157259103,-24738.632583771934,-32973.813630198856,0.6661456744996245,2.2157916751041467,-2.2709232139543047,615.3661751189533,True,False,True,208.12280777359504,99.21966292215369,7.10575703945484e-06,42.55472059479281,107.55416019862444,46.40484027344535,0.0139661747305403,0.5782339267066128,0.6655529237680432,True,1.0,0.0139661747305403,46.40484027344535,hs-SNR,,,,,,,,,,,0.6638822713336482,0.10819898838080395,0,173.04512641582326,0.10819893925859507,-0.9999999999999987,45.471987513409815,98.45805045129636,Detonation,0.007864588851125561,0.5773502691896258,0.5005786043647902,0.6642003029278858,1.15438479054528,False,123.78525113566445,4.208852947009383
3,119.42213630613097,-0.05290633210288722,-193.4853765255779,44.27398246434396,-135.87396578232335,0.9691998011541072,0.12904212742808946,0.4490278830189905,0.23035971992485066,3567.3894237628588,-9432.990789707355,0.3934579309289473,0.1506502574088894,0.09949741396448736,761.4472307121755,True,False,True,152.64885245661245,-180.4670664523048,1.4936728196619253e-05,-17.800730019130658,139.00758317806054,33.69967315818944,0.003616600300304095,0.4817449349873437,0.6243279484820371,True,1.0,0.003616600300304095,33.69967315818944,hs-SNR,,,,,,,,,,,0.6240233379708447,0.040183344301397944,0,110.99623872202874,0.04018310971330514,-0.2641984411720519,-22.228171177675357,-175.46675067254188,Detonation,0.002642663341358209,0.5773502691896258,0.5338827774036345,0.6240886212494821,1.0815927854156893,False,152.76775305612037,4.16654659450309
4,123.87917635395584,-0.05233564311826749,-193.0053742229189,51.059637265214775,-135.31037216202557,0.9572582959231792,0.12906729118409466,0.4489094532687509,0.2648817552932787,2902.122176651243,-9383.225244313058,0.3891577285864481,0.15637432253273414,0.08999351819025445,638.7759448539301,True,False,True,154.55430112206605,-179.59446615586972,3.455051999907569e-06,-18.02238204496312,138.17555766351234,40.68708538179013,0.0037891360931775688,0.4918101139846177,0.6253834659771997,True,1.0,0.0037891360931775688,40.68708538179013,hs-SNR,,,,,,,,,,,0.6250008919537232,0.02916369551271997,0,112.97434972040472,0.029902287660032556,-0.3432174701045552,-22.615368010979907,-174.48029645695865,Detonation,0.002750547820801364,0.5773502691896258,0.5329743448361873,0.6250827327610022,1.0833796484929594,False,152.72722298706336,4.221160997356349
5,124.38142131484484,-0.049897971381700684,-186.67623614077687,50.69770950378121,-135.94412223516528,0.9631942174758577,0.12907046853476625,0.4680015374899187,0.27177254888346675,3094.843800441857,-9062.804626882908,0.3922963475276701,0.1622958091863908,0.0896152999028644,668.9031506479204,True,False,True,143.98821017383003,-172.14107238134557,-8.36028119615686e-07,-20.733801334875576,141.74486092950104,37.64326467328972,0.0030137674150380635,0.4538447991431244,0.6204055717025391,True,1.0,0.0030137674150380635,37.64326467328972,hs-SNR,,,,,,,,,,,0.6200448585611321,0.04032412217664103,0,99.65990620020487,0.04032381938770804,-0.4426586514206565,-25.63156312600456,-166.42930568668984,Detonation,0.0022551937378704695,0.5773502691896258,0.5372985210039993,0.6201133885803147,1.074592208659818,False,154.21439542169352,4.537833892042533
6,123.4133317262282,-0.05318659021234541,-192.3319544700731,50.01160628092242,-144.8111628035625,0.9682857439264954,0.12906438271334852,0.4758262449661019,0.2604946605258629,3022.3899296372083,-10236.09210614446,0.3942819379301504,0.16237233799583595,0.09341194189048116,745.3901422859914,True,False,True,164.52252175782078,-180.7546888180347,3.0432760230268036e-06,-15.382357301963928,134.2357754073662,39.626043164271174,0.004628848429857189,0.5124104702638278,0.6301766638996352,True,1.0,0.004628848429857189,39.626043164271174,hs-SNR,,,,,,,,,,,0.6298754030646466,0.04650043527048739,0,125.96006396603826,0.0465002910496494,-0.10608467850485517,-19.63971823992825,-175.6264301938417,Detonation,0.003255987926207354,0.5773502691896258,0.5289241364979189,0.629938933184169,1.0919419737789455,False,149.02026610001656,4.144204360994321
7,458.2332110409215,0.0007310110510633278,88.83958601566809,-635.5218541469764,679.7602024326711,0.9927115128047981,0.12907495264811447,3.393220878388982,7.147093794809996,-20431.573469861334,-33805.555043780936,0.6932035699336815,2.039487518732245,-3.6343810337525966,731.7937097975827,True,False,True,220.73111056582752,88.73732203438476,-2.3482727708770888e-06,27.68073171477991,96.5355646205842,127.6506485562381,0.021932366458249856,0.6718682691204156,0.6852145543343426,True,1.0,0.021932366458249856,127.6506485562381,hs-SNR,,,,,,,,,,,0.6841041755411309,0.07654727221428295,0,191.78270297567528,0.07654723723112544,-0.9999999999999993,31.078639859189153,88.49516508451987,Detonation,0.01086820050923994,0.5773502691896258,0.4862542282211195,0.6843037682906556,1.1918784373277576,False,118.3670129282242,4.079296573965454
8,489.61466167266883,0.0007994866602793094,88.37076568013089,-683.259702706447,755.1404054845026,0.9926475303547799,0.1290752774750672,4.6179773083631614,7.723505140109575,-22398.41692178313,-30918.287618065453,0.7171891147007038,2.4417451837757205,-3.1002894241047905,724.7226281798688,True,False,True,219.38179032020543,88.24904995146333,4.2181084726207e-06,42.75027557845376,98.1464434011146,57.05999007391896,0.02003923944445033,0.6363481853241013,0.6810108907914127,True,1.0,0.02003923944445033,57.05999007391896,hs-SNR,,,,,,,,,,,0.6797161693068071,0.07904061040248979,0,190.57628638306866,0.07904055896728063,-0.9999999999999987,44.137011701362766,87.91731192324032,Detonation,0.010208097190098965,0.5773502691896258,0.4892321161452257,0.6799518429187759,1.183679051517542,False,117.9860316098728,4.033671460820974
9,124.09554609086996,-0.05241966999720416,-190.341896969536,49.40417103217439,-139.71443584469264,0.959682046101282,0.1290684843700832,0.4709836152390442,0.25983157837778303,3126.5842148601196,-9521.371084812441,0.3901094472651453,0.16105116687272486,0.09323260444885463,649.8598625917854,True,False,True,150.92870082747228,-176.3905297922314,1.3291928690774074e-06,-18.66041565176282,139.49884580896065,37.80758966926747,0.0034897423127766853,0.4770646653552185,0.6235341259628766,True,1.0,0.0034897423127766853,37.80758966926747,hs-SNR,,,,,,,,,,,0.6231403497132706,0.0338975596790565,0,108.69173870649651,0.03389732170459366,-0.33989846066144214,-23.28786692021506,-171.1108005196006,Detonation,0.0025641345199470087,0.5773502691896258,0.5345549944857457,0.6232252092220124,1.0801059572050817,False,153.10913737594436,4.324742933120212
