mH	α	s0	μ3	lS	μϕ2	μS2	lϕ	lϕS	μϕS	gψ	mψ	Tn	Tp	vT	Tcrit	vcTcrit	αGW	βH	αGWHT	βHHT	αGWLT	βHLT
770.3179181830426	0.0444509	591.325	-310.048	0.06687903530406576	-2.049866428167236e6	212063.4919274526	0.13856678508603346	12.125107997813068	-7065.708485208381	0.1954987567954707	384.1757961860344	101.53786728500606	100.77020677627188	2.0620350832968217	108.49030993409207	1.797584559504952	0.04218557247662271	738.2823257067572	0.036937310459971714	2090.9718059734087	0.036943330849939386	132.26923376902
539.3615708142994	0.0189736	-40.8663	-17.2889	0.2778088009388552	-561.4129170257872	-15970.48378866212	0.12997394300929924	9.069209940613595	391.832586098408	1.0270597269385466	400.58990432775084	90.61791235686741	88.85327662527703	2.4855564294576626	107.13695902226864	1.8565564377083676	0.06810575446141202	597.3363287713297	0.05908619500435056	693.3191975564391	0.059300501426794244	51.35219169295553
490.2978626102411	0.0110466	-48.304	-166.593	1.1165238385715872	-1762.7762319486565	-11768.077290718891	0.12938286274759217	7.815802124709724	387.6171618881412	0.99230623457719	398.3180617883506	111.60726854900419	111.04891089235794	1.7158464713289538	116.85459441172301	1.4937727160571592	0.026366449570357976	975.4868265482938	0.029198319766538337	3337.5486855909116	0.029155021071091903	199.8849074970462
668.4362590716881	0.0961465	-673.922	226.095	0.0362651935779337	-1.9761281386690163e6	161315.58103085568	0.1619322177704952	8.248750532169415	5726.35206970948	0.09321375428329581	315.8057259194922	89.41078116730709	87.9227335178108	2.5202945754351807	103.36641262598721	1.9895416331579514	0.06958801384401217	734.5873838845902	0.059457423819596115	822.136647856097	0.05963890286956785	60.085966465907276
805.1188597058988	0.142775	838.597	-476.424	0.011931086655539533	-2.3760288543186183e6	420996.16597488255	0.2348009872922696	7.660831234864956	-6062.48477079313	0.0875003922705366	396.5975253408694	103.81223879139627	103.15910557431235	1.9713033934577207	106.26836696353021	1.8671173333285167	0.010069234300705849	442.2626564677778	0.03448343916111863	2765.8377647549446	0.03446475786327005	158.9449687689968
421.7741899501607	0.0727915	-118.641	-85.2202	1.5795740851886428	-27709.957244731413	-87.02426430792912	0.1362350581137359	4.304874721039115	558.5320700120732	0.3509934402738188	193.61990379621085	108.49058797846955	107.11103832264037	1.9122433585351393	118.82823426823276	1.5059363827470746	0.040911485716491905	633.4239584812749	0.034728135100358604	1087.3655618536288	0.034717388273789236	78.64203185441782
526.9385839245043	0.00238254	-17.5091	65.207	1.1364925679028968	6412.273559740055	-2898.6659851631307	0.1291689255703909	8.95613149112154	159.3492982767498	1.0530851775449541	253.5712432647376	102.11691962621744	101.20514133896665	2.0457226140858116	110.76156503395089	1.7202715296264928	0.04618561860561682	1060.4310835218462	0.03922039238286289	1662.9481482007602	0.039315425329048255	111.9975338896501
747.3086341912762	0.0309662	620.573	-319.582	0.0019241547623734937	-2.246189746249969e6	202397.129980303	0.1334488665943107	11.927059802650133	-7333.381784096106	0.4362234417887291	357.19880722299337	105.57205423313395	104.96729755538816	1.9190782783671756	111.23970847361069	1.695172301643688	0.012325839888971643	484.25037469988166	0.032108856480157995	2865.6010155464387	0.032082496991263205	174.569472513553
551.6962093834983	0.0139414	-26.2006	-136.813	1.215307281551539	4174.565004744616	-21658.959962194825	0.12961950924574536	9.48024862093503	264.7347360042575	1.1946778178058184	676.9553112920818	98.01916942847836	96.9692173055623	2.194267257763798	108.61967357455242	1.8027833854655606	0.04459885623803694	498.67357172486993	0.044606174138840285	1396.5350973708278	0.04468208149539014	93.35584669922511
615.6019686448958	0.0236946	424.491	-133.519	0.0067445037425902955	-934906.564096063	60388.38959389195	0.13083889225833747	10.629450048121953	-4477.153718015577	0.7182158745484033	378.0071373018112	91.09471592478958	89.78368239343295	2.4445351205803143	104.3071463394693	1.9498447879529452	0.062472652981938506	849.2116025905782	0.053023608124588485	911.6322082190408	0.05334609065512379	69.48313200694943
461.10517887598314	0.0598854	-56.723	-191.34	1.9552081551348488	-4330.86057616375	-30098.921833458797	0.13497629105805842	6.092530916363848	393.3806059591685	0.35290596573701466	209.098058326101	97.81380502734825	96.03357805704397	2.2504340977508788	112.96935425722717	1.685712182914789	0.05653491335735518	654.0451691377392	0.04854100947613055	754.3538565006081	0.04864267331105183	54.94456979866442
692.7236261324234	0.0606035	169.033	425.796	3.686642284616848	-141701.92693319908	53799.507247386835	0.14320323921137834	11.875186283738968	-1893.3104375421399	1.0340527644488238	314.03640714362405	100.97010520082792	100.10785985657536	2.095414790835956	108.96325618612332	1.8020919005544265	0.04103823963230041	1693.7350077329886	0.03588004386902568	1896.7906121656017	0.03588992441263299	117.10136317216673
739.1456068585542	0.00324506	174.003	231.789	3.4300306435225396	-180851.3683538286	64737.50294893751	0.12920275389106115	12.544157442868643	-2175.726420832816	2.1089923285589474	675.8183816228519	94.50613753659815	92.85268824958379	2.330866689476027	109.50583544825454	1.8041772637121076	0.0480870482223968	710.1318743355799	0.041939639155447385	848.1817857264539	0.0421328759654282	57.15696167933168
126.84110009069207	0.049099	145.278	291.071	0.8621634346969006	181.91830967778634	-24071.743793043443	0.12916522398030295	0.7258543156037671	-105.36481874799972	1.274312666622723	191.91547710041056	88.98485174917242	87.69320772200999	2.9982623900305585	103.27523012626352	1.9904179026758	0.09042741906155125	939.7102016034149	0.07823261059390291	1017.3378058526047	0.07842810921139144	68.89270563551487
593.3623690977411	0.0348024	-459.686	-339.608	0.5860234569346595	-909700.2352247138	-35412.5566850627	0.13251651227682001	8.479336826514796	3945.3499742335352	0.058569295479242445	284.5967917572959	110.58718821356513	109.93387932253603	1.7692311948243722	116.00728556758409	1.5560668236887008	0.012353348764109772	514.9253303694574	0.030279703231342613	2909.9049627702448	0.030247643472999748	169.27243717648696
817.0713828255814	0.0490198	-821.136	363.714	0.022330065655581398	-3.7963175023144395e6	308931.6821246692	0.1420689133027536	10.970507024368787	9137.876937473864	0.21751188896154672	376.59105482718485	114.8432395849932	114.45450097494255	1.5969357047785653	116.2582163592098	1.5346563327219083	0.023462367633057157	4907.692376725431	0.02265704084090827	5596.481544586171	0.02263073236675561	295.42534910547204
538.6541373894298	0.00293114	-7.9825	-274.1	6.394933018910666	7510.438148833809	-14187.920469955663	0.1291761105362084	9.209407731309392	76.78203485206771	0.8897901627283283	420.4167397295857	112.82856993796642	112.30614356491789	1.695972793425748	118.06899495132201	1.4871985370731522	0.028303002428307314	3299.1432265679814	0.025324239405911202	3628.203377764795	0.025293536246246206	215.97027975362326
1094.4854689841934	0.0957703	-810.042	24.5777	0.6236845704191935	-3.9466156471860893e6	412049.5753499858	0.21832966383830596	10.941092095272664	9319.821768442083	0.6795712542471241	541.9884105135981	101.00779166012245	100.25299280132444	2.076013728417148	105.4595611428816	1.9056295172487943	0.04367687960897597	1301.9796704881198	0.0372015925922592	2168.984853508291	0.037189540767528964	133.820806010456
595.7170085664862	0.100274	-786.474	154.84	0.001325653430451939	-2.371699017797143e6	117309.13667064361	0.15719791823954768	7.350502539704424	5918.215190151196	0.1329327533179588	286.4705619583195	84.79533698038838	82.86656519673869	2.7143660762053896	102.68024261254047	2.0163532017583172	0.08193028506413315	509.7503207596862	0.07217395955043795	568.251198933095	0.07237482504412575	43.96338524816843
984.8497976171701	0.0879768	-703.121	285.41	0.4269834087330245	-2.87839678736085e6	397146.8453755148	0.18992557117528655	10.726104888965828	7880.9910075440785	0.8352027199521407	453.054032202841	103.29842979589182	102.56374720526838	2.001970308799838	107.71026978831507	1.8347089734875266	0.03781804606642593	735.0025799660658	0.034356738580823276	2246.8954870925927	0.03433044736191339	140.60280060295932
94.59757424939446	0.162877	-9.02237	-72.4705	1.571118708047248	7747.434279544121	14120.569884286331	0.12770148148762736	0.7974901527941111	2.8350219973440574	0.027866986037557263	45.83107035184405	105.73385430314596	105.60392458871934	2.1472172338557614	107.42172151279019	1.8150596258015905	0.004469898022506239	2634.546809425422	0.028396953314245334	19427.564909536977	0.028387301729556124	813.7773162185177
600.8554434262874	0.0354595	-26.1318	-151.6	0.3517183280484981	3294.815200469907	-61363.731459277486	0.13273730319618243	10.11086077133426	313.91594751887055	0.7367989529123714	362.1095677445346	87.40310631231604	85.76010925683293	2.5957252359364684	104.02692661931327	1.9669621341263988	0.0709546983590843	647.4806017287111	0.06268591272330877	713.300280548515	0.06284405760428442	53.19736028779211
647.7985924033557	0.0119648	139.268	83.5622	2.4000152429133768	-98968.99314131768	39184.18871356079	0.12963369178899709	11.297486959827985	-1553.7474455670922	2.5612383736480764	504.289586337972	103.22726252892164	102.25042177994871	2.0269892224830532	112.72738725217758	1.6887565589466456	0.03837308842262708	1263.6955168707145	0.033224653492196055	1634.7436987004671	0.03325695921526614	105.67460728625097
543.7383938465024	0.0187731	-24.4624	-368.428	5.040724943485129	4669.789542033103	-32441.09458365857	0.12997054304440064	8.977652862289974	240.9598542538936	1.298099551896162	605.689437287247	113.36048991044255	112.81405651643861	1.6813077861719672	118.56216113505653	1.4725286285905497	0.008249522302466965	526.3646421254443	0.02511784876421179	3321.040282282664	0.025061064743751447	207.4552747953518
122.84005437188986	0.123596	-77.7371	-989.232	3.7938399024703298	3234.8533489789006	-53863.62860019029	0.12908546794632303	1.5262226379742903	118.36195309960343	1.2744623202904526	471.6827566581454	75.66233610564278	74.78184808181916	3.4350351851078806	90.48017293041858	2.4407124545072123	0.07720513434334697	382.6948287274475	0.08641907542204964	1400.551224004023	0.08696868255227444	85.9322717157131
595.15488141662	0.00581016	255.535	-6.92715	0.38908187491962176	-316065.76403000066	28124.020161212466	0.12925093088210868	9.983188889690588	-2543.064749894769	0.588447876536508	371.8433337110215	104.74031237748025	104.10130012208724	1.9474987564743413	111.27434610012872	1.6916392083284484	0.040745294691097084	2529.355808340089	0.03570633040296517	2642.9377181547097	0.03570899300886328	163.90970829356058
470.3379262470712	0.100775	-46.361	-400.616	6.791035488455979	-462.0909211669749	-58609.42280140547	0.14631866055629156	5.077501283139677	318.9697976473465	0.42295776256773054	230.1706795942664	106.27080881615719	105.25701812360546	1.9534343478085217	114.42491124528006	1.6486673997814218	0.03817593877639667	1490.9852667819907	0.03390854097640058	1548.2347622321329	0.03389220268691179	104.82519675602097
573.3370400750706	0.0291369	-36.9438	-568.776	6.257444408500466	-206.55079937997834	-42848.86947935052	0.1313483631520123	9.964786426071393	405.1654010983535	1.0289195047034256	276.01329394979746	87.04600260772266	84.67608433146279	2.61963610559935	108.1828394953811	1.8539209966219226	0.06739205816913092	407.56387979026965	0.05794624341586326	439.42282559531606	0.05833876406705094	36.72953767211591
1156.1921063549182	0.10772	-980.96	818.722	0.08256956564359863	-5.972544522366007e6	864868.0596347324	0.25512148535481294	11.276021213883618	11634.896052834232	0.5445227134310131	558.0845504054143	94.56109656166305	93.61886639483774	2.305735519497732	101.68871964189955	2.0301386501716876	0.04972809400421552	525.6849025579273	0.046520067327153414	1542.2923398179453	0.04657316182971815	100.35880816708683
699.7453159360026	0.0277544	865.924	142.674	0.163780050240513	-4.511407398797204e6	1130.619071515549	0.13216766295906004	12.177955157858882	-10491.778109545929	1.429232884142996	328.95765720531864	87.66947492741087	86.0665630225243	2.578703914910484	103.12739635493897	1.999065572669774	0.06428189197254928	684.2221814322498	0.05523935165878609	749.7690834892599	0.05537222219405249	54.693882215326546
518.5134186357574	0.121759	115.227	603.591	5.465564199883057	-24677.057884612557	35628.84047362576	0.1599679697036505	7.329823366635327	-720.6073028563837	0.8462182746956897	252.85409996479115	101.28754222096269	100.24100229163528	2.106058061649674	109.79969519901083	1.7854825484220356	0.040547860270712624	552.3452614467516	0.0377768275116911	1507.8217553841748	0.037778628330678604	96.78325631212039
830.8258489538149	0.0761822	840.572	-271.852	0.09409574822415598	-3.689880407826473e6	302492.9872525617	0.16139078972391993	10.967065706535903	-9010.667796794924	0.1491550630430342	415.41292032940316	109.71687261698276	109.21495857771315	1.7721169707801945	111.75739186267586	1.6879699697259345	0.01648418966820096	1542.4944281413143	0.027657892092342755	3930.252873978268	0.027631798289352662	218.59693898310732
718.1579955198639	0.100821	-629.753	361.397	0.001649795064342299	-1.8973544063068947e6	218456.0324142692	0.1709469108967816	8.974633518893908	5855.209916348097	0.587642232515471	359.65822781406405	73.92547251804729	71.29674156019975	3.203024574670288	98.08166528335178	2.177045996495685	0.1234763129216855	281.5838193256893	0.10510652967065968	288.0512383820744	0.10610358976711357	28.12211432187767
446.70416316423604	0.108535	491.516	284.37	0.3810956574020481	-581222.6916525477	-42744.917499018105	0.14695496845850112	5.2126999510636995	-2481.6956233107207	0.17450223752605287	61.02531080799856	104.35040482437005	103.40507978236559	1.9995614343575656	111.91067776642669	1.6998552093780648	0.030874915148773496	456.12288814767544	0.03819324244450532	1743.2028376187964	0.03818649281240979	110.38574055237939
563.4300422858655	0.0992086	457.577	-57.5751	0.1822271151999467	-694793.8803665892	72501.23974755812	0.15357862113558698	7.253769228331214	-3198.342866699342	0.3113285865974554	263.0207428433959	98.14258120766493	97.02862657686022	2.2036203004266643	107.960854315082	1.8338058703644358	0.051641155421677805	1169.2636205383935	0.04498078045050135	1326.5687551366111	0.04501344273433402	88.10285310880896
748.3417927401598	0.067163	224.533	70.7886	2.2009997843400773	-266703.8792339402	115053.32775556608	0.1493815167918479	12.258300857591282	-2604.3391947557134	0.20822745925980476	59.497675675898016	97.48216160532873	96.55088372114076	2.210252714363356	105.98944607937781	1.8918226339509785	0.047937301209991526	1517.5248987803186	0.04169810645262834	1616.71261528109	0.04174281352445383	104.67569697559206
107.93194415882877	0.0279525	142.345	196.692	0.5430264700886707	1896.529780388292	-17092.108009225358	0.1291308302932024	0.5790041013450142	-82.8731771627814	0.6792677565345202	174.1846980438778	106.59220126390142	105.99172166414242	2.273575435072558	112.59518034135417	1.692286469067677	0.04546907269481305	2489.1576296551543	0.03969361430339173	2918.6788311579994	0.03965178796611564	177.51177776344483
140.26522089623518	0.0427556	-80.4293	-726.273	2.898784964225291	3473.977941060033	-39924.29546575889	0.12921719091266903	1.3301895400156394	107.68293219086392	0.912215190550046	147.52648672000143	113.84624872223338	113.55814384471331	1.7287479369937564	114.96468896392443	1.5655063749191769	0.02104990942980193	1567.8304830415104	0.025511234240792643	7197.182547138162	0.025427605222121365	395.1555756438068
123.56344269310534	0.00999475	141.003	556.646	1.6622372100788623	-1245.0073836999532	-45443.81094856212	0.1291563362042064	0.9125426710538823	-128.6870691151044	1.569509685171134	292.22004278171545	53.258140868830026	51.3447409912014	5.42498105639457	85.21808939327877	2.655184970499929	0.3711016677404595	265.42089998377526	0.3217769160090122	345.2657038119266	0.3244534581574062	27.834297206517814
596.0051329328631	0.100373	958.627	-63.3702	0.03765216905801442	-3.2881717283671424e6	99696.80998776233	0.15728156901142268	7.463879859655586	-7017.56798665921	0.4118489849960227	61.686481574511724	98.74137376693191	97.67088628635273	2.180613031787855	107.82428781595323	1.838860423054955	0.05172776468366201	859.2316293774215	0.04385140716405428	1340.492319463715	0.04391985579556163	92.2396343332362
671.8000007647057	0.0278294	161.668	938.7	4.833069050631	-138983.1416005403	-16211.070764711112	0.13193915542507667	11.856026860346983	-1867.5206778266124	0.550234731340044	407.6993321149154	100.46355157520718	99.43605977234274	2.113756596432202	110.33659745576995	1.7576845809777444	0.041108026479750766	564.1881559804215	0.03584050888789138	1413.166344016294	0.03591365238219281	97.77552608705581
156.44439207946982	0.0201557	69.451	-45.2118	0.9501017105717315	6887.510658481548	8037.682257779584	0.1291862011379561	0.41180481991048673	-27.87860200669275	1.509134682320849	230.06470648221446	94.90529593030081	92.77856908979815	3.161192484747964	117.06885746595964	1.600479376897119	0.08249065798356367	369.7482223173028	0.08114899062089168	601.1248371870665	0.0813501001065078	44.625052039062
409.22296716607434	0.158466	742.051	-66.0093	0.0013176801390143694	-983426.993180743	53632.06073348971	0.16033955712160985	3.866207275863149	-2772.8410405799777	0.7876730745454844	198.01131137681074	90.10029152002217	88.03155967341283	2.550357179887927	107.84057048433318	1.859633167969898	0.06903654796445072	463.28348343151924	0.059338545530562496	517.4973814079182	0.05963067489768088	43.5533931899859
759.3115394300122	0.00254077	-870.95	184.503	0.023951350158533658	-4.744167764755105e6	178659.8540641831	0.12918652524368682	12.515806497945873	10906.430064428667	0.4844600838406158	369.96445461807485	102.70032391412218	102.00578181702373	2.0184038070304613	109.78143153313195	1.7433293986464282	0.042899216472757046	1045.6566273598542	0.03496990141718734	2333.965894447017	0.03497346229492011	147.86767331046897
81.99927262703795	0.0299181	-162.728	-146.416	0.2968219405026325	1430.8482500430716	-15763.9499371548	0.12909071545460035	0.49625130944727636	79.66901981258299	0.7940484457334894	107.14699610862246	84.49434612130752	83.42394319556428	3.3829001412153406	99.21459558220992	2.1115899700903675	0.08478149134844756	1118.5375013111995	0.07336459355687772	1197.7406878095035	0.0735782441158908	78.93695363606975
403.8871165617967	0.159369	-815.244	36.6676	0.016049813860811273	-1.2147786412393018e6	37071.19047686613	0.15979162061726898	3.454452556659061	2910.0714029550704	0.39879894432075014	192.27817881247833	99.14221848388664	97.82959101474724	2.2076513870853205	110.03809548382624	1.776160046188265	0.05021517275892652	459.25243889835644	0.04512820142639004	1081.2622067162079	0.04518266459514865	75.52959298412948
734.1418806333401	0.00954884	634.27	283.354	0.4498585716662301	-2.3530299655008363e6	2224.2172686018125	0.12955024201388435	11.800966642981997	-7464.703950148658	1.6749197359952956	466.59491339165146	112.56427358807967	112.13486636335543	1.6795208167650681	116.60968434950104	1.5007060112706763	0.006082353741022843	932.5756154438915	0.024368068245878026	4905.27021810329	0.02434664827341904	262.1387510663428
149.23132670725556	0.0879214	-30.787	-339.06	1.424705169076655	7349.646128739594	-11400.892095041101	0.12957721686867146	0.9121330922418628	30.43109545622348	2.030135380482729	461.31757456037957	107.69974767502411	106.90959130248939	2.212110689635508	115.95440642716758	1.6200225557352033	0.06030850382248383	2029.3935190323198	0.05576674723170567	2246.5119569521084	0.05581113620442859	136.3018149553561
613.4511712671838	0.01626	115.588	-23.6979	2.4904509922993956	-58402.64806799152	42257.51088901573	0.1299431604380794	10.333658636872299	-1170.631433222784	1.6527379521577141	549.8952901904327	109.63892720221139	109.0273449411097	1.7983317809612043	115.59942567494649	1.5652148205093406	0.03339941044609759	1852.4493804226584	0.02854598066873926	2929.9713355607078	0.028512449089899413	179.2709406003856
108.8077926520604	0.00928128	-100.781	-614.179	2.381814857425211	3587.465195595015	-37662.64751324776	0.12915394405895622	0.8379865303796769	84.30918294918696	1.3089498268611741	400.9221032368144	99.4509977621378	99.4179870262824	2.626334934772183	108.43259854952458	1.8536734163216277	0.004412013092625411	6542.879292481085	0.029521149230913882	59345.84445507109	0.029518004451722334	3012.686484717568
889.1601695760519	0.103767	997.115	176.221	0.30163449078499743	-5.701953542770963e6	134040.46878901462	0.197741133322763	12.144543462652498	-11785.225149709577	1.357522386056963	449.51066481848335	67.64301778339255	64.94462588208994	3.5380091130842963	93.97415001590127	2.321258396979734	0.15484484716430114	229.6253653385394	0.13024314026085215	270.5520565285339	0.13149078949991921	25.0678997927391
536.8957918399237	0.026686	-34.3947	-66.3009	0.6890520037874499	1783.1683153263493	-27488.950180239208	0.130757626320242	8.667552501597767	327.65133283655456	0.49923152275000243	256.38345750718946	99.3438976457618	98.17829317608202	2.1570873470403917	110.45995953575188	1.7409758620252422	0.051039528383970835	1168.5186934584256	0.044517306882853	1300.0100549589988	0.04455807315551958	85.22950986371441
252.26674294937354	0.0118414	103.579	824.082	3.863643081347619	-3745.4949069518175	-43230.89501756217	0.12921215159753663	2.202825446106512	-225.85894665845154	2.743835053050221	239.19384495683136	95.3246131961483	93.2274455568338	2.550063594454153	111.7336477253273	1.7362125822394705	0.0889699421459579	516.3396058387463	0.07607244148220876	536.4709550787919	0.07641492604011109	45.45397869447711
711.852476064573	0.0270048	-653.46	269.713	0.0021885173805519303	-2.32207444345989e6	174684.1792011828	0.13211003739565313	10.748700201360148	7077.683872394428	0.3338235720823154	323.0204367501725	112.04223615058095	111.57274395646087	1.6961541354854692	115.7968693334862	1.5353701670477224	0.007230720131556737	641.8022660921831	0.026085818305947236	4225.216948701034	0.026041179798751524	238.6455782519857
647.9328513386846	0.0121773	626.108	200.891	0.27661453701869865	-2.1114529294827105e6	-16375.916434734008	0.12965099887580364	10.876353774490763	-6789.783951008548	0.5512289268796073	430.22931593879673	104.20836951778723	103.56970154863929	1.9652327382613117	110.73199846411558	1.7094872125471872	0.04079222335923009	1722.3740796582847	0.03489051889443977	2657.2325443127097	0.03488875831008081	163.16517275293302
116.99033915638816	0.0742106	-69.4279	-861.103	3.514527938008688	4694.746126300801	-42585.36445251415	0.1290672925302849	1.3151592507590146	90.71688383702914	2.2653118665999785	218.0117996730153	76.54820183910638	76.02958004277905	3.3577171772423364	84.36201294273219	2.6370756627584964	0.06457774097294232	627.2714090927446	0.09350426107113965	2741.5924205264464	0.09369044398332521	147.59927635357474
611.1108577495249	0.0125418	320.751	289.085	0.7100599213405245	-532393.3534458025	-17950.442402297376	0.12962088375539296	10.616048162902459	-3386.8831557592816	0.2417263531332806	301.8283294452494	97.30632296116164	96.32519277828042	2.211479956164082	106.977748772463	1.8503000282983992	0.04330210814168295	513.9561426040165	0.04312675352294629	1407.8515689343287	0.043348330351448125	99.17778971533579
472.62860174863886	0.0559966	-40.6453	-124.551	0.7311794888387572	1053.416878468163	-39008.90294899558	0.13452378759696046	6.276367557518693	302.250779216202	1.7125765775603856	582.4518110768814	110.50676758572372	109.55026745975617	1.8065639829958542	118.36452155542324	1.5024582100084558	0.0356699851579917	1200.2798064641536	0.030348074931363392	1679.1080707472809	0.030265785535780028	115.53241299779316
963.4296326949736	0.123818	-975.998	439.622	0.08766374100363712	-5.207418040346811e6	498470.46423767536	0.2439700280577131	10.033580743838689	10247.00938605019	0.42119188970410604	455.9424200005508	70.11656208533107	67.7372314045708	3.3977129530713928	93.28859722699613	2.339600810776251	0.13805095221744254	298.3353510899279	0.11829840887608896	333.7828421427911	0.11900064712375023	29.469027845648927
963.4296326949736	0.123818	-975.998	439.622	0.08766374100363712	-5.207418040346811e6	498470.46423767536	0.2439700280577131	10.033580743838689	10247.00938605019	0.42119188970410604	455.9424200005508	70.11656208533107	67.7372314045708	3.3977129530713928	93.28859722699613	2.339600810776251	0.13805095221744254	298.3353510899279	0.11829840887608896	333.7828421427911	0.11900064712375023	29.469027845648927
