,ms,theta,u,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type
26,25.416868405158255,0.2620909842582809,-924.5471449980953,0.12076668910606347,0.0009669742398994157,-0.01649285023588433,271.2647526169776,326.7049784184315,0.3941976243719467,-0.0025070648126725346,0.05044058896827579,36.41797623957825,594.3103149577537,-5.500839604942906e-05,584.9375691220908,111.45905173649051,0.25294841380060973,0.00026075448887887356,1.0,0.00026075448887887356,0.25294841380060973,nonesym
27,2.133813543451567,0.26375384770597177,-872.1220037915912,0.12030376210613522,0.0007019296788187227,-0.018336678324349313,318.7358381827289,-21.848283882782084,0.3938893347016299,-0.0028806306343535384,0.0005503943127582178,,,,,,,,,,,
28,21.889257106497382,-0.25163233519929046,935.619616205604,0.12131734397632472,0.0008107766617029508,-0.01587917597439524,403.3940509985314,228.48729125016683,0.3944985215679727,-0.002443835163640136,0.04356836526984584,38.717741593214065,548.5555698369847,4.141453051186444e-05,535.2864997493762,105.85219280480621,0.27593313599714975,0.00032761721004073176,1.0,0.00032761721004073176,0.27593313599714975,hs-sym
29,1.5921737628115857,0.24046297901477076,-928.9096591431087,0.12175464813209533,0.0005156398043222962,-0.015823013729680292,553.4629258469668,-34.61981344695141,0.39471951373938785,-0.0025082590038661414,0.00036770253995439817,,,,,,,,,,,
30,20.39517012697631,-0.25413038321784337,971.7186497771042,0.12113297887655577,0.0007300367959081973,-0.01549208190351933,28.30816948341544,219.80591761191812,0.39442246793770813,-0.0023995044516095057,0.038943764904548026,40.73936867453309,568.5822469034717,3.579593381756805e-05,553.1881056580453,101.91015290519475,0.29803029485373145,0.0003919528716534568,1.0,0.0003919528716534568,0.29803029485373145,hs-sym
31,18.295206809220275,-0.2642538805722342,991.4677328125483,0.12045704825942452,0.0007015961576394566,-0.015816108133722136,-472.2459851417725,210.33255304557355,0.3940710015362173,-0.002460618982877159,0.03132127058526116,44.458527886735766,571.2864208621677,-1.25437452775237e-05,551.8010512446215,95.0237835550966,0.3369171570946463,0.0005389565029882458,1.0,0.0005389565029882458,0.3369171570946463,hs-sym
32,5.276314126662816,-0.2654295144537214,913.0791529934916,0.12020782513162595,0.0006613108282420314,-0.017588599189693414,-45.596639826429055,18.282246276318574,0.3938725361783193,-0.002766105491221728,0.0032587263704370595,,,,,,,,,,,
33,20.16516081115509,-0.2604501298125157,898.7254475500636,0.12073708012826129,0.0008773726471665702,-0.017139517115539998,396.5528381580789,189.2092901457512,0.39415587542972663,-0.0026372430241316906,0.037031756084201686,41.50218889155697,486.17726860301775,5.2745976000883605e-05,468.886118775156,100.21257038128432,0.2997287355002527,0.0004211244064070785,1.0,0.0004211244064070785,0.2997287355002527,hs-sym
34,23.023684861461227,0.26109221021667095,-914.7815072704097,0.12076472134269063,0.000918606563001105,-0.016739657170006736,316.00242574548247,261.38065378072787,0.3941863568680052,-0.002560291220917513,0.04450353035634318,38.45939562464042,549.5958934132391,-6.730929729504648e-05,537.4559281810507,106.6372905717006,0.2740073528878355,0.00031840578403213887,1.0,0.00031840578403213887,0.2740073528878355,hs-sym
35,16.270200943383387,0.2500669618904853,-920.7847413022521,0.12130321927135712,0.0007116718156492909,-0.016269961631227934,455.5276403119915,110.28975648933408,0.3944751764797876,-0.0025337423179589993,0.02831385055506179,,,,,,,,,,,
36,8.828869925304982,0.2520646466505163,-914.6886640451772,0.12108538565397156,0.0006253538893234046,-0.016698319974896677,354.15345428825367,17.126021369870557,0.39434841140677523,-0.002626714856818595,0.00961494677746802,,,,,,,,,,,
37,21.452329725021247,0.26268332441614595,-950.1202746032334,0.12062661098596181,0.0008221084983284562,-0.01628100570529414,-36.94975018878358,248.70877957198974,0.3941364121673372,-0.0025079738263002424,0.04001950519798686,40.3744492602845,568.2482497693452,-2.7049174742602798e-05,554.1528650654034,102.84832848473918,0.29569123777264394,0.00037780760825525353,1.0,0.00037780760825525353,0.29569123777264394,hs-sym
38,31.535857128070692,-0.2648840968379914,964.3527819769351,0.12078988640309538,0.0010746487659900306,-0.01559374546618426,70.70455882623628,526.7947959461562,0.3942466857192002,-0.002330295386199869,0.06422142762853843,33.11951566546525,708.4874746378005,-5.339193734797633e-05,703.0103329947392,121.86273055198382,0.2351620747129175,0.00017954339523007257,1.0,0.00017954339523007257,0.2351620747129175,nonesym
39,19.467954092597513,0.25714929399599507,-992.7033607160482,0.12092766707034626,0.0006933735254471007,-0.015365875263925044,-241.26460976265844,217.59488618392936,0.39432507064458644,-0.0023876358292923986,0.03579674053466149,42.254187623513005,581.5526690880602,-1.5540504995590487e-05,564.6161883906684,99.13087988175798,0.31280004284434426,0.0004461942813592817,1.0,0.0004461942813592817,0.31280004284434426,hs-sym
40,25.391561687892917,-0.24684002107532388,953.6121445922679,0.12168556337853902,0.0008469734945762652,-0.015140519695833497,491.6887348677719,311.3504108644281,0.39471340861401993,-0.0023116765756615166,0.054022484743886226,35.00763937912506,618.972948082537,-0.0004281007715942235,610.2696804575712,114.2531736335062,0.23427494418035621,0.0002290299945059275,1.0,0.0002290299945059275,0.23427494418035621,nonesym
41,20.674679081498887,-0.23925960508171115,987.461433873681,0.12202316865181734,0.0006574938855058154,-0.014413689778637299,369.1151192152165,204.27032557311065,0.39491249583054233,-0.0022379081583964295,0.04302834542431076,38.874312982144865,576.5429675391179,2.308806875805986e-05,562.2905675858807,105.39828340526238,0.2789730016318117,0.0003331509034840396,1.0,0.0003331509034840396,0.2789730016318117,hs-sym
42,18.728565365083124,-0.2615909952568924,968.9145159133154,0.12063473247936386,0.0007317110001359866,-0.01601961119921702,-207.36141060383943,201.41699560151108,0.3941513643517914,-0.002487007449835507,0.03295395997273701,43.57453504927669,548.0083758192013,-7.584854765696395e-05,529.0567519092666,96.53797027399742,0.32592835856176805,0.0005012124825692942,1.0,0.0005012124825692942,0.32592835856176805,hs-sym
43,21.74136120624692,0.23843301836185737,-964.443947086546,0.12209169628376129,0.0007091072798342494,-0.014666905511362788,579.2931194121084,215.06451260789487,0.39493620899098403,-0.0022672074319352357,0.046250521261017544,37.584756976144405,568.2448978868912,-0.00012821518802869336,555.5152457988376,108.06780787076434,0.26238506620019564,0.00029589245282460487,1.0,0.00029589245282460487,0.26238506620019564,hs-sym
44,19.878601274681692,-0.2644787584193239,912.3845748447986,0.12047679028572864,0.0008633600290921497,-0.017132349772628886,171.7584768772258,199.46637447599483,0.3940260291477483,-0.002639551621498444,0.03548402977991165,42.28900080247391,502.64644075154536,1.4436780734964809e-05,485.00867248942575,98.83601526147407,0.30915454530733655,0.0004498335056879373,1.0,0.0004498335056879373,0.30915454530733655,hs-sym
45,20.55349146199278,-0.24196866486053442,948.5109272007494,0.12186337290774046,0.000720591776616416,-0.01516707567042578,563.9760296028717,188.6250512250055,0.39480120687967935,-0.002347698000916859,0.04205390523917027,39.2301161394734,531.7205296493737,0.00017347856340190452,516.5737195806124,104.56734151224995,0.2780071670027695,0.0003448705075867093,1.0,0.0003448705075867093,0.2780071670027695,hs-sym
46,3.5259477001344903,-0.24846558429007212,932.9101511675237,0.12127452280477258,0.0005503517952652723,-0.016226121768889875,290.01718326779155,-12.785724683009278,0.39446265490742605,-0.0025667656793319942,0.001675100251814332,,,,,,,,,,,
47,29.590415195939812,0.24729836466221056,-992.2962153313113,0.12177276931686293,0.0008940847771303661,-0.014350776174377876,315.9295746057933,445.43003565559616,0.39478991756324255,-0.0021682748347803876,0.06418740882451474,32.502603451989515,714.943090640895,-3.325402257622495e-05,709.1506015715789,121.8329523389744,0.2199741763381553,0.00017302372060047763,1.0,0.00017302372060047763,0.2199741763381553,nonesym
48,12.906788399071973,0.2521754945245037,-904.2332197159286,0.12112402572787094,0.0006912372589219737,-0.016801986399111977,472.896101266545,55.960155113826715,0.3943634120093827,-0.0026275217517881698,0.019022054475547848,,,,,,,,,,,
49,20.34158711016985,0.26033910248001435,-878.5103918740083,0.12074793128241684,0.0009219925733816365,-0.01751890292484248,558.6943308494538,180.62665213629248,0.3941454932647502,-0.002689319010795004,0.03752818294855048,41.24354287680265,464.5697824543794,5.335644905311765e-06,447.1694484293158,100.64567354316162,0.2992619067307771,0.00041228951129184126,1.0,0.00041228951129184126,0.2992619067307771,hs-sym
