,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,289.9013520217277,0.0005934462641835385,-858.6846250194099,311.1078755948042,-183.19551346145863,0.7375478732177764,0.1290742947335997,0.15621669172262462,0.36249948827583933,-125677.22660859468,-42116.648185233396,0.30013699094571955,0.09947075430996272,-0.08121994071463137,937.8436971000513,True,True,True,8.114089094482669e-05,-811.5775148570294,-8.563267564805057e-05,-810.0463118848407,549.3391290465402,0.06112688592622817,8.404994057601472e-07,0.004880171013517738,0.5780983376674926,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,781.1042746632891,-0.0004937612001664706,-354.99065080538367,765.2691492722065,-94.46260014037261,0.9392974393312764,0.12907529157575798,2.294596000125327,2.1523860085010402,-128219.48706185,255526.10277824439,0.4592917979377391,0.9323800014481718,-0.3756721159567669,971.8390282144576,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,262.05440446569725,0.00033262636776589503,-210.69584883476978,454.8984048001488,-345.34852009066935,0.9602555333100459,0.12907414443408233,0.856016577138555,2.1593688071202086,-40091.29876702579,-34752.27283025641,0.46953492673893354,0.5738989454713401,-1.2327200572478962,724.8499552465872,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,775.5739214392672,0.0003063545822725763,250.70774333746954,-589.9133699655722,640.1746212844812,0.9516836854795931,0.12907454960804324,5.494438223808972,2.3500843991113887,-66215.52801032511,184764.60451891075,0.4733843993144116,1.7652902891374744,-0.12222032613623421,776.9780614756271,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,220.54332260374213,-0.0002641936545505598,148.54514006145615,59.277810026828774,0.8464976056517344,0.8625436431690238,0.12907411503574476,1.379051787693072,-0.39881753740675385,12229.099975149527,30311.16606614139,0.3184165261308242,0.27829335735547567,0.1002399136006302,253.2234275163437,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,711.7981466822282,4.723863622822375e-05,675.8928611920246,81.09346176016061,-58.842111218012064,0.8218983827814911,0.1290741050786022,0.5149844536921381,-0.12011914434885017,35197.162476726095,275027.6837543005,0.3129128080082168,0.1087262560315595,0.12206971458892081,975.2141153078196,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,435.53395939980487,-0.00019157601000706738,96.62847928017459,-44.08102121660528,483.3926216972003,0.9814523508229849,0.1290741487308236,11.918814451993274,0.4575923100524159,5700.559313985543,64619.70410520815,0.4089170817636635,3.0559689980070543,0.12468212796687739,494.69567271305834,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,419.72138973797996,-0.0006182807516863519,-331.99788232892587,-21.61407658764813,444.208708922152,0.8893180654658376,0.12907460220359968,0.13909455638470183,-0.06631724780650651,11344.782850582444,162770.91468151007,0.34399721974624714,0.023720764461757707,0.12116994822047425,645.6564870864299,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,221.53368850274288,-0.0005112636376346263,86.65842935099863,120.25944035994462,-28.44978882990722,0.9961981583438391,0.12907416812063974,5.9037321853478595,-1.3869397424464822,13037.513470542206,46824.85210024076,0.3393521027090408,1.2447764225958844,0.047617142768456855,990.9636179137765,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,423.93322841400436,0.0017737095701674092,429.42075174020584,177.72747635730485,39.82066613635362,0.7414149086007376,0.12907835391255446,0.5676780846311708,-0.4166298517854632,45730.15175775321,87497.83315426722,0.2691050983844865,0.07248121252688215,0.05263519092188039,474.4511158259738,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,512.9218032877598,-0.00019915227871066438,423.89576983954464,-260.18169396452726,340.56207422351974,0.8409657698165597,0.12907417699416113,1.0820150125951091,0.6142591382874224,-47278.778060578305,50076.194328197715,0.351438557671923,0.372880276196681,0.04189556011326993,658.8237387871314,True,True,True,-1.6462246601599156e-05,260.11835952021573,-1.0405261216205724e-05,244.64441306821863,879.7132216223738,1.7356013638274135,6.0380816500113595e-06,0.016151995256969223,0.5793531169965851,True,1.0,6.0380816500113595e-06,1.7356013638274135,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,509.850575346547,-0.0012480094866247726,465.1510064482022,-425.813771596418,279.2801334765902,0.7482934850578563,0.12907723476428878,0.8368029011727451,0.9180935720274593,-90921.89164916986,51228.495767213,0.32727978307370675,0.3622163206310962,-0.12274305822730325,524.7005642059771,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,524.6598393638268,0.000387669248657017,-486.05644738390225,-33.368361296579565,469.38896312134057,0.7838947047107768,0.12907441789193164,0.10412449139773577,-0.06781014899479701,16032.577356784654,252774.52364118438,0.2998359950016584,0.014729431350301109,0.11803422877558759,613.659026165787,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,909.8691141681153,-0.0013697353777745438,-189.69924324714532,290.7261458233363,-63.98840469304048,0.9803922924021683,0.1290866661080223,11.025891165568845,1.5087429280206535,-20179.351068626696,383915.0573513332,0.4522013653840099,3.0079299460623203,0.07747393955670558,943.7923701032494,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
