,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,137.677617289783,0.0003474269411626826,180.96377236411297,-239.45872279851844,123.27252853832351,0.9070112586830111,0.12907409933381903,0.017699232813114685,1.3232154264961673,-13843.344982414033,-21729.03102786673,0.4098398635274284,0.22496071261930656,-24.602210632115977,389.77367673141896,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,302.17033168835997,9.77557788787703e-05,-447.53502978096446,-269.7033580830135,-410.4683028710562,0.7665412171842027,0.12907410200453714,0.7321228299464465,-0.6025747683128589,68181.32685222253,-37061.78312503424,0.27082761031186936,0.08260157943446847,0.0050865904301967135,534.1897498914441,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,198.77281747895123,0.00145343750234057,297.45872367900995,11.829993182260239,142.86030391069505,0.8333039259129912,0.12907451186839475,0.4702156361048537,-0.04024379714470974,9562.294290477681,-903.92182800808,0.3209607712007457,0.11084660950209513,0.12821343713785166,448.3841146014589,True,True,True,-8.833850668714836e-06,249.92929215203395,2.3558257529782886e-05,249.64909093061434,347.77810640361577,0.035097880632406486,4.2508965702050463e-07,0.002060501098589784,0.5778823704973942,True,1.0,4.2508965702050463e-07,0.035097880632406486,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,304.9272798675768,0.00020534738105680992,-99.52068081269147,243.95420830400622,14.066729940001323,0.9614899100198371,0.129074122939589,0.8727907844405809,2.451939710970252,-4312.279174416084,10064.01245590733,0.48231840977312046,0.6268543146051873,-1.5929904466600733,348.1591099941444,True,True,True,44.438742797563904,-88.20718754682716,4.1061735279220504e-05,-86.05939651665992,149.91486001424013,0.30817463818900137,0.0002531524494972496,0.028890355851023113,0.5901944117304232,True,1.0,0.0002531524494972496,0.30817463818900137,noneSNR,0.09321868065803199,0.35027880358221813,0.0,43.74435471552698,0.3079281863648029,0.476615661209873,-86.05907643337895,-88.197708970163,Deflagration,0.00025313993408693355,0.09321868065803199,0.09314662580099542,0.5773503034710002,1.0000123599406876,True,149.94851549505225,56.40610125646107,,,,,,,,,,
4,450.74410861595965,-0.0008740434928980061,-142.78835907307962,7.182690500742638,-24.68797856163235,0.9588984625253576,0.12907527775843114,5.031526659156638,0.045640692509714045,7263.494071871817,98918.90005702368,0.38081238167090414,1.2654884468741119,0.12897177672614626,482.5367873754777,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,281.95420745433324,-0.0006825312420045838,418.5342795915858,-546.1652381267402,247.6192802123436,0.8528796835762751,0.12907434140081256,0.40984529323237023,1.3053703736531606,-106433.62577028989,-31831.35263749258,0.3852800235123232,0.320023052250286,-0.9103372613117254,683.689434579408,True,True,True,-3.1056265968133438e-06,353.67221859871114,-5.2719819448584664e-06,350.1863954903223,475.6644027321166,0.6266965524649777,1.6312390366421262e-06,0.0024401652738749603,0.5783921561459622,True,1.0,1.6312390366421262e-06,0.6266965524649777,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,563.8081037235701,-0.00035278772713500344,-393.8823025468721,361.9480135941858,-615.0623275993482,0.9072765328835536,0.12907440632590267,1.715484247201698,0.9178247751918333,-63543.976482508806,23850.343841360973,0.39306906082165505,0.58184185766573,0.006309898384476237,849.7760406076186,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,307.93087886181655,-9.767502010616194e-05,-213.7664382975026,-220.97027019169198,-401.2902498665886,0.8883331430688756,0.12907410227127078,2.318933323716441,-1.033846485212491,31438.410965353916,20179.34543447324,0.3032455394325153,0.40742558339369517,0.013844554265849282,413.53658104210996,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,595.5825088642005,-0.0024566838535917427,622.1439440444542,-265.82613608289836,701.8537877418371,0.77887552004575,0.1290909764214925,1.005548050126881,0.4327125799794355,-73813.80996852642,-47278.73285133715,0.31873842988693396,0.32350577586162615,0.08253920377153479,772.623192699077,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,498.22090170414936,0.0008191075756621378,701.3677287724493,-486.74938318380924,75.67346129969997,0.8094348417542682,0.12907538322745393,0.28487101703038137,0.6928970085399128,-163142.67548319677,87024.44801117071,0.34170607297640615,0.18670058901424746,-0.2922611478177145,966.7951198458036,True,True,True,2.1965804646217864e-05,604.484938518772,2.040487466005153e-05,594.6240709159079,928.2861717904141,1.027120587604145,3.7490849886835196e-06,0.007253775824281603,0.5789290490977301,True,1.0,3.7490849886835196e-06,1.027120587604145,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
