,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,419.6978675423164,0.0017261033610037916,89.97712780554309,-333.5015913249853,490.6097148697161,0.9868927353617764,0.1290780406029666,6.667295981263491,3.6940092197964125,-7230.387960889757,9454.977382511657,0.546446870815873,2.282492198615275,-0.38258756394977145,550.2484564156755,True,True,True,52.27182963834704,81.07963603010654,-2.288490609345362e-06,78.8245898224446,151.836925812549,0.4636628597994843,0.00034824187698756856,0.03470152380832577,0.5923847936829137,True,1.0,0.00034824187698756856,0.4636628597994843,noneSNR,0.10703800457223796,0.30803766630891644,0.0,51.54764884943161,0.26770416884169385,0.46332856449334814,78.8242590613026,81.06871867284944,Deflagration,0.0003482125994702341,0.10703800457223796,0.10692353676697142,0.5773502751855512,1.0000210191951056,True,151.88937202455972,49.570822567777256,,,,,,,,,,,,,,,,,,,,
1,585.2588294108335,0.0007452028977151103,249.59515258877377,47.305964030294035,-339.00862254062906,0.9508041440931505,0.1290755934195679,2.116103708036116,-0.1934948295898502,13604.038811784252,216323.24858877805,0.36698412416179416,0.4967767887440539,0.12465234032759726,766.0482369837205,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,176.1636669931095,-0.0013441174438427218,114.14189531093325,-58.41780493751219,517.8969006562015,0.9873332195566538,0.12907432533700108,2.864368295914974,0.5125357743084823,4494.6024066626505,-21773.373543164984,0.41410102345345773,0.8015147030301573,0.1061466766543373,710.2976234675114,True,True,True,108.41747342649995,89.94405240858839,-1.0607713015840948e-05,30.254727344617024,149.20545863239698,10.97305252756425,0.0013077293359602521,0.18687856507718842,0.6061131732978589,True,1.0,0.0013077293359602521,10.97305252756425,hs-SNR,0.48531655790765416,0.11152920074070914,0.0,104.3217094766782,0.11152882977316265,0.053092407550882306,30.70510419777039,88.97053285378931,Deflagration,0.0012905727591869228,0.48531655790765416,0.4805058538210207,0.5773501696562066,1.0033070017856585,True,150.68098119023813,11.419860116332723,,,,,,,,,,,,,,,,,,,,
3,409.3299278014174,-0.00016227978956555729,-407.49736472567747,419.36806594034437,-103.8094270732833,0.7573971515604835,0.1290741290387007,0.5379661191060882,1.0288850355108803,-77642.33522120978,47021.96626101434,0.335321367542364,0.3059723690283354,-0.36287340199599355,472.6781913493381,True,True,True,2.1490029828994796e-05,-283.9418704402983,-1.2294703530297382e-05,-272.59179816095127,812.489240303452,1.694953582346443,3.5904552256423896e-06,0.0006793208045597661,0.5788953331250053,True,1.0,3.5904552256423896e-06,1.694953582346443,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19.037494439006508,-0.0006800951694414696,64.16468363824424,-1.9450174366911028,77.6454676618718,0.9804163243228282,0.12907403772270046,0.5374928196739686,0.02965485544797746,7759.99518753905,-2789.125024559637,0.39057816200009743,0.13931568082648838,0.12866500414148263,319.4340724261741,True,True,True,23.309956957515652,40.08228776726649,-0.0003838545147947197,40.57933388713859,162.29631230850308,0.05379785505263612,4.929468785492663e-05,0.01252328294609384,0.5830543764921103,True,1.0,4.929468785492663e-05,0.05379785505263612,h-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,707.553133954133,-0.0009373948596498004,-899.4035336736853,-164.83642289756528,-530.7244231020122,0.7181791035466017,0.12907761137179743,0.6079172002111197,-0.18532612887969693,81120.79991456775,14362.819743607815,0.2702636717540716,0.12109161190616377,0.11495324787558187,928.2533850735331,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,430.9006737078307,-0.0010900936649189553,-431.4141754156948,619.2400781985962,-183.69056034243806,0.8623604101241631,0.12907576267937623,0.594836395921771,1.4336275574143755,-125913.00905064572,31410.275382889835,0.39469021404807597,0.387647025216172,-0.7347281283859105,734.8178052266821,True,True,True,-5.896631373008166e-07,-298.710519343963,1.4154732181515955e-06,-282.47383353747523,922.2914828188956,0.8906595122509771,3.140879150769581e-06,0.022028921202643225,0.5787954928307392,True,1.0,3.140879150769581e-06,0.8906595122509771,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,468.3411859094138,0.0011653502696001678,469.5003318405583,-274.5574817761426,249.38045697156434,0.7181010841965314,0.12907637790094917,0.7229127848660888,0.5827329615001672,-56854.8594568239,42205.625132464396,0.3022375027061169,0.27785035646655004,0.011642535421023267,484.4516364480398,True,True,True,3.3607259812489836e-06,322.465258733583,-1.261245215490978e-05,310.8520678167366,861.819816802908,2.8907454935048236,4.687703976433461e-06,0.0112578108225304,0.579115366098135,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,465.32957238856216,0.001250961568010395,-384.092000658932,127.65333377369552,-603.6063020603419,0.8587257526881671,0.12907668918777246,1.4854908299722827,0.3350083844956669,-16495.378276903328,-12610.304132827088,0.3473509887757473,0.42720743824234847,0.11018888870157043,643.651210821698,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,714.6261323370976,0.002300010759356172,829.0658283870882,71.40893493143199,-82.51522844316241,0.7690568395916648,0.1290956981319816,0.3236252664940077,-0.09171000487850903,35509.32853789361,290685.3712003906,0.29309018640547635,0.06562131581041708,0.122598426545361,997.5255040407478,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,509.81424882567285,-0.0006063587377054681,-549.3668001913397,322.19622468938496,-407.409671402576,0.752145202501332,0.12907483685746138,0.7719467492815946,0.5853914659917022,-80843.40182221562,9125.989286441043,0.31486081283523754,0.290551931652349,0.018094653064074956,627.0185483535984,True,True,True,0.000124960334022096,-392.7626652677095,-0.0001890243850035407,-378.7602823949245,928.1570889070343,3.429297375426586,5.380934639299316e-06,0.013345793271503209,0.5792411741663961,True,1.0,5.380934639299316e-06,3.429297375426586,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,342.37815476614975,0.0004814051918646051,-646.8229906179015,704.9604745282859,-260.2492373501027,0.742301771348927,0.1290742902200339,0.30179107189942156,1.0901886592753098,-220104.32120011028,-42062.540844907824,0.3322161344288371,0.2571458778540737,-0.8554738156369501,716.5533639478224,True,True,True,-1.8406519504069523e-05,-561.6719480803422,-3.167285020774584e-06,-555.5019126853908,705.9195169375498,0.26094527617203767,1.9142212398684615e-06,0.0054557341780937605,0.5784788304583236,True,1.0,1.9142212398684615e-06,0.26094527617203767,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,150.8691570877469,-0.002157982523436601,-154.49790070327208,206.45174362949138,-351.34326331857744,0.9367894355865184,0.12907436931717983,0.7655023874108127,1.3358717987760063,-8129.226745917644,-36021.79175699482,0.424093603176294,0.41402089664870423,-0.4537302999148144,413.6457144795494,True,True,True,2.4043902762475167e-06,-70.58484165805372,7.774959787594712e-05,-71.17918972376748,298.99885953729716,0.04392553819695877,1.1198875218430729e-06,0.002467414624503185,0.5782136777503838,True,1.0,1.1198875218430729e-06,0.04392553819695877,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,917.0549151000037,-0.0004317508032008618,712.0065787736155,120.78545322902073,144.24935889794415,0.7965715339753487,0.12907536513580753,0.9358231547903268,-0.16760812093055036,51339.117571593364,371773.8164376651,0.30068704495950105,0.20602110187582331,0.12157061328764339,938.1681172233186,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,249.77445757112713,0.0002668274548086847,-49.23851730899338,45.379477078158516,-11.843145253056491,0.9871995958352915,0.1290741234904284,7.226128016354069,0.9226543637722152,6707.793737885777,16967.293673577442,0.4311232359854741,1.9603077313838866,0.09962228313203447,304.7736030875406,True,True,True,41.78236233882339,-25.88982777352566,0.00012583122002118155,-21.576992043213238,156.7933634313173,0.3619856726299133,0.00020598519445347288,0.028675567337202272,0.5889492740161953,True,1.0,0.00020598519445347288,0.3619856726299133,nonesym,0.10507405504365236,0.30651543374405116,0.0,41.26107315980421,0.26568518295165866,0.3863815833562692,-21.575516641974325,-25.874414435047086,Deflagration,0.0002059746925521672,0.10507405504365236,0.1050076449656756,0.5773503143206681,1.0000127463480906,True,156.82819031164314,51.75837257820762,,,,,,,,,,,,,,,,,,,,
15,929.2214154327847,-0.0015528886290943433,-407.2284657932727,395.030442459338,-797.7947719809365,0.925476841150254,0.12909096041024593,3.4942429747312898,0.9569148910934039,-73697.86309468516,254185.149591981,0.4030452617891214,1.0330465588650564,0.06357704828263279,994.9217070373288,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
