,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,493.56808755836573,-0.0005839427859715399,488.737285511294,-739.7549238938685,632.526577249246,0.8707565280735461,0.12907473724535445,1.061012279280864,1.5147107271675373,-172816.98728999466,-55668.01428215994,0.4017060302957422,0.5177048576814722,-0.41152894656674044,865.4844485716694,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
1,858.9687652710553,0.0028793338603156056,858.9665805015813,-210.79374610974378,619.272971306483,0.7280413242634146,0.12912348411691502,0.8554339088339851,0.23557124494776485,-86333.02520418463,98926.52765571392,0.29138973496883114,0.25312035136645705,0.1129054540408447,912.2287959308383,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
2,855.8341071025515,0.0011944952742642264,-585.6342103754973,-56.40505600113113,73.84646719475495,0.8621461561019722,0.1290825325597358,1.0090214778501172,-0.0903760714793087,25358.971446932912,389488.4956591792,0.3311010771673251,0.23719269088264452,0.1270588307666293,996.5314562793053,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
3,278.9659731069555,-0.0007872248709887379,496.9117736280556,-77.4300719446423,294.2013125693701,0.7263015025235143,0.12907441387698462,0.444051430631821,0.15622265170436703,-11364.790101260696,-36534.20950850635,0.2874264341468964,0.13704996627534977,0.11533416037142873,525.051252196288,True,True,True,-1.1268104995627025e-05,428.19701827265413,1.1084934656473627e-05,426.61365785511725,488.303846288262,0.059593739087404174,1.536280395833874e-06,0.0034984005902320317,0.5783614030409279,True,1.0,1.536280395833874e-06,0.059593739087404174,noneSNR,,,,,,,,,,
4,332.88028683888757,-0.00022548699446555803,164.65549931412193,-357.7747012354816,108.25941420509162,0.9279253858004507,0.12907413595210923,1.157836110859483,2.173397538879862,-21623.85423203768,13581.131039949774,0.45485816107802124,0.6516919508615144,-0.8908579636139047,409.87650302165525,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
5,302.02076471461885,-0.0007009285756510656,-258.2420705769606,-151.93542790114242,-102.97993574802081,0.85897789453779,0.1290744022969283,1.0169700033024978,-0.5891780981474223,27414.05273183558,41201.677916811284,0.3089503514638754,0.1560461511343874,0.043739822562682315,433.2397263268332,True,True,True,-2.0128895696773066e-06,-113.05801135311822,-1.8805258432302588e-06,-75.83884383669833,490.0681814559869,16.720280710150007,2.147667493041876e-05,0.0382307072650027,0.5811217342575351,True,2.0,2.147667493041876e-05,16.720280710150007,s-SNR,6.195472861561394e-06,-179.75812423292894,0.0002277019320756916,-178.69079434663064,439.36068369755054,0.002710453059705742,2.162109447253789e-06,0.0009930703909772913,0.5785496060634829,True
6,354.5973498129946,-0.001869147045503618,-475.7860361834489,483.6056765949269,-426.6987601654005,0.7158028452679142,0.1290772687857285,0.6580990994363068,1.0146785037623647,-107421.30175322885,-54095.11129631192,0.31941181561845,0.33363785881947083,-0.2620387754693498,487.70988438968175,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
7,531.453107226373,0.0005450866868952583,-518.8584826590173,98.1991053491846,-267.6204137319335,0.731499137488831,0.1290747499272247,0.7718085115194265,0.1903983307846872,-17498.685100550978,68959.13394484133,0.29074486769511043,0.22468518301063783,0.11733235403998957,556.6455702363685,True,True,True,8.62845312994082e-06,-371.5564034728013,1.7256947241139502e-05,-360.27622375929343,876.5257892366706,0.7229798600723143,6.6105653531190165e-06,0.008996440675340372,0.5794457451035661,True,1.0,6.6105653531190165e-06,0.7229798600723143,s-SNR,,,,,,,,,,
8,917.3517209983511,-0.00032343646912659225,-883.5789180663096,762.8263758550954,-536.2302581921108,0.7285365661935365,0.1290748087167938,0.8256379999986987,0.8621090671089507,-329664.1869992691,170746.2835196408,0.3176514794702806,0.35009434451783317,-0.0959729857138879,939.7270861386924,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
9,867.7258243767769,0.0006646291591305767,-834.3335765293458,410.59675310756325,-161.3644493152225,0.7405418747809963,0.12907678260460959,0.6268128962268997,0.49451100112164026,-162633.0918182321,301772.82535775844,0.30674506533715484,0.23912172424366496,0.03154323961979616,919.4189840635318,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
10,275.9553103587344,0.0016778562069605257,-183.44687392217642,199.88713871217794,-153.15657653492383,0.8951500450126997,0.12907550107116983,1.0582186252827175,1.0918663698801219,-10472.675498435336,7583.999076824242,0.39485706529755976,0.446532384634033,-0.15257049843972753,368.3835502545596,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
11,458.13071331133654,0.0006551597325217733,483.5326694646876,36.13924816383076,-49.035984907718614,0.7457612471962346,0.12907478377133222,0.4029838156454573,-0.07580899897678871,16436.085247386058,117897.26786493066,0.2849201249619643,0.08811112074856621,0.12550950143073883,541.2679785888283,True,True,True,7.977804385133746e-07,-488.4233898269351,-0.00019348921117158657,-481.04021309073227,905.6890514694978,0.34227885827885984,4.077486655224947e-06,0.0030063110178317506,0.5789966475728201,True,1.0,4.077486655224947e-06,0.34227885827885984,noneSNR,,,,,,,,,,
12,378.49716263491007,0.00038127671703403816,-284.1002110200738,-205.38744941183236,-10.261474767055745,0.8058197671210401,0.1290742490674567,1.0412561972511352,-0.7222445274634821,37027.14508591537,81148.63372275408,0.2812814587389119,0.13993996140220344,0.003831979482880693,386.607044149904,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
13,360.7238471087368,7.754308326821628e-05,133.27654500445078,98.63391583671489,-206.6540510379508,0.9793437788929937,0.12907410171837969,3.518875138846278,-0.7403400995341566,14394.145528899326,90038.44236275266,0.35796958793811245,0.7563287681225435,0.09013385509471362,645.5098038207998,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
14,236.44617347262437,-0.0013306102006792608,-332.02599034752916,291.462775747416,-46.8160021516091,0.7376611700744591,0.1290746840189244,0.20340037999712493,0.8771758823692083,-40598.940580393435,6859.12328693322,0.3216238194791611,0.19704607539414928,-0.8166432254327137,362.7564699716995,True,True,True,-5.1001297702414695e-06,-286.1309589591223,-7.532810560405722e-05,-285.1314005204573,430.1396835355123,0.0197465876541969,4.780337903017757e-07,0.0037223592868658637,0.577914518765207,True,,,,,,,,,,,,,,
15,486.8043201245778,-0.00021846278294651407,393.0292725997183,-826.8257556031807,797.0607830757797,0.9136104372037933,0.12907418317514296,1.5746819844127022,2.104225330670251,-154621.00872461937,-70008.78550944853,0.4453856366861687,0.7443747178815507,-0.5738874760778712,883.1379475772915,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
16,516.6923887973791,0.00014010345358669716,572.1576128538827,-171.31194791878204,24.49627097718394,0.786143627945844,0.12907413673395035,0.4153053894400003,0.2991639454146542,-41225.87579218654,121932.86854502055,0.31600916561129266,0.1536870049291091,0.07519868236244368,727.7769434115648,True,True,True,3.449574173586755e-06,462.7300334179489,2.884657152135633e-05,453.2240115489767,869.5907060532077,0.663246345433322,5.562632705000858e-06,0.006764970990727791,0.5792727812473785,True,1.0,5.562632705000858e-06,0.663246345433322,noneSNR,,,,,,,,,,
17,291.2854725489614,-0.0008798281723221194,-259.4750592942447,-156.0618412436803,-530.1336516856616,0.9504751522724717,0.1290745379098035,1.7870310741184443,-0.6024052402647526,28038.775251078714,-17269.356508922618,0.3497892862944585,0.3463568951521523,0.07830708361729047,793.5140160551653,True,True,True,1.7917656458224774e-06,-168.41273786246376,8.407580116633573e-06,-167.0883353337789,415.5164721334006,0.0868560508612859,2.195453133767241e-06,0.002077294277981543,0.5785588089935313,True,1.0,2.195453133767241e-06,0.0868560508612859,noneSNR,,,,,,,,,,
18,140.1907246072683,-0.00045353379272137763,284.00329110134567,-68.42223399088138,225.17505193866884,0.71153354911659,0.12907410283747198,0.4729994868530665,0.2409465509820188,-1891.2674604299955,-25798.537513352432,0.2856479708346763,0.15840763021026977,0.09838948158323953,287.5930528731451,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
19,416.66003617923,0.0028412743646054053,101.80612200164808,-92.52036637014919,161.4824861056261,0.9834410497070869,0.12908461471275273,7.839333086543693,0.8908841345492444,3022.030209673865,64268.08480795938,0.42795303610358265,2.108313960727464,0.1037739622494103,552.4540693755413,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
20,113.1615502621712,0.0008406837087661866,-210.15470433718656,-0.10292806300134316,-44.93812418349944,0.8469380292464662,0.12907407947214872,0.2520586487462593,-0.0005359497481772332,7833.548752119353,1686.8124646830822,0.3283421967546158,0.06292533722853529,0.12907379457602036,334.75797951914853,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
21,278.7117987095387,0.0002346795263317282,518.8296413945104,158.47293950724338,544.3069085939908,0.8249347654019205,0.1290741242220655,0.6860357284554588,-0.3055570786769139,48918.645734983795,-97736.03571859028,0.3064363408704186,0.12058275233437904,0.09505070370001337,757.2177035282052,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
22,375.8942618522693,0.0005288448782783357,218.80891512194933,69.64453336116071,46.91273751478815,0.8697171568716148,0.12907438591461742,1.6835505592628512,-0.3195227717873188,15413.666004610352,70301.61605705178,0.3248272092841252,0.3676338445178263,0.11391374801025986,385.5773196231314,True,True,True,6.029156487752582e-05,111.42332634204394,-0.00010259833460187707,109.91069055120755,464.7885338185542,0.007208184876446921,2.6248563169324177e-06,0.001806074073970161,0.5786715923143433,True,1.0,2.6248563169324177e-06,0.007208184876446921,nonesym,,,,,,,,,,
23,223.11802657792924,-0.00046864096894882947,154.87955066388412,77.54939883515306,151.8923529375736,0.8811868148833806,0.1290741578796181,1.8443164307004383,-0.5002882838152564,13834.197411460927,20728.558480754396,0.32231576637399617,0.3776977270392335,0.09514717512919069,288.67806653864903,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
24,397.9970084442049,-0.00024353359687257617,-107.03564211183391,12.422735696312941,76.3185900080706,0.9728706459884477,0.12907416587984744,6.403074516431301,0.11474241111737211,7151.3633903749505,81486.47328565434,0.39043882210505265,1.6198923642940541,0.12856012294331584,450.105672984085,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
25,105.85966616474967,0.0016384477874475042,222.8188603888434,79.67925587333099,185.39019994904083,0.7965243680753976,0.12907399769307912,0.6380132050231101,-0.3574639039928362,16704.061418333644,-9628.177305490593,0.29275691866005943,0.09992598392363816,0.07900432764088516,293.54741227342686,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
26,199.76587616313,-0.0002960974516633038,-251.43587558625882,150.81250465112714,-39.308858941484345,0.921168753305085,0.12907411358471044,0.25001295112465627,0.5996890015944059,-11139.74984285871,5918.644577204126,0.38616354845394346,0.16245140471356506,-0.23053415572249203,595.1610310100457,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
27,492.5620939899075,-0.0010598461268873755,-235.6918521266722,837.2353789925987,-768.8736441753639,0.9721373894925268,0.12907619908110046,2.845832822968212,3.548100233807076,-90956.03998169657,-23255.031471795213,0.5331398672069247,1.302808244709899,-0.9768404211379544,977.4459031973472,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
28,224.13384979905734,0.000495674155693874,233.70852634744642,-138.80419130394216,30.826335766864133,0.859425887917054,0.12907416614045134,0.3610446629004543,0.5936221350182388,-8404.240572340064,12506.734261448883,0.3584260348135666,0.18919818822815337,-0.11493112973673136,392.8627726660475,True,True,True,5.0218202343880074e-06,188.35416948419604,-7.133289067306381e-05,187.7951223391545,355.71191784928413,0.002187140592354808,5.791284604064409e-07,0.0034480899187532693,0.5779712926401901,True,1.0,5.791284604064409e-07,0.002187140592354808,noneSNR,,,,,,,,,,
29,314.45986067668827,0.000535162861677747,-92.31680071007179,19.297638093984688,-101.60214642748963,0.9893630708123664,0.12907429268634116,5.980083698480241,0.21099702927035285,6941.369424268055,41644.42995314764,0.40253999261333107,1.5301870961651192,0.12721312532624934,627.8722387255002,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
