,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
0,437.13764392019385,1.6361689571683593e-06,-382.50231409851006,395.7435785704684,-153.44814721296763,0.7762336745144844,0.12907409604435569,0.7464635611091907,1.0346205236303418,-67862.44026034563,50519.426823502625,0.34278239778141695,0.35905264421568794,-0.22942954823485304,470.9546957455107,True,True,True,2.940185489922728e-05,-230.47533191574524,0.00026399600081106753,-216.29835995115525,882.3697297756916,2.9229813795091104,3.4416247684826104e-06,0.01760610011238535,0.5788630140190735,True,1.0,3.4416247684826104e-06,2.9229813795091104,s-SNR
1,660.1887673100763,0.0015038493979035545,-679.3293991723924,213.42065852269639,-353.9590532495915,0.7171453948504942,0.12908193502989185,0.7224250628683739,0.31794200127651434,-63795.42060903505,93050.52781682432,0.29086441215236203,0.23359659926317922,0.0941000658466887,699.0406997724663,True,True,True,,,,,,,,,,,,,,
2,160.2149007104716,-0.0006536544273242341,240.8727471417709,-0.10504812997726276,147.74260433126824,0.9145903559379219,0.1290741313599855,0.5277757421943537,0.0005465725146549141,7814.308940507021,-4962.439463407338,0.35818020124051053,0.1320350309676976,0.1290739898503016,544.7821807988519,True,True,True,,,,,,,,,,,,,,
3,376.32408125362747,0.0001512733092249606,462.92642432409116,-341.1666265539002,71.40357743721916,0.7973305746596163,0.12907411981948214,0.3554317213005378,0.7368108777976682,-71161.68337125238,43109.65847515278,0.3386730063851459,0.21165974329141246,-0.252778594152216,611.5645319656871,True,True,True,-7.6256695593080006e-06,380.4849540545771,-0.00010956712021851142,374.5476033526676,687.6788318108747,0.4801760519712843,3.027708962350966e-06,0.003569722911025465,0.5787692496868698,True,1.0,3.027708962350966e-06,0.4801760519712843,noneSNR
4,423.9227126563705,-0.00011643442713279283,-337.41141377875454,-197.51758446809978,-10.188174013626792,0.7853754766497747,0.12907411438757466,0.8822832017551085,-0.5856208950481614,41133.00905300361,97000.2456176753,0.27884132830957264,0.12296731793075023,0.031896747745326914,428.08760321018303,True,True,True,,,,,,,,,,,,,,
5,803.5652367311394,-0.001073567178663304,852.4667919869307,-408.8871532383236,443.28406607444117,0.7188723243396902,0.12908008623195982,0.6942788710309994,0.4828746460490063,-165286.18900575556,126744.93222629646,0.2983556566221525,0.2540488254325842,0.045119615329719795,881.5676067942875,True,True,True,,,,,,,,,,,,,,
6,357.46486761758615,-0.0008844497894770409,610.942746029903,-57.43478159299377,190.90018161281273,0.8250233331952436,0.12907481960292347,0.32359044638981926,0.09466944488986176,-9597.83094584837,4171.372390209685,0.3231493269964303,0.09667585241243178,0.12215070928404374,891.9540128553153,True,True,True,0.00010821075986567896,547.2465676292438,-1.0595451538367043e-05,544.2112559197255,609.8365953423496,0.0679458049042978,2.383624732132358e-06,0.0029676681644848968,0.5786094806714126,True,1.0,2.383624732132358e-06,0.0679458049042978,noneSNR
7,331.752927680257,-0.0006171379681359513,215.1012870670516,-298.0465751685613,53.68826689672818,0.8668181586191646,0.12907439265190163,0.860350738442701,1.3867105982679035,-24205.876072491898,28292.12232423394,0.3946617165271701,0.44620611765532586,-0.4296995461109218,373.93618566781885,True,True,True,,,,,,,,,,,,,,
8,398.54761102958525,0.0007070847599441893,226.3078834986502,-557.8872019039386,419.4891930795675,0.9726258026378832,0.12907468659179083,1.7481256789526771,2.463351894641712,-55349.880468896044,-5458.078037168772,0.4881787254739569,0.8475900688451212,-0.7387265576057067,947.2233992391778,True,True,True,,,,,,,,,,,,,,
9,675.7991112735884,-0.001323726842123604,-638.1245615385757,-139.81074527239286,-621.8679870891899,0.7799451276501074,0.12908047111191187,1.056197026898015,-0.22281252275437677,51675.85204268967,33144.68724318295,0.2918364628895527,0.22691383626544095,0.11732948643957872,795.2445635993674,True,True,True,,,,,,,,,,,,,,
