,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
0,466.4861670221535,0.0015390041809164128,-518.8614936097383,-59.75709093280045,-266.7278824776323,0.8176872311326928,0.12907804190776115,0.6676655477075466,-0.1127364887613638,23654.342967519508,41425.9969049381,0.31149625115692975,0.148126972133326,0.12431910386539859,737.0051723118249,True,True,True,-2.791000401427241e-06,-414.32127156015827,5.039213986838729e-05,-407.76074777561314,726.6516265239325,0.47539548640224893,5.868451885816461e-06,0.0036797408510900746,0.5793248319609803,True,1.0,5.868451885816461e-06,0.47539548640224893,noneSNR
1,394.26233338766076,-0.0007068473310627411,-370.17703618452583,539.8915196962209,-517.3741579792162,0.8530584450375207,0.12907467219316152,1.1047155110136733,1.4573841994473222,-92178.21875535396,-40172.579024212995,0.3916903373147542,0.5190762443279721,-0.3515849826282379,605.1616334488021,True,True,True,,,,,,,,,,,,,,
2,572.7735040650632,-0.0011061435282429665,586.7018199286201,-395.305236591942,446.27033035036334,0.7644158184395016,0.129077249289537,0.8272007342434824,0.6761678453272324,-107727.43815433889,22983.124879005903,0.3232966526489466,0.31949482444874266,-0.009100503741777594,695.6224129547736,True,True,True,,,,,,,,,,,,,,
3,305.2300948290119,-0.00032817274768378907,-417.35623220038843,-214.52481392579278,-263.7371156898163,0.7657541646471986,0.12907416490585893,0.6281091183445966,-0.5142564672373644,52568.83003687345,-671.8763193599734,0.2742060717320817,0.07131786837992175,0.02381390583158885,496.9299948477368,True,True,True,-2.4413242319550566e-05,-343.4261791778607,-0.00012893163006402232,-342.153366796256,498.979278356555,0.04111319089366816,1.8436813952400476e-06,0.0020837259322320327,0.5784578614951498,True,,,,
4,373.7153567392251,0.0003751540990518916,-355.4028878125056,194.2680583981454,-29.784547515544773,0.8947435866497785,0.12907424001638315,0.5291783785757066,0.5471453310040733,-26664.37105572389,56271.763254329,0.3719778455081656,0.22348548314460553,-0.012356336779531768,712.0656566530865,True,True,True,-1.353966068945915e-05,-276.3782706245695,-0.00015278474370014606,-270.60412440761206,592.6643637146186,0.3461133587193217,4.9728043538510674e-06,0.00475440551497678,0.5791681657557363,True,1.0,4.9728043538510674e-06,0.3461133587193217,noneSNR
5,195.14014272361752,0.0006511405419403723,123.68618625629387,-10.172519272952798,6.040066997114366,0.9348705548012225,0.12907417449438413,1.1875240637077147,0.08176492331035647,7190.989737796552,17405.456813117464,0.37094117952245353,0.3105085031453214,0.12766672876585825,325.7302051482003,True,True,True,,,,,,,,,,,,,,
6,285.8556978364605,-0.001241776660666949,-395.94491071552477,314.60556274616374,-382.99764113225206,0.7765882576434555,0.1290749363871798,0.6674586966621592,0.7937274425959286,-54525.399388762344,-47032.3896261416,0.3328832573579216,0.2991525812648612,-0.10689593951885232,488.06671770864796,True,True,True,4.0857335751828465e-06,-312.6120235057869,-4.14105264231489e-05,-309.44554358783614,469.0329277601571,0.36028605742126274,2.2324827301009215e-06,0.0025285015075679398,0.5785689475457318,True,1.0,2.2324827301009215e-06,0.36028605742126274,noneSNR
7,247.81718958777412,-0.0014000453485962857,229.68576515279688,-35.92467082973957,182.16105510592354,0.8288380448308661,0.12907483601944775,0.9336721989890783,0.15754099249087308,3727.9943054489086,7450.9302555606755,0.32734623408201696,0.25967488182908177,0.12242925839009294,340.26126704570584,True,True,True,6.411331960679609e-06,155.50849976579582,-7.687594822285242e-05,154.39645823226616,398.5576400723388,0.03191152105335959,1.3354991225734669e-06,0.0009940819387975082,0.5782930722778566,True,1.0,1.3354991225734669e-06,0.03191152105335959,noneSNR
8,216.3206975503172,4.6627720664571475e-05,89.46005865654564,140.47927690380118,180.56158232499524,0.9745773285328075,0.12907409659908076,6.906020306518483,-1.5703675803179609,14107.132399852428,39114.53739583625,0.3210567900209048,1.4647771465766273,0.03980219223666462,389.13278034505925,True,True,True,,,,,,,,,,,,,,
9,549.3213240682218,0.00029157338379218645,571.3878419431858,57.87368873183391,104.69806268614695,0.7309302274778366,0.12907429668035014,0.5584450104716591,-0.10187917693828155,24261.12436172588,122482.22526605043,0.2783584139066907,0.12263138979486785,0.12442774845313287,611.9764087678045,True,True,True,,,,,,,,,,,,,,
