,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,480.9082830824113,0.0008867029857155455,-620.8823458156411,36.23359066519913,-154.04674578356958,0.8030706936806774,0.12907549449964315,0.4217291165823502,0.05960900144560193,-3183.4753041875792,66967.4210041538,0.31275357231765627,0.11536711271985453,0.12696914654213382,836.7612036832741,True,True,True,1.3286157810895509e-05,-525.8719748884982,-1.6004619837870279e-06,-519.1975351650923,795.9928045490145,0.005035107884623358,4.560835936848585e-06,0.0024601694183610267,0.5790913533978878,True,1.0,4.560835936848585e-06,0.005035107884623358,noneSNR,,,,,,,,,,,,,,,,,,,,
1,280.29730165892374,0.0027695955279398114,211.13233181117107,-250.60556763109403,63.00532128732016,0.8267513473655496,0.12907807718354714,0.6269520176126572,1.1836073094784254,-18706.19292023562,14543.491470952118,0.36923693932480606,0.3540058893162352,-0.4295477122290471,310.2808728751179,True,True,True,1.5488284990036342e-05,129.78518865505845,1.490136765455443e-05,125.8905447118776,495.6037622072218,0.4803224395724328,1.4648191927423165e-06,0.004575328451106157,0.5783376266005931,True,1.0,1.4648191927423165e-06,0.4803224395724328,noneSNR,,,,,,,,,,,,,,,,,,,,
2,400.32203314972696,0.00013189880882440055,-682.3528686881881,-24.479101373156027,-204.56434900492127,0.7184199200499494,0.1290741167931833,0.32315994590481983,-0.0357610105212585,16201.879879861941,10883.398624034084,0.27658029358476,0.07482981805599521,0.12808478481554536,704.7284011936738,True,True,True,-8.978069424325136e-06,-602.6129539549172,0.0002110791933374746,-599.0888580763537,708.3577400903037,0.022054111029092383,2.3831486090203145e-06,0.0027517785015172195,0.5786093550405381,True,3.0,7.290476060657938e-05,0.14294731224200063,noneSNR,18.797620101881535,-681.6809013960974,0.012211559616132928,-681.6891683451549,159.51909976813988,0.01815089595476138,3.579768691637653e-05,0.0036522465209391257,0.5822147528346033,True,54.214188209183085,-681.641777891627,45.4504961847927,-681.6614953837002,158.41279656481407,0.14294731224200063,7.290476060657938e-05,0.008598966840998177,0.5842796512540963,True
3,542.6260855155509,0.00026351140776033246,633.7730625487607,-429.6654394790217,706.3898025570165,0.7684262163624879,0.1290742557308022,0.8982376199204881,0.6774775798456176,-128425.98558531704,-86911.52491542348,0.3248865547693376,0.33747233495439166,0.0013308109522079392,761.0229983514532,True,True,True,0.00027820932481815964,454.07430696859467,7.369411602234165e-06,436.44090271622116,991.2140845759502,3.8894074410351323,5.607165829421037e-06,0.01677808660488177,0.5792804485927857,True,1.0,5.607165829421037e-06,3.8894074410351323,s-SNR,,,,,,,,,,,,,,,,,,,,
4,914.5427729847818,-0.0007329103599718525,-731.1840650284942,-462.46404927548457,19.43566709851757,0.7890224092326171,0.1290777326918322,0.7868485537867549,-0.6358280033427093,176003.91170998637,434782.72843380447,0.27818660535319095,0.09074080455623718,0.000629491956951167,939.0527770903975,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,135.59316284882223,0.0009166306872745121,186.55229058419513,-9.685620865472458,117.02438825941357,0.8538443166641708,0.1290741150169612,0.5551896198050367,0.05186442344419756,6919.366976058939,-2511.2494716880074,0.3334620863389919,0.1474414755252921,0.12786285388957214,306.0094188482812,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,720.7242710969585,-0.0015228842849352062,-565.2759040274601,-162.9998636229252,-676.6292531277054,0.8622897726556598,0.12908373393276165,1.424974537214443,-0.29386732496587925,53013.51418424193,72682.58117964098,0.3226847900115167,0.3072657468092975,0.11393293607159156,962.5138369670942,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,280.5539808345337,0.0015863324732519177,-313.55227616205786,309.5808159206607,-0.34815197305726997,0.885454238999213,0.12907540509216112,0.24867099823513875,0.9886298737685207,-40647.348297522054,24378.207798546293,0.386239398205598,0.22693939518687148,-0.8535371977488024,597.4183665978028,True,True,True,-2.858141045376962e-06,-265.6575045719151,-5.0999162338789795e-05,-263.46431015298685,464.08391411351533,0.23439968095806307,1.403878435855989e-06,0.0031678299349665504,0.5783168873666985,True,1.0,1.403878435855989e-06,0.23439968095806307,noneSNR,,,,,,,,,,,,,,,,,,,,
8,898.6881477013651,-0.00014398893600238707,-368.46850528940615,136.25449822697533,-260.32274108571653,0.9353873992282739,0.12907423148873987,3.2862938404882205,0.3685289323154628,-17364.319476546418,350218.12805913034,0.38313136649501633,0.8829949488412989,0.11874241238295061,974.6514246567217,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,218.17907860910958,-0.000682870489571613,495.3407395682418,-249.11907956950972,189.2831834616146,0.7687752208770905,0.12907421895521543,0.2570065625316622,0.5031036017022898,-53853.701889035954,-30694.489852423147,0.3177550765192681,0.14810224091663055,-0.1171385932318603,595.4563289023852,True,True,True,1.1649071566153537e-06,450.46148678241934,-3.136852123517972e-05,449.9944627387014,375.00851310871155,0.04233563781798466,4.158852028322858e-07,0.003016155346362723,0.5778765808271585,True,,,,,,,,,,,,,,,,,,,,,,,,
10,609.3181179100485,-0.0006196626846847309,-222.5470518376626,574.6318145872197,-284.1817295537272,0.9708387068345742,0.1290752224388507,3.596579041185312,2.5780469553734955,-56217.08284561892,114762.75539596268,0.4920896649441216,1.3288192528585772,-0.3329142144678483,901.2390423934951,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,72.19518283066863,0.00030674274149665643,484.533620437272,147.89047135552198,344.94873294501485,0.8376064706705665,0.12907408794113323,0.38676077654826024,-0.3051954778941108,43655.85615054928,-76337.5234185575,0.31171819756435615,0.045824281154713264,0.06886614715774819,742.9392869309684,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,739.9544119024324,-0.0011147423869356497,-200.82057174517524,-383.3429163417319,-21.914810962156253,0.9802482113850406,0.12907954809913405,7.560158012520589,-1.920874817463397,46073.84198918445,300128.47942576103,0.3092264442148951,1.5698937002195812,0.007066223170795138,995.3623935243675,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,252.35660374141779,-0.0014378058236975521,-81.00861923608309,-154.58298888512627,-117.5441285831235,0.9560746907852097,0.12907491519166134,9.984078161239813,-1.9116918891198031,14073.71821287187,55892.43754992183,0.29790481438459093,2.1774042254566526,0.03756506771485078,264.2244003093197,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,601.7752381475685,-0.0011806247602498285,238.46568686282035,267.8546641203309,-331.22376512222456,0.9512861992157173,0.12907807989143572,2.7889287161006573,-1.1162743553138843,39959.17809254441,237791.56753415367,0.3287654485909542,0.5111864531395169,0.017380313188239058,735.7844387261929,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,130.79353362677242,-0.00013387964074180477,-253.06549191173409,-138.58226889346037,-262.9337053885778,0.7346943162049522,0.12907409625626054,0.7826335626362407,-0.5476173834171357,25358.848667993007,-16418.01184986042,0.2611650736304587,0.10438882675620423,0.0332806071518285,274.06580597263985,True,True,True,1.5011359811326964e-05,-167.13772742853848,1.4858116496242688e-05,-146.81409925642197,300.9535630290642,4.312709931433631,2.1696419453485495e-05,0.03366203284152356,0.5811409157459416,True,,,,,22.501275980921122,-243.47231673822404,-0.0012079074321762542,-243.71812266604746,163.4999106613147,0.03929847817815357,4.3970717127110835e-05,0.011425609941961587,0.5827390473502178,True,,,,,,,,,,
16,504.9005740093468,0.0036716229123171756,-197.62831695763788,289.95752994442967,-333.19457754286776,0.9606765018436851,0.12910070385480535,3.5371899535340656,1.4852420069797823,-20473.93912673574,72850.39622040789,0.44166175276229214,1.1318378228801467,-0.026810050746692404,683.7499311405386,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,340.7482221482751,-0.0005850047174444723,-720.0207199982265,74.57915980043822,-364.01205230532855,0.7166074920331023,0.12907437964538418,0.3617329794766726,0.10324765215064072,-19111.43734657083,-74573.0981767903,0.2817222316505388,0.10764118689427493,0.12170701319040828,739.7698963490764,True,True,True,3.119909771712257e-05,-644.3847573770604,-9.004750592272724e-05,-641.6395174516249,599.8017191147048,0.299239480357528,2.2008465023039765e-06,0.0012532042341033786,0.578560290977956,True,1.0,2.2008465023039765e-06,0.299239480357528,noneSNR,,,,,,,,,,,,,,,,,,,,
18,137.17351645602875,-0.0004716610124797763,-224.88949125379258,7.203529740175043,-210.55808751761234,0.767096108112677,0.12907410185595455,0.6445647614567772,0.03200442368561985,7013.072661001024,-14754.073962745475,0.2974811602640256,0.16647526097846427,0.12867682481076917,268.90599422127383,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,454.8264823675888,-7.129730496142279e-05,279.5159572515697,-256.32353737109406,402.0425180208549,0.9504029418895904,0.12907410405860217,1.8651926190663795,0.9172246027514132,-27991.765755799082,33354.65683131791,0.4130726637107839,0.6191689218918304,0.016310821155198857,854.1305352991221,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,446.4273583224205,0.0003834933956938538,-270.33661350701414,407.36232460162836,-279.9746137356478,0.8758320684272688,0.12907431883284906,1.5688955432519398,1.5079288798227413,-47200.04155676799,39002.52430048248,0.4036394643425126,0.6435453657834418,-0.23325852040295006,490.5960085839566,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,596.2566292279258,0.0005708831217712561,-134.5083171833818,349.0906840628502,45.026311687248494,0.9890678921229584,0.12907500974715433,7.484013350003469,2.6011683486056913,-15600.988248705788,141638.40261405424,0.5019848251180292,2.3045313956018156,-0.09694265154499596,902.1909892445863,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,607.863186961454,-0.0010038838351679891,-302.2764179261551,-113.29921898720164,53.24383442734677,0.8956985083954563,0.12907703761640754,1.996052140333665,-0.37959311404002427,24729.70697795334,198331.03857803892,0.33379257545407426,0.43574751607674556,0.11103004759608219,608.8863304464344,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,194.58346825238897,0.0018616964767274042,122.15654044908081,62.416202764448315,-261.49999895843393,0.9503177635611381,0.1290747311691827,0.7171944403646575,-0.5123277680915721,11625.806015927927,42604.391370990284,0.35346782009448013,0.09391064874256903,0.037579410240511715,372.9342883850945,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,338.63922761672166,-0.00018778347868066435,518.2421677604409,-292.2041025245635,279.1565986794981,0.7492823666788812,0.1290741248456975,0.45100802816443947,0.5639827340347061,-67872.9159941451,-23536.847555228094,0.3128938411736813,0.20674912938022755,-0.04724010041532711,586.3485567819134,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,219.9446301986292,-0.0011567887479679883,442.12186472074416,-196.98334204951067,164.0708795374569,0.7436475785479892,0.12907445730311712,0.2747502376900506,0.44588864105467346,-35687.55157380199,-18822.874062208477,0.3058703342109855,0.1430023329316249,-0.05183228357281908,491.7689381039854,True,True,True,-7.72052349504615e-06,394.92972620658406,-1.308428355361688e-05,394.38518616938,392.0118536238042,0.014209059986171724,4.585044091897074e-07,0.0032862141544488916,0.5779028783601202,True,,,,,,,,,,,,,,,,,,,,,,,,
