,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,479.5566529614093,-0.0010868812345462546,-367.44196948236345,-8.58547100518365,224.7975736089121,0.8817161981083836,0.129076184542767,0.5483981236690646,-0.025940543551307035,9227.379920911353,156563.2266614373,0.3423145817038315,0.1327761069920483,0.1287694220965194,686.7171289714888,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,474.60359420534184,-0.0006983486666157014,362.97968912934016,-240.44084002993378,601.8191869941287,0.8600443050563293,0.1290749392430777,1.6076173435871994,0.6640464535255642,-35705.8634158061,-6588.07532938724,0.36162660542880365,0.5125787448177272,0.06050176568923671,611.8517644512516,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84.45109240476482,-0.0016739487245377865,135.4938005209309,-17.10153416268659,246.39260758114278,0.8767705533300546,0.12907389921150592,0.9992993673653889,0.12578904694865292,6661.243771418313,-15051.914094054024,0.3464612926040296,0.27078968299945605,0.1251154046779892,247.02592859995661,True,True,True,23.806821745344827,24.242016719700995,8.9252836078479e-06,23.8598878160747,165.0740791912159,0.04323785983558537,4.059535727968901e-05,0.01374440017021719,0.5825290456019295,True,1.0,4.059535727968901e-05,0.04323785983558537,h-SNR,,,,,,,,,,,,,,,,,
3,407.0541659560041,0.00025094336590369076,-52.8826297800648,273.87463697379894,-205.99577692314847,0.9917425943096003,0.12907417398194554,3.50932630236292,5.181806852608643,586.1970973903835,-991.8644745971833,0.6108355311037272,1.740966051025504,-1.7837660654439476,408.9531835593542,True,True,True,138.8601216115643,-50.56367103293029,6.349204897861221e-06,-30.568321526529232,134.38685482467886,17.82807311023039,0.003161224947732207,0.21002409265394248,0.6214019255735329,True,1.0,0.003161224947732207,17.82807311023039,hs-SNR,0.38790205525307236,0.07165193464563709,0.0,134.77464180920478,0.07165164789951131,-0.2205813299857709,-30.578198299727543,-50.434690959170794,Deflagration,0.0031227662476874256,0.38790205525307236,0.382312385956184,0.5773502479959695,1.0030647786895512,True,136.22668530070493,9.474415932200156
4,667.4933032271424,-0.0002368429901027711,701.0232661204009,-577.9440213735277,277.8551436250384,0.7696860552842613,0.12907429496220527,0.6260703638851384,0.825019097734392,-194607.37865375847,112906.98420064633,0.3315185810568742,0.2940207739270166,-0.14272283475760464,845.1578292594922,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,437.66844882258175,0.0005280841049127883,-271.1910468667336,492.18942092347834,-151.77273278193786,0.9317105149484433,0.12907450069194323,1.2081645582703007,1.816308962340833,-58863.74230403615,47736.7198569923,0.4417393932719565,0.604759299957714,-0.5535680714843791,695.6782146870612,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,260.8282866314023,-0.0008289776463197456,222.45453650618333,15.928192409266899,258.6133521155664,0.9137226805587475,0.12907439298626863,1.2905779079011586,-0.07080912557043427,9615.039778151957,6359.882016716728,0.3548105824149755,0.31084295604688394,0.1281031358011438,500.2278280110196,True,True,True,4.4369035258206485e-06,143.72195956813493,-1.5129362693913293e-06,142.321872311824,396.6213764698965,0.1857791750094293,1.970921881955752e-06,0.0019143709381294607,0.5784954063890023,True,1.0,1.970921881955752e-06,0.1857791750094293,noneSNR,,,,,,,,,,,,,,,,,
7,430.4309243593898,0.0008357414353064598,465.5118802051338,-292.80803513699846,111.62749415037717,0.8856939727850324,0.1290750733297123,0.5033916861970553,0.6277653716901842,-60463.01628687218,57084.22614037606,0.37130936242095747,0.23047548349762786,-0.06664198592017306,888.0640434006327,True,True,True,-2.719199060606776e-06,374.5626592090838,-2.5508166326713214e-06,366.1497033855778,716.306218688236,0.16214692262644803,5.393463332525305e-06,0.008159497718849246,0.5792433706050634,True,1.0,5.393463332525305e-06,0.16214692262644803,noneSNR,,,,,,,,,,,,,,,,,
8,333.8510633722252,2.06925093937003e-05,-336.03513948802436,809.4818540333904,-337.6356949890878,0.9465549421575166,0.1290740963788786,0.6726303230511981,2.4089442186953547,-128182.06683209326,-37503.574503853015,0.47340277051119417,0.569648283878692,-2.027761556845184,986.1509849048073,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,903.1556892981367,0.0007493299596087489,-619.8415962090792,-133.5643485196606,-334.791874582152,0.8405962787919771,0.1290778015947798,1.3400945630411467,-0.2115530072007783,49973.00370000175,307470.2907356967,0.3168762000558308,0.2997648062268236,0.12072863801894071,961.921613215944,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,187.39475129948298,0.0006661529337022113,-125.107437473441,-3.3085121076757673,154.02199041911456,0.9431112201518718,0.129074167308015,0.5318524951872732,-0.026024298688376662,8034.013359670691,27606.54454654856,0.3703189131814901,0.12862574068208885,0.12875581582506135,354.8819420016992,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,224.60337187699176,-7.301715835266197e-05,602.3804659743575,74.27857985023638,108.59015694240975,0.7816614059890297,0.12907409757090843,0.16479587918236444,-0.12329128088793964,30198.845383271047,-5613.870563175465,0.29665003239705356,0.020650422980934502,0.10601414604419646,754.9387342903053,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,857.2482793145833,-0.0011760175431885878,830.0299163717714,-137.38597790395704,405.952050879072,0.7619900346919093,0.12908230120613085,0.7742289409194514,0.16965832983758636,-47767.195844091024,196577.8625969949,0.3012689328341527,0.22183362353612723,0.11978790927565862,976.6607686625898,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,401.74433673955525,-0.0013352676436833406,-402.3864663254765,70.55233907137631,-442.99606649881343,0.7671633823786612,0.12907623963113446,1.0324560310310809,0.17337028982894195,-6529.808606556628,-11145.177497224346,0.303398277619517,0.28700905606259386,0.12179814339943486,481.2461164776182,True,True,True,1.6086492888915075e-06,-276.96864129987625,-0.00020560946964031602,-270.77867533006463,656.1086939651558,0.14949474834372722,4.289288228061895e-06,0.005038999573690692,0.5790388041187421,True,,,,,,,,,,,,,,,,,,,,,
14,140.77166732419815,-0.0009636747849529823,335.2375466059443,-29.32783954829779,155.24572520257482,0.9013916178071919,0.12907412797811435,0.3079145345669538,0.08753243399340048,2910.5948464921767,-17437.9881948072,0.3558124428141257,0.09156737264063852,0.12285330520046873,697.8682889837055,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,397.8712440535156,0.001102912654164363,602.6999800482176,-632.7374862432655,62.936533074653994,0.8334798479899901,0.12907552743708053,0.22631350247783172,1.048777923322662,-183044.17290337046,44243.77854640706,0.3664104900204156,0.23137469617323492,-1.0859813741686228,909.1275341123219,True,True,True,-1.7852755202539706e-05,528.7190573013817,5.704362867332144e-05,521.7788488535913,777.2577238763555,0.039667349667752205,2.3047812401432215e-06,0.005423480359434265,0.5785885025855125,True,1.0,2.3047812401432215e-06,0.039667349667752205,noneSNR,,,,,,,,,,,,,,,,,
16,793.6116353904896,0.0019774895124398603,422.7976296291463,152.39032380125445,105.65559002983616,0.8989278907842118,0.12909390728121306,1.9171514540452244,-0.37210087402642517,38997.24914220949,297681.2982154025,0.33556207067568694,0.41727105117356855,0.11103859660673839,867.5359848783373,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,865.2164982898427,-0.0009771938633495298,502.23605918409226,-16.520514442676813,440.44519999151225,0.8898698359173188,0.12907986942938277,1.920403899457147,0.038686344073232466,4406.048133086791,263372.8042232175,0.3486204288486986,0.48654869887649216,0.12888503629842324,979.6372410060787,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
