,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,277.42340439588384,-0.00188355493371283,-84.50567922104028,-97.1897876144846,-87.4339809407243,0.9710242038853253,0.1290758904661415,8.346517105384928,-1.1556488005849535,11910.586551860828,52047.323657332345,0.3366093949202236,1.8940211429154064,0.08907345192109258,343.3620434095976,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,605.7245727797392,-0.00020273725154759098,-387.6306217612096,362.64737750018594,-119.7438410780727,0.9177930350117789,0.1290742151326533,1.2810167263415044,0.9348026469853628,-62518.91328859236,146043.37485975682,0.3985747135484934,0.4760546227496032,-0.04146532015243881,895.9992776065326,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,703.2849304076685,-0.001094915634801802,-747.5220390888298,338.2013218555428,-650.7946606221739,0.7501585284308622,0.12907883252666474,0.8656042208823838,0.4495803952031018,-119378.56614290459,-2879.4231522574883,0.3084578690865943,0.2913311210877796,0.07070269280979259,848.0199973124543,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,425.1346056670482,0.0004322557223396931,213.5081455729079,63.95514251923828,-99.42301533369647,0.9414026133759312,0.1290743504897542,1.8491547600447316,-0.3009018499068517,14620.298376159288,105481.54562725889,0.3580608001952601,0.41213838169337424,0.11683336271067085,595.9268034112364,True,True,True,2.523005130595629e-05,-129.13859087487208,3.0094005883285138e-05,-117.47312511001459,627.5359638286969,3.513544942810995,1.0760067997525486e-05,0.011665234321072632,0.5800223661098691,True,1.0,1.0760067997525486e-05,3.513544942810995,s-SNR,,,,,,,,,,,,,,,,,
4,208.09394489114257,-2.341495134117393e-05,486.98888916798364,145.70610607358344,303.1973581071627,0.7689531924667176,0.12907409616555435,0.42171156806293275,-0.29919260812528825,43303.02186642721,-47641.23373963436,0.28439442437415624,0.05556245732818515,0.0760068912700429,585.7479810496154,True,True,True,-1.2328334423647589e-05,130.86144300195633,1.1791476266476186e-05,160.31525886616998,529.8721380599859,14.30367110229497,6.698421321202544e-06,0.03857993397659572,0.5794595983352789,True,1.0,6.698421321202544e-06,14.30367110229497,s-SNR,,,,,,,,,,,,,,,,,
5,239.9296651609469,5.808207412376662e-05,174.13143562812223,-254.91092379483968,177.9197939613751,0.9290249713939516,0.1290740972069857,0.7285354344844797,1.4638427211641498,-14371.109450587566,-8892.676030015224,0.42580382659912575,0.42610764548181157,-0.6062489258322296,437.20272005229543,True,True,True,28.56756177304706,159.24030903273197,1.9772687100395223e-05,158.42227423180105,153.88089331770058,0.12903955126165556,9.39338384121925e-05,0.01883918216568338,0.5852092973816007,True,1.0,9.39338384121925e-05,0.12903955126165556,h-SNR,0.09289787512590296,0.4213989478523679,0.0,28.119875418274145,0.38130331107214716,0.5234380976956529,158.42216091936052,159.2383890245714,Deflagration,9.393261223031256e-05,0.09289787512590296,0.0928712329263155,0.5773502181479573,1.0000032634455929,True,153.89516515250335,72.17070678132782
6,444.81869727822885,0.002044071391734588,-431.4969634159635,-170.53137803657256,-262.2371045003919,0.8259094441989242,0.12908037622386062,0.8673821041468459,-0.3917027230975649,44942.41407818105,48449.29636862529,0.30325232573251926,0.151561738853784,0.08485793303863898,632.0958699091664,True,True,True,7.69109849423004e-06,-326.43281379605105,-0.00022245082924271357,-321.3499557612798,653.761678710114,0.29082956029617435,6.000671176925283e-06,0.0019429405150010416,0.5793469135804827,True,,,,,,,,,,,,,,,,,,,,,
7,442.0815380823163,-0.0007995860446753764,34.419721325890805,-210.66499375849628,-177.9467240652479,0.9985930118813322,0.12907504421073,1.6107457829032563,6.1374376787641705,4208.345185066559,8547.290684896958,0.6540625748105067,1.4255927255198426,-5.71730705725595,648.1693266709694,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,348.894974231708,0.00033097178129374053,-161.08015435943702,163.00517680884252,-205.087067243039,0.9364537030435446,0.12907419189445818,2.391309485068307,1.01283602104734,-5293.204178422342,29038.242338596072,0.41047646322227027,0.7666333747749667,0.021827847168222864,430.0110990597037,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,313.07373952648965,0.00255764384664711,-322.451124851651,-204.1888929108003,-211.85613958872125,0.9406926848992827,0.12907854061115653,0.8921380243125547,-0.6305861762511404,40882.44860415124,24526.982452253713,0.3439920100629462,0.11793681003628194,0.01764989536721047,894.0856960541546,True,True,True,-4.9090712060882635e-06,-252.86736341107937,9.772772912743926e-05,-250.90637169165836,460.7542840344596,0.09802472807234608,3.809373959906549e-06,0.0020292788091735,0.5789416751394357,True,1.0,3.809373959906549e-06,0.09802472807234608,noneSNR,,,,,,,,,,,,,,,,,
