,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN
0,153.79919046946608,-0.019617257302679214,114.49666977991659,-125.18598767115476,524.5918238931047,0.12909950971132408,1.9290780608593503,1.0989297600027659,695.1187099753732,-34605.96423284065,0.4448399767678541,0.6654244752152986,-0.0274061602668213,True,214.39627077890069,112.72505439845943,2.0710279677286225e-06,3.9842127399807383,101.9862689985558,54.1817438240882,0.014683793008803575,0.6257908779099796,0.6675718253786405,True,1.0,0.014683793008803575,54.1817438240882,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6220763931886827,0.04871054960012658,0,197.93836666676887,0.04871052346892827,0.38232929489379847,5.4228443867109,111.24807285236973,Hybrid,0.009570715923455934,0.5773502691896258,0.4921904412140385,0.6324848925157979,1.1129443703612207
1,160.1311041402891,-0.020111343640497686,121.24821505977188,-117.77620752725883,514.9823892030971,0.12910743691342946,1.9943796482201683,0.9780960912921218,735.1787758089167,-32917.044802341516,0.43980920417263,0.6616109272703956,0.009186442350698671,True,213.5701827814385,118.9287911023156,5.469707514335988e-06,4.147894548034305,103.12945090442648,56.30400502043845,0.014677521957503794,0.6339644703952145,0.6675544455778978,True,1.0,0.014677521957503794,56.30400502043845,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6353229771542946,0.04833384360099369,0,194.61334388601492,0.04833381647306734,0.3401271255396408,5.909013058540129,116.88337904846401,Hybrid,0.009136260192010479,0.5773502691896258,0.49425781468234,0.6422608442023099,1.1258356133018212
2,126.49258415729773,-0.02099248067412636,103.16108284317221,-113.78117074605677,481.1726355571605,0.12907537856931467,1.5133729130616616,1.1032382193877024,1956.488869574184,-33523.82260907416,0.4450074303378884,0.5622162648300324,-0.0719878488435835,True,216.7397177220071,103.58422671689124,3.0497842284392293e-06,210.8485700122125,99.12002241805128,43.18529040250151,0.014670355058504034,0.6009646485684901,0.6675345774589815,True,1.0,0.014670355058504034,43.18529040250151,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5301244009883584,0.05779985036774043,0,210.81418297578716,0.05779982729174105,0.4982176844909472,210.415765278958,103.71303744750688,Deflagration,0.01234914269548908,0.5301244009883584,0.46964138700662894,0.5833567473579458,1.044001092843241
3,143.85458599023784,-0.018865374915651868,121.17757696900014,-114.20463706110131,466.5859516445775,0.1290889101331921,1.6572063808060868,0.9456473107040542,928.5557952415172,-32108.633921556957,0.4384479082580085,0.571909480318864,-0.005814148200259967,True,214.885556642956,118.91141973646609,-1.0076328458480574e-06,4.0423042264867854,101.67632239055936,48.814208004329494,0.014648586670078997,0.6202169054059904,0.6674741947566618,True,1.0,0.014648586670078997,48.814208004329494,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6125833040592107,0.049290217086479356,0,200.10807195020595,0.04929019120103935,0.41888171173782274,5.342922901811874,117.31202037667406,Hybrid,0.009861551760717143,0.5773502691896258,0.49082995089064924,0.6257091663620509,1.1039836009942463
4,175.2208675608357,-0.01951072898489136,112.35186679063541,-133.67858897800687,609.0342429442383,0.12912136347823025,2.4979357238876565,1.2004370600968692,384.1037925770406,-36573.087369818895,0.4490803744885615,0.8245567743213923,-0.01510263731103351,True,212.69564209239743,110.53564355047449,8.590624906806629e-07,4.074463001284274,103.75763339989172,65.55701171438103,0.014503363989989228,0.636255029989818,0.6670699617481992,True,1.0,0.014503363989989228,65.55701171438103,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6419078298013537,0.045870272969118026,0,191.97975181090655,0.04587024567622181,0.28798970587829026,5.965148545719728,108.67512781432566,Hybrid,0.008828858823273899,0.5773502691896258,0.4957473883713494,0.6471614593848641,1.1321190224855684
5,139.49203025452428,-0.022630101582759528,115.942335938826,-114.190483139222,575.9621038094725,0.12909019051639062,2.0972532792183416,0.9879102070038008,1225.2716035983105,-38494.27711906681,0.4402095024620972,0.6889650209718855,0.012751526658627957,True,216.5132031123757,113.24842486910292,5.054068257722361e-06,3.9548146852534174,100.01706589352631,38.63195502563468,0.014394486763769976,0.5952025550105651,0.6667652807155053,True,1.0,0.014394486763769976,38.63195502563468,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5308046308970537,0.07053692429841847,0,210.69610587355677,0.07053690051659565,0.49932532246110467,4.406784259616163,112.57696890145479,Deflagration,0.012127542886596624,0.5308046308970537,0.47076080363830775,0.5833796971410631,1.0437724389137673
6,141.15812648307934,-0.02092375100462601,110.31134375652172,-127.19832401907787,525.489982144587,0.1290895436547443,1.7645614224382902,1.1563797188773175,829.0291749904843,-36395.41455611777,0.4472287420260039,0.6338703087557921,-0.06036462286316116,True,215.0968537234288,109.27730216917256,-7.044718770576932e-06,3.968693308978031,100.90147174551869,48.264291160622776,0.014385281409917237,0.6097147399247115,0.6667394564240605,True,1.0,0.014385281409917237,48.264291160622776,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6155938032250725,0.049753559564965494,0,200.0183968247069,0.049753533509533,0.4743278269818644,5.1937487060875025,108.37169370993348,Hybrid,0.009606117078484085,0.5773502691896258,0.49202385808553617,0.627650275289673,1.1062229197444367
7,130.23073781127354,-0.017583918975017213,123.16996043826178,-110.35193644611523,406.86823862507765,0.12907744332045568,1.315694166589582,0.896693153109435,1033.7070954684714,-30130.698597164595,0.4364024182851978,0.478372400498968,-0.02370475927103741,True,215.21838169526168,121.1453323364838,2.7394734321847467e-06,4.088283527764439,101.18131067035871,44.57099805804553,0.014371378517452215,0.6078462489052471,0.6667004348296786,True,1.0,0.014371378517452215,44.57099805804553,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.610135011694636,0.051020570870507,0,201.06492017538991,0.0510205450537193,0.4770249279718951,5.300691655865942,119.6808958350259,Hybrid,0.009775727748827831,0.5773502691896258,0.4912295308617922,0.6238112422311972,1.1011393245419183
8,134.01580449790484,-0.02351594781632736,109.00415524960276,-127.83621684865645,519.4972699678666,0.1290846438757546,1.6429638178256842,1.1747904175875248,869.0891477245214,-37044.42339524035,0.4479934045827677,0.6065393573876752,-0.08092188674309261,True,215.55165582039527,108.68307700665248,7.425822708300429e-07,4.002848188071749,100.22567555426514,46.499796413679206,0.014348479255948891,0.6037627488144427,0.6666361128868363,True,1.0,0.014348479255948891,46.499796413679206,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5313710375520438,0.05457854098546402,0,209.3572100663723,0.05457851753619933,0.46089842027304395,4.456563083477415,108.58376204236532,Deflagration,0.01208092792210641,0.5313710375520438,0.47117353867572953,0.5834971632133932,1.0439423672849106
9,142.8427743594341,-0.018726248187845303,110.95142838286242,-129.05231219403765,482.57073234964406,0.1290878534531868,1.5715678159837176,1.1664024343103323,685.3845464617771,-34096.76517167316,0.4476455100682674,0.5872923597143181,-0.08733529814868546,True,214.21739595377394,110.28500099379042,-1.8346559784644641e-06,4.00807347841101,101.65604037999347,52.854349027335616,0.014280661626056516,0.6148729891552213,0.6664452528713951,True,1.0,0.014280661626056516,52.854349027335616,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6085419829341822,0.04673416613456823,0,199.69004775306797,0.04673414036742169,0.4238190233231348,5.202529382755521,109.72997097495823,Hybrid,0.009772094349308234,0.5773502691896258,0.4912464818791215,0.6226450609546202,1.0994874565782644
