,ms,theta,u,lamh,lams,lammix,muh2,mus2,dmuh,dmus,dlam,dlams,dlammix,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2
3570,44.645254449323616,-0.3388917024142457,-720.2749708475726,0.11662621271448526,0.003375355122054942,0.02414170570590218,13331.543155645415,2482.788835417057,1117.4346741466486,-0.3582497854070565,-0.010966988298511293,2.8173473959762887e-06,8.902036695258943e-05,0.3938204926737321,0.004867456398164099,0.07345875823079498,True,27.97576246995982,852.4103127159619,0.000580953001852181,854.0129385184422,129.7848566738549,0.1790309963136565,0.0004463303003639984,1.0,0.0004463303003639984,0.1790309963136565,nonesym,,,,,,,,,,,,,,
2535,39.33275685189841,0.2929680101531749,-612.2246173825437,0.11937332842406707,0.0036325254118401203,-0.025865027524483046,2388.3958086256443,577.6423979338107,1080.465139822686,-0.5409434606820359,-0.010925268318386696,3.8535915170248455e-06,-8.281328635818933e-05,0.3931104366439235,-0.003402706567787145,0.07333100435238413,True,28.516375867375803,402.5414368071885,-2.9551701611829743e-05,398.9968325966584,128.84980167578126,0.1822680253680744,0.0004758966255839026,1.0,0.0004758966255839026,0.1822680253680744,nonesym,,,,,,,,,,,,,,
4728,763.5107320248512,0.4056687674813908,-176.86717334307468,0.857851833786996,7.905501188119112,4.724016515654911,125886.54375834967,390471.67232417717,-26617.824562475416,202770.95821590425,-0.16281517551230934,-7.673525944844169,-2.2500683481970296,0.960261420291196,2.7637113829722635,0.15213022584774394,True,0.00015341643409874054,97.75746128589891,-5.4505459193343656e-05,-3.258283792122815e-05,443.5507230960672,20.847951209488887,0.0005458310628656918,1.0,0.0005458310628656918,20.847951209488887,s-sym,,,,,,,,,,,,,,
357,46.92206382595459,-0.4100142013079489,552.9778876609491,0.11145008506598628,0.007093588062122444,-0.03610582388327247,1235.183043913552,1074.8424449047639,1079.9158595439999,-0.5809528138256853,-0.011034869696374908,1.0562342264138556e-05,-0.00011484062872500415,0.3887221151166003,-0.004244240298348134,0.06550611049087421,True,30.08503050976152,391.5150073438977,-0.00048262003688141867,388.6062289592999,123.52739004426178,0.1970874521839648,0.0005773580674682768,1.0,0.0005773580674682768,0.1970874521839648,nonesym,,,,,,,,,,,,,,
1599,53.57011314556461,-0.35949465519112644,373.7453910594492,0.11602912688082208,0.015932864485655212,-0.04572970615326953,3839.14943221345,839.6517467218292,1086.8415870040983,0.4137198915835796,-0.010964695471511316,4.078266911227853e-05,-0.0001631847307887119,0.390610640929435,-0.003638401570797785,0.08321635133209469,True,1.7074253508458572e-05,5.159808152599618,-5.4196871101779056e-05,-0.05319541024857189,539.0993590322959,0.14212333353725626,7.679067916377037e-09,2.0,0.0005926762504850032,0.17079853888293428,nonesym,33.34342333236056,228.60044210199402,-0.0010462362981137597,225.1211383765242,135.1422433452399,0.17079853888293428,0.0005926762504850032,,,,,,,
142,34.40467635521657,0.3114269673894583,900.5883215745157,0.11787188896868984,0.0015669092837846364,0.0190270813816168,14860.784432211653,1847.5143273648532,1122.0351424666503,-0.3667593200661054,-0.010950541159503004,1.1187789367199465e-06,6.802579038011719e-05,0.3942302214539891,0.0035629075512156275,0.06011011717226525,True,31.30774498106837,1079.6746123870523,-2.585875401704273e-05,1082.3709762924432,120.19734141057677,0.20991212100669546,0.0006548676145928169,1.0,0.0006548676145928169,0.20991212100669546,nonesym,,,,,,,,,,,,,,
3175,35.08411910146246,-0.3182580240405044,784.4641474796886,0.11743007260550435,0.0021470231095586877,-0.022184464938489645,291.9757189185038,648.8942069477221,1074.2973599291645,-0.7461967317322481,-0.0109551377166796,2.0399111038893557e-06,-6.969195558731467e-05,0.39229216550905865,-0.0031606550456919355,0.06012392596739995,True,31.86521750413103,555.8478102463665,2.8802520653779608e-05,551.1922546444329,119.577669733221,0.21145878406608176,0.0006914725311578405,1.0,0.0006914725311578405,0.21145878406608176,nonesym,,,,,,,,,,,,,,
203,877.5040906453717,-0.27842825153947315,-514.8003038535546,0.5991315279660847,1.3452392918283795,-1.5728483112771496,-172101.598737135,308845.7867491667,3036.7247811335296,37558.89888903456,-0.04194134581455365,-0.25363672408706184,0.013751901641844104,0.5685318995919046,0.07416843774423659,0.1393895650835833,True,-1.8844270796732448e-05,351.1096903869832,2.9203131487832373e-05,205.70537868897614,890.0595701600847,88.22168635384298,0.0007164450582608144,1.0,0.0007164450582608144,88.22168635384298,s-sym,,,,,,,,,,,,,,
3863,745.9986310224692,0.3454122893962865,430.6551848531642,0.6405420925428752,1.3331686017312805,-1.6251731068585484,-111879.36149536104,198000.1536701389,1464.2349667878607,23254.850707897152,-0.04105074616563612,-0.21361771746969305,0.005757361193906574,0.5870569820644083,0.06242996595639538,0.145258220753072,True,6.324081382270385e-06,284.4292060623152,-2.261139091802826e-06,170.52132706031318,708.7268313755518,69.18201206462095,0.0007231621003286003,1.0,0.0007231621003286003,69.18201206462095,s-sym,,,,,,,,,,,,,,
4344,40.65442189664372,-0.4041461159263182,901.8391626230659,0.1112232003742752,0.002346465629417599,-0.022788765699538614,-2525.477665827255,1217.7489185963009,1067.6789144207817,-1.0534707764164606,-0.011043788080790836,2.2259204113776198e-06,-7.034169696200792e-05,0.38916355019506704,-0.0032115112092353693,0.05589234067643183,True,32.492400441326794,724.9208170470804,-0.00044999770554912937,721.4337906019427,116.62620027164783,0.214327807106784,0.0007553158555157339,1.0,0.0007553158555157339,0.214327807106784,nonesym,,,,,,,,,,,,,,
3278,202.26086480877655,-0.2702244778582483,-87.83731808075994,0.14392364895633805,2.5344953540752115,-0.30051964314871915,7564.537591169737,10446.71644312236,1112.740785754265,1691.2414223331668,-0.010568451206308258,0.1569773496304262,-0.007789136172863572,0.39394165459238256,0.5835372313273497,0.13501536118092144,True,21.182092422334,5.677287749672655e-05,0.0006765185093706403,-3.489823047420797e-05,161.2955964307743,0.016511416012889413,0.00016524782998133665,2.0,0.0010957376200983627,16.178532643556338,nonesym,95.0303186188348,39.563396355829475,87.27249779848572,6.998286367205967e-05,155.2772882904967,16.178532643556338,0.0010957376200983627,,,,,,,
4475,25.748432411953,0.32935876749628346,599.5403407169281,0.11614361970659776,0.0031027089971636685,0.031069282358529838,12623.885804453465,2056.8880434301527,1115.7772302889819,-0.22844179475130064,-0.010972299750046544,3.202370199924668e-06,0.0001187963729464776,0.3938678451969811,0.0059538909757125575,0.038364789404071814,True,37.70208819251029,807.0109069529826,0.0001684018509700069,811.3436635599402,102.86195925665464,0.26828666588156125,0.001301735369277083,1.0,0.001301735369277083,0.26828666588156125,nonesym,,,,,,,,,,,,,,
