,ms,theta,u,lamh,lams,lammix,muh2,mus2,dmuh,dmus,dlam,dlams,dlammix,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2
3611,772.7007616293537,-0.2681790605980102,722.6192203968103,0.46581530332117566,0.5326183167907494,0.8350069983028724,246246.5004203015,303428.59460615314,2204.8927885037897,1627.9807363510088,-0.042682069430267255,0.013261784220386956,0.025220428595897147,0.6022010918352844,0.2723224122481661,0.13854685177039205,True,,,,,,,,,,,,,,,,,,,,,,,,,
3612,312.1054849143367,0.3255178904422256,895.3450741509564,0.19805085184798377,0.05554085850978784,-0.11238930846462108,-33043.29858904176,41117.721933233006,475.07647704366167,-60.99510429582978,-0.05540529578036281,0.0005003434051403424,-0.001563331405083116,0.4288440199833762,-0.00484633678332322,0.14119470577792548,True,,,,,,,,,,,,,,,,,,,,,,,,,
3613,126.94341730423056,-0.337629505271248,11.566008625773634,0.12949690150790757,60.03987477021458,0.051271844546451374,7852.811549472868,9585.594554276142,1152.470331914325,-26848.155171305963,-0.059279336970637746,848.7446835735896,0.24222566043590377,0.4013862595221328,15.018513999978055,0.1294859554405929,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,201.79730012650086,-0.3461468714567575,693.3328744639266,0.15288271933745157,0.0393541014645835,0.0468816454220469,20535.149433726423,20338.781142623702,1287.0297490372893,-30.140291517234083,-0.05801704867578354,0.00030130680684700375,0.0007254542097509559,0.41289624347338794,0.017652132936487024,0.13892046003230324,True,,,,,,,,,,,,,,,,,,,,,,,,,
3615,677.919527335066,-0.3183624152508654,-987.3300532610698,0.48785303424918763,0.21341388464322386,-0.5429140068945485,-235050.94975057925,191586.04409974974,-7136.812896423712,-445.98768870135495,-0.03504931003264401,0.003911732389737134,-0.013952544650724766,0.5558065820827311,-0.03713219665495211,0.1425666680703263,True,,,,,,,,,,,,,,,,,,,,,,,,,
3616,415.4204624360783,-0.3872627047517021,684.4393655614977,0.31369533397398724,0.160305701612066,0.3256529332737966,95291.70499445614,84966.00244823065,2315.6524582292004,-326.0460749785992,-0.04766544974618246,0.003306679570514561,0.009837430581769144,0.504918021118812,0.0943519142819826,0.1483084639447718,True,,,,,,,,,,,,,,,,,,,,,,,,,
3617,179.46523337702328,0.3008095889950004,592.6816604268686,0.1410664785486179,0.04377517455938335,-0.03211643212794572,2909.871143232942,14403.613671421512,1088.234795509606,-16.258605552385028,-0.05867106253799296,0.000386149011480704,-0.00040888698161566317,0.403696536514388,0.0055910549518548855,0.13517578123552262,True,,,,,,,,,,,,,,,,,,,,,,,,,
3618,396.5791713664443,-0.28504213844352405,903.5302468710966,0.22145148987371108,0.08946726644323413,0.17180736462251092,83552.08147515108,78245.11918222178,2041.4747951169813,-162.00415183885173,-0.05433317917880331,0.0010457532580617633,0.0036225976213709143,0.45238586704153705,0.05100137738122702,0.13896945003945205,True,,,,,,,,,,,,,,,,,,,,,,,,,
3619,803.1895222335488,-0.41094084162843636,-238.59394551092157,0.9576624791393595,4.78388013802285,-3.9242786471145488,-53650.66937719734,153398.30718143127,-4067.867767563188,43152.00842655235,0.04860186744155708,0.7947553298571798,-0.3655785021492854,0.649821111185317,0.5419235933199543,0.15287836792185372,True,-2.802844421226017e-06,160.00692211430027,1.6377137965594606e-05,32.897975496563895,314.2247372170633,135.69616512486448,0.00471952023409997,2.0,0.013291714969985676,6.657363857141064,hs-sym,157.21533596619543,204.6118779366865,-0.00015372683912112943,174.85932762916633,137.85418600242107,6.657363857141064,0.013291714969985676,,,,,,,
3620,973.7460688161132,-0.3777248401287674,-598.4040381345794,1.1753736089332087,1.1468425094389165,-2.1698667659719075,-317256.3534393667,344907.2147741527,-23423.27310259819,10345.676386963372,0.034745664605447535,0.035400822485169216,-0.1193844552798772,0.8317771711298517,-0.07493383363558881,0.14900735913904706,True,8.37593189284711e-06,423.9253168437596,3.0664322173869122e-06,315.2127195685385,929.1156405784564,60.03517438414349,0.000638278359243108,1.0,0.000638278359243108,60.03517438414349,s-SNR,,,,,,,,,,,,,,
3621,736.5591757607633,-0.296819821338501,479.27699332671887,0.5008600805809061,1.082791211327269,1.248845294293692,173793.25434404955,286573.1395260447,628.8687448194693,4121.529309816534,-0.03941352726052366,0.053752611564450235,0.05307320018294854,0.6369667427981005,0.4788386852140993,0.1407688292011165,True,,,,,,,,,,,,,,,,,,,,,,,,,
3622,738.9182502012571,0.4114017025295385,-379.6879081536895,0.8286735440518765,1.599539474588981,2.0794898519034914,200122.23450112017,293617.81790413044,209.6000528429408,4234.383066995957,-0.008606130187350446,0.12638425695767103,0.1376025238023207,0.835483664433994,0.7464665106311605,0.1528105671033435,True,,,,,,,,,,,,,,,,,,,,,,,,,
3623,60.71273136332161,-0.2901128929127741,-837.8487077245576,0.12099999764287787,0.0033225876567071523,0.01589462006597474,12913.282899385658,2814.1465748289775,1198.1265696480657,-2.5537752442302755,-0.05975745792922587,4.961195152019084e-06,0.00017107496828880253,0.3956637565695981,0.0034797502585059118,0.10199079659654156,True,25.461646309833974,916.0166514438802,0.000422107268748703,916.8384322335794,149.11887300602686,0.11483775414231445,0.00028131813530137846,1.0,0.00028131813530137846,0.11483775414231445,h-sym,,,,,,,,,,,,,,
3624,211.22922537186858,0.3238502379144022,840.1291798477362,0.15327317197522186,0.02952901140471031,-0.042253323824953594,-5620.9904651595825,19561.49860840395,975.5121511000802,-16.3337898104097,-0.05800084883470549,0.00016872687328458745,-0.0005109064075978693,0.4093775127403147,0.00034003221368531216,0.13815800819791707,True,,,,,,,,,,,,,,,,,,,,,,,,,
3625,318.8674489539712,-0.352770483175332,-725.529934074866,0.21378359035394498,0.0868240021154316,-0.15615102662614685,-28140.08456927652,40971.10292352845,485.88184244887054,-68.66964488030983,-0.054316815389532674,0.0011672179542672769,-0.0023702537821704748,0.4348869843129599,-0.004319170575499909,0.14357505779867735,True,,,,,,,,,,,,,,,,,,,,,,,,,
