,ms,theta,u,lamh,lams,lammix,muh2,mus2,dmuh,dmus,dlam,dlams,dlammix,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2
1158,543.5920854489518,-1.5641580495693626,-988.185375214173,2.4373732042899956,0.008018266264447507,-0.007635429482344749,144011.97394520178,7598.51124121071,-4446.083763170398,-5.240437935456984,0.34951364160620296,1.528898149822532e-05,-0.00043549913786866445,1.5528699411619769,0.0007319949857210852,2.4355554864237794,True,3.5263306487686585,941.4622652129775,-0.0030485882872574774,941.4594249315749,559.3388874175912,0.059741277702755724,6.004419038335382e-07,1.0,6.004419038335382e-07,0.059741277702755724,nonesym,,,,,,,,,,,,,,
1159,298.8930341905888,2.298110481297153,-423.9777608144333,0.4682286960267583,0.1341301745726468,-0.3505965940432319,-3129.700609794392,13485.248685317149,378.06588609570963,-7.115720482038095,-0.028309290969710493,0.0035991248586782717,-0.008787528917107174,0.554007638506988,-0.02490022203071028,0.23912668347375773,True,,,,,,,,,,,,,,,,,,,,,,,,,
1160,714.5154515628409,-0.4738746875949409,-948.3971250033317,0.9791744911757452,0.22651197521837182,-0.8606125386397052,-327689.91855867894,177655.03232281047,-18401.741724210773,-1714.5175693949266,0.02220649686651775,0.006142799437172756,-0.034446480352268445,0.7882298717232951,-0.08680742930202456,0.16171887878500846,True,,,,,,,,,,,,,,,,,,,,,,,,,
1161,514.2038735506771,1.0675671967475053,-798.6433055064615,1.7038145566133942,0.057618386636470884,0.5344827343545423,273730.62827014213,52949.486440575856,7821.1783544800965,-383.4131772140745,0.18352487012709595,0.0010635052394642878,0.032919853102462475,1.208678874150213,0.10348505238487478,0.4643152839008289,True,,,,,,,,,,,,,,,,,,,,,,,,,
1162,395.2022665587475,-1.8947406280792243,-359.066616271817,1.1708891205394176,0.11590410680562871,0.4797101501092907,101897.02372024787,29482.06250859167,2347.0637251833978,-131.88664566751584,0.08795681715592374,0.002917609105298135,0.028577926070090708,0.9399339651030061,0.10892771838628895,0.6745265789950685,True,,,,,,,,,,,,,,,,,,,,,,,,,
1163,630.4119191614385,1.0599484560601127,194.49718776582654,2.5254752183019016,1.4130128042026646,-3.400309604118327,88764.8447770089,-49600.849370970485,-8454.992424073658,8825.680601638072,0.3937492192023091,0.23769151141311431,-0.3229820494914965,1.455559524224764,-0.21346506630238837,0.47982754804182903,True,190.32351199125105,55.48524077128429,184.18450790402886,0.001153240844489747,158.2628936161416,0.16558519643285763,0.0014175371726566851,2.0,0.0021975154933302457,2.4718880447069864,nonesym,213.6486029098679,129.34048562005583,205.3001564111712,105.70796582719034,154.01830393786022,2.4718880447069864,0.0021975154933302457,,,,,,,
1164,690.7379212701933,1.0153819375328874,-436.3792645041244,2.8772941940252412,0.37798036875359226,1.9244341142081798,357637.55150397663,130301.86377905495,1366.6068468561243,126.71876723302691,0.39113383035477817,0.01597986435046309,0.1650994436769491,1.8533333336833717,0.4152341112230947,0.4277974965244504,True,,,,,,,,,,,,,,,,,,,,,,,,,
1165,615.8908687347474,1.8569813143030287,89.4604689359544,2.889908096277686,2.78819004179466,4.47159497437181,193063.64058475592,157835.98687726376,265.9298702333256,-9777.991099319152,0.5414644260087368,0.9733051139705332,1.087623683323687,1.965771987316412,1.4423133395106333,1.0970638751968078,True,,,,,,,,,,,,,,,,,,,,,,,,,
1166,115.83905930812693,0.39625820388233945,288.485026411272,0.12633520792047914,0.08261309455358021,0.011173475361774805,8122.686360899406,7213.996976266356,1152.2622599463714,-27.55724205056426,-0.05946552562933599,0.0016677891108086906,0.00019216381422480417,0.3981346473457237,0.022515519532024186,0.12595740294799013,True,,,,,,,,,,,,,,,,,,,,,,,,,
1167,20.140806793614637,1.6775168801234925,26.441376396705664,0.004772689272538177,11.066761366827103,-0.24797691923748785,202.6078041314737,221.79516534717186,1118.239737031238,3083.285527752006,-0.062847728149871,29.0706166326474,-0.21476953706012095,0.3265554549134506,2.7253608551671946,0.0033835621730138065,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,496.16503775470903,-2.017163534986483,698.5075355631295,1.6763193290841252,0.06006087638720077,-0.5219907927642956,-25733.831301660844,13484.37920717406,-7524.632780945257,-284.4583631057493,0.18276691729628577,0.0013599511923258155,-0.025299503784382178,1.1509115300889605,-0.07198324636391575,0.5421601054736149,True,29.588609325720988,474.71092417868556,7.44752333497191,471.14332036426504,271.4762098021847,0.01456376702168427,0.00015278088975536098,1.0,0.00015278088975536098,0.01456376702168427,nonesym,,,,,,,,,,,,,,
1169,627.9133709117043,2.1654419892947776,238.1502906342355,2.2721174108188724,1.1855340785183148,2.9966808374809633,222702.341782751,158059.29567513368,2334.183100708121,-1054.327847446082,0.3094046238007429,0.13154216212563977,0.3831912520417615,1.59542188888322,0.7958303258764059,0.37843586162440146,True,,,,,,,,,,,,,,,,,,,,,,,,,
1170,226.35276529810926,-1.3217737670201026,-685.9297146752627,0.4048038839987695,0.018925799283690415,-0.05033501498943084,12695.659196730805,7379.066117652121,1014.2840420819009,-4.851669530727366,-0.03519949300707308,9.360332132796848e-05,-0.001167265736747041,0.5348061316202354,-0.0036577193439825363,0.3713361596505354,True,,,,,,,,,,,,,,,,,,,,,,,,,
1171,27.42689616961678,-2.142137415282852,712.9980016444588,0.04213468868380002,0.011105973133204685,0.0385979577293918,12364.918150254884,6815.697604061972,1152.4664712267515,-12.172727980025861,-0.06277667685943188,4.4484656180504406e-05,0.0002727074415874979,0.35717707449270153,0.009209486238199805,0.008598628335659546,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,253.8110942267161,0.3340237619586963,-289.81197168623703,0.17231671952557304,0.35228674252413816,0.21171448217467245,19335.93476271609,36005.38575805568,1281.7493795161845,-305.95178859170153,-0.05678595781366828,0.020090670494130488,0.00788088293028374,0.4294812784321414,0.12335743266014662,0.1405080984848462,True,,,,,,,,,,,,,,,,,,,,,,,,,
