,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_0,s_low_0,h_high_0,s_high_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,137.68825332573957,-0.018327312143977717,124.32666081501768,-124.16950127008757,486.1197697325702,0.1290832675874247,1.5890957170172768,1.0007176648098637,120.83631994879579,-35814.74543269156,0.4407396850728669,0.5640602067226298,-0.028464801093767755,86.19650549097004,63.29230871307822,0.02864015246422427,0.7289142061703334,0.6984620944134955,False,1.0,0.02864015246422427,63.29230871307822,hs-SNR,228.7992103898172,123.2988915967996,2.6588135132622787e-06,2.554407250103345,0.6934762862747275,0.04134548001151398,0,209.95380278699355,0.04134545980159902,0.46941083330655897,4.162150783563956,121.677575471994,Detonation,0.01324212534302969,0.5773502691896258,0.47615847398926503,0.6943444183414071,1.212702718624986,False,109.00974273723294,3.590390965628748
1,891.2098626801532,0.2340311520311195,202.0201757106041,-549.6377728556091,149.54116141464976,0.4744694229526902,8.577548142932484,-0.8105902492294367,-98819.18706515893,212834.04907700245,0.5379615996705288,2.0092886608615483,0.4553189459982931,84.25909252840952,116.57258696612408,0.02859258575620569,0.6969440147995958,0.6983757301699619,True,1.0,0.02859258575620569,116.57258696612408,hs-SNR,231.03629211312702,198.53791744914287,7.708123625406317e-06,160.19826815446459,0.6806384511853759,0.03672747803697403,0,214.4126390890783,0.03143135055141567,0.3533520072932132,160.66819160989422,194.84525430395587,Detonation,0.013907108901058899,0.5773502691896258,0.4734782815275698,0.6839065305177822,1.1974410545088967,False,104.56566678001198,4.018992195242856
2,880.1970415229969,0.2317219889711371,201.621584060062,-568.9224229595047,148.61565617705102,0.4593218613575779,8.353448721134539,-0.5963415217896885,-98986.52078585906,206021.75982232328,0.539314849182962,1.9889719266520198,0.44867885562179416,84.25684072964583,116.49357749972744,0.028586356488943112,0.6968298072239737,0.6983644129887273,True,1.0,0.028586356488943112,116.49357749972744,hs-SNR,231.00323256430332,198.1660473237069,-7.221917396021688e-06,159.99666280443194,0.6494261687814479,0.05498164607329491,0,218.09400514074366,0.04690222846871228,0.3468451653283894,160.37740510242048,195.31609166051462,Detonation,0.01560869042321812,0.5773502691896258,0.4668670356926328,0.6596684768326071,1.1633170106417217,False,104.49959148958753,4.014367445845859
3,138.86651914073713,-0.0203180456950631,113.63187531088688,-138.8680526487633,561.567297078412,0.12908647744469098,1.7834404533682504,1.224727388609691,-48.36831760034874,-40703.780927836604,0.45007502849315945,0.6499813447770111,-0.08117526322316485,85.57977111712142,66.03166234581239,0.028566045317764133,0.7261189720924532,0.6983275008021104,False,1.0,0.028566045317764133,66.03166234581239,hs-SNR,228.9565907158668,113.2413347005046,-3.598114944903749e-06,2.668430195551454,0.6897124461337293,0.04002857453623756,0,210.63178629247795,0.040028554559838316,0.4842680934629968,4.130336451686587,112.54815936824339,Hybrid,0.013416119694847201,0.5773502691896258,0.4754515456328869,0.691239936504471,1.2080763818383176,True,107.92875990258588,3.6428237154323475
4,166.1291552748237,-0.01927904506927781,124.35957350590193,-128.9308186162103,570.7942090897112,0.12911073384895327,2.1712123991698693,1.044281945575082,-132.7381589061797,-37177.24451395084,0.44256859656884856,0.7168500907216475,0.0035443933252181647,89.00937845073075,77.63264744273067,0.028498044314881888,0.7440545354724589,0.6982037936380957,False,1.0,0.028498044314881888,77.63264744273067,hs-SNR,227.0278701379064,123.2057873981042,-9.170051872382857e-07,2.4528429107771967,0.697781300994581,0.03715048567891521,0,205.67508168670847,0.03715046487042795,0.3209536253481916,4.400371674892564,121.36757952879056,Detonation,0.012956868435129424,0.5773502691896258,0.47732642799122177,0.6978539394280528,1.2177960878894294,False,115.02820606925567,3.324130014710362
5,135.92529847235096,-0.01848454432556572,119.88723017721624,-126.44822061879023,564.5012757832069,0.1290820662324751,1.8849783487465563,1.056497092969545,257.1990962414584,-40530.13235734547,0.4430632272353788,0.6473274360148966,-0.018954926897356283,84.99779883726616,55.552692967928685,0.02848319338363515,0.719368057209168,0.6981767508915993,False,1.0,0.02848319338363515,55.552692967928685,hs-SNR,229.58191218939342,118.79434594519228,-2.9868092734513914e-07,2.6906354562761194,0.6977158628774074,0.04373654823360746,0,211.0343193044438,0.04373652951979958,0.5001429420668477,4.196120162070794,116.9813972992614,Detonation,0.012954811034307855,0.5773502691896258,0.4773348929917506,0.6977955015983521,1.2176974464788812,False,106.25919896928475,3.693445847411261
6,157.53479671873203,0.21448537896292216,-146.82100915565363,105.92707839863436,-581.0953169530602,0.13250078442411836,2.037747213256183,0.7742271808018677,823.9190794519072,-39791.591336203244,0.4330113399908805,0.6384746667810237,0.058960292797759724,89.68999780492449,67.61891587991761,0.028352372981204767,0.7470118891172999,0.6979381299327355,False,1.0,0.028352372981204767,67.61891587991761,hs-SNR,227.3525505000784,-146.36110333777015,-2.695654927321249e-06,-2.47397300048181,0.6975323652848775,0.03427236783490081,0,206.7819267439497,0.03427234572111849,0.5037085370672149,-4.2636446443489255,-145.59762020446968,Detonation,0.012912282694549474,0.5773502691896258,0.4775100060156301,0.6976025342552646,1.217298138847147,False,116.27604096049593,3.058423256913313
7,150.20616328252632,-0.019736142684973545,121.2394975150495,-134.39146650908157,480.28055996194945,0.1290963094655628,1.6053200027087506,1.1130498179875778,-288.08495869665785,-34493.82833886168,0.4454267123943407,0.5868383036751174,-0.06383717034403058,88.04186651170448,78.83048782334924,0.028346290951085682,0.7381160686952395,0.6979270183969162,False,1.0,0.028346290951085682,78.83048782334924,hs-SNR,227.4273341759805,120.51448558154085,2.300076656467594e-06,2.5224181009345794,0.6973417516902761,0.03797546188144235,0,206.53893109675158,0.037975441571202036,0.360799958798306,4.37180357928972,119.25141954396038,Detonation,0.01291880156863885,0.5773502691896258,0.47748314756825816,0.6974422755618062,1.2170529617858183,False,112.84738850454676,3.4594683323837168
8,421.2351055993957,0.2070660732877416,299.4548937696917,-902.9529229439778,68.77846761099046,0.1854835163276652,0.5565238459612517,2.573792735676606,-143750.53378964454,15927.720102917336,0.5344846040624347,0.5680964174364139,-2.790313969393592,87.00880567030077,118.40488218779076,0.028261693431178382,0.6949143839734722,0.6977722996320882,True,1.0,0.028261693431178382,118.40488218779076,hs-SNR,228.7332544362397,295.8823228387522,8.15338105484335e-06,239.6902744562577,0.6587935265769439,0.032729793253642676,0,211.96270357981737,0.03272978197892412,0.08366193239093767,239.7237524281968,292.39593555351837,Hybrid,0.014944771638567916,0.5773502691896258,0.4694067647854951,0.6666329964733749,1.1726738199626374,True,106.06149728098495,3.643412281121337
9,169.00092962360284,0.21752441030773992,-161.4410237768135,96.291141054376,-708.2220446478349,0.1340354877214915,2.3830390770716603,0.6649135067023028,1244.0338722411016,-50151.452279435696,0.4292239552187519,0.7065786870516322,0.08765458951792224,85.86312009356753,70.28760022324275,0.028200645999810182,0.7377413197080946,0.697660460883672,False,1.0,0.028200645999810182,70.28760022324275,hs-SNR,230.49467057927185,-161.21809837234542,55.13462750893466,-5.024227769113427,0.6270801217518804,0.038313802295571485,0,219.95915218884682,0.038313775618291745,0.9999999999999997,-2.8011566191069175,-160.97906942633847,Detonation,0.0166619387497378,0.5773502691896258,0.46293366643369444,0.6432462935444582,1.1406000356478092,False,107.92620005148507,2.6317940861966864
