,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,181.94157547183198,-0.013515287764941014,625.4748656592699,30.205097702422222,2.928742365608514,0.8371775421543793,0.1291003953050081,0.04651486936177631,-0.04675967232007153,17571.245969093554,16412.061371891676,0.32231991915648983,0.003835438620432156,0.11734895439223841,957.4028479250787,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,430.17202845041885,-0.0027378074821445136,-461.9514308323581,419.1478338137623,-623.8698659099741,0.817330271650158,0.12908457005652318,1.0443934006535855,0.9032639332109403,-89423.68638756989,-65448.52815020231,0.3536869573963912,0.4116423390318864,-0.06621677245701471,655.3052978425625,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,336.65019382292616,-0.002917353129136699,327.35522493448525,-622.9371097275712,454.20738368691764,0.9487276406330076,0.12908095411681345,0.953453391254309,1.9064752492507482,-93947.22827144628,-46406.55275284738,0.45349946171453304,0.5561092226887019,-0.8239409527076426,982.5249938051022,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,462.91075208172555,-0.0004749548346359156,-612.5493207877904,519.8135161921834,-345.86295783315256,0.7418285510387438,0.1290744656666462,0.533592399054667,0.8479812090255519,-151499.2969200097,-11664.316370154684,0.3219486649055251,0.2747283012679254,-0.20782694641042454,677.6224691203392,True,False,True,-1.9302733812900533e-05,-477.2394638889272,0.0001995787429715436,-464.56699807881387,921.7195525156046,0.17114234467533151,3.981949716756033e-06,0.01287619699004182,0.578977273094258,True,1.0,3.981949716756033e-06,0.17114234467533151,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,454.21727430180994,-0.0022844219396890714,290.2235361741077,141.7143961863244,403.8716992053222,0.8792535097063064,0.1290823036871413,2.008342890083499,-0.482198199901171,28645.399651871365,52133.79350039155,0.32222272567581317,0.42171935587067966,0.10013865253872328,535.6940182305602,True,False,True,7.874288093037432e-06,98.08122772690913,2.1830425073100165e-05,100.31962815056639,750.3586724688049,0.08261614447155807,-6.586899230571997e-07,,,False,2.0,2.818375212617661e-06,0.7572723295540982,noneSNR,9.87468665219267e-06,131.80324105783126,0.0001265790328391404,127.6970178737989,643.7866118484067,0.7572723295540982,2.818375212617661e-06,0.0004171237443113437,0.5787193769025498,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,139.41120010386965,0.0036491767802735164,-317.0088470046585,-157.84592287711297,-445.956430774823,0.8676809401668699,0.1290745121319822,0.8751624724902302,-0.4977456607311876,32851.95548878301,-53417.65572326314,0.31651688892981766,0.13583300800069292,0.058301726916522606,553.310476892103,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,261.6021120572441,-0.002852680483636849,106.72009380589407,81.14656075249013,105.29637844547506,0.9566609230150305,0.1290776395653916,4.509417447332057,-0.7546368558016254,12186.590517061664,40295.02022561924,0.3463971297756975,1.0015815525327434,0.09750611226805259,350.5957266166462,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,479.34335614240524,-0.0032986695590258713,-155.80197562405073,187.94151524165375,-470.35741689146863,0.9634897876049703,0.12909331510983338,5.489173616506262,1.1878710149435077,-7039.39805005245,59404.92574484356,0.43062090779440737,1.5702719066171502,0.06482874421432337,560.6587094853119,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,125.5270888644224,0.0024468033666049938,430.79246691661655,-202.10487692413204,42.62439770888909,0.7291826803520083,0.1290741014501618,0.05361718713041061,0.46914420235128435,-35709.10936699194,-8411.95318847979,0.3015130530664627,0.09159499717448338,-0.8971653115970615,459.0349877852855,True,False,True,7.66898180138259e-06,163.46848532693502,2.5877517720424423e-06,340.7506595277374,336.7418771183568,22.584452849435024,5.433397279575132e-05,0.20776511787990304,0.5833373448518673,True,1.0,5.433397279575132e-05,22.584452849435024,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,122.2691771164023,0.004981623610900113,328.2844406258613,227.87057844618766,523.9018303924742,0.8869666774681939,0.12907395320503967,0.9648988578898035,-0.6940824237832018,45229.245475983946,-67999.7157252786,0.3167958292583717,0.1255443105085839,0.004255064918050264,630.4813454059816,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
