,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,117.57118289445364,0.023505854591860678,174.32563830058683,-37.810311447881986,166.96491229476595,0.830581619226074,0.12906578192904705,0.5981813725788941,0.21789361289377648,4542.77456604482,-10897.601552331533,0.3305797299628928,0.1858609452936863,0.10922329404982063,259.99725813403484,True,False,True,122.25825493094338,123.03138482467857,-7.113763765299653e-06,22.37746535369211,151.2142987325134,5.025339512191778,0.0012911117176465537,0.19311845833977387,0.6059347256731604,True,1.0,0.0012911117176465537,5.025339512191778,hs-SNR,0.16801305875560324,0.2158657746147064,0.0,121.39523251512254,0.2158653963401156,0.9999999999999284,22.389757662541186,122.97504295545079,Detonation,0.001290145909421309,0.16801305875560324,0.16732276298563387,0.577350274854185,1.0001870984530923,False,152.75062269292764,13.367000862912914,,,,,,,,,,,,,,,,,,,,
1,179.67250199969783,-0.0010596090756055387,651.4664245494689,325.0491478028191,753.0445755433316,0.7737644023105568,0.12907425010408546,0.633808264663984,-0.4988400664648784,113726.3867588294,-221586.31016496939,0.27793144176550294,0.07531205508851627,0.030920981290760444,795.7421180580725,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,534.8936411212142,0.00032636617285146385,489.91367233091387,-125.11034280897877,739.2744778221374,0.8580594024349426,0.1290743336769843,1.3343981548387351,0.25464039770124847,-22910.68977591287,-41926.73848427459,0.34371514984820706,0.3760396049932252,0.11692621058749939,818.566189861669,True,False,True,-1.5129554390829366e-05,321.62079076225575,2.2648120480441966e-05,308.119445067107,845.697768916474,1.1269871947743013,6.657479743950723e-06,0.013430775541697222,0.579453154037091,True,1.0,6.657479743950723e-06,1.1269871947743013,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,189.5664703838021,0.00031999470019590526,-407.7392896939216,-103.90122703724,-49.40503900161218,0.7360303060350232,0.1290741131767944,0.1918865503535807,-0.2547580297641385,29011.4371698537,11758.978381341296,0.27385877344413745,0.005511965961038756,0.044516788015502046,443.3253576642087,True,False,True,-0.0002087743416863123,-252.89882080184356,8.37743539550967e-06,-237.96806552253926,594.889945027221,0.325946033261971,5.0688409847148756e-06,0.013222241987975237,0.5791856078569518,True,,,,,,,,,,,,,,,,,,,,,,-5.351296449418843e-05,-371.4647326353056,-3.316662636874576e-05,-371.2712661780701,380.8888926935922,0.013246464230633137,2.152916160403579e-07,0.004108577466860818,0.577728995426913,True,19.572544906676015,-404.65649513135105,-0.001415270439286967,-404.71562518867717,160.56890356695862,0.013633141664911363,3.7361153780736514e-05,0.007728014876040765,0.5823193879095412,True
4,720.8916152459595,-0.0052669458700201205,-714.2593315914414,778.5404037077808,-684.7858428089704,0.7752239079787592,0.12918943345258738,0.9563062731444004,1.0749005620759502,-274059.9320386821,-1696.882382554195,0.34412674893366674,0.41822666196542513,-0.17286108393869842,876.5596066323762,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,384.9984999850445,-0.006584407862171293,-653.0959006272677,609.9498261012811,-69.35110750380318,0.7784333615385095,0.12912150791166677,0.19366089937645692,0.9285072644966751,-192509.0257657563,37145.551160889874,0.33923966314430765,0.20316643559356007,-0.9838106108058222,809.8925712163937,True,False,True,1.8730852773812908e-08,-581.3591366869839,-0.00016874871237130835,-575.6163034617562,776.3708998278216,0.7100760584066848,1.784903458016989e-06,0.0033650620634511582,0.5784400799013124,True,1.0,1.784903458016989e-06,0.7100760584066848,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,623.3326733812447,-0.0025884758433460525,690.6455928979849,15.128867034931545,594.9116015990005,0.7189954426507478,0.12909470561504777,0.8386715146417588,-0.016228818941786564,14403.185624863958,-10661.989071752467,0.2776112455684958,0.20696307550347529,0.12901619616300153,714.4754952399192,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,125.86173017991389,-0.04929104429096612,100.82577944681003,69.2943972747409,32.241710770393865,0.950740560831684,0.12907797427327505,1.9634733275205485,-0.6868847121215721,11319.271457704894,16721.191829609605,0.3463971762129518,0.37638754652654177,0.06900450636142264,309.23534125010633,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,419.49444631611794,0.003630835603233698,121.35991070301293,-634.5401712910955,376.09307108179405,0.9842247548203441,0.12909153075207824,2.1439215936643756,5.209098699032549,-30822.531216299336,-14656.922011351766,0.6082676184147638,1.4041635149215188,-3.0350527803610143,675.1278779371974,True,False,True,155.40912267928235,119.19992023249804,2.9498220438590377e-05,89.613092162905,130.41887225392387,43.46645285140063,0.004391412398030741,0.27704653703529125,0.6288739150149812,True,1.0,0.004391412398030741,43.46645285140063,hs-SNR,0.46643395316533254,0.05396829015899653,0.0,148.87492561569127,0.05396816812851018,-0.4269113465379638,89.63982885712952,118.95499797505516,Deflagration,0.0042463338115376285,0.46643395316533254,0.45351693611069976,0.5773498913830468,1.0084341003031503,True,133.6042278998152,7.248161863757153,,,,,,,,,,,,,,,,,,,,
9,144.90746911969035,0.024792390749071733,-135.50695334095144,-88.20015199090244,57.0036617510973,0.9901575658072425,0.12910121978364833,0.8985112121339843,-0.6469155816327733,13837.7565920893,24343.436708130732,0.36720027718386633,0.11680853942803386,0.012658663445001467,958.6738924159692,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
