,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,141.61434036098132,-0.01804705709766008,316.76411255123764,124.7129708790327,97.14178105228251,0.7099552323561789,0.12908593500604415,0.31272055444402624,-0.3926896513757016,27627.922980179053,638.097072091341,0.258691488595257,0.012731863381722955,0.0058088109841474694,319.33171189425775,True,False,True,-0.00010450448582393379,208.2588219312834,4.4312626337403565e-06,195.47984683694997,418.39057225716016,0.4543020311006103,8.59478597072042e-06,0.01602973530543936,0.5797390139234414,True,20.82718662592349,311.33396825073817,-0.0008727131308150101,311.481079779821,161.8450349120547,0.020482475675009937,4.030920952053344e-05,0.00884936163157681,0.5825108441140733,True,61.64243026256782,310.3772967417925,53.369999263463384,310.6922669231361,160.22773511306139,0.10625730509710252,7.334784755151968e-05,0.00811071198959683,0.5843005475607485,True,3.0,7.334784755151968e-05,0.10625730509710252,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,391.56956430628134,-0.002320338661928517,456.8149331212305,-483.4899182256257,562.5673528622699,0.8559748440911601,0.12908021058714247,0.906264135994475,1.0612338852168,-102312.20841283868,-67783.98701610914,0.3764328991855695,0.4034383482014188,-0.18159559418154864,756.3034372816558,True,False,True,-1.7181837654622905e-06,328.36433230859075,2.6342573500447957e-05,317.1389784308308,713.2734628293281,4.048206762500172,3.729631962451818e-06,0.01659480436568429,0.5789249534476008,True,,,,,,,,,,,,,,,,,,,,,1.0,3.729631962451818e-06,4.048206762500172,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,372.9945783521732,-0.0004989548580180692,-318.37602170143094,51.168906764254075,-590.7647534182679,0.8923716051255997,0.12907434961407477,1.5900200304221064,0.15993247280589723,-361.54264395858354,-26939.489964712906,0.35478428016130303,0.4241604197398428,0.1250526399235656,629.5343779640028,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,466.8832687331798,-0.0036364833807757124,414.02139747760407,258.3444554827454,334.60928484809165,0.8876547970686944,0.1290961669793867,1.095081732302732,-0.6167699128261038,61923.81253594863,49395.3924599945,0.32033357872378215,0.1709754476046657,0.04225216389123229,798.0467564492983,True,False,True,-2.285546440427818e-05,305.987728981799,-8.457502849711723e-06,300.49627630366035,642.0689354588679,0.679248855427204,7.636695138274692e-06,0.002852614668944105,0.5796022091404402,True,,,,,,,,,,,,,,,,,,,,,1.0,7.636695138274692e-06,0.679248855427204,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,800.1003721946414,-0.005568789377168454,825.6413655473541,-439.61356699415774,270.7973959387018,0.7674236237537554,0.12923385033928916,0.6216854717207188,0.5495595718369063,-167816.8169026264,200729.81214886825,0.31925147714876223,0.24701462990299738,0.007783480041252427,988.2651481843398,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,285.563727494333,-0.0008706150707872978,-472.7579360430024,790.2290705509806,-141.76697767736812,0.8811285212874026,0.12907450806766424,0.21903489938182344,1.6710370724983064,-179024.83729758908,-18082.088393476115,0.4127621483898696,0.3332649035951736,-3.058048760352722,880.9069176137623,True,False,True,-4.960466400829602e-06,-422.57046255961615,7.685662714321491e-06,-419.0976088671607,510.2342098333486,0.5430424362244253,9.097170771440168e-07,0.002786914232994038,0.5781285107947423,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,437.09572995395445,-0.0012953555133074224,-292.02878291577355,117.26100182174514,-113.76356877818944,0.9093988442431965,0.1290765238466334,1.2435686443769667,0.398378974042631,-9432.645628503888,72734.52736550034,0.3723904322315519,0.3772886567680135,0.09717120690315828,638.5058193740417,True,False,True,6.746537569444841e-06,-172.69503206325095,-2.404447204459422e-06,-161.98529761494467,623.4777169637473,0.9411737876851021,9.462708466492776e-06,0.012244383307454948,0.5798564672395554,True,,,,,,,,,,,,,,,,,,,,,1.0,9.462708466492776e-06,0.9411737876851021,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,672.9812352847728,0.005294162836245037,196.73128464151137,-719.7744108198872,11.017516201427952,0.9732731792687429,0.1291751888928993,4.446337038473938,3.610874835376804,-63896.06025864475,168471.50320674147,0.5363573648701982,1.713396732181285,-0.6039235935395093,833.7597519711071,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,409.4174427917346,-0.0031256218182052348,358.49190129799445,-624.3967881369695,175.76959307419088,0.8993050088828377,0.1290863432708933,0.691919556222764,1.747113860242328,-103750.26565860659,26074.17639884322,0.4240284391413941,0.46416553242941233,-0.9737900002285393,737.1995654115708,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,212.95577033231655,-0.0020640434402555696,-62.74615149571386,8.941997699020305,-124.95770629469408,0.972534609824725,0.12907513986185246,6.206573349508188,0.1385420923903738,7535.4669961759855,16474.880368610186,0.3912675308526678,1.574733686108776,0.12830201150732234,262.1723922056501,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,823.1743191588797,-0.0030997362556144104,-195.16085410293374,-390.03175263684443,-875.3505823682298,0.9784178447599328,0.12912656220229157,11.933140763050737,-2.041219251148511,45073.130803280736,282378.15275393985,0.3033393306182026,2.6430819822379323,0.04183654958129546,924.0823146841922,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,187.51326914657582,0.007203865146492933,-255.35770079325462,77.70095489455667,-180.0769341982275,0.8457096909337855,0.12908244933065346,0.5514873186923127,0.30651870101717293,-2023.6092294377395,-9955.12792303325,0.3406205394546155,0.188958279842607,0.08649139107384794,404.68699279434844,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,596.1656996676792,-0.002571991394563905,186.11489698180526,-485.23831784134245,640.3242212296796,0.9735160074813662,0.12909263613448688,5.7099087372415145,2.6262688428229186,-36999.86034339478,79188.24817948934,0.4954090226358901,1.8651886581141983,-0.1728950291760162,792.52355379084,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,471.01744542737345,0.00529938421164336,-786.7994114208745,556.2681003557966,-157.70791715495068,0.7640756425450944,0.12912186548846283,0.26210093070440327,0.7126424073006912,-209262.94248249967,38340.92368878052,0.32470874517651177,0.18429896722621603,-0.35528999764231567,931.8701264107488,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,306.4979759208962,-0.004155967383291798,301.2099514897402,-128.04898625871044,143.51486645670548,0.9496458686809265,0.12908525083005554,0.6849289711402131,0.4295030762455992,-11261.34255831911,19046.721206887123,0.3923968878130258,0.2428160888259865,0.061752395790598755,912.9260052710638,True,False,True,3.981368440162885e-06,235.1763426354782,-7.614840458357257e-05,231.9520010891684,469.16377338432824,0.050184826584768416,3.6844432817822968e-06,0.0009371844535988543,0.578915397864021,True,,,,,,,,,,,,,,,,,,,,,1.0,3.6844432817822968e-06,0.050184826584768416,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,280.8230334565774,-0.008321857913978076,575.0938213393936,214.43769221782463,386.56392742523167,0.7968735705451032,0.12911020693228364,0.47238799678867494,-0.3691590328347501,70101.21538591542,-65963.67384322878,0.29242683086842947,0.05657049372471038,0.0569881417814343,758.5533785436417,True,False,True,-2.0158301866571293e-06,428.92940119896696,-5.487533175294645e-07,380.86335187875085,574.4352679288719,8.517807716778293,2.9655479231319026e-05,0.040295917115383155,0.5817794978753269,True,-1.3867042580719942e-05,513.6186702791308,6.587942986301024e-05,512.5050477287627,465.05159825961215,0.11299165029367941,1.6439861512164772e-06,0.0013593568076990914,0.5783962153818666,True,,,,,,,,,,,2.0,2.9655479231319026e-05,8.517807716778293,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,442.7958882360344,-0.004029138922340428,-510.9584580295571,-34.14195152574496,-529.6710530588318,0.7881840508352487,0.12909825634375374,0.8976805884892975,-0.07259799544514246,15793.447878401712,-36449.8942063673,0.30133421810483824,0.21232048121480065,0.127630454485767,654.3766550833155,True,False,True,1.562816453209177e-05,-393.990613929196,-9.02148250325285e-06,-387.5675219293661,683.9939762352708,0.5908234767094882,5.791222559117119e-06,0.003935323791976068,0.5793118184818561,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,156.2827964664643,0.015280729303313728,358.7895471668659,-226.19531228752345,75.57285634378081,0.8026728088183241,0.1290909998537739,0.12596187038488357,0.6289220376356895,-32851.18718231246,-10945.694762992061,0.33632297624452534,0.13631080720216915,-0.6559539669588497,482.8657616250832,True,False,True,26.20776268247459,340.96791665332125,-2.083819855588783e-05,340.81115327247215,157.29629765477026,0.09654638444393981,6.772956768750611e-05,0.016814203590565274,0.5840306559338845,True,,,,,,,,,,,,,,,,,,,,,1.0,6.772956768750611e-05,0.09654638444393981,h-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,474.8338397346802,0.005925888082151692,832.3275392414773,-352.7227736415101,528.5498937958143,0.7446043739384267,0.1291348734111125,0.47096705926770815,0.41771134612758754,-141064.6767204122,-113839.07929224259,0.305082476461675,0.1873603225048583,0.03651546126208714,928.4630852392252,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,378.25435221294003,-0.005399959893224199,-541.2400120804432,391.45405360125324,-85.97660024588629,0.8479538086157008,0.12910474660709617,0.28621281626770523,0.7180902626218739,-98866.03449005989,37152.91977591293,0.3587306982113378,0.19123491450390528,-0.32130627271466117,865.822288649475,True,False,True,7.48571096269037e-05,-471.7394472011565,2.5396918525933005e-06,-466.5380391028399,677.6101294928567,0.14876305702819081,2.669344882501746e-06,0.0036394426078369606,0.5786827298757875,True,,,,,,,,,,,,,,,,,,,,,1.0,2.669344882501746e-06,0.14876305702819081,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,279.1650842571237,0.0041568999171275045,-195.06622947607747,-62.349470401329995,-435.0729199602803,0.9463336739707038,0.12908297410807132,2.266537304311456,-0.31424115308820283,14007.999332587155,1538.9915238345784,0.35983644321015995,0.5142608005631636,0.11819108385478014,571.1718600395207,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,552.9752081410727,-0.004233707367825051,419.0186696662788,-56.005119823316704,436.72498847813677,0.8605474436836436,0.1291169935144785,1.3803701107986317,0.14556455740996554,-2861.968197532733,59725.69022256319,0.34026064426901137,0.3693532872679855,0.12527942846431597,707.904345338593,True,False,True,-4.38162049945535e-05,250.61946719078716,6.7087547654373385e-06,236.82988256150043,838.4415946107532,0.4663429583758898,7.840817021787969e-06,0.012868690396469755,0.5796320473933538,True,,,,,,,,,,,,,,,,,,,,,1.0,7.840817021787969e-06,0.4663429583758898,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,329.9088007591903,-0.0003439559349159155,-412.61389462305,400.9785750733528,-299.99844269172195,0.8100667794039931,0.12907418698563827,0.5966827508368302,0.9714854132402555,-74927.76636141152,-22207.71568182649,0.35356918106339597,0.31108492324925013,-0.2663553385096775,570.0551923142734,True,False,True,1.5916664455957704e-05,-320.2393347737284,-1.15665389399268e-05,-314.2820588839893,602.307691573581,1.7344483127817512,2.7181317996560085e-06,0.006829939890445021,0.5786948370955387,True,,,,,,,,,,,,,,,,,,,,,1.0,2.7181317996560085e-06,1.7344483127817512,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,493.45432756622836,0.002580711001783892,431.2689971238884,-305.01504230056673,462.68026453072093,0.7895330588772602,0.1290866136120883,1.133377716568742,0.7017121455636286,-58462.26334669745,11092.768822459326,0.334123407548293,0.40029645340279024,0.020473234322650455,554.8259311652159,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,120.84932214199134,-0.09038503015782473,-480.26608101139925,-182.75810479520857,-582.5562347157428,0.7788986033853151,0.12900400424190556,0.6631708445795657,-0.37974220117242474,51797.20896947862,-126793.96060202377,0.2848516509064105,0.10250234428282062,0.07464239420961431,596.4739764725405,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,501.43383852355777,0.003938929617294584,438.3420540397758,130.25255715904711,555.9883418169063,0.8678157908665652,0.1291042726548319,1.3119110756452137,-0.30575408436741147,35546.387494313196,8101.630186300303,0.3245899264435245,0.27701875485006816,0.11128950573906041,765.5681847718602,True,False,True,9.249571941600328e-06,305.2237183263434,9.639914307510048e-05,296.8300687483861,707.2672781509584,0.1429737879723234,8.283993986732373e-06,0.006877255627988585,0.5796955162039568,True,,,,,,,,,,,,,,,,,,,,,1.0,8.283993986732373e-06,0.1429737879723234,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,145.95387257740595,-0.010846059088740076,283.0194650394658,85.42200843394204,103.28024607090629,0.8026502607435518,0.12907958329778266,0.37253192689030473,-0.30094361995923297,19947.383160248653,636.1695033693122,0.2975638163305897,0.04297571172937069,0.06830152921918854,380.8628742070082,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,141.03322769477103,-0.01919875874415211,-587.9700051800294,-64.18288333010423,0.347207286540538,0.7317082868823646,0.12908699473865334,0.03325487395504572,-0.10972270926323804,26596.097070716063,11683.597455997615,0.2783224540018498,-0.009973399721778244,0.03858091625870176,631.1784290923501,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,152.7643589580015,0.028850459925777144,-514.8614943510435,-106.39400425432439,-85.46281389031378,0.8747782390605414,0.1291268765617372,0.13881520705424372,-0.20489672148796204,35447.87625542887,-7151.037613053636,0.3318367986810792,0.0005543481822339255,0.05351796568047071,929.5516551808821,True,False,True,-7.602280485056491e-05,-369.31884491556605,4.562510715230612e-06,-358.9998841202414,570.1911598210667,0.09478562509241328,2.871298244272281e-06,0.008741982678770804,0.578732156201792,True,,,,,,,,,,,,,,,,,,,,,1.0,2.871298244272281e-06,0.09478562509241328,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,208.22660710185426,-0.001463060344698966,-219.63171766882832,-76.25391220361678,-81.84687698933075,0.7877430028583541,0.12907458533159086,0.7448137881647376,-0.34793966087786193,16179.588841727686,17929.50198629695,0.2896760483460356,0.12821350356154076,0.08843959389631378,280.8639898082983,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,126.96065404421,-0.012517934053398433,-129.14224789186122,-135.4635464561062,-225.71735729384065,0.9293212955539235,0.1290747054620871,2.3102464818766704,-1.0491339539031561,16569.27662368658,9374.372023392938,0.3212344374896613,0.40270596148530824,0.009965980281997397,325.003218414304,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,461.50608245639256,-0.0018020827316487659,529.7120952925486,-471.66377703602103,299.19593534690557,0.8379837673193401,0.12907938242554984,0.6138545472809587,0.8931421962011484,-116716.35877037693,13839.395225802677,0.36180962987257814,0.3023206695204311,-0.19579520967790548,813.4397575606381,True,False,True,-6.098399488786847e-06,407.4104260786389,2.253348315876813e-05,394.4499630735504,848.3219684136828,1.651147037713713,5.169158314035383e-06,0.014389375438978794,0.5792036513045549,True,,,,,,,,,,,,,,,,,,,,,1.0,5.169158314035383e-06,1.651147037713713,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,734.3214359257142,-0.002339070168097132,762.9555732487224,-61.20418537480111,777.7728045665506,0.7318589804048413,0.129097726003842,0.9707933506171875,0.08673970783969305,-13625.243667486455,-28108.516447285903,0.28656889120712187,0.25715495562757906,0.12716019292552724,819.3864255788797,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,97.41383500036459,0.00555714309286752,721.1135162987039,232.24971034292503,482.56562667502453,0.7461888426099634,0.12907252735452762,0.35310768715535373,-0.3218781932014096,91612.97705822972,-164361.09605665755,0.27482560141484785,0.034630556255270166,0.05571985405728677,808.2606348560582,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,117.0669705340438,0.007882367647560812,-207.32732896953598,103.90324718867879,-230.4544376523125,0.8480094560733539,0.12907310032869224,0.5385143050934178,0.5008555713861234,-2953.745474962261,-24640.761856047317,0.3496870236149678,0.21810450483770832,0.012615514608196265,331.739257690344,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,294.43894038033864,-0.002740357934000584,137.01649457467892,101.20303368519637,-75.04560416112872,0.9268479189095596,0.1290784970449879,2.6312798726060076,-0.7328478475058795,14811.438947823897,59855.78845538807,0.33326716965190456,0.5356786602338554,0.07805143097864684,338.25503465505204,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,478.16337232318415,0.005640142835453332,146.75855245999685,-58.27797274386876,772.8209378685929,0.9854093886243699,0.12912998605612216,7.661235367402778,0.363853903751394,3192.7067910609785,50582.534264630136,0.40698497006037626,1.9759511591425936,0.12480987131854265,849.6857495622473,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,132.47199637569403,0.04005513110137224,-96.83331443691085,58.76770563416795,-207.5601488322352,0.9605464100950304,0.1290992457838286,1.0265456235305224,0.6100865992076667,4994.9034655716605,-10376.42381507055,0.40513373125758984,0.358317505750575,0.03845406402057758,334.4346934494365,True,False,True,83.76996017738541,-60.89047032964986,2.5816005176270855e-05,-31.905959433477413,151.59130645279893,2.554545899195489,0.0006773814247189409,0.09357846786504305,0.5982064395527775,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0006773814247189409,2.554545899195489,hs-SNR,0.2772929947840038,0.22637790917772502,0.0,82.40546271546756,0.22637661250647753,0.3621881855152734,-31.92923068684839,-60.662533613396754,Deflagration,0.0006766296105832295,0.2772929947840038,0.27661782558406595,0.5773502662729507,1.0002776633883257,True,151.94534304956056,23.25477838288212,,,,,,,,,,
38,269.3317703529123,-0.0037846379005425784,456.3902089883684,-393.5353095197164,200.07792461140968,0.8537335664427598,0.1290808179463149,0.3305914880479751,0.8641943901887876,-81779.10182291147,-22395.960422947745,0.3672652410942023,0.22668027037679173,-0.4356886717670674,748.2774935741074,True,False,True,-1.3726265256197819e-05,403.8073901472124,7.057383605390401e-05,401.83097822204513,452.3266820961985,0.2715658821239799,1.3625424251223026e-06,0.0021189026647853585,0.5783025622701913,True,,,,,,,,,,,,,,,,,,,,,1.0,1.3625424251223026e-06,0.2715658821239799,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,133.83553984391264,0.021857045626294494,170.60368392274017,-130.79445230537743,394.68444820681873,0.9596585283957567,0.1290830181834544,1.065262740235706,0.7654786898352388,-3349.8557674952353,-36365.19288517749,0.41117405919428307,0.39389546669813297,-0.008431794467887693,582.2896393074282,True,False,True,-4.998492204085976e-06,66.74448877495817,-3.195605246677352e-06,66.91708877300053,301.0746642568208,0.012592165996977656,2.936703157212458e-07,0.002881283803180199,0.5777925701823909,True,,,,,,,,,,,,,,,,,,,,,1.0,2.936703157212458e-07,0.012592165996977656,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
