,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,349.295943856359,0.0034549545336677034,-352.33449193894506,-81.72133929252851,-265.3634773213366,0.7749783683237405,0.12908456867111562,0.8962999526927901,-0.22770630782118442,22483.95107686909,17897.993354761704,0.28970387126418373,0.18612393686966677,0.11462228892152385,432.05205385869067,True,False,True,-1.2021424179867296e-05,-256.72255655129425,-0.00014237076085953473,-253.91653413366075,546.1612939821952,0.07677500296381368,3.3426236002990797e-06,0.0008225777513389207,0.5788411259903966,True,1.0,3.3426236002990797e-06,0.07677500296381368,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,462.5317000325093,0.0004099198437650109,870.7810152902609,130.2029887298288,-22.39821539203581,0.7297649320260916,0.12907437088579973,0.1311973325526176,-0.1499035159101044,64369.173177912424,118974.08392153082,0.27593190152915054,0.007815413819803666,0.0862551617505859,929.4532382920363,True,False,True,1.6154083594806683e-05,807.8819992438802,-3.06224017070782e-05,804.6529014747757,821.8919273999703,0.1802578707572593,1.5385936459587878e-06,0.0030749314500387146,0.5783621633420222,True,1.0,1.5385936459587878e-06,0.1802578707572593,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,169.14693978217525,-0.0074159696786220974,353.37836645885875,33.046558645270295,134.1071356067414,0.7526399242293638,0.12907997679917196,0.3156514333562182,-0.09241114536785511,13732.06985555692,-7939.699514903363,0.2868077198073311,0.06351100077774537,0.12231632955591558,403.9392529523592,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,125.00100550050246,0.09086705515641999,105.98316246487741,66.14905947736389,20.023127856779126,0.9457939484658021,0.12907258431676913,1.632046818258049,-0.624069791933542,11329.438582143006,16212.074537700551,0.3466664143118636,0.3040000725755886,0.0694138936396744,308.6463136727057,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,738.3521182435936,0.002443235238912392,743.828525606823,367.0174917131478,729.1246494925215,0.778769399773935,0.12910016975934235,0.9962918862665484,-0.5004813111767931,142370.045215524,8671.428418477917,0.27981862333211205,0.16565941970383824,0.06624671629604977,923.4200162774705,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,173.06205077880878,0.0057186413627543925,-155.00792925577707,-179.9539973107244,-459.14673936490476,0.9686734244478884,0.12907795438479489,2.836464778326498,-1.1587909179630798,21796.884273170064,-2953.391434914731,0.33533955499724566,0.5159843749211112,0.010726723495726578,604.6276430532483,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,384.2757518715973,0.003994848318363359,716.8715820187554,-116.95590111390936,488.85644986288867,0.8052686003319188,0.12909147537127896,0.4798246966519235,0.16015944953528585,-34864.19421510646,-103953.61409168402,0.3178349096651518,0.1466494157521952,0.1157266728431727,973.6283759831958,True,False,True,-0.00015574403709638443,633.3892752545876,2.4998254888159044e-06,628.8668219681743,626.9914790515539,0.11682274101053736,3.985371622177255e-06,0.002305528758443605,0.57897797104108,True,1.0,3.985371622177255e-06,0.11682274101053736,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,112.48538652137215,0.012626896425245615,214.22368410038246,-13.568286238119128,30.114242577384402,0.8531849163058929,0.1290701578652251,0.18723453886940786,0.06405384959462974,6386.639880457913,2163.0691672000385,0.33368659659743904,0.057484276316456924,0.12359187422072998,350.40148317361184,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,418.74641347973795,0.00095143854382293,384.04473781913146,61.0986485031699,3.7536228321890803,0.8432438422524833,0.12907528855323389,0.6156728643332198,-0.16069953805881457,19437.624366980323,89315.54972050649,0.32010835647709257,0.1271349597401692,0.11858906160205729,602.4642711830619,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,100.07041097501909,-0.0160665612660027,213.7851661264075,53.58835776800072,115.14194698702875,0.9572355820621506,0.12906210174865346,0.4619730943718628,-0.25238384038388245,13511.935197255578,-3553.684607654188,0.36759152932854117,0.07342930019565196,0.09459169445495291,707.3487125546596,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,387.7176854879159,-0.0012618294590234919,179.9459279875772,-152.44916250035686,269.01961597735294,0.9650941153558915,0.12907586488651884,2.6722483008280036,0.8510301702038005,-5830.33779253691,38236.10543122459,0.4173506676541373,0.8099004369076344,0.061319029717730636,663.0872676350615,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,670.8134590877067,-0.001261243449963409,-916.3410096263294,103.87374768725317,-471.2469261053524,0.7265617598709813,0.12907979538013922,0.5230423893229249,0.11092887679470168,-40787.24876499473,7292.1995641365065,0.28563641386196337,0.1492487434631815,0.12319823780558818,968.9669757747299,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
