,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,750.8561356166199,-0.002031499303396786,-266.37015876522514,161.56949333915577,-655.4003270798726,0.9531534059992611,0.12909275623312777,5.07362614037482,0.5895802857266121,-14296.143334782035,184895.60923317116,0.4007390591092477,1.3666699160481404,0.11196472473750234,839.3463102448632,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,374.41899152351715,-0.0008680615490683774,-156.1283589191532,466.28844234579003,-27.052247912986786,0.9517477218106941,0.12907487016518687,1.1055608176979874,2.9837585592987925,-28610.90282781708,22640.358838826796,0.4998181217917482,0.7736832976409622,-1.8841149511615038,484.20903486529903,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,247.77356802603038,-0.004531044814962942,-197.93277615291868,261.28805068173324,-203.41076472319804,0.963423734560668,0.12908184287001673,0.7867339834863591,1.315831536934727,-18117.827008228716,-9568.38288508595,0.4359150404647383,0.4159887520273776,-0.4211081419071015,711.5875789739457,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,297.800489863213,-0.002814005290616012,49.42497076346882,-154.3597927468217,184.60343978008274,0.992894634887164,0.1290788668185562,0.6459083184639487,3.140003685808617,4030.059030274858,-7034.281864232777,0.526334341226976,0.6848110272507566,-3.6871063660714323,412.3957836956044,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,111.15309230804138,-0.0649118376163031,441.6439432950947,294.2280042396244,958.3260565831536,0.911719652869584,0.12895981947004728,1.1684189391159057,-0.6681709453806932,72597.6814004344,-195398.92137504186,0.3289491169467303,0.18074291054886088,0.03343491883193768,980.1430773177472,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,220.52270339949018,0.0028105491090983925,283.71083633696105,-131.05512727441393,11.554123484334411,0.776260607150684,0.12907624516730012,0.23547825895797816,0.46060492157312233,-10820.406931666781,15635.826519485272,0.3188766087814275,0.13563705166834827,-0.09616418118480127,349.34851523162195,True,False,True,-7.4840015218525265e-06,240.62467982998064,4.099079972259664e-05,240.11262689739877,383.85939827158336,0.052481598915164795,4.433011371960196e-07,0.0036269343989778348,0.5778936436627269,True,1.0,4.433011371960196e-07,0.052481598915164795,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,94.69035935351091,0.003925195103250845,151.56371325776223,-61.19240776864717,241.08907133367512,0.929521661360499,0.12907324691572605,0.7241665635067508,0.40444328792616413,3194.500497242406,-19883.81994096015,0.38189253876812557,0.2484488555310484,0.07260337472346995,382.03406843251804,True,False,True,3.3940831687771207e-06,46.935750876537654,-7.137332163495163e-05,47.168815493103736,239.14696642374906,0.019626146644412756,5.017061783152561e-07,0.0033052931644027696,0.5779283139498194,True,1.0,5.017061783152561e-07,0.019626146644412756,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,689.8271393008192,-0.0009677314389086034,-188.67584109961103,116.57664805822913,-581.3538210077618,0.9724065448041127,0.12907765123423082,7.961311108694564,0.6082797794941888,-3344.281507053287,173433.32005018144,0.41077892043591835,2.0917077404226725,0.11745882723998267,786.4351347500346,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,397.1940479430023,0.0006335135666660774,-857.5475851416469,-390.8090368671658,-514.3410536409954,0.7171041350665133,0.12907456652729138,0.4165467540929505,-0.45530225568176236,175549.25247768866,-134735.57806765457,0.2586274229880221,0.0282529792429439,0.004658674438355048,882.325515077634,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,193.27253183049092,0.0005638602540930793,-369.1393372890983,254.04371603085133,-35.0884292720466,0.9276124281827401,0.12907415296926453,0.10805943442220686,0.6883401586604915,-39055.83129800374,1776.1567065344789,0.3928356025706661,0.1417382183823003,-0.9671100362184297,916.6742325453781,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
