,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,h_low_4,s_low_4,h_high_4,s_high_4,Tnuc_4,dT_4,alpha_4,vwf_4,xi_J_4,v_calculable_4
519,491.02674289209875,-0.0018334999545534664,164.08157353619538,-48.90813993893312,653.6110308814507,0.9718772518344327,0.12908034811659624,6.301698988504363,0.3083050603368587,3949.4204569380054,62723.75295654709,0.39802404830938976,1.6268089238489005,0.12530945988460082,677.1773317723173,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,677.1620735783803,-7.299718316407244e-05,508.69581634317774,159.07189158036635,40.86814232299537,0.8537125892577397,0.12907411550809567,0.9444921082668083,-0.3124471803133131,48316.75859322929,223625.94753332055,0.3182262034173585,0.18404849701448323,0.10323397358650681,833.9599131610805,True,False,True,1.7942841680601113e-07,359.7138921267425,3.8900478611643004e-05,344.4329436692329,904.7417755078892,0.4672528882440474,1.4924588269464936e-05,0.01064554817720516,0.5804959593836208,True,1.0,1.4924588269464936e-05,0.4672528882440474,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,356.2674493569732,0.001592047618749981,142.89674315320212,132.69831995738048,433.15993308258237,0.967434388289767,0.12907642262488378,5.312759780966803,-0.9336665010930745,17253.56096724815,46434.02670530585,0.34411924625703955,1.1725788617261883,0.08805569275928707,546.1527215467474,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,121.23475303155705,-0.08440283376373883,-275.9591136293071,140.7463967425947,-5.698903718866518,0.8849697288702283,0.1290184240566618,0.005382557878140804,0.5112004078715525,-11555.038517138179,-1127.1792347932387,0.36610356618921713,0.08654570744812728,-12.008605681636492,524.4630485825501,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,447.0491530756889,-0.0025440858630561836,301.16841547747094,-578.0118887215825,716.1200786084066,0.9360031418784828,0.12908393069129567,1.9699471907706823,1.925551688863385,-78928.4807874267,-36802.23328828839,0.44830023802863017,0.8134120791699013,-0.34145524465508625,800.8558920315438,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,92.807292808484,0.006987968203087336,-360.07772636939137,-170.92692271560998,-363.1587738365863,0.7928715851685614,0.12907126262371202,0.5929753756191527,-0.47524898302608015,38561.12629902816,-53899.39295630209,0.2863964099064397,0.06903568006710815,0.03384741136703419,468.49469633410587,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,161.34250535893125,0.011225211122710799,-275.35520378893756,-3.1056141503163985,73.97453481916364,0.8078611173971663,0.1290848886143264,0.039584582790179824,-0.009559332341195955,8317.15863032577,23422.70095187544,0.3118055169555731,0.008302923640678963,0.12850776471678652,377.43296764445927,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,618.4689193443053,0.005023058117042317,189.69745393819176,38.36341857898992,618.2403318074114,0.9822977669713725,0.12915044843075088,7.029326032054608,-0.24169023677853718,10757.198362444069,134476.7663561222,0.38023350534424943,1.7170498018838958,0.12707293167140263,994.7322221039385,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,167.50247600728926,0.0022634191175319868,-241.43431003483946,193.69031410468835,-113.85720058416086,0.7743760954900937,0.1290746204612783,0.26790055567853904,0.8027210384638529,-15544.185702277791,-11858.64914493294,0.3324000863953305,0.20076197866361023,-0.4722315843359155,295.4850625562688,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,104.7295958779443,0.01865881290323279,-141.2651364556953,25.529614532701657,-242.00869760531452,0.9659789252555716,0.1290606595769781,0.9941989924788404,0.17821149942551365,5994.675101112654,-14423.380980905367,0.3897361118527729,0.278251664690629,0.12107449715684122,527.6418098039802,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,915.6757313898136,0.00428138643152709,552.2458251648247,367.8750061043254,240.87683882589295,0.8607514935013908,0.12919850798162433,1.625801595712744,-0.6920531638800054,105459.11848604362,362021.0992100322,0.30548847079910746,0.2911082049481851,0.055552132110901695,933.8363290145023,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,680.3497503096155,0.0006107978893249849,-749.9659120870512,845.142024494636,-720.6616076358625,0.7936716789945192,0.12907547235648897,0.8615839436309445,1.1283866903392235,-308673.9627155559,-55829.88729387058,0.35353401369728377,0.4034604342976067,-0.24037678251285782,978.4339417454271,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,389.21596443958884,-0.0004438258291765418,529.7825079910867,-485.3038355630796,128.26730293351045,0.7431982574840589,0.12907431676556086,0.3414693743069515,0.9165057554490457,-120664.10700302901,27900.276032916725,0.3253122925870696,0.23811830281824548,-0.48590235682051147,588.4775818555606,True,False,True,-6.949461854582152e-05,433.1861799867319,-0.0001621594701363985,425.52865784365633,787.1151795131173,1.5385455022799306,2.6014122581464926e-06,0.006879036866467125,0.5786656851020255,True,1.0,2.6014122581464926e-06,1.5385455022799306,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,201.0513284836187,0.0056732826811984605,-237.80014195165546,315.41460671763764,-76.0988891705336,0.9135679079099222,0.129080673474229,0.16196701602030666,1.3287858946930227,-29610.790182342476,-8864.512734084194,0.413059478185462,0.2619560697872471,-2.596276620435793,534.1872186997884,True,False,True,-3.0758367103637734e-06,-122.64415446280049,-3.660941112759048e-05,-171.19348770746515,231.021299927542,1.1600942004722583,4.1062667797935535e-05,0.045578992335397875,0.5825586319836291,True,1.0,4.1062667797935535e-05,1.1600942004722583,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,446.86048598630634,-0.0018124312775803092,202.69579659914223,-244.1043680752594,328.03720284456074,0.9616140975886858,0.12907908283149294,2.7951018228340048,1.2109731846151295,-16778.10158354964,48549.20565622116,0.43067365752377934,0.9006043198110227,-0.0020839433127605445,710.3181302293782,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,127.95953015817435,-0.02611613134690187,-232.9047662866143,30.46248106802966,1.6573831618914028,0.9226696282662219,0.12907818044910777,0.11082331701545041,0.13046315286172533,4267.607328663904,6387.563675089424,0.3673063475704347,0.049449688064150156,0.09068230241324059,557.3104922506614,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,227.46106673227024,0.0016996897722059562,383.01153902090164,246.39647384844238,517.6581408699781,0.9090498232895416,0.1290749561070625,0.9185701637869723,-0.6439639794228201,54962.43674542834,-63536.49899703882,0.328800022795344,0.12231521104293973,0.016212154999839204,835.5821230214513,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,244.426583906428,-0.0034986801260295797,-215.1172580248187,51.40558984600415,-192.23678399918086,0.7882155027719452,0.12907854858373657,1.0140897379629656,0.2360524084797414,2227.5083107998507,5485.707748655207,0.31419719292644194,0.2928645025706983,0.11534190934384674,275.5263982202443,True,False,True,7.776838418594855e-06,-132.1353342592824,1.258564473549139e-05,-131.03768167259364,407.67065274177673,0.1548575321402268,9.858005858785547e-07,0.0020493600820390067,0.5781603788070422,True,1.0,9.858005858785547e-07,0.1548575321402268,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
