,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,706.1500808784979,0.004363141317368882,331.5712516609815,-472.79979176989605,344.47350333188683,0.9060549746076493,0.12914994283419287,2.590698000012129,1.400121977014944,-71974.1157859404,169820.13045094916,0.41264877329094624,0.8810281628388563,-0.06002123328427572,709.948445493003,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90.90326677345583,0.0014026435195685638,100.78918960709154,38.40222614065999,260.3356345636365,0.9839914460787703,0.12907397620482552,2.2665811589195037,-0.38059793754215854,9761.131434615914,-3201.391967327678,0.37524001410594704,0.5032123001395161,0.11309674222278733,556.4925147320837,True,False,True,183.2860006809959,-30.58813197017345,-1.0696774738543319e-06,68.96865299197957,167.15812169173367,5.41454618909421,0.003043891306671597,0.20800661944673138,0.620611236412162,True,1.0,0.003043891306671597,5.41454618909421,hs-SNR,0.19642061665651314,0.08617466180978582,0.0,181.65232014098584,0.08617460912150425,0.1164873683407013,68.91069984394714,-30.32504358977227,Detonation,0.0030366982777596295,0.19642061665651314,0.19447604013874387,0.5773500794541327,1.000591649858603,False,169.16624265621323,11.349973824935487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,124.85824748510831,-0.02723041112144549,-354.25006718055135,34.85781204752334,-105.53342194005711,0.8040332994428618,0.1290737418233919,0.1991848396607765,0.0984169627730379,1650.675692092822,-12388.348948153342,0.31475644625922644,0.06619903704403376,0.11691681941658978,479.0386577884202,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121.32353674077542,0.0669290594422586,326.4737064365262,32.83686973456747,38.488986642379416,0.7421868047816993,0.12903985294020132,0.14231591912374617,-0.09980993077680367,13222.928215724596,2626.4636973227607,0.28257297456449443,0.01894399131813593,0.11154001465259522,361.54429077669045,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.156461528146792,-0.001007497933451812,-565.9210197511537,-269.4796001465138,-544.3812751927459,0.7345642152119565,0.12907396558063444,0.5036038811932392,-0.4760661477617656,84093.87285800664,-146785.8887055416,0.26409852177980986,0.04655661233801553,0.01656541197907721,612.647499635973,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,221.85221603106285,-0.0016291800682099317,214.5927407733583,-48.8572937095567,7.255196622115761,0.8104444303897446,0.12907483105286022,0.4763844289017068,0.22870970355693004,2605.424039370997,20411.985889321943,0.32277351210748506,0.1572143911515817,0.10162424423283442,296.8775752330243,True,False,True,1.1113256933875827e-05,160.6865600052301,9.322675661296428e-05,160.26344630854274,360.89519516243047,0.020657780783494673,5.918311157314009e-07,0.003137566284723796,0.5779780628001877,True,1.0,5.918311157314009e-07,0.020657780783494673,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,143.28247682839094,-0.015712930371871756,69.58218057588874,-57.235131127981276,190.8194710930311,0.9899629687674357,0.12908403869483387,0.9167231016123746,0.8270318698961708,5843.9232604140625,-8703.45647377224,0.4285098323878763,0.3670194203857888,-0.0574449449810816,487.40709736395775,True,False,True,57.088397808047546,72.96677061551296,5.446013292177473e-06,95.19533156123654,154.42211269028945,1.8098421646263887,0.00032105143891959613,0.06580282220391585,0.5917937061489271,True,1.0,0.00032105143891959613,1.8098421646263887,hs-SNR,0.2649702071421118,0.20221320911339086,0.0,55.96997391176181,0.20220616503855388,0.2161677019543151,95.17500472299442,73.0473676564713,Deflagration,0.00032089911025086327,0.2649702071421118,0.2646697842102812,0.5773502023995385,1.0001186522144714,True,154.59954743890145,27.19959057206498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,261.5843050639557,-0.003433483952746938,87.422916841178,-224.2745579254318,557.8486740227174,0.9912751596385933,0.1290792284593138,2.580506022856057,2.573817134298968,-1947.1293356622646,-28791.38671309626,0.5019400872666537,1.0740960280971756,-0.5127071675165265,657.468776906466,True,False,True,173.6828785675981,86.0407255353912,1.4708936458984407e-05,12.612836573244607,125.90633382430842,143.3064440932105,0.005495590275101733,0.4531318314807786,0.6346402427025456,True,1.0,0.005495590275101733,143.3064440932105,hs-SNR,0.5801440315577804,0.04415905584324642,0.0,154.43636592210294,0.044158992502909854,-0.19366672402678123,14.424546143036713,85.26741636426351,Hybrid,0.00452552215705694,0.5773502691896258,0.5198840474537845,0.5955933313361912,1.0497512796038224,True,135.06647318593954,4.77291502755282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,824.3028943912637,-0.004412087559011416,-200.16773341950318,600.7464636730463,-225.2573337492322,0.9755383910381626,0.129180690526487,7.906646063517458,2.941784471080661,-53485.42485995328,269906.1154284929,0.5095849682343463,2.4669589277261412,-0.14445290217417528,888.2867622903966,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,130.27250525870136,-0.023658882525004393,-258.25109716000986,119.99496676452583,-79.2979535829738,0.7115615763778219,0.129080205435579,0.17518077788187936,0.464152292669399,-7686.707006876006,-8810.260853670874,0.294961232735414,0.12115390991536967,-0.17836983759300637,261.53622027639835,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
