,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
622,177.0687525100148,0.0004025355291012306,-492.26272461268184,422.274862061706,-1.618008711331413,0.7886247146764084,0.1290741170329423,0.01269291520125683,0.8578763328822437,-96105.01135114212,2280.8756898189386,0.3402656227815864,0.14615261761402148,-14.366252426364543,631.3651662867587,True,False,True,28.384808560729965,-488.5866381500764,3.387569594147842e-05,-488.87575198265625,155.630194587367,0.1409892041457681,8.28328115506284e-05,0.019579099012443497,0.5847334379154301,True,1.0,8.28328115506284e-05,0.1409892041457681,h-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,783.6862510221765,-0.003355924979619035,-503.634243935093,616.4768328179589,-493.80013312035254,0.8522234705335158,0.1291296983700626,1.6277599031476246,1.2078578598665566,-149466.68518191678,163691.55511947614,0.38096495285692894,0.6082496190979989,-0.09493906736441099,820.3880380363307,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,128.57163547075675,-0.09040935668147793,-364.4705351656366,123.0155665939343,-110.17699919557805,0.7426120296006061,0.12913348081923634,0.17483783858156624,0.3366335734317285,-14649.20067842122,-16957.84744106466,0.3009627778415666,0.09981505521734631,-0.03290547436458005,404.1382234758913,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,105.18643506192569,0.009958260147936396,205.3652333453557,111.42124436819995,408.1266930518275,0.9357368528802734,0.12907034694195524,1.3197774194354701,-0.5416489894703056,19283.58633596322,-28126.223632705347,0.345368811948028,0.23966952328048324,0.0734958948650859,544.8494322969684,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,128.47475699533476,0.05136377202867484,186.60483066560948,-82.03078362114309,478.69988891887715,0.9708487750382955,0.12909275735163908,1.328326418929222,0.4386383974411797,154.5381016738711,-43102.60534454418,0.40296129647961854,0.40518800430583546,0.09288109262677707,755.8217996705937,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,151.70620499904038,0.00749683766155726,-281.20710147652755,-193.64436949906127,-407.1558963160277,0.8525383930899628,0.12907751149297111,1.001420935999461,-0.6878206213766286,35082.588071673425,-35281.15470024492,0.30208647302430686,0.13571846377042718,0.010971031444508741,458.6877484509311,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,266.605821993718,-0.0026915069889835302,50.04751703631439,-73.98159608774978,-127.0453731421486,0.994662697288179,0.12907740840267976,3.9762395021528643,1.490335223753709,5987.8211642345195,16684.77062117215,0.4584759574473035,1.2424490794971677,-0.010570811854075601,482.46155977752414,True,False,True,231.27661550719358,49.58799424215562,1.1929065622853628e-06,-80.43623046823049,83.85846919189862,151.15542700868966,0.05466901780970415,0.8519978665474947,0.7357114042343986,False,1.0,0.05466901780970415,151.15542700868966,hs-sym,,,,,,,,,,,,,,,,,,,,,0.7354114042343987,0.03485730571033407,0.0,206.7041566599622,0.034857268552999615,-0.9999999999999993,-77.86943825889375,48.43231826205553,Detonation,0.01945871691084038,0.5773502691896258,0.45298864637271813,0.7354581952154845,1.294663093395525,False,134.0923057933242,2.962634653838276,,,,,,,,,,
629,378.96321314566325,0.0035936637684777367,310.5013796888355,-288.1370887672832,374.88182714030836,0.8355563182538008,0.12908772805961496,1.2026025630936255,0.9219580675750727,-37198.8844007318,-639.3950289308923,0.3619988556676408,0.45431031870258515,-0.047613765944391095,472.2226445392197,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,526.7835648489997,0.005005955485010344,381.30026127024485,-143.0483783876382,92.35925454482481,0.8807388376555614,0.1291282241040063,1.036320108648097,0.3611962717618008,-20460.206087698763,115030.67423901267,0.35804066365953896,0.31927940578899106,0.09765562561684188,709.0885705058611,True,False,True,-1.853637121201057e-05,247.3926257700777,0.00016007452187420478,232.15575000771634,763.0410168662356,1.1861771417665068,1.208075711982126e-05,0.014070049769900277,0.5801812143583431,True,1.0,1.208075711982126e-05,1.1861771417665068,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,424.88466997915464,-0.0027854140831553853,-428.3824217515757,422.742697647261,-320.2146371763,0.7230288370606237,0.12908464814084436,0.7841247168139596,0.9824803765066723,-83122.92349031703,6589.609026284947,0.32067316314225325,0.35977790862126857,-0.17866859235855914,448.3567478361666,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
