,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,494.9031108815915,-0.0035842170272580437,-41.63819595979942,326.1297878824382,-107.23748149129091,0.9967409202683505,0.12909839288153388,3.463907105981711,7.752302733501868,966.0069738927732,-889.2134717148147,0.7204364077831045,2.1580272320790725,-4.208358980620117,514.476854270521,True,False,True,197.51887993884117,-41.169931620058,4.295275467328932e-06,-15.49575934940854,113.1400134394928,43.90104917571419,0.009822200226487932,0.4360692285836603,0.6524561856265781,True,1.0,0.009822200226487932,43.90104917571419,hs-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,163.54612219653595,0.0008548643565449987,125.13774428130722,17.69375726171461,-233.5663318311147,0.891746287777615,0.12907416295253996,0.057621055372895406,-0.1417022382299336,8928.425062844199,30120.94390699948,0.3419371639033888,-0.009211775861765083,0.04195529559828916,246.59075370894243,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,136.41742273896108,-0.02856539152125684,-185.23941078024075,5.180748548859526,-31.94648223672192,0.8745089915102305,0.12909402897635647,0.3450146492809222,0.026113477537162214,7313.307689774805,5864.75972972419,0.34132805202236366,0.09060590857642425,0.12859990958859632,334.00087253203543,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,105.25545831813467,-0.02631689032137939,-150.69793617450466,189.8087347268979,-208.3830952541648,0.9828635359767681,0.12904800060142835,0.09493432101336254,1.2627703032176456,-6442.938872140607,-29148.784727118495,0.44314609410171524,0.23419529745628156,-4.070141559262642,803.5141105629327,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,130.31847777610375,0.01955107029287148,-71.49690642447155,-18.89133235505463,-6.03219918032795,0.9605501513315936,0.12907830611923976,2.486559773946433,-0.2627430278582038,8503.135156149108,12324.472485651087,0.3687571571167251,0.5778494388435742,0.1221376023996452,246.94238981875355,True,False,True,72.83042736289757,38.99158060251011,-2.1671438684783984e-05,9.881609780532603,177.31375633962014,2.0557798173101673,0.00048240464425344294,0.06518849702581837,0.5950030198670062,True,1.0,0.00048240464425344294,2.0557798173101673,hs-sym,0.2113988416722157,0.14092585788989212,0.0,71.60654811499226,0.12623141526969642,-0.039080324359311074,9.8575149129342,38.85590051924196,Deflagration,0.00048218675146251104,0.2113988416722157,0.21106150961694192,0.5773503157251705,1.0001129520235668,True,177.5148356450592,25.60875029065417,,,,,,,,,,,,,,,,,,,,
5,132.29453933533566,-0.06935066546855927,-697.9838529344878,-212.61228159503298,-636.2280648653267,0.7431154406583672,0.12914754531074976,0.4831892772963864,-0.30535512401469667,81846.4682164997,-208698.6668090348,0.27440726393639253,0.06990479865498048,0.08090467437839427,775.1211474123595,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,119.17313060083288,0.08324209053308676,388.38896106708944,47.035043620924284,-1.5292355789644034,0.8599792529723939,0.12899167721455634,0.057305408911610727,-0.11985057434077212,17047.161030351854,9276.184685489974,0.32889462547422865,-0.0056487434955593396,0.06632673666780718,654.4923980954347,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,143.37258349865903,0.0195829245599832,-453.43674785503237,-88.43004234606076,-164.06055832425722,0.7287165196845445,0.12908962044043767,0.24526525740751962,-0.19416101946841582,27961.898894684226,-23937.26384139472,0.27371319116973386,0.02895614444047727,0.09066336525096261,482.504939154869,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,236.19554902799555,0.0017270609622777877,-209.6890559517017,-94.00201057283368,0.9999421402975486,0.7977105580461539,0.12907508367247744,0.7865115237611711,-0.4469495463817704,17708.932687975604,34832.89373532798,0.28950165958698504,0.12213628987666436,0.06557827180900312,277.3796602768811,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,130.57269901893545,0.01708688521992588,64.14071264221911,121.43146478067263,80.46934150137264,0.9815748890512201,0.1290774715490897,9.6727438888666,-1.8947205880179638,11715.18970777185,34586.649132158505,0.31096584222318535,2.1023992075469895,0.0362918528067384,329.49355159649156,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,643.2361863647694,0.0040086289968312705,626.403492187701,-401.8068637264705,740.3509033126959,0.7980638477537784,0.12912686533031154,1.0934059881003604,0.6311027746612007,-120049.79536254136,-35039.90220643123,0.33458733979434085,0.37853529280195686,0.03806034554724347,829.6257342456124,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
