,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
0,102.68164086904073,0.0029056052765524393,-215.73733248174017,-122.56860454546796,-480.4453913213428,0.9380221156127803,0.12907374059285165,1.411741784906251,-0.5684173392422464,21038.546827505736,-37952.34076162115,0.34532566875141146,0.2581992230195217,0.07185749272697672,583.9029161511876,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,199.88703202570065,-0.0048644177273462486,104.02005151967717,144.19973999201477,172.93568950486116,0.9523907372641285,0.12907884052725077,4.619011041822219,-1.3816517265158903,15348.851964203033,32129.63770161308,0.3182341093441677,0.9244774727029064,0.02575794152420101,324.939965542709,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,131.7554500945698,-0.06291423709372154,123.61056204152487,159.6221906798313,365.087230703626,0.9713046728072876,0.12912991992458295,3.3252907145652224,-1.2878014426949083,17719.599667877228,5787.358821907452,0.33126624028306517,0.6166891048588209,0.004446644223083482,504.8107480009106,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,113.97198649149271,-0.008064514007953744,-480.1305002974674,-130.19146211707164,-262.6403441991607,0.750359725066478,0.1290726701748052,0.31950828865051095,-0.27097716967536106,39099.01316006255,-52441.40126637185,0.2785070308467995,0.03471421055006756,0.07161827142085914,545.0142141625499,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,151.0991852671802,0.04252418665281582,-668.100508878349,184.85674173041753,-40.92307467405283,0.8242705120132336,0.1291811832398809,0.046793130583778555,0.2785448981905278,-53507.22592187088,-6398.008998781228,0.3305535802002622,0.05812243234436594,-0.28534152201628404,972.6232010064371,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,128.11347780347398,0.07925727688421436,261.58339855506034,-56.821059841567745,98.738328284038,0.7501492376038024,0.12911368180983052,0.2605246018716324,0.2162814676450591,362.33184640597574,-8030.1181379107165,0.29875102030492773,0.10117806174208462,0.08422572025970657,296.7426488663146,True,False,True,42.8819456584336,245.26593303875612,-6.686161300117031e-05,246.85607382652984,160.50662484951508,0.4332385236367031,0.00014906016207793821,0.03774524106255787,0.5872324734460367,True,1.0,0.00014906016207793821,0.4332385236367031,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,120.48129460045051,-0.0738989637797493,-336.6752499930732,-51.25038897463378,-78.83694238083262,0.7598985507893603,0.1290232055731365,0.20149000994988356,-0.15121965622849534,16505.015922929444,-3673.0404428181046,0.287073717562067,0.02516922644938833,0.10065035419014227,393.57327441926464,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,118.3712357432413,0.006048055765442234,-232.81358739254813,191.92957626218453,-82.76088020735858,0.8447503347928589,0.12907360248110064,0.07651583224133694,0.8242190499490206,-14522.85996472466,-15125.764412457476,0.3617815256003315,0.15649879971850433,-2.0905227294132707,367.49595260755035,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,240.75500296202142,-0.001670971930578219,368.7096103183518,19.88938732562991,358.1140496084946,0.7789367449300353,0.12907507065059284,0.7048266200755909,-0.05316430629473634,11543.463336526613,-36197.577506898255,0.29850945095897563,0.16734593730310834,0.12807253918281947,457.9816903856796,True,False,True,-5.130051056068608e-06,301.3365096540244,4.137425332960237e-05,300.7632778950231,392.2168155335199,0.024421177568058283,8.738319698452509e-07,0.00188665962424486,0.5781130171916431,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,346.0708687599479,0.0014907517983246549,-203.54648589589272,111.92500019829902,-246.77855259282296,0.9593011251632251,0.1290760046986696,1.8504250629745111,0.5529716468878354,-3502.93904730919,26528.2409174017,0.4021446317332622,0.5547682068916003,0.087764193647765,691.4754528938954,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
