,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
0,270.3577041954741,-0.0026782122141532083,219.91366905237817,13.98410517259282,-103.78854005674717,0.8345647106400458,0.12907749496071821,0.5396338221760529,-0.060747481860191896,9430.320428461278,49008.42190589615,0.3206336483763538,0.12478387523398125,0.12736788355354514,333.1437314281118,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,469.30171337585847,-0.0012779832381149825,-272.9203604036958,270.0072402785453,-377.15959425468185,0.9064743446010826,0.1290768524413454,1.9681312546257093,0.9854347773030107,-29166.239755284747,43544.818007724854,0.3955236248753655,0.656271943206929,0.005726123414013545,585.8825867030089,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,833.2535442253994,-0.0056971360773249435,351.06216861116786,196.66818929991564,-747.0257334576902,0.9431096512014905,0.12925579698358677,1.8216423956724297,-0.515475814774975,45112.71156734864,488115.88534310757,0.35001517500226226,0.3694979631222783,0.0927893483203957,995.814091972182,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,265.75399395484584,0.0006978807408411225,-225.45276271255898,482.2255325562156,-289.0685884258253,0.9531307900848005,0.12907431691349192,0.6981428811082874,2.139611716980164,-46518.20454623777,-29664.49420271586,0.46530370432824864,0.5311376731070991,-1.510252826325233,710.2292942019216,True,False,True,6.630305861068191e-06,-150.25562987055494,-0.00010391986425032794,-152.57877261681963,346.0663038671507,0.18310716273890648,6.771285120131903e-07,0.003886325027581008,0.5780217553627117,True,1.0,6.771285120131903e-07,0.18310716273890648,noneSNR,,,,,,,,,,,,,,,,,
4,536.9490785158246,-0.005795807050814214,794.405409258246,-174.12116866625456,329.84209785469966,0.7543683226524674,0.12914964859467024,0.43076208567851176,0.22726417305576843,-58783.532660732526,10061.850028940802,0.3008135383087766,0.14556788359558934,0.09917428280001836,912.8996918963476,True,False,True,3.9217192892160816e-06,677.0610566351952,2.9565108172161575e-05,667.6172329518172,940.8753631862114,0.19243480608224672,4.754231715384534e-06,0.005620392655425453,0.5791278277681731,True,,,,,,,,,,,,,,,,,,,,,
5,523.4632501626381,0.0023257822549476864,387.19473218193195,-590.2970662554766,78.06004302793599,0.8868156433344329,0.1290856243874337,0.8605669882799181,1.5182447296992476,-106928.01841556624,98600.51609153388,0.40891498749226174,0.46818253535318743,-0.5405505255730876,743.0274322281945,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,109.11551113978398,0.012631896715103202,172.74877680112363,68.77778015389723,236.49373931178994,0.8254728287456784,0.12906917188201386,1.0861694137887903,-0.3970265061097267,13780.672700629744,-8406.711003016246,0.30284464451452653,0.20537126909557646,0.09278798854343834,252.63792875788116,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,123.58902921072954,-0.07106163374671029,-272.78779456774225,-150.41692571111582,-402.7875931026452,0.8319714680541409,0.12905857415279473,0.9532132704969083,-0.5510127491095054,28353.408950625522,-38931.978354222905,0.2991160353562854,0.1464678594393095,0.0494292144180785,409.05574648384663,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,205.679791524887,0.004060500526871527,-256.43501988809396,-176.61045699957003,-748.9380861302757,0.9511696231346822,0.12907772144552435,1.9406546459202167,-0.6869998556017155,30524.895780274175,-64386.64144665414,0.3465962616449776,0.3706636855464349,0.06827751639758027,790.2104252662825,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,114.20710964026281,-0.021058101232047613,-78.3328676653193,-30.057400441624907,101.45156757513826,0.9692120739071113,0.12906457137270486,1.3629905601092471,-0.3808710144386065,9009.139550070937,16396.510503245026,0.36800715304865167,0.27726913762087735,0.10245713661030525,308.3375227437805,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,121.97987979776902,0.002365580101928083,-148.1169421927463,-46.73359814642123,86.56973467968879,0.96038707200827,0.12907406057013812,0.2648098972967922,-0.3155680954531888,11284.223938615785,18630.4996360132,0.36647567357341754,0.013607791748666588,0.03506018128870918,510.4599290486029,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,210.8637442126348,0.007431057135898839,-192.32654170985734,318.1805316051799,-175.80992111534277,0.9426949767368031,0.12908722169497816,0.3803145049947757,1.6588987182559107,-22689.095682381223,-19608.21865311198,0.44033432747809603,0.3715617459580124,-1.679905678450197,543.3901480685086,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
