,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1
0,338.39789214241785,0.0002525720584386215,-217.6339618726654,233.82842753707655,-154.60423838677696,0.9694741724263086,0.12907414806521006,1.2202993161380775,1.0748775142867057,-17609.709638505206,24165.90864801089,0.42879516179038024,0.484221081415637,-0.10762222130906351,860.5062785782627,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,192.63617193561117,-0.009142423042800593,346.8311092225048,-317.6953052365695,53.39722982318449,0.8712653789946144,0.1290888925120901,0.11582451017424261,0.9182919146404794,-47130.4620977402,-4517.443988846117,0.37708393143679914,0.18200477998364056,-1.6910354473739684,615.6772854491896,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,220.13865273938498,0.005520170911883837,-228.82631016643316,175.60677327496768,-67.29799590430173,0.8558146907466926,0.1290823440156193,0.3877000257086915,0.7706390326511648,-12183.295738198693,4998.437684685778,0.3642573098381493,0.225364845202367,-0.253871279446192,378.58018932317196,True,False,True,-2.213181057904376e-06,-183.65836848215383,-3.7724259410835023e-06,-183.17167851062126,344.72474905477304,0.02641532231336896,4.2420275552953815e-07,0.001959206035147125,0.5778818153789732,True,1.0,4.2420275552953815e-07,0.02641532231336896,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,137.38259755540253,-0.05861553125640724,-556.5798544453818,1.258823697718185,-229.1711101674407,0.837246227390844,0.12916543362324873,0.2362093201236162,0.0008847264420112805,7265.690296390667,-54420.56462632356,0.3243663736455019,0.05919978443790593,0.12916460518337516,852.1802560482677,True,False,True,1.1053605539108421e-05,-39.27323929583292,0.00014177928287891384,-39.44949488235555,410.998955167326,0.019953106888692673,1.8899405776788174e-07,0.0019325308025497135,0.577705119263933,True,1.0,1.8899405776788174e-07,0.019953106888692673,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,759.7401118738497,-0.000881434213470686,473.4375847261474,-105.91938014590175,134.77059101109376,0.9010749186476419,0.12907769492455332,1.4147869777188868,0.22797058303616333,-16773.22140707169,253438.04210819892,0.3615231059214906,0.3916918416024156,0.11989422993153324,983.7184332808117,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,512.7347176602043,0.00502755447141881,148.55471922929894,284.90549174450314,89.82439557216901,0.9784464073483431,0.12912564727063483,7.575482591663218,-1.9518356042460376,28613.88762139504,152805.68939813165,0.3070771650503626,1.5685647138747982,0.0034022303164790157,703.8846836932764,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,125.56441059917037,0.016977465509430953,-124.23058736168173,-86.76102273812205,-192.95358608322294,0.9889045538838331,0.12907437874166625,1.9731208814394134,-0.6983209702463381,13213.466841551877,6482.908569250638,0.36442501836235835,0.3768933919854637,0.06728746770228286,826.9962875626932,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133.6226441204883,-0.004310841158238127,-183.67190786633438,4.777848593880037,-239.75809245010154,0.8492336137202511,0.12907443442972172,0.9056283726453415,0.025802512943515352,7381.446651715627,-13491.496103613668,0.3304132365010067,0.2307075119852546,0.1288906477644874,295.4076656055439,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,375.11030429118745,0.0019868036559717445,290.0013965994308,-250.14264289678013,310.8792114793381,0.7926004253160643,0.1290781681782973,1.2171164402716788,0.8590766382957239,-28593.194329688835,12099.602525141247,0.34188928448301553,0.44745854978387367,-0.02251223148402806,376.97166880157124,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,158.77364294006267,0.0029146683208839397,154.12957975979168,-15.38858843696903,91.35958566365957,0.9686433307805674,0.12907476607902463,0.7632678859753507,0.09910747440287399,6629.152976346383,4028.663834522674,0.3877358186181269,0.20733488389431667,0.12585758255047724,600.8988939882613,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,165.0095084387294,0.0006154398742998363,51.93565708282074,42.01044093508335,-547.318668158009,0.9970462757943145,0.1290741322228749,4.322470453388724,-0.8094513872619372,8913.924434436845,40067.51501836475,0.3638367259064283,0.9457090488035248,0.09117846842333388,674.2204342815469,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
